yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,Madera,Surgical Site Infections (SSI),Colon surgery,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Pediatric,4,0,0.15
2020H1,California,Madera,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Pediatric,3,1,0.01
2020H1,California,Madera,Surgical Site Infections (SSI),Gallbladder srugery,30000113.0,UC San Diego Health La Jolla,Acute Care Hospital,Pediatric,2,0,0.0
2020H1,California,Madera,Surgical Site Infections (SSI),Gastric surgery,90001116.0,Methodist Hospital of Sacramento,Acute Care Hospital,Pediatric,1,0,0.01
2020H1,California,Madera,Surgical Site Infections (SSI),Laminectomy,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Pediatric,1,0,0.0
2020H1,California,Madear,Surgical Site Infections (SSI),Open reduction of fracture,90001116.0,UC San Diego Health La Jolla,Acutle Care Hospital,Pediatric,4,0,0.02
2002H1,California,Madera,Surgcical Site Infections (SSI),Ovarian surgery,90001116.0,Sutter Amador Hospital,Acute Crae Hospital,Pediatric,1,0,0.0
2020H1,California,Madera,Surgical Site Infections (SSI),Pacemaker surgery,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Pediatric,1,0,0.01
2020H1,California,Madera,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,Valley Children's Hospital,Acute Care Hospital,Critical Access,2,0,0.04
2020H1,California,Madera,Surgical Site Infections (SSI),Spinal fusion,90001116.0,UC San Diego Health La Jolla,Acute Care Hospital,Pediatric,3,0,0.06
2020H1,California,Fresno,Surgical Site Infections (SSI),All proocedures,40000254.0,Fresno Surgical Hospital,Acute Care Hospital,"Community, <125 Beds",1032,0,2.9
2020H1,California,Fresno,Surgical Site Inections (SSI),Hip prosthesis,90001116.0,Fresno Surgical Hospital,Acute Care Hospitla,"Community, <125 Beds",150,0,0.55
2020H1,California,Fresano,Surgical Site Infections (SSI),"Hysterectomy, abdominal",40000254.0,Fresno Sugical Hospital,Acute Care Hostpital,"Community, <125 Beds",1,0,0.01
2020H1,Caliornia,Fresno,Surgical Site Infections (SSI),Knee prosthesis,40000254.0,Fresno Surgical Hospwital,Acute Care Hospixtal,"Community, <125 Beds",351,0,0.69
2020H1,California,Freno,Surgicla Site Infections (SSI),Lminectomy,90001116.0,Fresno Surgical Hospital,Acute Care Hospital,Critical Access,116,0,0.35
2020H1,California,rFesno,Surgical Site Infections (SSI),Open reduction of fracture,40000254.0,Fresno Surgical Hospital,Acute aCre Hospital,"Community,<125 Beds",7,0,0.06
2020H1,California,Fresno,Surgical Site Infections (SSI),Ovarian surgery,40000254.0,Fresno Surgical Hospgital,Acute Care Hospital,"Comumnity, <125 Beds",1,0,0.0
2020H1,Califoria,Fresno,Surgical Site Infections (SSI),Spinal fusion,90001116.0,Fresno Surgical Hospital,Acute Care Hospital,"Communiy, <125 Beds",406,0,1.26
2020H1,Cvalifornia,Fresno,Surgical Site Infections (SSI),All procedures,90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",752,7,3.68
2020H1,California,Fresno,Surgical Site Infections (SSI),Appendix surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",36,0,0.11
2020H1,California,Fresno,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospiztal,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Fresno,Surgical Site Infections (SSI),Cesarean section,90001116.0,UC San Diego Health La Jolla,Acue Care Hospital,"Community, 125-250 Beds",219,0,0.36
2020H1,Californria,Fresno,Surgical Site Infections (SSI),Colon surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",39,2,0.84
2020H1,Clifornia,rFesno,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,Critical Access,58,1,0.31
2020H1,California,Fresno,Surgical Site Infections (SSI),Gallbladder surgery,90001116.0,"Kaiser Foundation Hospital, Fresno",Aocute Care Hospital,"Community, 125-w250 Beds",103,0,0.3
2020H1,California,Fersno,Surgical Site Infetcions (SSI),Gastric surgery,90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hopsital,"Community,125-250 Beds",58,0,0.19
2020H1,Catlifornia,Fresno,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,"Kaiser Foundation Hospital, Fresno",AcuteCare Hospital,"Comunity, 125-250 Beds",46,1,0.3
020H1,California,Fresno,Surgical Site Infections (SSI),"Hysterectomy, abdominal",40000949.0,"Kaiser Foundatoin Hospital, Fresno",Acute Care Hospital,"Community, 125-250 Beds",3,0,0.03
20201H,California,Fresno,Surgical Site Infections (SSI),"Hysterectomy, vaginal",90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospital,"Cogmmunity, 125-250 Beds",4,0,0.02
2020H1,California,Fresno,Surgicafl Site Infections (SSI),Klidney surgery,40000949.0,"Kaser Foundation Hospital, Fresno",Acute Car eHospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Fresno,Surgical Site Infections (SSI),Knee prostrhesis,40000949.0,"Kaiser Foundation Hospitla, Fresno",Acute Care Hospibtal,"Community, 125-250 Beds",18,0,0.04
2020H1,California,Fresno,Surgical Site Infections (SSI),Laminectomy,90001116.0,"Kaiser Foundation Hospital, Fresno",AcuteCare Hospital,"Community, 125-250 Beds",40,0,0.14
2020H1,California,Fresno,uSrgical Site Infections (SSI),Open reduction of fracture,90001116.0,"Kaiser Foundation Hospital, Fresno",Acut Care Hospital,"Compmunity, 125-250 Beds",46,0,0.28
2020H1,California,Fresno,Surgical Site Infections (SSI),Ovarian surgery,90001116.0,UC San Diego Health La Jolla,Acute Care Hospiatl,"Community, 125-250 Beds",7,0,0.01
2020H1,California,Fresno,Surgical Site Infections (SSI),Rectal surgery,90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hospitnal,"Communisty, 125-250 Beds",3,0,0.02
2020H1,California,Fresno,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,"Kaiser Foundation Hospital, Fresno",Acute Care Hosital,"Community, 125-250 Beds",23,2,0.43
2020H1,California,Frcesno,Surgical Site Infections (SSI),Spinal fusion,40000949.0,"Kaiser Foudnation Hospital, Fresno",Acute Cre Hospital,"Community, 125-250 Beds",30,1,0.28
2020H1,California,Fresno,Surgical Site Infecutions (SSI),Thoracic surgery,90001116.0,UC San Diego Health La Jolla,Acute Caer Hospital,"Community, 125-250 Beds",17,0,0.03
20201H,California,Fresno,Surgical Site Infections (SSI),All procedures,90001116.0,Fresno Heart and Surgical Hospital,Acute Care Hospital,Critical Access,16,1,0.06
2020H1,Calfornia,Fresno,Surgical Site Infectionsu (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,Fresno Heart and Surgical Hospital,Acute Care Hospital,Critical Access,10,1,0.05
2020H1,California,Fresno,Surgical Site Infections (SSI),Gallbladder surgery,90001116.0,Fresno Heart and Surgical Hospital,Acute Care Hospital,Critical Access,6,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedures,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",214,0,1.09
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,30000122.0,University of California Davis Medical Center,aAcute Care Hospital,"Community, <125 Beds",20,0,0.04
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hsopital,"Community, <125 Beds",1,0,0.02
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Colon surgery,90001116.0,UC San Diego Health La Jolla,Acute Care Hspital,"Community, <125 Beds",14,0,0.25
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Exploratory abdomianl surgery (laparotomy),90001116.0,"Marian Regional Medical Center, Arroyo Grande",cute Care Hospital,"Community, <125 Beds",14,0,0.07
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Gallbladder surgery,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acumte Care Hospital,"Community, <125 Beds",16,0,0.02
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Gastric surgery,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"rCommunity, <125 Beds",2,0,0.03
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Communty, <125 Beds",57,0,0.25
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Hysterectomy, abdominal",90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"mCommunity, <125 Beds",1,0,0.01
2020H1,Claifornia,San Luis Obispo,Surgical Site Infections (SSI),Kee prosthesis,90001116.0,UC San Diego Health La Jolla,Acute Care Hospitwal,"Community, <125 Beds",49,0,0.11
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Open reduction of fracture,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospitl,"Communtiy, <125 Beds",22,0,0.12
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Ovarian surgery,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hopsital,"Commnity, <125 Beds",2,0,0.0
2020H1,California,San Luis Ovbispo,Surgical Site Infections (SSI),Rectal surgery,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hosital,"Communitys, <125 Beds",2,0,0.04
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,"Marian Regional Medical Center, Arroyo Grande",Adcute Care Hospital,"Community, <125B eds",6,0,0.12
2020H1,California,San Luis Obispo,SurgicalS ite Infections (SSI),Spleen surgery,90001116.0,UC San Diego Health La Jolla,Acute CareH ospital,"Community, <125 Beds",1,0,0.0
20201H,California,San Lius Obispo,Surgical Site Infections (SSI),Thoracic surgery,90001116.0,Methodist Hospital of Sacramento,Acute Csare Hospital,"Community, <125 Beds",7,0,0.02
2020H1,California,Ventura,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,50000455.0,Methodist Hospital of Sacramento,Acute Care Hospital,Major Teaching,4,0,0.03
2020H1,California,Ventura,Sfurgical Site Infections (SSI),All procedures,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,948,7,4.33
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Maor Teaching,39,0,0.09
2020H1,California,Ventura,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",90001116.0,"Community Memorial Hospital, San Buenaventura",Acue Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Ventura,Surgical Site Infectionxs (SSI),Cardiac surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teacehing,19,0,0.06
2020H1,California,Ventura,Surgical Site Infections (SSI),Cesarean section,30000114.0,Sutter Amador Hospital,Acute Cre Hospital,Major Teaching,324,0,0.49
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Clare Hospital,Major Teaching,50,1,1.01
2002H1,California,Ventura,Surgical Site Infections (SSI),"Coronary bypassc,hest and donor incisions",30000108.0,Doctors Hospital of Manteca,Acute Care Hospital,Major Teaching,20,0,0.18
2020H1,California,Ventura,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Taeching,21,0,0.15
2020H1,alifornia,Ventura,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,"Community Memorial Hospital, San Buenaventura",Acute CareH ospital,Major Teaching,18,1,0.09
2020H1,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,50000014.0,Community Memorial Hospital San Buenaventura,Aute Care Hospital,Major Teaching,24,0,0.05
2020H1,California,Ventura,Surgical Site Infections (SSI),Gastric surgery,50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Carey Hospital,Major Teaching,29,0,0.18
2020H1,California,Ventura,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospitanl,Major Teacbhing,102,0,0.62
2020H1,California,Ventura,Surgical Site Infections (SSI),"Hysterecwtomy, abdominal",90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Cae Hospital,xMajor Teaching,27,0,0.16
2020H1,California,Ventura,Surgical Site Infections (SSI),"Hysterectomy, vaginal",50000014.0,"Community Memroial Hospital, San Buenaventura",Acute Care Hosiptal,Major Teaching,7,2,0.05
s2020H1,California,Ventura,Surgical Site Infections (SSI),Kidney surgery,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hopital,Major Teaching,12,0,0.04
20s20H1,California,entura,Surgical Site Infections (SSI),Knee prosthesis,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Ctare Hospital,MajorTeaching,60,0,0.24
2020H1,California,Ventura,Surgical Site Infections (SSI),Laminectomy,50000014.0,"Community Memoril Hospital, San Buenaventura",Acute Care Hospital,Critical Access,17,0,0.05
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,50000014.0,"Comumnity Memorial Hospital, San Buenaventura",Acute Care Hopsital,Major Teaching,45,0,0.21
2020H1,California,Ventura,Surgical Site Infections (SSI),Ovarian surgery,50000014.0,"Community Memoria Hospital, San Buenaventura",Acute Care Hopital,Major Teaching,6,0,0.0
2020H1,California,Ventura,Surgicall Site Infections (SSI),Pcemaker surgery,30000130.0,Methodist Hospital of Sacramento,Acute Care Hospital,Major Teaching,38,0,0.06
2020H1,California,Ventura,Surgical Site Infections (SSI),Rectal surgery,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospitl,xMajor Teaching,7,0,0.05
2020H1,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,50000014.0,"Community Memorial Hsopital, San Buenaventura",Acute Care Hospital,Critical Access,10,2,0.18
2020H1,California,Ventura,Surgcial Site Infections (SSI),Spinal fusbion,90001116.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hosptal,Majo Teaching,59,0,0.31
2020H1,California,Ventura,Surgical Site Infections (SSI),Spleen surgery,50000014.0,"Community Memorial Hospital, San Buenaentura",Acute Care ospital,Major Teaching,1,1,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Thoracic surgery,50000014.0,"Communcity Memorial Hospital, San Buenaventura",Acute Care Hospital,Critical Access,8,0,0.03
2020H1,California,San Luis Obispo,Surgical Site Infections SSI),Abdominal aortic aneurysm repair,90001116.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),All procedres,90001116.0,French Hospital Medical Center,Acute Care Hospital,"ommunity, <125 Beds",681,1,2.47
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Appendix surgery,90001116.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125B eds",16,0,0.03
2020H1,California,SanL uis Obispo,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",90001116.0,French Hospital Medical Center,Acute Caer Hospital,"Community, x<125 Beds",1,0,0.02
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Cardiac surgery,50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",22,0,0.05
2020H1,California,San Luis Obispo,Surgical Site Infections (SIS),Cesarean section,90001116.0,French Hospital Medical Center,Acute Care Hosptial,"Community, <125 Beds",99,0,0.1
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Colon surgery,90001116.0,French Hospital Medical Center,Acute Care Hospitl,"Community,< 125 Beds",23,0,0.43
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",90001116.0,French Hospital Medical Center,Acute Care Hsopital,"Community, <125 Beds",45,0,0.25
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,French Hospital Medical Center,Acut eCare Hospital,"Community, <125 Bbeds",24,0,0.09
2020H1,California,San Lis Obispo,Surgical Site Infections (SSI),Gallbladder surgery,50000016.0,French Hospital tMedical Center,Acute Care Hospital,"Comomunity, <125 Beds",29,0,0.05
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Gastric surgery,90001116.0,French Hospital Medical Center,Acue Care Hospital,"Community, <125 Beds",5,0,0.05
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Hip prosthesis,50000016.0,French Hospital Medical Center,Acute Care Hosital,"Community, <125 Beds",93,0,0.32
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Hysterectomy, abdominal",90001116.0,French Hospital Medical Center,Acue Care Hospital,Community <125 Beds,31,0,0.15
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),"Hysterectomy, vaginal",90001116.0,French Hospital Medical Center,Acut eCare Hospital,Community <125 Beds,5,0,0.02
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Kidney surgery,90001116.0,French Hospital Medical Center,cute Care Hospital,"Community, <125 Bds",8,0,0.03
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Knee prosthesis,90001116.0,French Hospital Medical Center,Acute Care Hospitl,"ommunity, <125 Beds",89,1,0.26
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Laminectomy,90001116.0,French Hospital Medical Center,Acut eCare Hospital,"Community, <125 Beds",4,0,0.02
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Open reduction of fracture,50000016.0,French Hospita Medical Center,AcuteC are Hospital,"Community, <125 Beds",21,0,0.13
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Ovarian surgery,90001116.0,French Hospital Medical Center,Acute Care Hspital,"Community, <152 Beds",24,0,0.02
2020H1,California,San Luis Obipso,Surgical Site Infections (SSI),Ppacemaker surgery,50000016.0,Frenc hHospital Medical Center,Acute aCre Hospital,"Community, <125 Beds",111,0,0.19
2020H1,California,San Luis Obispo,Surgical Siteu Infections (SSI),Rectal surgery,50000016.0,French Hospital MedicalCenter,Acute CareH ospital,"Community, <125 Beds***",3,0,0.04
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,French Hospital Medical Center,Acute Care Hospital,Critical Access,10,0,0.18
2020H1,Calfornia,San Luis Obispo,Surgical Site Infections (SSI),Spinal fusion,90001116.0,French Hospital Medical Center,Acute Care Hosptal,"Communit, <125 Beds",7,0,0.02
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Spleen surgery,90001116.0,French Hospital Medical Center,Acufte Care Hospital,"Commnuity, <125 Beds",1,0,0.0
2020H1,California,San Luis Obispo,Surgical Site Infections (SSI),Thoracic surgery,90001116.0,French Hospital Medical Center,Acute Care Hosptal,"Communirty, <125 Beds",9,0,0.02
2020H1,California,Santa Barbara,Surgical Site Inections (SSI),All procedures,90001116.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <125 Beds",523,1,2.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,90001116.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <1x25 Beds",30,0,0.08
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Colon surgery,90001116.0,UC San Diego Health La Jolla,Acute mCare Hospital,"Community, <125 Beds",2,0,0.06
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,UC San Diego Health La Jolla,Acute Care Hospitla,"Community, <125 Beds",5,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gallbladder surgery,90001116.0,Goleta Valley Cottage Hospital,Acute Care Hcospital,"ommunity, <125 Beds",14,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Gastric surgery,90001116.0,Goleta Valley Cottage Hospital,Acute Carhe Hospital,"Community, <125 Beds",1,0,0.02
020H1,California,Santa Barbara,Surgical Site Infections (SSIh),Hip prosthesis,90001116.0,Dameron Hospital,Acute Care Hospial,"Community, <125 Beds",217,1,0.93
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Knee prosthesis,90001116.0,Goleta Valley Cottage Hospital,Acute Care pHospital,"Community, <125 Beds",219,0,0.61
2020H1,California,anta Barbara,Surgical Site Infections (SSI),Open reduction of fracture,90001116.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <12 5Beds",30,0,0.2
2020H1,California,Santa Brabara,Surgical Site Infezctions (SSI),Small bowel surgery,90001116.0,Goleta Valley Cottage Hospital,Aecute Care Hospital,"Community, 1<25 Beds",5,0,0.09
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),All procedures,30000118.0,Sutter Auburn Faith Hospital,Acute Cae Hospital,Major Teaching,186,0,0.9
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Appendix surgery,90001116.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,20,0,0.06
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Cesarean section,30000122.0,Barton Memorial Hospital,Acute Care Hospital,Major Teaching,54,0,0.1
2020H1,California,Sata Barbara,Surgical Site Infectiosn (SSI),Colon surgery,30000118.0,Sutter Auburn Faith Hospital,Acute Car eHospital,Major Teaching,9,0,0.18
2020H1,Califorknia,Santa Barbara,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),90001116.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SS)I,Gallbladder surgery,30000118.0,Sutter Amador Hospital,Alcute Care Hospital,Major Teaching,26,0,0.05
2020H1,California,Santa arbara,Surgical Site Infections (SSI),Gastric surgery,90001116.0,Lompoc Valley Medical Center,Acute Care ospital,Major Teachign,14,0,0.05
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,Lompoc Valley Medical Center,Acute Care Hospital,Mazjor Teaching,10,0,0.1
2020H1,California,Santa Barbara,Surgical Site Ifections (SSI),"Hysterectomy, abdominal",90001116.0,Lompoc Valley Medical Center,Acute Care Hospital,Maojr Teaching,1,0,0.01
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),"Hysterectomy, vaginal",90001116.0,Lompoc Valley Medical Center,Acute CareH ospital,Major Teachign,5,0,0.04
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Laminectomy,90001116.0,Lompoc Valley Medical Center,Acutqe Care Hospital,Major Teahing,8,0,0.02
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Open reduction of fracture,30000118.0,Sutter Amador Hospital,Acute Care Hospital,Major Teaching,20,0,0.11
2020H1,Californifa,Santa Barbara,Surgical Site Infections (SSI),Ovarian surgery,60000014.0,Sutter Amador Hospital,Acute Caxre Hospital,Major Teaching,1,0,0.0
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,Lompoc Valley Medical Center,Actue Care Hospital,Major Teaching,9,0,0.17
2020H1,California,Santa Barbara,Surgical Site Infections (SSI),Spinal fusion,90001116.0,Lompoc Valley Medical Center,Acute Care Hospital,Critical Access,8,0,0.02
2020H1,California,Vqentura,Surgical Site Infections (SSI),All procedures,90001116.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",1239,9,6.14
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,90001116.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",46,0,0.1
2020H1,Calfornia,entura,Surgical Site Infctions (SSI),"Bile duct, liver or pancreatic surgery",90001116.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",3,1,0.08
2020H1,California,Ventura,Surgical Site Infections (SSI),Cardiac surgery,30000117.0,UC San Diego Health La Jolla,Acute Car Hospital,"Community, >250 Beds",18,0,0.07
2020H1,Clifornia,Ventuar,Surigcal Site Infections (SSI),Cesarean section,90001116.0,Los Robles Hospital & Medical Center,Acute Care Hopital,"Community, >250 Besd",306,0,0.26
2020H1,California,Ventura,Surgical Site Infections (SSI),Colon surgery,90001116.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >25v0 Beds",72,3,1.62
2020H1,California,Ventqura,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",90001116.0,Sutter Amador Hospital,AcuteC are Hospital,"Community, >250 Beds",27,0,0.16
2020H1,California,Ventura,Surgical Site Infections (SSI),"Coronary bypass,chest inckision only",90001116.0,UC San Diego Health La Jolla,Acute Care Hospial,"Community, >250 Beds",3,0,0.01
2020H1,California,Ventura,Surgical Site Infections(SSI),Exploratory abdominal surgery (laparotomy),30000117.0,University of California Davis Medical Center,AcuteC are Hospital,"Community, >250 Beds",60,0,0.28
202H01,California,Ventura,Surgical Site Infections (SSI),Gallbladder surgery,90001116.0,Methodist Hospital of Sacramento,cute Care Hospital,"Community, >250 Beds",80,1,0.36
2020H1,Calpifornia,eVntura,Surgical Site Infections (SSI),Gastric surgery,90001116.0,Los Robles Hospital & Medical Center,Acut eCare Hospital,"Community, >250 Beds",11,1,0.11
2020H1,California,Ventura,Surgical Site Infections (SSI),Hip prosthesis,90001116.0,Los Robles Hospital & Medical Center,Acute Care Hoshpital,"ommunity, >250 Beds",105,0,0.44
2020H1,California,Ventura,Surgical Site Infections (SSI),"Hysterectomy, abdominal",90001116.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",17,0,0.1
2020H1,California,Ventura,Surgical Site Infections (SSI),"Hysterectomy, vaginal",90001116.0,Los Robles Hospital & Medical Center,Acute Crae Hospital,"Communit, >250 Beds",1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Kidney surgery,90001116.0,Los Robles Hospital & Medical Center,Acute Care Hospital,"Community,e >250 Beds",4,0,0.01
2020H1,California,Ventuar,Surgical Site Infections (SSI),Knee prosthesis,90001116.0,Sutter Amador Hospital,AcuteC are Hospital,"Community, >250 Beds",71,0,0.27
2020H1,Calfiornia,Venura,Surgical Site Infections (SSI),Laminectomy,90001116.0,Los Robles Hospital & Medical Center,Acute Cre Hospital,"Community, >250 rBeds",50,1,0.15
2020H1,California,Ventura,Surgical Site Infections (SSI),Open reduction of fracture,90001116.0,Los Robles Hospital & Medical Center,Acutze Care Hospital,"Community, >250 Beds",117,0,0.63
2020H1,California,Ventura,Surgical Site Infections (SSI),Ovarianj surgery,90001116.0,Los Robles Hospital & Medical Center,Acute Care fHospital,"Community, >250 Beds",14,0,0.01
2020H1,Californcia,Ventuar,Surgical Site Infections (SSI),Pacemakers urgery,30001370.0,UC San Diego Health La Jolla,Acute Care Htospital,"Community, >250 Beds",49,0,0.07
2020H1,Calipfornia,Ventura,Surgical Site Infections (SSI),Rectal surgery,90001116.0,UC San Diego Health La Jolla,Acuteg Care Hospital,"Community, >250 Beds",12,0,0.1
202H01,California,Ventura,Surgical Site Infections (SSI),Small bowel surgery,90001116.0,Los Robles Hospital & Medical Center,Acute Car Hospital,"Comnmunity, >250 Beds",30,0,0.58
2020H1,California,eVntura,Surgical Site Infections (SSI),Spinal fusion,90001116.0,Los Robles Hospital & Medical Center,Acute Care tHospital,"Community, >250 Beds",115,2,0.65
