year,state,hai,county,facility_id,facility_name,operative_procedure,procedure_count,predicted_infection_count,infection_count,unnamed_one_zero,notes
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630013398,"Kaiser Foundation Hospital, Ontario",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Cesarean section,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Panorama City",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000010,"Kaiser Foundation Hospital, Redwood City",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000707,"Kaiser Foundation Hospital, Riverside",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Cesarean section,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000071,"Kaiser Foundation Hospital, South Bay",Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundation Hospital, South Sacramento",Cesarean section,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001444,Kaweah Delta Medical Center,Cesarean section,11,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000342,Kern Medical Center,Cesarean section,11,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027,LAC/Harbor UCLA Medical Center,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000038,LAC/Olive View UCLA Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000040,LAC+USC Medical Center,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000139,Lodi Memorial Hospital,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Cesarean section,3,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000018,Lompoc Valley Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000095,Long Beach Memorial Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000020,Los Robles Hospital & Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Cesarean section,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000111,Madera Community Hospital,Cesarean section,4,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000021,Marian Regional Medical Center,Cesarean section,15,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Marin,110000953,Marin General Hospital,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",El Dorado,30000121,Marshall Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000009,Mayers Memorial Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000110,Memorial Hospital Los Banos,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000092,Memorial Hospital of Gardena,Cesarean section,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000123,Memorial Medical Center,Cesarean section,3,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000124,Mercy General Hospital,Cesarean section,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000113,Mercy Medical Center,Cesarean section,10,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Siskiyou,230000012,Mercy Medical Center Mt. Shasta,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000010,Mercy Medical Center Redding,Cesarean section,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000127,Mercy San Juan Medical Center,Cesarean section,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000701,Mercy Southwest Hospital,Cesarean section,7,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000037,Methodist Hospital of Sacramento,Cesarean section,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000096,Methodist Hospital of Southern California,Cesarean section,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000060,Mission Hospital Regional Medical Center,Cesarean section,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000009,Montclair Hospital Medical Center,Cesarean section,3,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000108,Monterey Park Hospital,Cesarean section,10,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000145,Natividad Medical Center,Cesarean section,11,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000010,Northbay Medical Center,Cesarean section,4,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000146,O'Connor Hospital,Cesarean section,3,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000073,Orange County Global Medical Center,Cesarean section,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000014,Oroville Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000057,Pacific Alliance Medical Center,Cesarean section,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000042,Palo Verde Hospital,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000142,Palomar Health Downtown Campus,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,630013873,Palomar Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000044,Parkview Community Hospital Medical Center,Cesarean section,13,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Imperial,90000146,Pioneers Memorial Healthcare District,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hospital Medical Center,Cesarean section,16,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000099,Presbyterian Intercommunity Hospital,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000066,Providence Holy Cross Medical Center,Cesarean section,9,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000157,Providence Little Company of Mary Medical Center San Pedro,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000101,Providence Saint Joseph Medical Center,Cesarean section,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000046,Redlands Community Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,110000045,Redwood Memorial Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000133,Regional Medical Center of San Jose,Cesarean section,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yuba,230000261,Rideout Memorial Hospital,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000409,Ridgecrest Regional Hospital,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000049,Riverside Community Hospital,Cesarean section,14,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050,Riverside University Health System - Medical Center,Cesarean section,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000126,Saint Agnes Medical Center,Cesarean section,14,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Medical Center,Cesarean section,22,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000147,Salinas Valley Memorial Hospital,Cesarean section,4,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000053,San Antonio Regional Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000041,San Gabriel Valley Medical Center,Cesarean section,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000101,San Gorgonio Memorial Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000411,San Joaquin Community Hospital,Cesarean section,14,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000135,San Joaquin General Hospital,Cesarean section,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Cesarean section,10,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,140001268,Santa Rosa Memorial Hospital,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000025,Scripps Mercy Hospital,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000016,Scripps Mercy Hospital Chula Vista,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000021,Sharp Chula Vista Medical Center,Cesarean section,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80001470,Sharp Mary Birch Hospital For Women And Newborns,Cesarean section,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001464,Sierra View Medical Center,Cesarean section,12,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000031,Sierra Vista Regional Medical Center,Cesarean section,3,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000455,Simi Valley Hospital & Health Care Services,Cesarean section,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000021,South Coast Global Medical Center,Cesarean section,7,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000507,"Southwest Healthcare System, Murrieta",Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000035,St Johns Regional Medical Center,Cesarean section,14,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000103,St. Bernardine Medical Center,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tehama,230000020,St. Elizabeth Community Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Napa,110000058,St. Helena Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lake,110000044,St. Helena Hospital - Clearlake,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000067,"St. Joseph Hospital, Orange",Cesarean section,12,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000143,St. Joseph's Medical Center Of Stockton,Cesarean section,7,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068,St. Jude Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000104,"St. Mary Medical Center, Apple Valley",Cesarean section,8,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000103,"St. Mary Medical Center, Long Beach",Cesarean section,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Del Norte,110000049,Sutter Coast Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000016,Sutter Delta Medical Center,Cesarean section,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000151,"Sutter Medical Center, Sacramento",Cesarean section,9,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000007,Sutter Santa Rosa Regional Hospital,Cesarean section,3,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,230000265,Tahoe Forest Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000152,Tri-City Medical Center,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001467,Tulare Regional Medical Center,Cesarean section,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000037,Twin Cities Community Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113,University of California Davis Medical Center,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071,University of California Irvine Medical Center,Cesarean section,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valley Presbyterian Hospital,Cesarean section,16,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000054,Victor Valley Global Medical Center,Cesarean section,13,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000191,White Memorial Medical Center,Cesarean section,14,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000151,Whittier Hospital Medical Center,Cesarean section,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,30000146,Woodland Memorial Hospital,Cesarean section,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000019,Zuckerberg San Francisco General Hospital and Trauma Center,Cesarean section,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000008,Antelope Valley Hospital,Colon surgery,2,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100,Arrowhead Regional Medical Center,Colon surgery,1,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000338,Bakersfield Memorial Hospital,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000002,California Hospital Medical Center - Los Angeles,Colon surgery,2,0.1,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Colon surgery,6,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Colon surgery,22,0.56,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000014,Children's Hospital & Research Center Oakland,Colon surgery,66,1.05,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60001207,Children's Hospital at Mission,Colon surgery,2,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Colon surgery,110,1.56,3,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000007,Children's Hospital of Orange County,Colon surgery,35,0.54,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000132,Citrus Valley Medical Center - QV Campus,Colon surgery,5,0.15,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000095,Clovis Community Medical Center,Colon surgery,1,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000101,Community Regional Medical Center,Colon surgery,8,0.35,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cruz,70000139,Dominican Hospital,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,Earl & Loraine Miller Children's Hospital,Colon surgery,34,0.51,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000183,Eden Medical Center,Colon surgery,1,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000011,Eisenhower Medical Center,Colon surgery,1,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000013,Enloe Medical Center - Esplanade,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000011,Fountain Valley Regional Hospital & Medical Center,Colon surgery,5,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Colon surgery,5,0.13,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Colon surgery,10,0.24,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Colon surgery,2,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001543,"Kaiser Foundation Hospital, Baldwin Park",Colon surgery,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Colon surgery,7,0.08,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Colon surgery,10,0.2,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Colon surgery,38,0.62,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Colon surgery,22,0.47,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Colon surgery,7,0.12,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Colon surgery,14,0.37,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Colon surgery,4,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Foundation Hospital, San Francisco",Colon surgery,3,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Colon surgery,3,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundation Hospital, South Sacramento",Colon surgery,5,0.22,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000290,"Kaiser Foundation Hospital, Woodland Hills",Colon surgery,1,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001444,Kaweah Delta Medical Center,Colon surgery,1,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000342,Kern Medical Center,Colon surgery,2,0.12,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027,LAC/Harbor UCLA Medical Center,Colon surgery,2,0.07,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Colon surgery,40,0.59,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000027,Loma Linda University Medical Center,Colon surgery,2,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000018,Lompoc Valley Medical Center,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000085,Los Angeles Community Hospital,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Colon surgery,73,1.79,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000110,Memorial Hospital Los Banos,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000145,Natividad Medical Center,Colon surgery,2,0.08,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000378,Northbay Vacavalley Hospital,Colon surgery,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Inyo,240000037,Northern Inyo Hospital,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111,Northridge Hospital Medical Center,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000146,O'Connor Hospital,Colon surgery,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000208,Orange Coast Memorial Medical Center,Colon surgery,1,0.01,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000073,Orange County Global Medical Center,Colon surgery,2,0.13,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000014,Oroville Hospital,Colon surgery,1,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,630013873,Palomar Medical Center,Colon surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hospital Medical Center,Colon surgery,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000081,Providence Little Company of Mary Medical Center Torrance,Colon surgery,3,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000091,Providence Tarzana Medical Center,Colon surgery,2,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,Colon surgery,47,0.74,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yuba,230000261,Rideout Memorial Hospital,Colon surgery,1,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050,Riverside University Health System - Medical Center,Colon surgery,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Colon surgery,18,0.32,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Medical Center,Colon surgery,5,0.24,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000053,San Antonio Regional Hospital,Colon surgery,1,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000125,San Dimas Community Hospital,Colon surgery,1,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000135,San Joaquin General Hospital,Colon surgery,3,0.32,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital,Colon surgery,4,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Colon surgery,11,0.22,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Colon surgery,3,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000022,Scripps Green Hospital,Colon surgery,1,0.02,0,,
