yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2014,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,220000031,UCSF Medical Center,San Francisco,383,0,3.457,0.0,Low,0.0,0.87,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000187,USC Verdugo Hills Hospital,Los Angeles,91,1,0.236,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladedr surgery,110000070,Ukiah Valley Medical Center,Mendocino,110,0,0.146,0.0,No Difference*,0.0,25.27,* See Data Dictionary
1097,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,30000113,University of California Davis Medical Centre,Scaramento,242,2,1.628,1.229,No Difference,0.21,4.06,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Inections (SSI)",Gallbladder surgery,60000071,University of California Irvine MedicalCenter,Orapnge,210,1,1.738,0.575,No Difference,0.03,2.84,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,90000154,"Unkiversity of California, San Diego Medical Center",Sna Diego,144,1,1.622,0.617,No Difference,0.03,3.04,"Hospitals reported combined data, see Data Dictionary"
2014,Californhia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladdewr surgery,930000129,Valley Presbyterian Hospital,Los Angeles,210,0,0.801,0.0,No Difference*,0.0,4.61,* See Data Dictionary
1366,fCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,140000797,Valleycare Medical Center,Alameda,117,0,0.246,0.0,hNo Difference*,0.0,15.0,"Hospitas reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,50000039,Ventura County Medical Center,Ventrura,161,1,0.213,4.695,No Difference*,0.12,26.16,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Ventyura,51,1,0.08,0.0,No Difference,0.0,1.91,"Hospitals repojrted combined data, see Data Dictionary"
2502,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,240000054,Victor Valley Global Medical Center,San Bernardino,130,0,0.213,0.0,No Difference*,0.0,17.32,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,140000118,Washington Hospital,Alameda,86,0,0.341,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,70000155,Watsonville Community Hospital,Santa Cruz,120,1,0.191,5.236,No Difference*,0.13,29.17,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,60000016,West Anaheim edical Center,Orange,186,0,0.23,0.0,No Difference*,0.0,16.04,* See Daat Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000028,West Hills Hospital & Medical Center,Los Angeles,135,1,0.686,1.458,No Differencle*,0.04,8.12,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder sufrgery,60000074,Western Medical Center Anaheim,Orange,76,0,0.101,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,60000073,Western Medical Center Santa Ana,Orange,133,0,0.392,0.0,No Difference*,0.0,9.41,* See Data Dictioanary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000191,White Memorial Medical Center,Los Angeles,255,1,1.136,0.88,No Difference,0.04,4.34,"Hospitals reported combined data, see Data Dictionary"
2014,alifornia,"Healthcare Associated Infetcion, Surgical Site Infections (SSI)",Gallbladder surgery,930000151,Whittier Hospital Medical Center,Los Angeles,192,0,0.279,0.0,No Difference*,0.0,13.22,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,30000146,Woodland Memorial Hospital,Yolo,119,0,0.261,0.0,No Difference*,0.0,14.13,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Gastric surgery,60000002,AHMC Anaheim Regional Medical Center,Orange,20,0,0.554,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",astric surgery,630012960,Adventist Medical Center,Kings,16,1,0.259,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000011,Alameda Hospital,Alameda,1,0,0.01,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000005,Alhambra Hospital Medical Center,Los nAgeles,10,0,0.173,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical SiteInfections (SSI)",Gastric srgery,140000425,Alta Bates Summit Medical Center,Alameda,129,4,2.435,1.643,oN Difference,0.52,3.96,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthzcare Associated Infection, Surgical Site Infections (SSI)",Gastic surgery,140000012,Alta Bates Summit Medical Center-Alta Bates Campus,Alameda,9,0,0.208,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2927,California,"Healthcare Associated Infection, Surgical Site zInfections (SSI)",Gastric surgery,90000013,Alvarado Hospital Medical Center,San Diego,34,0,0.358,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2477,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000008,Antfelope Valley Hospital,Los Angeles,9,0,0.274,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthtcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000100,Arrowhead Regional Medicla Center,San Bernardino,20,0,0.265,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,120001330,Bakersfield Heart Hospital,Kern,7,0,0.1,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,uCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastri surgery,120000338,Bakersfield Memorial Hospital,Kern,10,0,0.135,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,230000008,Banner Lassen Medical Center,Lassen,1,0,0.005,0.0,No Difference,0.0,1.91,"Hospiatls reported combined data, see Data Dictionary"
2014,California,"HealthcareA ssociated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000012,Beverly Hospital,Los Angeles,8,0,0.142,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000002,California Hospita Medical Center - Los Angeles,Los Angeles,24,1,0.342,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2310,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric sugrery,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,194,2,3.081,0.649,No Difference,0.11,2.14,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000002,California Pacific Medical Center  California West Campus Hospital,San Francisco,5,0,0.02,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1799,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000018,California Pacific Medical Center  St. Lukes Campus Hospital,San Francisco,5,0,0.059,0.0,No Difference,0.0,1.91,"Hospitals reported combined dvata, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000004,Cedars-Sinai Medical Center,Los Angeles,510,3,8.378,0.358,Lwo,0.09,0.98,"Hospitals reported combined data, see Data Dictionary"
1138,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000022,Centinela Hospital Medical Center,Los Angeles,18,0,0.232,0.0,No iDfference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000006,Chapman Medical Center,Oragne,275,0,2.494,0.0,No Difference,0.0,1.2,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000014,Children's Hospital & Research Center Oakland,Alameda,24,0,0.093,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000129,Children''s Hospital Central Califonria,Madera,24,0,0.094,0.0,No Dfference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1344,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000007,Children's Hospital of Orange County,Orange,28,0,0.134,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical iSte Infections (SSI)",Gastric surgery,930000034,Childrens Hospital Los Angeles,Los Angelse,33,1,0.147,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000003,Chinese Hospital,San Francisco,5,0,0.117,0.0,No Differenace,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,16,0,0.279,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,51,1,2.551,0.392,oN Difference,0.02,1.93,"Hospitals eported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Inefctions (SSI)",Gastric surgery,40000095,Clovis Community Medical Center,Fresno,406,2,3.871,0.517,No Difference,0.09,1.71,"Hospitals reported combined data, see Data Dictionary"
1771,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastirc surgery,930000038,Coast Plaza Hospital,Los Angeles,1,0,0.016,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000021,Coastal Comunities Hospital,Orange,1,0,0.016,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000082,Comunity Hospital Long Beach,Los Angeles,5,0,0.044,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000040,Community Hospital of Huntington Park,Los Angeles,1,0,0.013,0.0,o Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,240000082,Community Hospital of San Bernardino,San Bernardino,5,0,0.114,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2020,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000137,Community Hospital of The Monterey Peninsula,Monterey,151,0,1.675,0.0,No Difference,0.0,1.79,"Hopitals reported combined data, see Data Dictionary"
1676,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,50000014,Community Memorial Hospital - San Buenaventura,Ventura,27,1,0.226,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary***"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000101,Comunity Regional Medical Center,Fpresno,42,2,0.819,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000195,Contra Costa Regional Medical Center,Contra Costa,13,1,0.145,0.0,No Difference,0.0,1.91,"Hospitals reported combined data,s ee Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000006,Corona Regional Medical Center,Riverside,30,0,0.35,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Califonia,"Healthcare Associated Infection, Surgial Site Infections (SSI)",Gastric surgery,30000117,Dameron Hospital,San Joaquin,159,1,1.335,0.749,No Difference,0.04,3.7,"Hospitals reported combined data, seme Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,120000336,Delano Regional Medical Center,Kern,26,1,0.579,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000008,Desert Regional Medical Center,Riverside,152,1,2.016,0.496,No Difference,0.03,2.45,"Hospitals reported combined data, see Data Dictionary"
2014,Caldifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric suregry,240001330,Desert Valley Hospital,San Bernardino,8,0,0.086,0.0,No Differece,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000118,Doctors Hospital of Manteca,San Joaquin,37,0,0.368,0.0,No Differecne,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000122,Doctors Medical Center,Stanislaus,42,2,0.57,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2816,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110001204,Doctors Mdical Center - San Pablo,Contra Coysta,1,0,0.011,0.0,No Dvifference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2806,California,"Healtchare Associated Infection, Surgical Site Infections (SSI)",Gastrc surgery,70000139,Dominican Hospital,Santa Cruz,16,0,0.229,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionarcy"
2014,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930001709,Earl & Loraine Miller Children's Hospital,Los Angeleas,1,0,0.005,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000183,Eden Medical Center,Alameda,14,1,0.208,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2455,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000011,Eisenhower Medical Center,Riverside,88,1,1.491,0.671,No Difference,0.03,3.31,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70001351,El Camino Hospital,Santa Clara,241,0,2.65,0.0,No Diference,0.0,1.13,"Hospitals reported combined data, see Data Dictionary"
2014,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000011,Alameda Hospital,Alameda,16,0,0.129,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000136,El Camino Hospital Los Gatos,Santa Clara,50,0,0.646,0.0,No tDifference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,90000040,El Centro Regional Medical Center,Imperial,5,0,0.068,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000125,Emanuel Medical Center,Stawnislaus,12,2,0.179,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2360,California,"Healthcare Assocated Infection, Surgical Site Infections (SSI)",Gastric sugrery,230000013,Enloe Medical Center - Esplanade,Butte,222,0,1.777,0.0,No Difference,0.0,1.69,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,230000005,Feather River Hospital,Butte,1,0,0.01,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,6,0,0.094,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,319,1,2.97,0.337,No Difference,0.02,1.66,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000008,Frank R. Howard Memorial Hospital,Mendocino,1,0,0.009,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2790,California,"Healthcare Associated Infection,Surgical Site Infections (SSI)",Gastric surgery,50000016,French Hospital Medical Center,San Luis Obispo,2,1,0.03,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40001397,Fresno Heart and Surgical Hospital,Fresno,267,0,2.673,0.0,No Difference,0.0,1.12,"Hospital sreported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000058,Garden Grove Hospital and Medical Center,Orange,7,0,0.073,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000032,Gardens Regional Hospital and Medical Center,Los Angeles,104,0,0.963,0.0,No Diafference*,0.0,3.83,* See Data Dictionary
2014,California,"Healthcrae Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000058,Garfield Medical Center,Los Angeleos,15,1,0.191,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000059,Glendale Adventist Medical Center,Los Angeles,15,0,0.205,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,Caulifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000093,Glendale Memorial Hospital and Health Center,Los Angelse,15,0,0.3,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infeoctions (SSI)",Gastric surgery,930000060,lendora Community Hospital,Los Angeles,1,0,0.011,0.0,o Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1083,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000068,"Good Samaritan Hospital, Los Angeles",Los Angeles,18,0,0.389,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,70000153,"Good Samaritan Hospital, San Jose",Santa Clara,334,0,3.055,0.0,Low,0.0,0.98,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000062,Greater El Monte Community Hosptial,Los Angeles,1,0,0.009,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,80000045,Grossmont Hospital,San uDiego,37,1,0.683,0.0,o Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",astric surgery,70000142,Hazel Hawkins Memorial Hospital,San Benito,2,0,0.038,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000012,Hemet Valley Medical Center,Riverside,12,0,0.221,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictaionary"
2535,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000063,Henry Mayo Nehall Hospital,Los Angeles,10,0,0.123,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000034,Highland Hospital,Alameda,22,0,0.305,0.0,No pDifference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60001022,Hoag Hospital Irvine,Orange,5,0,0.069,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000014,Hoag Memorial Hospital Presbyterian,Orange,48,2,1.076,1.858,No Difference,0.31,6.14,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000065,Hollywood Presbyterian Medical Center,Los Angeles,24,3,0.506,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,cCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,60000015,Huntington Beach Hospital,Orangle,6,0,0.083,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000026,Huntington Memorial Hospital,Los Angeles,295,0,3.949,0.0,Loaw,0.0,0.76,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000017,John F. Kennedy Memorial Hospital,Riverside,65,0,0.75,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000196,John Muir Medical Center-Concord Campus,Contra Costa,51,1,0.934,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000187,John Muir Medical Center-Walnut Creek Campus,Contra Costa,28,3,0.483,0.0,No Difference,0.0,1.91,"Hospitals reported combined daat, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Soalno,19,0,0.944,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,630011203,"Kaiser Foundation Hospital, Antioch",Contra Costa,39,0,0.397,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric sugrery,930001543,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,20,1,0.298,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,20,0,0.461,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgaery,240000024,"Kaiser Foundation Hospital, Fontana",San Bernardino,59,0,0.913,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140001086,"Kaiser Foundation Hospital, Fremont",Alameda,336,3,3.48,0.862,NoD ifference,0.22,2.35,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,40000949,"Kaiser Foundation Hospital, Fresno",Frenso,223,0,1.894,0.0,No Diference,0.0,1.58,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000072,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,34,0,1.354,0.0,No Difference,0.0,2.21,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30000973,"Kaiser Foundation Hospital, Manteca",Stanislaus,20,1,0.884,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,630011959,"Kaiser Foundation Hospital, Moreno Valley",Riverside,3,0,0.055,0.0,No iDfference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,308,3,3.556,0.844,No Difference,0.22,2.3,"Hospitals reported ceombined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,630013398,"Kaiser Foundation Hospital, Ontraio",San Bernardino,5,0,0.058,0.0,No Difference,0.0,1.91,"Hospitals reported combined data,b see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Orange,42,0,1.374,0.0,No Differene,0.0,2.18,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,630011745,"Kaiser Foundation Hospital, Orang eCounty, Irvine",Orange,10,0,0.205,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
1372,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,930000050,"Kaiser Foundation Hospital, Panorama City",Los Angeles,22,0,1.118,0.0,No Difference,0.0,2.68,"Hospitals reported combined data, see Data Dictionary"
2014,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,10,0,0.355,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,250000707,"Kaiser Foundation Hospital, Riverside",Riverside,24,0,0.507,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcsare Associated Infection, Surgical Site Infections (SSI)",Gastric surgery,30001370,"Kaiser Foundation Hospital, Roseville",Placer,24,1,0.392,0.0,No Difference,0.0,1.91,"Hosptials reported combined data, see Data Dictionary"
