OBJECTID,SRA,SHAPE_Length,SHAPE_Area
4047,FRA,3000.48580628942,499163.253728378
4048,FRA,1959.35419377903,239750.696896007
4049,FRA,7458.61055938354,930823.985253021
4050,FRA,1463.66962034947,102636.37460077
4051,FRA,2071.31946608049,267734.214985699
4052,FRA,3912.9038816075,157418.396844108
4053,FRA,3137.9716552741,534003.314564451
4054,FRA,1153.07372523563,82517.2268120426
4055,FRA,12641.3227823249,4182667.98898542
4056,FRA,2239.35159451954,308971.804662551
4057,FRA,2081.83800200158,270288.448206469
4058,FRA,7352.16309665322,361791.710768489
4059,FRA,169.649465075749,1768.22604456042
4060,FRA,5080.90526897456,374717.699492073
4061,FRA,52718.977444603,25899539.8194225
4062,FRA,5810.17818484932,1695785.93581808
4063,FRA,1839.20605766357,172287.215705145
4064,FRA,4466.25553858955,1180066.68575367
4065,FRA,3012.69396549458,507269.396934387
4066,FRA,25748.1877712228,10297687.6794824
4067,FRA,60428.5863053734,114483535.522471
4068,FRA,4199.68196808848,208731.679659336
4069,FRA,43034.5309559159,33476611.3241057
4070,FRA,540.38333964626,13179.712416645
4071,FRA,4205.17022102711,153421.570359966
4072,FRA,2013.65023992388,129365.084840859
4073,FRA,668.67313261241,12113.2630224371
4074,FRA,75.228074252917,215.521598161587
4075,FRA,369.356254588977,6846.73585515623
4076,FRA,3026.58375854696,505701.185286726
4077,FRA,5776.75092770086,444375.216164929
4078,FRA,2677.51530108136,140856.423955413
4079,FRA,2164.80368260129,88981.0183302261
4080,FRA,189.374254853201,2236.67764649005
4081,FRA,3994.23523125005,997018.698137428
4082,FRA,4954.36043612774,201134.903647241
4083,FRA,2012.89918926302,249387.730605758
4084,FRA,3035.58574911607,568526.432802499
4085,FRA,4118.46453996901,1060025.62865223
4086,FRA,2481.09952140062,76245.5579322948
4087,FRA,725095.167976547,2955940315.53029
4088,FRA,2115.21513892293,279099.677381452
4089,FRA,6991.1828261841,1742403.83332665
4090,FRA,44588.6720477747,16195134.1576866
4091,FRA,3019.06988010627,507434.844944182
4092,FRA,11326.2572865368,4116729.54797753
4093,FRA,2305.47542496634,326493.538117125
4094,FRA,1913.97257459859,228579.051140146
4095,FRA,2046.82029339306,261802.453025867
4096,FRA,2116.15993654468,277803.126780922
4097,FRA,2342.56498780112,331668.600496012
4098,FRA,35340.9978039248,21921567.4613659
4099,FRA,2376.27921484999,340022.363957851
4100,FRA,1934.18948149228,233446.324180482
4101,FRA,10446.7724563015,4086986.56351062
4102,FRA,3034.87126125785,505487.889289698
4103,FRA,1898.10607996039,224896.045545311
4104,FRA,3345.14505314938,208172.534821075
4105,FRA,234.679277875201,1989.50380054682
4106,FRA,2017.01243562246,254264.177747664
4107,FRA,2090.78440533177,268853.234965248
4108,FRA,2873.19506956547,477438.099219544
4109,FRA,961.820750029549,35157.4760761488
4110,FRA,6019.49789720411,2033934.20097096
4111,FRA,2170.14393383899,77858.3383892944
4112,FRA,24735.8813419718,1463565.2991584
4113,FRA,6042.47023623678,1522732.07756198
4114,FRA,2120.81230850594,279521.771384165
4115,FRA,6164.46647383521,1895275.40696562
4116,FRA,791.221656170219,11070.6144646737
4117,FRA,7718.19484615542,3310231.18281187
4118,FRA,2685.39599362393,360514.873984847
4119,FRA,2257.46845674769,113796.322825854
4120,FRA,2701.16487743299,161157.247913639
4121,FRA,16240.6225227165,5841430.21766909
4122,FRA,1975.92880555727,243941.8952519
4123,FRA,4185.74632900586,241306.689108742
4124,FRA,2225.56925707686,152053.058484549
4125,FRA,7785.37336074936,2086399.38179004
4126,FRA,1764.78731620538,98118.7456962779
4127,FRA,2055.54068391661,263877.539136681
4128,FRA,3637.13479541421,579396.396140516
4129,FRA,3084.23915427844,550056.170913636
4130,FRA,1441.62221161305,58953.4781680225
4131,FRA,218.243686297702,1909.68462271411
4132,FRA,1968.49178078897,242182.642242902
4133,FRA,35856.5485277555,15181167.2577848
4134,FRA,4730.30761291138,830647.368711723
4135,FRA,5644.31723419107,417111.832489797
4136,FRA,16037.6741228263,8046571.9385943
4137,FRA,3012.93059317462,505209.582316779
4138,FRA,2196.8571071129,299430.400783936
4139,FRA,4964.85459011229,1483629.84197152
4140,FRA,7036.08194137463,1767742.90961464
4141,FRA,3906.65354401943,704681.815345976
4142,FRA,409.586929172132,9896.00613244248
4143,FRA,12801.9087529971,3764213.45897075
4144,FRA,32413.5394688805,1867791.37280516
4145,FRA,2903.8562947174,461028.676953438
4146,FRA,8030.56635158951,4020120.59882713
4147,FRA,3642.15026143617,470703.87955269
4148,FRA,1982.23492526347,244836.493823366
4149,FRA,2443.21119076503,107798.16494653
4150,FRA,459.688136387757,8894.46859163777
4151,FRA,3230.80981865519,316969.679309284
4152,FRA,3058.82021313179,526664.581224441
4153,FRA,2013.73266665726,253362.034588856
4154,FRA,11771.3511110565,2791643.6237296
4155,FRA,796.378966072503,23421.1071846657
4156,FRA,2018.03563448751,254417.945850548
4157,FRA,3047.90656565422,508577.448930472
4158,FRA,3046.12069971156,511368.576418408
4159,FRA,2999.06294928271,499900.162832784
4160,FRA,2006.4945347065,251522.110940945
4161,FRA,2033.73904471224,258386.529870878
4162,FRA,6450.48423573157,302923.122589599
4163,FRA,1964.90445436692,240587.391121537
4164,FRA,3872.71471988398,712824.253366329
4165,FRA,3090.90840526073,523784.453932642
4166,FRA,3020.14982722762,511450.130232296
4167,FRA,3008.56927363893,502321.58413216
4168,FRA,4559.14803083049,247663.987293334
4169,FRA,1947.25397588422,236609.221971197
4170,FRA,3860.10311673357,931253.879521333
4171,FRA,7201.60974368556,1757712.50622114
4172,FRA,92959.437122512,166272812.735116
4173,FRA,1298.05873977477,64085.2683234216
4174,FRA,2015.31828490921,253799.783288328
4175,FRA,4818.67396331823,1165040.93964901
4176,FRA,2006.12677703165,251520.436951293
4177,FRA,3573.84100628419,168321.441514348
4178,FRA,2497.05165094901,156367.285300887
4179,FRA,50078.9348744217,30739076.6318424
4180,FRA,4996.77632647731,993312.718897665
4181,FRA,3749.02804205117,689768.762816935
4182,FRA,2720.78745578433,149356.329532707
4183,FRA,8606.97741047681,192096.496288952
4184,FRA,2826.05018121852,457140.239570318
4185,FRA,3012.31861241658,504425.065093112
4186,FRA,1709.85115329061,177655.088485141
4187,FRA,6038.31119095417,1761438.87648999
4188,FRA,1994.47614734791,248506.159304149
4189,FRA,19255.5602776482,6114183.64434251
4190,FRA,14838.9161230042,4723557.76738622
4191,FRA,1258.55511011665,62147.790899667
4192,FRA,336.456027053151,4532.31662147478
4193,FRA,16340.2854788457,4577872.45802526
4194,FRA,2981.07038170003,497601.978646723
4195,FRA,108.908459681027,723.500720595343
4196,FRA,1958.20756858149,239576.731425986
4197,FRA,371.028702600125,8329.11175544441
4198,FRA,4929.35741001195,1183346.03252676
4199,FRA,2048.03878667769,260523.866895662
4200,FRA,1987.54951653201,246884.520416471
4201,FRA,2088.63220841666,272094.187410693
4202,FRA,11380.2004751896,3743550.32653672
4203,FRA,9914.67177600455,645772.814342298
4204,FRA,3960.09127330178,740520.907927579
4205,FRA,3016.5843879554,502595.657279436
4206,FRA,3942.67009097784,970785.24988963
4207,FRA,3223.62043326422,172430.824708869
4208,FRA,4849.67252364286,771325.124294803
4209,FRA,1472.96668991455,19489.5239392883
4210,FRA,3897.20264453371,162054.024551661
4211,FRA,1109.81502466993,75614.9816169576
4212,FRA,1231.48988328495,90286.6141470638
4213,FRA,2624.40839405305,235091.939470606
4214,FRA,1789.55932719006,72348.8764010129
4215,FRA,3895.97696922091,826657.219705394
4216,FRA,2666.20652635374,261112.730268929
4217,FRA,2385.23168172983,194402.215159515
4218,FRA,1801.69564731027,156692.649390419
4219,FRA,2510.53291558712,259267.438259888
4220,FRA,438.970317669031,10720.9109157444
4221,FRA,4030.25184583254,1009481.80051172
4222,FRA,5128.80140562192,1036077.49954425
4223,FRA,2627.8929847162,318075.141975251
4224,FRA,245.707158439454,2524.80276659849
4225,FRA,3270.09215038378,170579.131303505
4226,FRA,152.072196228437,1445.35914854435
4227,FRA,1430.32980031294,76386.8212684606
4228,FRA,2251.68718281975,88334.8452559181
4229,FRA,9436.27915380122,2455206.33347519
4230,FRA,2504.87970040454,214937.537093424
4231,FRA,1992.42874044489,248083.624127345
4232,FRA,206.340637825711,2555.57718370121
4233,FRA,388.690763089717,9340.67240675323
4234,FRA,4814.70070530357,154622.588543463
4235,FRA,2648.38927079158,455050.359710988
4236,FRA,6387.13566394204,1249740.90264338
4237,FRA,1997.97833939474,249288.958251254
4238,FRA,14089.12307904,3229831.30351677
4239,FRA,6857.37336292527,1905857.92461416
4240,FRA,70465.6321788044,92714586.7039335
4241,FRA,476.227934829421,14305.2140821554
4242,FRA,520.358726092815,14304.1737450075
4243,FRA,9504.1450239559,3017899.58732185
4244,FRA,341.128135491764,7201.42689104492
4245,FRA,6332.30461844898,1071442.94617188
4246,FRA,258.890767469462,3963.66676828518
4247,FRA,471.203871039828,13864.3535127641
4248,FRA,1016.0735729739,60576.2697175897
4249,FRA,2237.31731649988,258573.465477917
4250,FRA,1964.63209072856,249241.279351371
4251,FRA,3963.38292257433,734228.781774359
4252,FRA,3042.74096716222,512411.74057397
4253,FRA,2990.82626943089,499621.775614672
4254,FRA,192.107730729469,2281.45012553471
4255,FRA,1226.62161559474,52125.1895137128
4256,FRA,1403.48599458391,116819.314231137
4257,FRA,7122.17126439408,2849336.88850392
4258,FRA,16904.4410891913,7395796.05408572
4259,FRA,6692.34786033824,2116768.02138796
4260,FRA,1306.72087617988,70962.9799650943
4261,FRA,3012.21860469027,504797.311226668
4262,FRA,1989.01464004377,247136.679125679
4263,FRA,57682.5029079396,3051635.87749752
4264,FRA,4057.96734996215,759656.587777841
4265,FRA,5247.53788656612,955668.678662853
4266,FRA,4732.57621036323,911135.28380836
4267,FRA,1976.53918565696,243959.230122353
4268,FRA,3039.86128406595,515020.194409827
4269,FRA,2014.90188037897,254451.948346127
4270,FRA,1964.92816716966,241125.67901653
4271,FRA,100.636101826586,552.116665044293
4272,FRA,191.101101729958,2053.89555131863
4273,FRA,309.95982807993,3949.10154505793
4274,FRA,342.990096702058,3345.22194715825
4275,FRA,321.048285102831,4429.24938459879
4276,FRA,386.538521109523,5922.6970351555
4277,FRA,104.175721436094,599.669879513191
4278,FRA,7026.12056041899,2256101.26359792
4279,FRA,168.036899382636,1599.70930495028
4280,FRA,248.942856516689,2542.18878725996
4281,FRA,133.50923614037,914.679493852692
4282,FRA,160.873675398671,1564.0021273803
4283,FRA,258.881655365044,2748.0644089675
4284,FRA,953.726862947561,18078.1234340278
4285,FRA,176.987704149452,1931.05488482146
4286,FRA,216.7805664399,2039.25781319597
4287,FRA,104.684211806957,633.238449694947
4288,FRA,248.526159981796,3147.86703236766
4289,FRA,110.627307702783,682.350359126754
4290,FRA,146.013330440595,1318.84884460385
4291,FRA,106.345327660591,662.814595872597
4292,FRA,196.624367988623,1661.54993470393
4293,FRA,215.173935523551,2648.11705399038
4294,FRA,6081.62609375225,1262456.75620828
4295,FRA,105.768106388435,635.159401946283
4296,FRA,136.911659230942,1166.85992831375
4297,FRA,340.296368224873,4332.37053000123
4298,FRA,187.496186500745,2035.60084275581
4299,FRA,2955.89279152123,500636.689830072
4300,FRA,144.612201946321,1298.30333495851
4301,FRA,668.152005863398,19492.6923508094
4302,FRA,130.497817510558,1035.6268631477
4303,FRA,215.014565840936,2619.49421234423
4304,FRA,17142.5337800703,1672584.2745922
4305,FRA,3557.63587749803,246850.356156528
4306,FRA,1815.88333538034,208602.163551121
4307,FRA,370.820134894242,7620.15020058888
4308,FRA,1888.38135900222,98700.7203268812
4309,FRA,1037.6552481587,22384.9542476712
4310,FRA,979.486545450352,59294.7688863635
4311,FRA,1476.24622885129,100103.825385913
4312,FRA,712815.116605451,1144592578.89623
4313,FRA,6870.55253333,2206422.98352664
4314,FRA,10052.1442482451,3874211.59610754
4315,FRA,1992.80754068212,248089.944102632
4316,FRA,1942.59636040546,235750.074865039
4317,FRA,4996.86323459067,972295.447070166
4318,FRA,2628.38642687116,309491.896750128
4319,FRA,14490.2439767206,5236922.08300039
4320,FRA,9972.79718974249,4964171.19054854
4321,FRA,2819.59382699305,401944.964787893
4322,FRA,18145.7513944606,11515016.3401165
4323,FRA,3811.27263281878,441544.703980087
4324,FRA,4004.09498313346,1001559.30160756
4325,FRA,2994.04084250019,511974.212486142
4326,FRA,4988.93338501141,1004311.72886403
4327,FRA,175.291428228149,1285.21219964008
4328,FRA,6027.06218448593,2002581.58447374
4329,FRA,1288.30900596716,69817.8330174422
4330,FRA,999.737249160162,59684.2443048266
4331,FRA,2382.64540278932,233536.113827156
4332,FRA,4640.37459866306,684564.421942913
4333,FRA,173.831159390545,1876.41046092446
4334,FRA,196.147899391823,2397.68419340462
4335,FRA,73857.1185888937,4597472.35459986
4336,FRA,10041.151504978,3460826.38704681
4337,FRA,644.160195590617,2727.57589182406
4338,FRA,1372.30295432314,24703.2603718309
4339,FRA,2739.33803228014,33056.9518482919
4340,FRA,1850.25431903607,208058.538610169
4341,FRA,661.49229892493,15165.2975804604
4342,FRA,3839.77418983329,332067.023716939
4343,FRA,15430.5946711509,329389.291482633
4344,FRA,6929.41277646006,1972724.94175105
4345,FRA,747.647403938145,19427.8747289932
4346,FRA,956.577190934067,34627.9942458758
4347,FRA,816.729921149089,26665.4791863671
4348,FRA,1280.43450355205,67078.5573886701
4349,FRA,1954.7763902453,239759.814074816
4350,FRA,151.82742159647,1429.6749429631
4351,FRA,5988.1349447833,1485528.35776254
4352,FRA,345.274628044897,5013.97373898765
4353,FRA,1986.19913748111,247452.791307748
4354,FRA,4070.04386519653,779416.408504484
4355,FRA,2384.78228094556,165095.047779447
4356,FRA,5051.83880167322,1018513.0980457
4357,FRA,7172.88885688742,1575666.57969506
4358,FRA,1329.81838086731,80754.9851776272
4359,FRA,4001.87504245864,738271.925805534
4360,FRA,1291.97903682293,40977.0411451875
4361,FRA,2584.99520983443,211358.389069021
4362,FRA,1999.454254824,249555.72717786
4363,FRA,3567.54290432045,559101.575296389
4364,FRA,9947.57238271137,4679106.63604888
4365,FRA,1998.05260701583,249301.78539754
4366,FRA,2003.62800998816,251535.437821026
4367,FRA,8014.01995225417,2518875.61375651
4368,FRA,1733.29970512865,8175.86219852081
4369,FRA,5039.65122162224,854141.639762106
4370,FRA,2526.38648165661,24581.4206970844
4371,FRA,2764.59409952023,195957.284865129
4372,FRA,1602.74356439017,140102.585242534
4373,FRA,5124.97859502597,551607.714159545
4374,FRA,398.818448154093,5617.69513424191
4375,FRA,2182.54251653265,96821.5301451341
4376,FRA,400.933067863935,9419.23308343695
4377,FRA,67.6268857005404,135.359875238033
4378,FRA,3636.84092439551,436808.667875316
4379,FRA,111.785730874028,614.422816589195
4380,FRA,461.94530292186,13215.8884367631
4381,FRA,198.371162333664,1488.48954560963
4382,FRA,1231.25322111423,49719.8131904157
4383,FRA,1678.51033051189,162147.990766704
4384,FRA,210.526843600943,2770.08425780122
4385,FRA,426.105934809822,10942.1771971483
4386,FRA,18518.9725227368,3619352.58351236
4387,FRA,31671.5045900373,16849608.5166645
4388,FRA,1523.08263680736,122200.354351681
4389,FRA,1401.70906967884,91529.3620510799
4390,FRA,1938.66329867071,234867.899364448
4391,FRA,5038.24070442872,1271509.81042573
4392,FRA,1966.11045539304,241396.311345746
4393,FRA,6085.35643872416,1930333.65742502
4394,FRA,3892.8599532591,716749.710256799
4395,FRA,1588.34052619175,116922.884455445
4396,FRA,3472.52184329925,45817.2020493871
4397,FRA,7171.35614348818,386914.335901785
4398,FRA,4001.68405514111,1001603.36948069
4399,FRA,5036.0854765717,1013293.10268568
4400,FRA,1995.37161730688,248841.399688857
4401,FRA,4121.68815352802,1061688.78229531
4402,FRA,419.167371633756,10441.957797769
4403,FRA,2142.78316599765,262316.897179108
4404,FRA,5045.54034347671,1019342.01096854
4405,FRA,269.460640586199,3130.1513233907
4406,FRA,3929.00781598094,975338.945337168
4407,FRA,1399.22733619465,122597.136094431
4408,FRA,672.792648939639,18974.9877803852
4409,FRA,2967.81069646336,76441.64047601
4410,FRA,2067.12305879294,265422.919748742
4411,FRA,44635.1394701561,36871390.8474898
4412,FRA,2000.05650742943,248893.840163748
4413,FRA,2025.1247091639,256234.521183854
4414,FRA,418.470070987704,5755.19737936144
4415,FRA,299.558194804687,4603.10627544202
4416,FRA,225.335684064875,3219.19823398601
4417,FRA,804.815583732594,15869.5089582047
4418,FRA,622.67951303671,4459.32251190847
4419,FRA,155.896130112145,920.05984292731
4420,FRA,1259.53825644625,97525.298349019
4421,FRA,3354.21534091019,209968.966818859
4422,FRA,1639.62650763455,160308.005692309
4423,FRA,5866.02887020267,377445.880073671
4424,FRA,755.409397614114,32177.2532864337
4425,FRA,1591.94695798432,139306.580224759
4426,FRA,2422.2338288656,212080.918951392
4427,FRA,950.329611608221,34478.1726791205
4428,FRA,5511.00457677573,479320.12091494
4429,FRA,1085.09417589448,10378.6477829414
4430,FRA,12642.2752721575,944755.355538117
4431,FRA,3129.30866762261,545430.756576107
4432,FRA,2059.10927843272,264853.217844282
4433,FRA,1580.62069889253,143393.153030348
4434,FRA,3604.26883871589,34959.4295198113
4435,FRA,2266.89074866972,287184.342445384
4436,FRA,8197.56004973104,2539323.83343875
4437,FRA,127509.578704606,168236894.584726
4438,FRA,2039.93919228989,260029.112642739
4439,FRA,2958.86260530643,469853.016083673
4440,FRA,6328.56499489537,2112024.62892604
4441,FRA,1437.10215700171,22652.4372535952
4442,FRA,1111.24826650926,59284.0083569423
4443,FRA,27941.0318567339,29035381.3852916
4444,FRA,3598.55059663607,528138.663400416
4445,FRA,2027.01821462796,256783.556083857
4446,FRA,4940.41086675822,192196.53824064
4447,FRA,2048.2157379053,261898.285555879
4448,FRA,2030.01673603206,257734.020688449
4449,FRA,4092.48222876399,234261.650676166
4450,FRA,739.035409710758,13369.5363871173
4451,FRA,2016.40684606468,246120.982371882
4452,FRA,1256.30031848313,68822.8736818961
4453,FRA,3254.78595148481,568911.595959798
4454,FRA,6495.42301009631,627899.245763902
4455,FRA,281.317585476278,4788.69087128078
4456,FRA,18458.4009518723,18366814.7259966
4457,FRA,997.360436471464,44475.6792187762
4458,FRA,5931.468598384,1830365.31917413
4459,FRA,2100.71106158757,275254.762135329
4460,FRA,9613.72743065649,896642.11418994
4461,FRA,24488.876131665,19443643.9127157
4462,FRA,1491.27267066964,106632.717804066
4463,FRA,2946.02807232577,489258.236563864
4464,FRA,1248.11635169823,82815.2880745646
4465,FRA,8967.68290550214,4314047.05411569
4466,FRA,12328.8826387518,4934621.60077357
4467,FRA,11402.3840368729,2820876.69794663
4468,FRA,172831.734731319,11372667.1357466
4469,FRA,130.979506954661,626.641517398319
4470,FRA,8670.49491066677,2995240.10610504
4471,FRA,1982.95194838948,245744.686300122
4472,FRA,2012.50779753549,253135.044198065
4473,FRA,105.713029485452,451.291937511595
4474,FRA,6428.4485723092,511420.545597144
4475,FRA,2012.64755378982,252913.251805984
4476,FRA,283.317218556917,2743.62962965106
4477,FRA,1952.6409986908,238000.236732369
4478,FRA,371.604401007843,8245.13775393903
4479,FRA,8162.98495748108,1812273.92056022
4480,FRA,1638.1404633038,133707.335753562
4481,FRA,18869.4914809015,14139684.4680203
4482,FRA,16959.1161704935,5440322.94549546
4483,FRA,2590.62529309675,167584.628312763
4484,FRA,3034.50343097391,510902.551907211
4485,FRA,2215.74580440788,21265.4761281859
4486,FRA,498.492166932083,15497.3401557777
4487,FRA,10120.5035132032,886015.917378196
4488,FRA,3672.19838594763,439314.997277438
4489,FRA,1412.19972703442,41713.0750084776
4490,FRA,3032.91862468476,510932.19496086
4491,FRA,4030.48523501811,1015084.44513665
4492,FRA,5130.17776411366,907561.789866895
4493,FRA,2029.94693603256,257381.716780044
4494,FRA,1688.29501796213,174697.325488568
4495,FRA,4106.22635883643,274579.65179998
4496,FRA,668.315824582253,16797.3287888393
4497,FRA,4551.08509048787,354661.065862597
4498,FRA,166.508993017395,1419.23446235268
4499,FRA,14140.309500547,10136974.3586445
4500,FRA,5449.7502675582,933174.363654246
4501,FRA,424.340860144911,10249.1630346973
4502,FRA,966.808802204031,58092.1214221492
4503,FRA,4013.67425847828,1007550.9151317
4504,FRA,8269.71860945664,2562157.46114335
4505,FRA,4071.67133111709,320274.054427132
4506,FRA,4075.03711224232,733427.156390229
4507,FRA,1440.38554527521,114405.396678484
4508,FRA,6724.3033653288,1558977.81182643
4509,FRA,4327.86507184179,275547.592806929
4510,FRA,632.255086128667,22550.7943844758
4511,FRA,1808.74012416039,138404.888018674
4512,FRA,2804.46822003756,416818.183697742
4513,FRA,398.13991954524,6496.19596609311
4514,FRA,530.837257446841,7544.81831357227
4515,FRA,270.194952663012,4579.18592401619
4516,FRA,65.7661735274938,137.929781851641
4517,FRA,4054.48650590481,404960.737875634
4518,FRA,341.112421018334,5907.2353674972
4519,FRA,3952.50198210591,400831.345625163
4520,FRA,648.137968635946,26216.7834186498
4521,FRA,3930.40722751733,964761.94699949
4522,FRA,1616.5747722015,121800.677179343
4523,FRA,8085.35716655321,1943617.66949201
4524,FRA,2051.96308454273,262440.715915444
4525,FRA,8865.76732302517,638394.743324356
4526,FRA,268.225853013135,4404.73611776792
4527,FRA,3446.54796783466,420906.717044352
4528,FRA,5053.29087969484,1027363.4696327
4529,FRA,2536.20424741027,160912.757730693
4530,FRA,33760.0350910764,20141528.9247436
4531,FRA,4695.70150712581,1105267.98647673
4532,FRA,691.877585592555,24608.3682929007
4533,FRA,1465.87372728159,66764.3376005444
4534,FRA,1945.78284343665,234760.981222201
4535,FRA,5277.90103521613,1374540.53660392
4536,FRA,6520.94494495117,885121.162646332
4537,FRA,9529.08084312285,3068462.78638933
4538,FRA,79.6539711791804,222.837538332011
4539,FRA,15235.9034595109,8515830.1980036
4540,FRA,2165.42204392444,292106.845937961
4541,FRA,559.651401333034,19382.5772359304
4542,FRA,641.400349148847,24300.84338428
4543,FRA,1912.30066610699,227693.408684764
4544,FRA,4329.25020384699,438344.499098013
4545,FRA,1318.50662649003,95341.040732768
4546,FRA,2569.417343194,184300.088006508
4547,FRA,2818.61993015957,304804.729232638
4548,FRA,2869.00849733415,407529.507338113
4549,FRA,1519.33700378959,85710.977391006
4550,FRA,18940.161913286,15908438.838032
4551,FRA,85356.4456850373,115438227.242597
4552,FRA,4964.65151373065,727358.067634916
4553,FRA,1759.12288382565,170322.795117137
4554,FRA,8097.23150032863,4094934.49977407
4555,FRA,1523.68237777092,128641.230813178
4556,FRA,1258.82910253124,58846.9062988557
4557,FRA,81697.4457875319,74184757.5290802
4558,FRA,2259.50681183987,175035.460858847
4559,FRA,3100.87152764772,547543.728585414
4560,FRA,528.882380325055,15531.9351935374
4561,FRA,1931.01555680843,232961.095968941
4562,FRA,4089.0348416076,1037385.54543581
4563,FRA,766.768484413836,32573.1529769928
4564,FRA,4494.26728098321,366204.795388237
4565,FRA,3515.35820282657,794547.488419969
4566,FRA,4071.17519901437,782978.330448283
4567,FRA,12173.4839915092,5760071.01440063
4568,FRA,4462.15013253998,714082.535469553
4569,FRA,9243.46566697738,4074744.52015218
4570,FRA,5078.54703897568,1025064.23105506
4571,FRA,910.348190429058,34373.5352466294
4572,FRA,4878.22436221475,955351.860762407
4573,FRA,2935.25387092101,445621.859911219
4574,FRA,5005.98421944433,419272.188762264
4575,FRA,5981.39558277142,1463675.56256906
4576,FRA,1002.93815777712,31215.3625858369
4577,FRA,1966.88332459376,240695.930038152
4578,FRA,2612.08612007216,29467.4225669643
4579,FRA,911.640003147829,43404.016151806
4580,FRA,4048.6899217862,1024020.01972364
4581,FRA,1570.18141114736,96793.9903120169
4582,FRA,2767.03969233685,122091.152771082
4583,FRA,2400.42193240396,190519.11145317
4584,FRA,1977.65129952059,104109.399476513
4585,FRA,602.818664349505,11881.4086693394
4586,FRA,864.267646939005,20712.7087428312
4587,FRA,3745.28683137623,861546.177247747
4588,FRA,847.649366639046,32766.5049686122
4589,FRA,192.639603062715,1781.48490129373
4590,FRA,262.140524316949,4042.80200558416
4591,FRA,3816.56952371444,909542.7041484
4592,FRA,1025.29520161417,6582.97256165644
4593,FRA,1666.85922510712,176968.140321878
4594,FRA,5003.6797667121,613404.259644407
4595,FRA,5045.15448851866,984420.466473819
4596,FRA,2082.59572615842,270547.244197321
4597,FRA,1494.96428906378,115640.476851367
4598,FRA,98.9781333823961,401.261627532731
4599,FRA,822.241355649587,41028.3882437618
4600,FRA,7867.56491285376,3432973.00726078
4601,FRA,14066.2080691192,8671954.58540711
4602,FRA,1810.04372168838,140915.369982699
4603,FRA,1227.057460872,93193.3135438252
4604,FRA,25503.7379574031,9040190.91030421
4605,FRA,3963.49200394311,934762.630267152
4606,FRA,921.85121623234,35357.3068243062
4607,FRA,1402.71093028966,105736.046418134
4608,FRA,1122.39544582613,51584.3620628856
4609,FRA,7857.63025290492,1859002.64579188
4610,FRA,1528.35499064716,128076.053977128
4611,FRA,2028.97570678077,256796.652986132
4612,FRA,1311.54921129788,43287.4716001716
4613,FRA,2326.0865137617,179136.312720453
4614,FRA,317.842768759759,4968.79667141656
4615,FRA,4488.82407555347,723494.252737554
4616,FRA,1066.68180545715,36557.6941109729
4617,FRA,3120.53015853092,538265.23652004
4618,FRA,25652.7977264136,22192950.5735111
4619,FRA,8193.66140230504,3153884.14724641
4620,FRA,8307.79793500617,2198156.58193673
4621,FRA,5047.16093838253,1152373.67289723
4622,FRA,99.6313943503303,524.299535896254
4623,FRA,13994.0838689018,7871905.06088496
4624,FRA,14279.3912794761,947843.868017672
4625,FRA,25259.3712218361,13461566.0825712
4626,FRA,5098.5815090672,341656.501592841
4627,FRA,532.487003322153,16605.509473253
4628,FRA,1920.70137242088,49832.477990668
4629,FRA,29104.6697608516,18898277.9418928
4630,FRA,3342.92410219079,499519.37372564
4631,FRA,1330.82647146799,116535.21650561
4632,FRA,5132.71450891282,1162071.48008315
4633,FRA,6485.39962863314,1761616.04431845
4634,FRA,1499.06536986464,35267.7318102477
4635,FRA,2702.6942814501,352646.741503798
4636,FRA,929.728850435105,31225.1205055652
4637,FRA,2188.29064628425,229911.413507967
4638,FRA,1715.77550792312,171436.605115674
4639,FRA,15510.4196961779,7691098.69764649
4640,FRA,27857.1494034069,21823624.1609059
4641,FRA,2705.56903493948,217952.526433471
4642,FRA,339.965347099086,6088.47219554315
4643,FRA,4672.02229731047,1159544.28702561
4644,FRA,994.430044070196,32348.8392685808
4645,FRA,2724.12810159705,348159.733689398
4646,FRA,6336.92190149384,1675944.57315137
4647,FRA,2681.98681315195,193648.243802672
4648,FRA,2021.32256945814,255124.089596281
4649,FRA,20761.18529081,4862930.53722894
4650,FRA,4144.29734608892,336124.061579122
4651,FRA,753.128707508884,30692.3289262571
4652,FRA,503.944742134979,10155.9025342975
4653,FRA,1543.66618310665,47599.5764484989
4654,FRA,6098.7451454627,529314.564861909
4655,FRA,10448.6062320783,4344154.41608502
4656,FRA,30731.7937263786,6738784.7356709
4657,FRA,10083.6129648684,1951792.66220069
4658,FRA,10115.7722532038,1815668.55536652
4659,FRA,8336.94935132302,2384890.07539848
4660,FRA,7775.20034662964,969284.483575147
4661,FRA,10219.7743291451,3579159.41391807
4662,FRA,4806.17566246747,556414.886187462
4663,FRA,1882.51076693613,169772.199112284
4664,FRA,1706.84334176574,162587.0276752
4665,FRA,3264.30339250299,498093.228019199
4666,FRA,136.767742898608,1141.33956439727
4667,FRA,470.07326922897,9440.66760186493
4668,FRA,7275.63981553325,1940623.33185359
4669,FRA,992.677525100813,54160.4710213345
4670,FRA,1686.9730682785,132069.925221621
4671,FRA,2012.73474851127,253157.086073579
4672,FRA,1356.97202752232,105254.928711009
4673,FRA,1875.70705411503,100348.807413353
4674,FRA,5090.01405854281,1430725.81746543
