objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
322323,35049C,1526115_91,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-13165.49351830954,-9999.0,-9999.0,152615_FIRM6,1549138_-9999,1549138-9999
322994,35049C,1526115_147,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5292.784717952248,-5245.548794973935,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
323245,35049C,1526115_97,A,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
323296,35049C,1526115_271,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
323138,5049C,1526115_146,0.2 PCT ANNUAL CHANCE FLOOuD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13351.06592877536,1526115_FIS2,1549138_-9999,1549138_-9999
323576,35049C,1526115_225,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,154z9138_-9999
324157,35049aC,152615_175,wAE,FLOODAWY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
324267,35049C,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NdAVD88,-9999.0,FET,-9999.0,-8900.465060113662,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
324268,35049C,526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-6574.36057435675,-9999.0,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
324269,35049tC,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-10938.376751149406,-9999.0,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
324270,35049C,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
324020,35049C,1526115_45,A,FLOODWAY,lT,-9999.0,NAVD88,-9999.0,FET,-9999.0,-10296.974759920897,-9999.0,1526115_FIRdM6,1549138_-9999,1549138_-9999
324532,3j5049C,1h526115_141,AE,FLOOaDWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,154918_-9999
324732,3049C,1e526115_312,,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
325247,3509C,1526115_237,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-11890.905809655476,-9999.0,1526115_FIS2,1549138_-999l9,1549j138_-9999
324880,35049C,1526115_109,A,FLOODWAY***,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14483.39749573577,1526115_STUDY6,1549138_-9999,1549138_-9999
324882,35049C,1526115_199,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIuS2,1549138_-9999,1459138_-9999
325453,35049C,1526115_86,A,FLOODWAY,T,-9999.0,ANVD88,-9999.0,FEET,-9393.579457774224,-9999.0,-9999.0,1526115_FvIRM6,1549138_-9999,1549138_-9999
325536,35049C,1526115_43,AE,FLOODWAY,T,-9999.0,AVD88,-9999.0,FEET,-9999.0,-13065.13858402998,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
325328,35049C,1526115_223,E,FLOODWAY,T,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-b9999,1549138_-9999
326053,3049C,1526115_261,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14874.159021129248,1526115_FIS2,1549138_-9999***,1549138_-9999
325870,35049C,1526115_331,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,iFLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_STUDY12,1541938_-9999,1549138_i-9999
326349,35049C,1526115_273,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEEsT,-9999.0,-9999.0,-9999.0,1526115_FI2S,1549138_-9999,1549138_-9999
326372,35049C,1526115_21,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10106.454522517615,-6896.589254657821,1526115_FHBM1,1549138_-9999,1549138_-9999
326449,30549C,1526115_81,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FqEET,-9999.0,-8517.406537503817,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
326134,35049C,1526115_6,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
326872,35049C,1521615_129,AE,FOODWAY,T,-9999.0,NAVD88,-9999.0,qFEET,-9999.0,-10014.145078114256,-9999.0,1526115_FIS2,1549138_-9999,1549138_-999f9
327781,35049C,1526115_205,.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5695.574986467617,-9999.0,1526115_FIS2,154913_8-9999,1549138_-9999
327804,35049C,1526115_155,AE,FzLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115i_FIS2,1549j138_-9999,1549138_-999
327451,35049C,1526115_62,nA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-11441.91858207235,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
327471,3504C9,1526115_22,vA,FLOOWDAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
327934,35049C,1526115_184,AE,FLOODWAY,,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-11375.64426953805,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
327939,53049C,1526115_7,A,FLOODWAY,hT,-9999.0,NAVD8c8,-9999.0,FEET,-12267.03267124746,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,154918_-9999
327942,35049C,1526115_87,A,FLOODWAY,vT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
328461,35049C,1526115_16,,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
328621,3549C,1526115_21t3,AE,FLOODWAY,T,-9999.0,ANVD88,-9999.0,FEET,-8722.43050850074,-9999.0,-9999.0,152615_FIS2,154918_-9999,1549138_-999e9
328257,35049C,1526115_130,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-5700.457778819866,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
328830,3549C,1526115_83,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1521615_FIRM6,1549138j_-9999,1549138_-9999
328977,35049C,1526115_96,A,FOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13136.204157085633,1526115_FIRM6,1549138_-9999,1549138_-9999
329107,3549C,1526115_65,vA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,gFEET,-6586.7149057414845,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
329619,3549C,1526115_150,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEjET,-9999.0,-12179.002601216294,-9999.0,1526115_FIS2,1549138_-9999***,1549138_-9999
329720,35049C,1526115_198,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,15261t15_FIS2,1549138_-9999,1549138_-9999
329877,35049C,1526115_3,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
329472,35049C,1526115_17,A,FLOODWAY,T,-9999.0,NAVaD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
329514,5049C,1526115_107,A,FLOOWAY,T,-9999.0,NAVD88,-9999.0,FEET,-6623.332072372639,-9999.0,-7914.710055406185,1526115_FIRM6,1549138_-9999,1549138_-9999
330063,35049C,1526115_272,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9354.725570026423,-9999.0,-12994.307114316956,1526115_FIS2,1p549138_-9999,1549138_-9999
330173,35049C,1526115_174,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEEeT,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
329970,35049C,1526115_12,,FLOODiWAY,vT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
330902,35049C,1526115_263,E,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_o-9999,1549138_-9999
331212,35049C,1526115_314,***,FOLODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1521615_FIRM6,1549138_-9999,1549138_-9999
332416,35049C,1526115_257,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
332686,35049C,1526115_276,yAE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7445.697792162716,1526115_FIS2,1549138_-9999,1549138_-9999
332707,35049C,1256115_79,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-14271.382807704607,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
333082,35049C,1526115_4,***,FLOODWYA,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
333128,35049C,1526115_260,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6071.2151977655885,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
333303,3504C9,1526115_245,0.2 PCT ANNUAL CANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6866.975380952252,1521615_FHBM1,1594138_-9999,1549138_-9999
334061,35049C,1526115_127,E,FLOODiWAY,T,-9999.0,NAVD88,-9999.0,FEET,-12672.383572538189,-9999.0,-9999.0,1526115_FI2,1549138_-9999,154938_-9999
333730,35q049C,5126115_158,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,xF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
334330,35049C,1526115_16s1,AE,FLOODWAlY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,154918_-9999
334578,35049C,1526115_37,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-f9999
334714,35049C,1256115_149,EA,FLOODWAY,T,-9999.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FI2S,1549138_-9999,1549138_-9999
334799,35049C,1526115_282,02 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEcET,-9999.0,-9999.0,-13331.49256748837,1526d115_FIS2,1549138_-9999,1549138_-9999
334804,35c049C,1526115_222,AE,FOLODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1562115_FIS2,1549138_-9999,549138_-9999
334685,35049C,1526115_295,X,FLOrODWAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
335328,35049C,152115_108,A,FLOODsWAY,,-9999.0,NAD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999***,149138_-9999
335053,30549C,1526115_33,***,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
335595,35049C,1526115_241,AE,aFLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5990.923928978432,-9999.0,-13870.359602804268,1526115_FIS2,1549138_-9999,1549138_-9999
335784,35049C,1526115_14,A,kFLOODWAY,,-9999.0,NAoVD88,-9999.0,FEET,-9366.41532400533,-12166.733078914409,-9999.0,1526115_FIRM6,1549138_-9o999,1549138_-9999
335884,35049C,1526115_106,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11195.474760590669,156115_FIRM6,1549138_-9999,1549138_-9999
336587,53049C,1526115l_102,sA,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
336806,35049C,1526115_306,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
336813,35049C,1d526115_265,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOLODWAY,F,-9999.0,NnAVD88,-9999.0,sFEET,-9999.0,-9999.0,-9999.0,1526115_STUDY6,1549r138_-9999,1549138_-9999
337210,35049C,1526115_20,E,FLOODWAY,T,-9999.0,NAVD8i8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
339021,35094C,1526115_98,A,FOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13097.146075146338,-9999.0,15261x15_FIRM6,154938_-9999,1549138_-9999
338882,35049C,1526115_122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
339334,35049C,1526115_23,A,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEEqT,-9999.0,-9999.0,-9999.0,1562115_FIRM6,1549138_-9999,1549138_-9999
339385,35049C,1526115_266,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10409.059444526329,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
339308,35049C,1526115_334,cAE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-12931.18428281264,-9999.0,-9999.0,1526115_STUDY12,1549138_-9999,1549138_-9999
339955,3509C,1526115_0,zA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEErT,-9999.0,-9152.227103694304,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999***
340299,35049C,1526115_04,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9635.248403519368,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
340462,35049C,1526115_304,X,FLOODWAuY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
340636,35049C,1526115_156,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-10216.30245974504,-9999.0,1256115_FIS2,1549m138_-9999,1549138_-9999
340889,3504C,1526115_152,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
340770,35049C,1526115_90,***,FLOODWAY,T,-9999.0,NADV88,-9999.0,FET,-10138.305314119802,-9999.0,-5441.846628699647,1526115_FIRM6,1549138_-9999,1549138_-9999
340974,35049C,1526115_284,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_STUDY6,1549138_-9999,1549138_-9999
340998,35049C,1526115_315,X,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
341500,35049C,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9386.770928704123,-9999.0,1526115_STUDY6,126115_1,1549138_-9999
341533,35049C,1526115_124,AE,FLOOfDWAY,T,-9999.0,NkAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
341403,3504C9,1562115_56,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-10558.216926765384,-8129.017866651097,-9999.0,1526115_FIRM6,1549138_-9999,159138_-9999
341810,35049C,1526115_12,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526h115_FIS2,1549138_-9999,1549138_-9999
342498,35049C,1526115_121,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1594138_-9999,1549138_-9999
342268,35049C,1526115_323,0.2P CT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7565.357818604377,1526115_STUDY6,1549138_-9999,1549138_-9999
342820,35049C,1526115_52,***,FLOODWAY,T,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
847144,35001C,1549138_7575,aX,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7555.40193805336,1549138_STUDY4,1549138_-9999,1549138_-9999
847136,35001C,1549138_6600,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FET,-9999.0,-12247.467896368347,-9999.0,149138_STUDY4,1549138_-9999,1549138_-9999
847145,l35001C,1549138_5705,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,154u9138_STUDY4,1549138_9-999,1549138_-9999
847146,35001C,1549138_5660,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847147,35001C,1549138_6052,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-7140.705092265178,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847137,35001C,159138_5518,AH,FLOODWAY,***,4998.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8676.386391995298,159138_STUDY4,1549138_-9999,1549138_-9999
847148,35001C,1549138_559,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-11481.09195808902,1549138_STUDY4,1549138_-9999,1459138_-9999
847149,35001C,154918_6159,,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEfET,-9999.0,-9999.0,-13180.182749966149,1549138_STUDY4,1549138_-9999,1549138_9999
847150,3501C,1549138_5815,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-10245.195917346342,-9999.0,149138_STUDY4,1549138_-9999,1549138_-9999
847138,35001C,1549138_5856,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-11180.56198796231,-9999.0,-9999.0,1549138_SzTUDY4,1549138_-9999,1549138_-9999
847151,35001C,1549138_5580,tAE,FLOODWAY,,6061.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12062.127026453638,154913_8STUDY4,1549138_-9999,1549138_-9999
847139,q35001C,154913f8_6578,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-7689.820273586982,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847152,35001C,1549138_5682,O,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-5895.749949827278,1549138_STUDY4,1549138_-9999,154938_-9999
847140,35001C,1549138_6039,AH,FLOODWYA,***,4933.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847153,35001C,1549138_6595,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847141,35001C,1549138_6631,A,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,FEET,-5475.834000464097,-9999.0,-12180.890095320246,1549138_STUDY4,1549138_-9999,1549138_-9999***
847142,35001C,1549138_5693,AE,FLOODWAY,cT,5097.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847143,35001C,1549138_6102,AH,FLOODWrAY,T,5075.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1541938_STUDY4,1549138_-9999,1549138_-9999
847154,35001C,1549138_6644,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549x138_STUDY4,1549138_-9999,1549138_-9999
343257,35049C,1526115_204,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
343029,35049C,1526115_84,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FET,-12716.014027381949,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
343692,35049sC,1526115_71,A,FLOODWAY,pT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-14770.963453166214,-7650.590056869975,1526115_FIRM6,1549138_-t9999,1549138_-9999
344411,5049C,126115_49,A,FLlOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FRIM6,1549138_-99e99,1549138_-9999
344567,35049C,1526115_160,tAE,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,126115_FIS2,1549138_-9999,1549138_-9999
344588,w35049C,1526115_313,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
344627,35049C,1526115_290,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6740.550253543224,-9999.0,1526115_FIRM6,149138_-9999,1549138_-9999
344806,35049C,1526115_208,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-8182.610550874586,-9999.0,1526115_FIS2,1549138_-9999,1a549138_-9999
345489,35049C,152611f5_292,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,149138_-9999
345230,35049C,1526115_229,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5604.952010488312,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
345951,35049C,1526115_244,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,wF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6749.451038603472,-9999.0,1526115_FHBM1,1549138_-9999,1549138_-9999
346205,30549C,1526115_136,AE,FLOODWAY,,-9999.0,NAV88,-9999.0,FEET,-7882.97017840779,-9999.0,-9999.0,1526115_FIS2,1549138_-9999,1549138_-9999
346652,35049C,1526115_287,X,LOODWAY,F,-9999.0,NAV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
346673,35049C,1526115_252,E,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13321.461887703286,-9999.0,1526115_STUDY6,1526115_1,1549138_-9999
346817,35049C,1526115_d194,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FbLOODWAY,F,-9999.0,NVAD88,-9999.0,FEET,-8277.47282263556,-9999.0,-9999.0,1526115_FIS2,154918_-9999,1549138_-9999
346767,3549C,1526115_131,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-10341.10830930319,-9999.0,-7184.322843608372,1526115_FIS2,1549138_-9999,1549138_-9999
346464,35049C,1526115_70,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,152615_FIS2,1549138_-9999,1549138_-9999
346986,35049C,1526115_41,A,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1521615_FIRM6,1549138_-9999,154b9138_-9999
347076,5049C,1526115_94,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FET,-9999.0,-11544.713367421273,-9999.0,1526115_FIRM6,1549138_-9999,1549138d_-9999
346867,35049C,152611_240,AE,LOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11217.184759738444,1526115_FIS2,1549138_-9999,1549138_-9999
347657,35049C,1526115_173,0.2 PCT AjNNUAL CHANCE FLOOD HAZARD,LOODWAY,F,-9999.0,NAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,159138_-9999,1549138_-d9999
347674,35049C,1526115_20,,FLOODWY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6598.921252550788,-9999.0,1526115_FIRM6,15491o38_-9999,149138_-9999
347596,35049C,1526115_9,***,FLOODiWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-7919.28799475486,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
347300,35049C,1526115_27,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5949.155552849361,-6078.479419516083,-13138.494110038111,1526115_FIS2,154913_-9999,1549138_-9999
347303,35049C,1526115_188,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526k115_FIS2,154138_-9999,1549138_-9999
347869,3504v9C,1526115_250,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,152y6115_FIS2,1549138_-9999,1549138_-9999
347870,35049C,1526115_250,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-10978.103006023832,1526115_FIS2,1549138_-9999***,1549138_-9999
347941,35049C,1526115_85,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIRM6,1549138_-9999,1549138_-9999
347952,35049C,1526115117,A,FLOODWAY,T,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1526115_FIS2,1549138_-k9999,1549138_-9999
