OBJECTID,ADMIN_ST,COORD_SRC_TYPE,COORD_SRC2,DEF_FET_TYPE,DEF_FET2,ACCURACY_FT,OFFSET_FT,LEGAL_DESCR,GlobalID,Shape__Length
574,UT,UNK,,UNK,,-1,0,,{F5ED0DCC-D685-4207-8857-DB254D4ED247},67.7030602336408
575,UT,UNK,,UNK,,-1,0,,{1F23A3A8-04E1-45F0-AC7A-D82FC88FA45A},106.085569227384
576,UT,UNK,,UNK,,-1,0,,{E41768D7-449B-4D15-A30F-9A7830A9AA85},159.535109870405
577,UT,UNK,,UNK,,-1,0,,{AEB4FCCB-8B67-48F4-AB19-5401D3D413AC},77.3182210715864
578,UT,UNK,,UNK,,-1,0,,{0293A880-7962-47CA-A5EB-F0079B623A64},252.783291632523
579,UT,UNK,,UNK,,-1,0,,{552462D5-4A9C-4911-AAE2-5141764D85EF},411.114271759416
580,UT,UNK,,UNK,,-1,0,,{511B5907-3A14-4CEA-9A91-D79233E4A278},106.08387886352
583,UT,UNK,,UNK,,-1,0,,{692D6863-AFE5-41A6-99A2-9178A7AED7B7},196.541584258776
587,UT,UNK,,UNK,,-1,0,,{48A1A4D8-06B3-4AF4-A8B8-ADE3F9E5FEE2},159.534205140725
588,UT,UNK,,UNK,,-1,0,,{250FF14B-4B96-4D8F-A50A-C7D6EAF3787E},159.537333956538
589,UT,UNK,,UNK,,-1,0,,{A55E8090-CB21-4F73-9240-5BD9D4FA7572},247.948854681063
590,UT,UNK,,UNK,,-1,0,,{92814DDB-D87A-422D-853B-F2E5ACAE276D},187.729967916032
591,UT,UNK,,UNK,,-1,0,,{6AECFF1B-C3FA-4C3F-B8D2-660B5A7BF8ED},106.084885801542
592,UT,UNK,,UNK,,-1,0,,{51405D0F-4F98-4701-9C3B-CFEBB58D83B1},106.08532258014
595,UT,UNK,,UNK,,-1,0,,{00B06335-3860-416A-9D4E-C64A441C1B62},106.084089533651
596,UT,UNK,,UNK,,-1,0,,{A3BE33ED-5352-4095-80F8-849C8A1B61F8},106.084133216166
598,UT,UNK,,UNK,,-1,0,,{58803FD2-1A79-4F3D-802F-EBC12B74FFCB},159.535069352377
604,UT,UNK,,UNK,,-1,0,,{F48111AE-6F36-460A-9D2F-6951E8740F0E},1406.45402482229
608,UT,UNK,,UNK,,-1,0,,{5D17F188-7709-4D14-BC50-B20A44513BD9},106.085322634849
609,UT,UNK,,UNK,,-1,0,,{702AB547-9B6C-4764-A082-23CCEA3D07F6},106.085278949702
617,UT,UNK,,UNK,,-1,0,,{E278A216-DF38-445B-829B-CEF32E1B0CF0},198.861798752889
618,UT,UNK,,UNK,,-1,0,,{E171FE13-18CD-4139-A0AB-6E7D639C30AC},106.086432389927
623,UT,UNK,,UNK,,-1,0,,{DA4ADB85-7EBD-4BF0-9D71-1B6DB41360C8},1284.26592785078
624,UT,UNK,,UNK,,-1,0,,{17E0DF4E-5EF1-4EBE-9E54-AB4A6C5E6481},343.090527768363
631,UT,UNK,,UNK,,-1,0,,{0424BC7C-6B2E-435B-A0E1-3A99471EBB69},106.086137054715
632,UT,UNK,,UNK,,-1,0,,{56943A57-1FF4-4D17-AF27-618462F83835},106.083842911691
633,UT,UNK,,UNK,,-1,0,,{FC96FA8B-F038-4B53-8C33-507A7888BFD7},106.084212840109
634,UT,UNK,,UNK,,-1,0,,{68E6DD17-B65F-421F-B3E1-90793E494DEB},106.084256533037
640,UT,UNK,,UNK,,-1,0,,{2D3048C4-578E-4C3B-8042-11C70DBD40D0},106.083449771852
646,UT,UNK,,UNK,,-1,0,,{5EBD1349-B193-49AA-B9BD-D1BD36AD0D98},106.08532263943
647,UT,UNK,,UNK,,-1,0,,{F84B69E3-C337-4317-8CA7-CD5810DBDBC9},106.085489625136
652,UT,UNK,,UNK,,-1,0,,{DB9D3BA1-364F-4FAC-9F65-F4AE46D629A6},230.442617850359
653,UT,UNK,,UNK,,-1,0,,{5B26931B-9E26-4BE3-A73C-0B22B327CB91},106.085569251364
656,UT,UNK,,UNK,,-1,0,,{CCB32489-E666-4341-88CE-291A2DB05B01},106.083922550738
660,UT,UNK,,UNK,,-1,0,,{AC7E5C57-3801-42A9-8787-A6BFE6878ECC},528.474489073346
662,UT,UNK,,UNK,,-1,0,,{541DB2F2-D082-4623-8263-EACE1EC700E2},106.085592411824
665,UT,UNK,,UNK,,-1,0,,{9EA9B66D-2E08-46B8-AED1-F4BC75665137},106.08524300467
667,UT,UNK,,UNK,,-1,0,,{5A532BA0-A0CD-4287-967F-3BD4E3E4026A},248.719446828825
670,UT,UNK,,UNK,,-1,0,,{4F20E8EB-E5A7-4DA0-BF32-0EA407D87504},56.2360000003557
671,UT,UNK,,UNK,,-1,0,,{EE9870D4-8B30-4F15-BFB7-F5DE78974630},56.2361000001778
677,UT,UNK,,UNK,,-1,0,,{4819BAB6-DF5D-4D2F-8182-3ADA2101B9E5},106.085569225939
680,UT,UNK,,UNK,,-1,0,,{070F9FB4-5020-4634-ABCB-00E6DA583B7F},446.830995767824
682,UT,UNK,,UNK,,-1,0,,{2213DEC7-C299-4D08-9CFC-EDC7A2C637D4},547.177561316438
683,UT,UNK,,UNK,,-1,0,,{46648A52-AAAC-4C7E-B1BE-AE3B13C9AA38},547.177561316438
684,UT,UNK,,UNK,,-1,0,,{9A987A32-C8B6-448B-A2D9-66A6F04D1EDF},560.258580509368
685,UT,UNK,,UNK,,-1,0,,{58A886C7-1445-4CA0-B44B-E835B99B1FF1},560.258580509368
686,UT,UNK,,UNK,,-1,0,,{01D81292-E59C-4551-A1F9-768FC606CC2D},106.085243008944
687,UT,UNK,,UNK,,-1,0,,{C25DEACC-7A74-47B1-AEAB-A49B65EF809C},106.085322624454
688,UT,UNK,,UNK,,-1,0,,{A8E52625-7983-4BDF-ABC6-B5E4EE88D1D5},196.541012421832
689,UT,UNK,,UNK,,-1,0,,{434D5C2A-9825-45E7-B8D8-D7465BF04A89},106.083688654527
690,UT,UNK,,UNK,,-1,0,,{383A6145-DF46-4E18-8ABA-031B9B971149},106.083652704565
691,UT,UNK,,UNK,,-1,0,,{CA546091-0CBB-462A-A1B6-77D9D8EB4146},199.641425490729
692,UT,UNK,,UNK,,-1,0,,{9694C5D7-1EE2-4500-B79D-18932CE26DD0},55.5000466579984
693,UT,UNK,,UNK,,-1,0,,{489A7370-1C2F-4525-8F47-A55600387A23},91.5148747321986
694,UT,UNK,,UNK,,-1,0,,{7E9EE1ED-3A68-4467-B4A1-25B71F4DB98C},25.2778313824584
695,UT,UNK,,UNK,,-1,0,,{83B209FF-7F27-41B5-8C29-8EBB25E376B6},25.2778313824584
696,UT,UNK,,UNK,,-1,0,,{C8334C50-7D4B-43FB-90AF-4F6195CFB770},237.756113301686
697,UT,UNK,,UNK,,-1,0,,{694A805B-9480-4DE4-B986-7FDA2980A038},52.8300437740686
698,UT,UNK,,UNK,,-1,0,,{05EDF949-9D32-40E1-9D26-B41C0A5D4AC1},52.8300437740686
699,UT,UNK,,UNK,,-1,0,,{007F009A-8420-4FDD-9C51-319E07FD45C9},56.7560724392553
700,UT,UNK,,UNK,,-1,0,,{7DF3BE25-D581-445C-9501-C2654CABF09D},56.7560724392553
701,UT,UNK,,UNK,,-1,0,,{8E7BAE6A-3730-4A84-B4B8-C50DB61E8B60},81.0015657371468
703,UT,UNK,,UNK,,-1,0,,{F3585AB6-D4C2-4BFE-8700-812EA15C82CC},159.119498829569
704,UT,UNK,,UNK,,-1,0,,{4C4C552A-35C7-4783-9593-DC3A608AA9A0},784.737610959479
705,UT,UNK,,UNK,,-1,0,,{343FE64F-774C-40BA-AFC3-C6030CFDBD3E},285.877067843974
706,UT,UNK,,UNK,,-1,0,,{EC94AF94-8D35-41B0-8E05-120EC6A7AA0F},106.085052785258
707,UT,UNK,,UNK,,-1,0,,{322930C0-4408-4ADE-AEB6-328D58AF81CB},434.7646218612
709,UT,UNK,,UNK,,-1,0,,{3B724817-CA93-4D32-9B61-F7501FC1A7E1},642.195611312613
712,UT,UNK,,UNK,,-1,0,,{EBDEC05F-1D60-4A8C-9E65-01BE1C3962A6},273.906661660008
719,UT,UNK,,UNK,,-1,0,,{E529EA34-E37B-4407-9D0C-1491730CCE36},22049.2559871891
818,UT,UNK,,UNK,,-1,0,,{9F9D6F94-192E-4EFB-A225-3AB18AAB8812},1.60808059810446
836,UT,UNK,,UNK,,-1,0,,{2B65B84E-28C3-402A-B5A5-5A147558882E},572.074330098163
837,UT,UNK,,UNK,,-1,0,,{B04F389C-931E-4285-B45F-83F7FC5F65E0},3.52733699694259
838,UT,UNK,,UNK,,-1,0,,{0DBD9347-44B0-4B02-8917-CCCBFF448F78},3.52733699694259
839,UT,UNK,,UNK,,-1,0,,{A64F9EA0-0D63-49DF-9BCE-6BCA07559089},83.1677817413967
840,UT,UNK,,UNK,,-1,0,,{ED73EE4D-3C2F-45C6-9AF1-84697AEE4BBF},83.1677817413967
845,UT,UNK,,UNK,,-1,0,,{F8B7329E-231F-496C-9807-D72ADD638F28},567.462463110524
846,UT,UNK,,UNK,,-1,0,,{D0C9A192-386C-46B0-BAA5-2542FA3D8540},567.462463110524
847,UT,UNK,,UNK,,-1,0,,{ABA8F40B-F248-4B1F-B261-5423FD9FD9DE},625.376521945418
848,UT,UNK,,UNK,,-1,0,,{AC43A297-B81C-4A4E-AFBA-7C0CC2542682},625.376521945418
849,UT,UNK,,UNK,,-1,0,,{3C09928C-E277-42B8-8393-12B98528F8BB},166.110451160808
850,UT,UNK,,UNK,,-1,0,,{7C74BE5E-F179-4251-A3FB-444A7E43B087},166.110451160808
851,UT,UNK,,UNK,,-1,0,,{9BE950AE-8233-4AE8-BCED-5FEC7F36FA2E},427.002333248686
852,UT,UNK,,UNK,,-1,0,,{F358907C-76E6-4C2D-8FAB-5D11350AEB25},427.002333248686
853,UT,UNK,,UNK,,-1,0,,{117A9F49-D5E6-4212-AED9-627AE3F7A1A6},427.002333248686
854,UT,UNK,,UNK,,-1,0,,{AF2E2EB5-5097-450A-8490-8E7E834E5364},427.002333248686
855,UT,UNK,,UNK,,-1,0,,{8CEAA943-A64D-4973-B089-868622231F37},412.615845749847
856,UT,UNK,,UNK,,-1,0,,{8795FC81-8F2F-4FAF-991F-587F218468EF},412.615845749847
862,UT,UNK,,UNK,,-1,0,,{9BEEDDBC-21C4-45B5-AF54-0A14800A3CCB},2718.41564804393
863,UT,UNK,,UNK,,-1,0,,{1D4CFCFD-255A-4439-8245-7DA266D824EF},5783.87378657388
900,UT,UNK,,UNK,,-1,0,,{D443EF80-8FFE-4C32-A779-7BCA6646C35A},5965.68082388257
919,UT,UNK,,UNK,,-1,0,,{EADF1002-59FE-4513-9320-8BE8EE92DFCC},19489.2668059945
1006,UT,UNK,,UNK,,-1,0,,{0C92BFC1-CF05-4157-8190-4DCAB12E9400},863.743490500841
1007,UT,UNK,,UNK,,-1,0,,{2FA71E68-E4ED-49A9-97EA-D9B301CB6997},863.743490500841
1008,UT,UNK,,UNK,,-1,0,,{9B7EAF52-655F-40A8-96C6-9B519B610C37},1317.2759598477
1009,UT,UNK,,UNK,,-1,0,,{5A13ADBB-567B-4B0A-A797-34F263B1A01A},1317.2759598477
1010,UT,UNK,,UNK,,-1,0,,{65F7DB70-3DB2-485A-BD0D-B183DAA3D211},2.08680991158261
1011,UT,UNK,,UNK,,-1,0,,{57DED575-EB9B-4938-899F-EA7268DC1ABB},2.08680991158261
1012,UT,UNK,,UNK,,-1,0,,{5329D398-2167-4FEE-8890-6BA5A62A0C3C},4733.56743909526
1013,UT,UNK,,UNK,,-1,0,,{F5E423D9-CFB7-4011-83E6-A411C6DCA179},70.9128574449655
1016,UT,UNK,,UNK,,-1,0,,{43DB2117-7408-46C3-915D-889B0FAA5507},387.277499417196
1017,UT,UNK,,UNK,,-1,0,,{3BF77201-C308-48E6-A787-D043BF10B149},387.277499417196
1026,UT,UNK,,UNK,,-1,0,,{F2A29FB7-0558-42E1-B716-D3769437520D},194.046603914994
1027,UT,UNK,,UNK,,-1,0,,{43FD8A20-5B97-4D75-AD3B-3A67172F36E2},194.046603914994
1029,UT,UNK,,UNK,,-1,0,,{5CF49249-F719-44DC-A6F4-2660C60D860C},146.271370718948
1033,UT,UNK,,UNK,,-1,0,,{C91D026F-30C1-4535-89C9-BAA83385B876},85.5301781624474
1034,UT,UNK,,UNK,,-1,0,,{6E4DBB17-9520-4C60-AFBF-6AEB997912DC},143.952431819491
1035,UT,UNK,,UNK,,-1,0,,{FE23CDBE-D784-4D53-B012-4847ECA778A5},143.952431819491
1040,UT,UNK,,UNK,,-1,0,,{828E3EBA-024D-4F41-B07F-5B2990149CF0},148.868253497105
1061,UT,UNK,,UNK,,-1,0,,{9CD5AA66-B56B-4D37-87A7-6F75DB77DD0A},157.627513024662
1062,UT,UNK,,UNK,,-1,0,,{A4E33EA6-3137-485E-A455-ADB61CFB6F51},157.627513024662
1075,UT,UNK,,UNK,,-1,0,,{3A4001E2-78C7-434D-B5FF-78E054B6E7F7},148.084131258484
1076,UT,UNK,,UNK,,-1,0,,{0766EBD2-8F84-45B9-8F4C-86BBDFAA5054},148.084131258484
1079,UT,UNK,,UNK,,-1,0,,{87737733-A1D9-40CB-85FB-5172343BFC43},230.654802444807
1080,UT,UNK,,UNK,,-1,0,,{4DFB1102-24C1-493A-9549-5D54DF899E80},230.654802444807
1085,UT,UNK,,UNK,,-1,0,,{316F3C4C-0D61-47D7-8E38-EAF72A7E616A},9788.72083064894
1087,UT,UNK,,UNK,,-1,0,,{8F5E9ED0-AE5F-48F1-9D89-6544758F2B47},122.104862711237
1088,UT,UNK,,UNK,,-1,0,,{BDB007CE-9286-41AB-970B-E2726EF4DE82},524.664611583968
1089,UT,UNK,,UNK,,-1,0,,{7A9D8F0E-0FC4-4B77-AFF1-95BF3D0FC224},0.928844712532725
1090,UT,UNK,,UNK,,-1,0,,{7A952C15-14B5-4C89-8247-3AA7C33EA88B},0.928844712532725
1091,UT,UNK,,UNK,,-1,0,,{5D6E8282-3A56-44E0-9007-8F97577576B7},1.31977246307674
1092,UT,UNK,,UNK,,-1,0,,{4692D38F-DC97-45F4-9A73-D69BDC7AE7D6},1.31977246307674
1093,UT,UNK,,UNK,,-1,0,,{92C3BFF3-DA4F-4376-9DE9-04755AF14116},4970.69012542322
1120,UT,UNK,,UNK,,-1,0,,{AF57CD13-7D87-4CF3-B1C9-482D0BD27CAE},1235.99456815066
1191,UT,UNK,,UNK,,-1,0,,{98633EDA-716B-4946-86FF-F8178B177CCC},10518.17909638
1205,UT,UNK,,UNK,,-1,0,,{0A2FA162-0325-42D1-8187-9C5A5DACC1B6},613.334777707242
1206,UT,UNK,,UNK,,-1,0,,{D60A693A-6C5F-42CD-8F21-0A02EB2AF55E},613.334777707242
1207,UT,UNK,,UNK,,-1,0,,{362E5EAC-D271-4696-9FAE-2BDB8864AFA2},1237.88804148993
1208,UT,UNK,,UNK,,-1,0,,{D9CC9B7F-FD1A-4E70-8AAF-2E29DE26AC7A},1237.88804148993
1209,UT,UNK,,UNK,,-1,0,,{62D87F7F-1EFB-40E8-9F5E-5E7B75B7624C},753.31868952549
1210,UT,UNK,,UNK,,-1,0,,{B82C515F-EF16-4FCF-BD24-966F608BDFF6},99.0321011049236
1211,UT,UNK,,UNK,,-1,0,,{81363666-6886-4D93-AF52-B13279B3709B},99.0321011049236
1212,UT,UNK,,UNK,,-1,0,,{CAE88CE1-37E0-4584-877A-A06F8B7207FF},3481.94235072766
1213,UT,UNK,,UNK,,-1,0,,{C26322CD-A762-458B-A913-7A8F79459F73},1828.17733965807
1214,UT,UNK,,UNK,,-1,0,,{5FEF9D37-ABCF-476F-97E4-5E7A6126D75A},1828.17733965807
1215,UT,UNK,,UNK,,-1,0,,{CBFB7384-ABC8-4B31-B473-FE111A551775},968.938883067594
1216,UT,UNK,,UNK,,-1,0,,{96F6D1A7-A5D1-47B1-8184-8F8E871A132F},968.938883067594
1217,UT,UNK,,UNK,,-1,0,,{3549AA6F-025A-417D-ABBA-6110F872B820},4.20288305928204
1218,UT,UNK,,UNK,,-1,0,,{A62E9C71-77EB-4926-85D8-9B35BA395FC5},4.20288305928204
1219,UT,UNK,,UNK,,-1,0,,{1455CA88-14D1-4865-9201-9FA273A6749E},285.419875598778
1220,UT,UNK,,UNK,,-1,0,,{D286B69A-5502-4B6C-A5B1-85E97B8947E6},455.017479070534
1221,UT,UNK,,UNK,,-1,0,,{BA0D1D25-337A-49F4-88C2-F75D537A868B},46.0777096108053
1222,UT,UNK,,UNK,,-1,0,,{07C68563-556F-43B3-9412-CF9480B3ED5E},127.025772284544
1223,UT,UNK,,UNK,,-1,0,,{8B372C23-09B6-4F90-AF7C-2E0AF44E2D67},127.025772284544
1224,UT,UNK,,UNK,,-1,0,,{52C902BA-7AA7-46AF-B174-F2BAA0EFD670},87.0220339549182
1225,UT,UNK,,UNK,,-1,0,,{61A5C643-75A3-4850-994A-D89A6D5028BB},106.084045854538
1226,UT,UNK,,UNK,,-1,0,,{9B5B466E-7ABC-4872-9F3E-35BB6A39232F},106.085278960644
1227,UT,UNK,,UNK,,-1,0,,{B14690B2-2409-403C-B13D-CE98A297775F},77.3195341795173
1228,UT,UNK,,UNK,,-1,0,,{7F7E2E2B-3417-443E-949E-4B84D9D48967},28.1170000007113
1229,UT,UNK,,UNK,,-1,0,,{B6A04D28-5674-44F5-8C85-A058C9EA4F82},106.085926385878
1230,UT,UNK,,UNK,,-1,0,,{85F525A2-84CD-40ED-9C6B-F807C5E0266B},56.2349
1231,UT,UNK,,UNK,,-1,0,,{295017EA-2594-4135-84E2-5D4D9921B57D},96.5329893755763
1232,UT,UNK,,UNK,,-1,0,,{58643A1C-FE41-4BB6-A9DE-9355C6E46689},35.6064973680366
1233,UT,UNK,,UNK,,-1,0,,{BAE8EF0F-DF8C-4467-9A7A-2ABE4389C632},70.4771553409787
1234,UT,UNK,,UNK,,-1,0,,{38B62044-C133-4095-A598-1415E43C2B63},345.273374558406
1235,UT,UNK,,UNK,,-1,0,,{52AC3309-4214-407E-BA31-99C0203D5849},20.9253554330625
1236,UT,UNK,,UNK,,-1,0,,{F4961EB9-5E9C-4FA6-9F94-9B38725EE02D},363.86954636311
1237,UT,UNK,,UNK,,-1,0,,{0B8AEECD-CD89-4862-9102-4A0608DAFEFD},1457.85211846032
1238,UT,UNK,,UNK,,-1,0,,{13E6DF11-E25A-4325-99F9-E24BD1819B3E},1457.85211846032
1239,UT,UNK,,UNK,,-1,0,,{DAF28EA4-8CC7-4E00-B941-F4345CC25AE2},106.085525570771
1240,UT,UNK,,UNK,,-1,0,,{A09CFDD5-DE22-4A55-8EFD-8D8B6F601CBD},106.0842565274
1241,UT,UNK,,UNK,,-1,0,,{14DF5178-1003-4ABF-B0D9-DCFFF399F161},1045.77909533228
1242,UT,UNK,,UNK,,-1,0,,{DFD3391F-831C-4090-8279-86D2A0F1462A},1045.77909533228
1243,UT,UNK,,UNK,,-1,0,,{990E7755-94EE-451D-AB2C-251BAD34D81E},7.12465724158012
1244,UT,UNK,,UNK,,-1,0,,{378B175E-81D0-45F2-B22A-C2572C07E024},7.12465724158012
1245,UT,UNK,,UNK,,-1,0,,{54282349-7181-427A-A4E5-DB5A33A644AE},159.536597473536
1246,UT,UNK,,UNK,,-1,0,,{A423EB73-8A46-4190-9F8C-CCD73028F095},35.6072590913707
1247,UT,UNK,,UNK,,-1,0,,{F25F14E1-ECD6-42A9-BBA9-5C0EBBE9AA68},96.5347775392119
1248,UT,UNK,,UNK,,-1,0,,{06DDE8F9-3D9E-4034-A752-088DD770D7AA},914.561927364151
1249,UT,UNK,,UNK,,-1,0,,{D990973E-326C-40BC-855B-2F341073A747},106.085155644726
1250,UT,UNK,,UNK,,-1,0,,{4EBA63C5-B246-4A47-A63B-B4F5EA5178E4},28.1181000001778
1251,UT,UNK,,UNK,,-1,0,,{E2F63DE7-B511-418F-AA4D-B68792CBC2B6},270.661143662573
1252,UT,UNK,,UNK,,-1,0,,{ADABEE76-ED88-4D82-9FC0-2E3C8845EBB7},70.4778965533554
1253,UT,UNK,,UNK,,-1,0,,{EB16E08E-29CB-4565-A70C-F0469816BA63},106.085926386555
1254,UT,UNK,,UNK,,-1,0,,{CD7C2720-DB5C-4417-9C5A-5ACA98DB6F7A},106.085381744091
1255,UT,UNK,,UNK,,-1,0,,{C2F6DB3B-9368-415E-AD0D-6F9F5C5D56A7},841.543102692241
1256,UT,UNK,,UNK,,-1,0,,{51A554E0-D3C7-45BA-9986-768FB3CC4AEC},336.157933979327
1257,UT,UNK,,UNK,,-1,0,,{B3232B0B-6ADA-46BD-BD04-C5B166C14A44},106.084965431293
1258,UT,UNK,,UNK,,-1,0,,{8C2C509B-A23E-4421-BFF9-3B548FBC22FE},106.083362412011
1259,UT,UNK,,UNK,,-1,0,,{A88750B9-7754-4CA2-952E-48E3BBFF930E},77.3179779794016
1260,UT,UNK,,UNK,,-1,0,,{6E19DE29-80E5-43ED-8F35-7A0A89CD2FEB},242.080873085896
1261,UT,UNK,,UNK,,-1,0,,{6EED49CC-5120-44FA-AA09-B91CA00DC5A9},349.568705060529
1262,UT,UNK,,UNK,,-1,0,,{0F2A4CB3-726F-4653-B6F5-55411764EA24},106.083719610311
1263,UT,UNK,,UNK,,-1,0,,{5C0E8CF1-7C93-4713-B09B-EC659801DC74},106.085155649
1264,UT,UNK,,UNK,,-1,0,,{C56131AD-64CD-49D3-8787-F4572DE2F50E},106.086216679747
1265,UT,UNK,,UNK,,-1,0,,{F462ECEB-AE35-4D98-A774-39F0E1E5C840},106.085199319406
1266,UT,UNK,,UNK,,-1,0,,{97B44916-2DC2-4237-8827-778742033CF3},106.085525566404
1267,UT,UNK,,UNK,,-1,0,,{D9E322AC-8628-4F98-A648-92D32D628680},290.945723487857
1268,UT,UNK,,UNK,,-1,0,,{9421C513-F73D-45E4-9F89-55CD1495E87D},242.738226340226
1269,UT,UNK,,UNK,,-1,0,,{4006B0E9-CF2C-436B-AAFC-7C79235C4725},106.085445939846
1270,UT,UNK,,UNK,,-1,0,,{12C4AD80-1B42-4938-A47F-921F4BFA31EE},106.085612925786
1271,UT,UNK,,UNK,,-1,0,,{2201249E-B66B-4573-A805-AD004DC8830A},269.186221121523
1272,UT,UNK,,UNK,,-1,0,,{A396B56B-9F4B-48E6-9023-8F75260109E7},106.084256517394
1273,UT,UNK,,UNK,,-1,0,,{79CFB5D8-443C-48A1-B1B2-58EBCDD0AED1},250.199981605572
1274,UT,UNK,,UNK,,-1,0,,{B183F8D3-5A0E-443C-880C-00410EBFDB24},140.587900000356
1275,UT,UNK,,UNK,,-1,0,,{573DDB9D-F53B-4087-9866-71746BDEE2C6},160.099018571351
1276,UT,UNK,,UNK,,-1,0,,{F90608EA-8A7B-4E0C-AE99-8E5C00EC9EAE},106.085278949702
1277,UT,UNK,,UNK,,-1,0,,{765069A3-3778-413F-8DF4-F67CDDF21B1E},159.11260234052
1278,UT,UNK,,UNK,,-1,0,,{493CF5F3-A452-49CD-AA2A-E1518690E59E},77.3178006263367
1279,UT,UNK,,UNK,,-1,0,,{89707E4E-7299-40F1-961E-D87C1FB64AFC},28.1171000001778
1280,UT,UNK,,UNK,,-1,0,,{7573CCFE-1DFF-44A8-B3FA-2F817757A050},106.083275050593
1281,UT,UNK,,UNK,,-1,0,,{8B63832E-04C9-48FE-90BA-8032323CAF01},106.083696388435
1282,UT,UNK,,UNK,,-1,0,,{7F6E4FAF-1E04-416B-8368-161DFD7568FE},84.3541000002667
1283,UT,UNK,,UNK,,-1,0,,{314E450F-6600-4E94-B7C9-63355C9BBA1D},84.3540000001778
1284,UT,UNK,,UNK,,-1,0,,{28052364-8C45-43E1-A41D-6F4B2BCC7EC8},28.117
1285,UT,UNK,,UNK,,-1,0,,{7DD60128-D865-4A4B-9213-1EC6D6B3D079},722.200943075881
1286,UT,UNK,,UNK,,-1,0,,{5C2C046E-14CE-4C06-81CC-A1572EEB3FE6},28.117
1287,UT,UNK,,UNK,,-1,0,,{45B84142-348C-4877-8D17-279DFE698A61},56.2339000001778
1288,UT,UNK,,UNK,,-1,0,,{E4B04F22-F738-4E5A-A25B-5F1604E987B6},84.3541000001778
1289,UT,UNK,,UNK,,-1,0,,{53E086F9-899B-4DD0-88C5-FDF29BC25966},84.3537000005335
1290,UT,UNK,,UNK,,-1,0,,{2D7815A1-6206-44F4-A89E-F1EBCC55F76B},70.4775499503598
1291,UT,UNK,,UNK,,-1,0,,{6B2CDFB7-9161-4443-A69D-643D46C7488F},35.6077726740946
1292,UT,UNK,,UNK,,-1,0,,{588A45A8-438D-4B79-A27B-34BDE670B97D},106.083755557009
1293,UT,UNK,,UNK,,-1,0,,{A2596069-6F5C-40A9-9F9E-CBC62AB35D90},106.086555700276
1294,UT,UNK,,UNK,,-1,0,,{32E1659D-C37A-4E0C-AFB2-6376318D0991},106.086260369268
1295,UT,UNK,,UNK,,-1,0,,{EB52F140-CE55-444A-97C8-04A40A03DBB0},119.364296255257
1296,UT,UNK,,UNK,,-1,0,,{17A9CE69-4DEF-40FF-95F4-2AD464DC87A7},39.7520574463763
1297,UT,UNK,,UNK,,-1,0,,{4D9297A0-7AA4-4AB9-B587-DC5C0C57FBBF},106.084045849234
1298,UT,UNK,,UNK,,-1,0,,{F0C08378-AB14-48E6-994C-4785ECADB63B},106.083922540732
1299,UT,UNK,,UNK,,-1,0,,{1DD41E89-0A14-4838-BF6D-44974E5775E3},106.083842918752
1300,UT,UNK,,UNK,,-1,0,,{18A59D86-CFC0-4236-8F33-F07854BAD2A8},106.085219776969
1301,UT,UNK,,UNK,,-1,0,,{2873D91D-8847-43AF-BBAC-8C1645AC5AAF},106.084384839625
1302,UT,UNK,,UNK,,-1,0,,{702C8CE9-A55E-4A04-8898-90317B7E07D8},106.084762494224
1303,UT,UNK,,UNK,,-1,0,,{0CA5FCB9-AB96-43A2-B0FE-31FD715B455C},159.111026771022
1304,UT,UNK,,UNK,,-1,0,,{82770F5E-915C-455B-8EAB-8B467B4E7DA2},159.111608391117
1305,UT,UNK,,UNK,,-1,0,,{C901D690-4851-4A8A-B914-742B4FBFE809},106.085409988625
1306,UT,UNK,,UNK,,-1,0,,{3C0998A3-9DCA-4055-BFCE-5A4A5AF38F69},159.109835726905
1307,UT,UNK,,UNK,,-1,0,,{06DD941D-BE51-4082-9EA5-AFD962C7011A},106.083886596151
1308,UT,UNK,,UNK,,-1,0,,{5C7F3E46-808C-4599-A9C8-9B131C6F1C88},106.084590494097
1309,UT,UNK,,UNK,,-1,0,,{B6D865CB-4450-4890-8C9B-3CBAC83F4122},69.9150997485522
1310,UT,UNK,,UNK,,-1,0,,{6CC9D5A6-53B1-4BC5-A1C4-65B4766B6021},106.085199330134
1311,UT,UNK,,UNK,,-1,0,,{E700EE40-AD82-4B92-A23F-B3EF349DC09F},229.908047127984
1312,UT,UNK,,UNK,,-1,0,,{3E5FECF3-7F65-4601-BAFF-0D47534917BD},106.084300201811
1313,UT,UNK,,UNK,,-1,0,,{CF25DD5B-9DFC-4DDE-9DE5-4B926DAB75DF},106.084045856842
1314,UT,UNK,,UNK,,-1,0,,{1C8A54D8-3C1B-4787-BBC4-E315D58F7526},351.752387478476
1315,UT,UNK,,UNK,,-1,0,,{F0BDFC46-8A0F-4834-A61F-FCAA22678897},999.046519929111
1316,UT,UNK,,UNK,,-1,0,,{B4FA22DE-98EB-499D-8F48-D3C46F6A9DD5},230.651443604095
1317,UT,UNK,,UNK,,-1,0,,{D7EBA131-D2FD-4FB1-AD96-2322D23B12B9},65.657630097499
1318,UT,UNK,,UNK,,-1,0,,{540AA5CE-9D2F-4F3A-811D-49A476224847},274.808404849232
