objectid,dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe,vdatum,depth,lenunit,velocity,velunit,arrevert,bferevert,deprevert,sourcecit,hydroid,cstmdlid
218847,350022,1429057_23,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
218985,350022,1429057_221,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
219695,350022,1429057_90,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
219860,350022,1429057_8,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
219945,350022,1429057_119,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
219948,350022,1429057_114,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
220307,350022,1429057_107,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
220572,350022,1429057_164,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
221318,350022,1429057_241,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
221349,350022,1429057_297,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
221102,350022,1429057_196,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
221660,350022,1429057_177,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
221445,350022,1429057_25,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
221470,350022,1429057_230,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
222023,350022,1429057_183,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
222803,350022,1429057_104,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
223013,350022,1429057_31,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
223170,350022,1429057_160,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
223564,350022,1429057_5,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
223756,350022,1429057_111,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
223539,350022,1429057_252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
223542,350022,1429057_53,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
224223,350022,1429057_215,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
224509,350022,1429057_149,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
224321,350022,1429057_193,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
224897,350022,1429057_100,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_FIRM1,,
225556,350022,1429057_210,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1429057_STUDY1,,
880305,35025C,1555572_59,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880306,35025C,1555572_69,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880307,35025C,1555572_39,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880308,35025C,1555572_85,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880309,35025C,1555572_9,AO,,T,-9999.0,,3.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880310,35025C,1555572_132,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880311,35025C,1555572_70,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880312,35025C,1555572_139,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880313,35025C,1555572_27,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880314,35025C,1555572_76,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880315,35025C,1555572_6,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880316,35025C,1555572_114,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880317,35025C,1555572_124,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880318,35025C,1555572_112,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880319,35025C,1555572_162,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880320,35025C,1555572_29,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880321,35025C,1555572_164,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880322,35025C,1555572_44,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880323,35025C,1555572_71,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
880324,35025C,1555572_118,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1555572_STUDY1,,
301298,35049C,1526115_31,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
301318,35049C,1526115_277,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
301454,35049C,1526115_10,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
301395,35049C,1526115_274,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
301603,35049C,1526115_267,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
301713,35049C,1526115_294,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
301720,35049C,1526115_55,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
301882,35049C,1526115_262,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
301867,35049C,1526115_319,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
301508,35049C,1526115_120,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
302015,35049C,1526115_92,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
302142,35049C,1526115_333,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY12,,
302530,35049C,1526115_268,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
302604,35049C,1526115_118,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
302982,35049C,1526115_35,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
303534,35049C,1526115_221,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
303736,35049C,1526115_296,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
303842,35049C,1526115_166,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
303858,35049C,1526115_192,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
304004,35049C,1526115_176,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
303943,35049C,1526115_256,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
304416,35049C,1526115_74,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
304318,35049C,1526115_291,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
304332,35049C,1526115_78,D,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
304037,35049C,1526115_137,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
304718,35049C,1526115_209,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
304780,35049C,1526115_80,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
304532,35049C,1526115_308,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
305041,35049C,1526115_170,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
304963,35049C,1526115_69,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
305902,35049C,1526115_297,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
305948,35049C,1526115_270,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
305726,35049C,1526115_132,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
306316,35049C,1526115_168,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
306381,35049C,1526115_144,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
306407,35049C,1526115_73,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
306582,35049C,1526115_189,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
307110,35049C,1526115_8,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
307075,35049C,1526115_236,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
307550,35049C,1526115_219,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
307618,35049C,1526115_19,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
308107,35049C,1526115_105,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
308273,35049C,1526115_101,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
308198,35049C,1526115_21,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
308603,35049C,1526115_82,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
308668,35049C,1526115_32,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
308331,35049C,1526115_242,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
308871,35049C,1526115_258,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
309427,35049C,1526115_135,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
309538,35049C,1526115_186,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
310545,35049C,1526115_63,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
310581,35049C,1526115_293,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
310991,35049C,1526115_163,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
311208,35049C,1526115_217,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
310917,35049C,1526115_171,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
311609,35049C,1526115_76,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
311866,35049C,1526115_154,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
311931,35049C,1526115_157,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
311932,35049C,1526115_182,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
311790,35049C,1526115_167,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
312257,35049C,1526115_77,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
312147,35049C,1526115_305,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
312494,35049C,1526115_48,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
313354,35049C,1526115_61,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
313560,35049C,1526115_207,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
313424,35049C,1526115_191,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
314038,35049C,1526115_185,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
314645,35049C,1526115_232,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FHBM1,,
314496,35049C,1526115_30,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
314582,35049C,1526115_249,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
314942,35049C,1526115_197,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
314726,35049C,1526115_278,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
315509,35049C,1526115_332,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY12,,
316129,35049C,1526115_119,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
316142,35049C,1526115_226,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
316680,35049C,1526115_215,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
316876,35049C,1526115_264,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
316972,35049C,1526115_255,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,1526115_5,
316765,35049C,1526115_298,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
316812,35049C,1526115_279,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
316840,35049C,1526115_59,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
317497,35049C,1526115_88,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
317191,35049C,1526115_116,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
317227,35049C,1526115_202,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
318021,35049C,1526115_148,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
318404,35049C,1526115_28,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
318139,35049C,1526115_46,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
318622,35049C,1526115_100,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
318719,35049C,1526115_36,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
318872,35049C,1526115_325,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
318572,35049C,1526115_13,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
319437,35049C,1526115_142,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
319684,35049C,1526115_307,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
320003,35049C,1526115_50,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
319744,35049C,1526115_39,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
319754,35049C,1526115_138,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
320387,35049C,1526115_253,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
320403,35049C,1526115_89,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
320404,35049C,1526115_89,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
320567,35049C,1526115_246,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FHBM1,,
320183,35049C,1526115_248,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
320218,35049C,1526115_289,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
320761,35049C,1526115_58,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
320841,35049C,1526115_66,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
321164,35049C,1526115_179,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
321185,35049C,1526115_254,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,1526115_1,
321311,35049C,1526115_269,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
322080,35049C,1526115_316,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
322288,35049C,1526115_44,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
322207,35049C,1526115_169,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
322660,35049C,1526115_321,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
322303,35049C,1526115_104,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
322323,35049C,1526115_91,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
322994,35049C,1526115_147,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
323245,35049C,1526115_97,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
323296,35049C,1526115_271,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
323138,35049C,1526115_146,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
323576,35049C,1526115_225,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
324157,35049C,1526115_175,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
324267,35049C,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
324268,35049C,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
324269,35049C,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
324270,35049C,1526115_327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
324020,35049C,1526115_45,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
324532,35049C,1526115_141,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
324732,35049C,1526115_312,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
325247,35049C,1526115_237,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
324880,35049C,1526115_109,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY6,,
324882,35049C,1526115_199,AE,FLOODWAY,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
325453,35049C,1526115_86,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
325536,35049C,1526115_43,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
325328,35049C,1526115_223,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
326053,35049C,1526115_261,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
325870,35049C,1526115_331,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_STUDY12,,
326349,35049C,1526115_273,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
326372,35049C,1526115_231,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FHBM1,,
326449,35049C,1526115_81,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
326134,35049C,1526115_6,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
326872,35049C,1526115_129,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
327781,35049C,1526115_205,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
327804,35049C,1526115_155,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
327451,35049C,1526115_62,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
327471,35049C,1526115_22,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
327934,35049C,1526115_184,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
327939,35049C,1526115_7,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
327942,35049C,1526115_87,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
328461,35049C,1526115_16,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIRM6,,
328621,35049C,1526115_213,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1526115_FIS2,,
