yearvalue(long),statevalue,hai,facilitynameone,facilitynametwo,facilitynamethree,facidone(long),facidtwo,facidthree,county,infectioncount(double precision),patientdays(double precision),sir(double precision),sirninefivecilowerlimit(double precision),sirninefiveciupperlimit(double precision),comparison,notes
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Jerold Phelps Community Hospital, Garberville",.,***,110000057.0,.,.,Humboldt,0.0,86.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"John C. Fremont Healthcare District, Mariposa",.,.,40000105.0,,.,Mariposa,0.0,9070.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"John D Klarich Memorial Hospital, CSP-Corcoran",.,.,170001879.0,,.,Kings,1.0,23266.0,1.2,0.03,6.68,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"John F. Kennedy Memorial Hospital, Indio",.,.,250000017.0,.,,Riverside,0.0,24919.0,0.0,0.0,2.52,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"John Muir Medical Center, Concord",.,.,140000196.0,.,,Contra Costa,4.0,41890.0,1.22,0.39,2.95,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"John Muir Medical Center, Walnut Creek",.,w.,140000187.0,.,.,Contra Costa,4.0,86091.0,1.14,0.36,2.75,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,110000011.0,.,.,Solano,0.0,49230.0,0.0,0.0,1.47,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital South Bay, Harbor City",.,.,930000071.0,***,v.,Los Angeles,3.0,51145.0,1.43,0.36,3.88,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Anaheim Medical Center",Kaiser Foundation Hospital-Lakeview Medical Center,.,630013929.0,060000018,.,Orange,4.0,54901.0,1.71,0.54,4.12,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Antioch",.,.,630011203.0,.,***,Contra Costa,0.0,30201.0,0.0,0.0,2.32,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Baldwin Park",.,***,930001543.0,.,.,Los Angeles,1.0,47786.0,0.54,0.03,2.68,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Downey, Bellflower",.,***,930000074.0,.,.,Los Angeles,1.0,73631.0,0.36,0.02,1.76,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Fontana",.,.,240000024.0,.,.,San Bernardino,0.0,75170.0,0.0,0.0,1.11,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Fresno",.,i.,40000949.0,.,.,Fresno,2.0,26721.0,1.66,0.28,5.48,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Hayward/Fremont","Kaiser Foundation Hospital, Fremont",.,140000189.0,140001086,.,Alameda,1.0,54226.0,0.41,0.02,2.02,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Irvine",.,c.,630011745.0,.,a.,Orange,0.0,46106.0,0.0,0.0,1.63,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Los Angeles",.,s.,930000072.0,.,,Los Angeles,5.0,111087.0,0.84,0.31,1.87,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Manteca","Kaiser Foundation Hospital, Modesto",t.,30000973.0,630011683,.,Stanislaus-San Joaquin,0.0,31992.0,0.0,0.0,2.03,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Moreno Valley",,***,630011959.0,.,r.,Riverside,1.0,15315.0,1.66,0.04,9.27,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Oakland/Richmond","Kaiser Foundation Hospital, Richmond Campus",f.,140000188.0,140000191,.,Alameda-Contra Costa,2.0,72948.0,0.73,0.12,2.4,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Ontario",.,***,630013398.0,.,,San Bernardino,7.0,69352.0,2.53,1.11,5.0,Higher,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Panorama City",.,.,930000050.0,.,***,Los Angeles,1.0,47484.0,0.57,0.03,2.79,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Redwood City",.,,220000010.0,.,***,San Mateo,0.0,36339.0,0.0,0.0,2.22,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Riverside",.,.,250000707.0,***,.,Riverside,5.0,48168.0,2.31,0.85,5.13,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Roseville",.,j.,30001370.0,.,***,Placer,1.0,76279.0,0.33,0.02,1.65,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Sacramento",.,,30000130.0,,.,Sacramento,1.0,42589.0,0.37,0.02,1.81,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, San Diego",.,.,80000144.0,***,,San Diego,4.0,100743.0,0.69,0.22,1.66,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, San Francisco",.,.,220000008.0,.,,San Francisco,0.0,58663.0,0.0,0.0,0.93,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, San Jose",a.,.,70000150.0,.,,Santa Clara,0.0,49244.0,0.0,0.0,1.39,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, San Rafael",***,.,110000944.0,.,.,Marin,0.0,21655.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Santa Clara",.,***,70001355.0,***,.,Santa Clara,5.0,87156.0,1.24,0.45,2.75,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Santa Rosa",.,.,110000508.0,.,***,Sonoma,1.0,30155.0,0.82,0.04,4.03,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, South Sacramento",.,.,30000133.0,.,***,Sacramento,3.0,50451.0,1.4,0.36,3.81,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, South San Francisco",.,.,220000009.0,***,,San Mateo,0.0,22271.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Vacaville",.,.,630012364.0,.,.,Solano,2.0,18163.0,2.32,0.28,8.39,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Walnut Creek",.,.,140000190.0,.,.,Contra Costa,0.0,65284.0,0.0,0.0,1.17,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, West LA, Los Angeles",.,,930000076.0,.,.,Los Angeles,1.0,44560.0,0.52,0.03,2.57,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaiser Foundation Hospital, Woodland Hills",.,k.,930000290.0,.,,Los Angeles,1.0,43385.0,0.54,0.03,2.68,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kaweah Delta Medical Center, Visalia",.,.,120001444.0,.,***,Tulare,6.0,114581.0,0.75,0.31,1.56,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Keck Hospital of USC, Los Angeles",.,.,930000912.0,***,***,Los Angeles,8.0,78823.0,1.61,0.75,3.06,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kern Medical Center, Bakersfield",.,e.,120000342.0,o.,.,Kern,3.0,53831.0,0.89,0.23,2.41,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Kern Valley Healthcare District, Lake Isabella",.,n.,120000344.0,.,.,Kern,0.0,3292.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),La Palma Intercommunity Hospital,.,.,60000024.0,.,d.,Orange,2.0,19319.0,1.87,0.31,6.18,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"LAC/Harbor-UCLA Medical Center, Torrance",***,.,60000027.0,.,.,Los Angeles,1.0,101554.0,0.09,0.01,0.45,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"LAC/Rancho Los Amigos National Rehab Center, Downey",.,,60000028.0,.,.,Los Angeles,1.0,59694.0,0.47,0.02,2.31,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"LAC+USC Medical Center, Los Angeles",.,.,60000040.0,.,***,Los Angeles,16.0,175593.0,0.94,0.56,1.5,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Laguna Honda Hospital & Rehab Center, San Francisco",.,.,220000012.0,,a.,San Francisco,0.0,1184.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Lakewood Regional Medical Center,.,s.,930000047.0,,.,Los Angeles,0.0,38077.0,0.0,0.0,0.85,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Lanterman Developmental Center, Pomona",.,.,170001771.0,.,.,Los Angeles,0.0,423.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Lodi Memorial Hospital,Lodi Memorial Hospital-West,.,30000139.0,030000136,.,San Joaquin,2.0,33545.0,1.08,0.18,3.55,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Loma Linda UNIV Medical Center, Loma Linda","Loma Linda UNIV Heart & Surgical Hospital, Redlands","Loma Linda UNIV Medical Center East Hospital, Loma Linda",240000027.0,240000025,630012294,San Bernardino,16.0,198554.0,0.96,0.57,1.52,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Loma Linda University Medical Center - Murrieta,.,.,630012971.0,.,.,Riverside,4.0,30800.0,3.63,1.15,8.74,Higher,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Lompoc Valley Medical Center,.,.,50000018.0,,.,Santa Barbara,0.0,9662.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Long Beach Memorial Medical Center, Long Beach",.,.,930000095.0,.,,Los Angeles,5.0,97550.0,0.62,0.23,1.37,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Los Alamitos Medical Center,.,***,60000025.0,.,.,Orange,0.0,44652.0,0.0,0.0,1.35,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Los Angeles Co Olive View-UCLA Medical Center, Sylmar",i.,,60000038.0,.,.,Los Angeles,2.0,68082.0,0.5,0.08,1.64,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Los Angeles Community Hospital,Norwalk Community Hospital,.,930000085.0,930000112,.,Los Angeles,10.0,40651.0,3.84,1.95,6.85,Higher,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Los Robles Hospital & Medical Center, Thousand Oaks","Los Robles Hospital & Medical Center, E , Thousand Oaks",Thousand Oaks Surgical Hospital,50000020.0,050000553,050001468,Ventura,0.0,86935.0,0.0,0.0,0.85,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,***,70001349.0,.,.,Santa Clara,4.0,125139.0,0.65,0.21,1.56,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mad River Community Hospital, Arcata",.,.,110000021.0,.,***,Humboldt,2.0,10214.0,4.59,0.56,16.57,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Madera Community Hospital,.,.,40000111.0,.,,Madera,1.0,23527.0,0.98,0.05,4.84,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Mammoth Hospital,.,.,240000005.0,.,,Mono,0.0,1597.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Marian Regional Medical Center,k.,.,50000021.0,.,v.,Santa Barbara,0.0,46082.0,0.0,0.0,1.59,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Marian Regional Medical Center, Arroyo Grande",.,b.,50000009.0,.,.,San Luis Obispo,0.0,8281.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Marin General Hospital, Greenbrae",.,.,110000953.0,.,,Marin,0.0,43040.0,0.0,0.0,1.63,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Marina Del Rey Hospital,.,.,930000044.0,.,,Los Angeles,0.0,14800.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mark Twain Medical Center, San andreas",.,.,30000120.0,.,k.,Calaveras,0.0,4450.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Marshall Medical Center (1-Rh), Placerville",,,30000121.0,.,.,El Dorado,0.0,21607.0,0.0,0.0,2.53,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mayers Memorial Hospital, Fall River Mills",.,***,230000009.0,.,.,Shasta,0.0,1951.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Memorial Hospital Los Banos,.,.,40000110.0,.,.,Merced,0.0,4872.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Memorial Hospital of Gardena,.,.,930000092.0,.,o.,Los Angeles,1.0,25419.0,0.58,0.03,2.88,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Memorial Medical Center, Modesto",.,.,30000123.0,.,***,Stanislaus,6.0,93686.0,0.83,0.34,1.72,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mendocino Coast District Hospital, Fort Bragg",.,.,110000023.0,.,b.,Mendocino,0.0,5177.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Menifee Valley Medical Center, Sun City",.,***,250000727.0,.,.,Riverside,0.0,12434.0,0.0,0.0,2.66,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Menlo Park Surgical Hospital,.,.,220000716.0,.,***,San Mateo,0.0,405.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mercy General Hospital, Sacramento",.,.,30000124.0,.,.,Sacramento,2.0,73133.0,0.62,0.1,2.06,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Mercy Hospital of Folsom,s.,,30000901.0,.,.,Sacramento,0.0,21043.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mercy Hospital, Bakersfield","Mercy Southwest Hospital, Bakersfield",.,120000404.0,120000701,.,Kern,2.0,49248.0,0.94,0.16,3.11,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Mercy Medical Center Merced,.,.,40000113.0,.,.,Merced,3.0,48166.0,0.89,0.23,2.43,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Mercy Medical Center Mt. Shasta,.,t.,230000012.0,.,.,Siskiyou,0.0,2882.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Mercy Medical Center Redding,.,.,230000010.0,.,.,Shasta,5.0,59819.0,1.77,0.65,3.92,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mercy San Juan Medical Center, Carmichael",x.,.,30000127.0,.,***,Sacramento,3.0,98195.0,0.36,0.09,0.97,Lower,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Methodist Hospital of Sacramento,.,,30000037.0,.,***,Sacramento,3.0,39896.0,1.27,0.32,3.45,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Methodist Hospital of Southern CA, Arcadia",.,.,930000096.0,.,.,Los Angeles,1.0,71832.0,0.31,0.02,1.52,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mills-Peninsula Medical Center, Burlingame","Mills Health Center, San Mateo",.,220000017.0,220000004,.,San Mateo,0.0,50203.0,0.0,0.0,1.32,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Miracle Mile Medical Center, Los Angeles",.,.,930000158.0,.,.,Los Angeles,0.0,621.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mission Community Hospital, Panorama",.,.,930000027.0,.,.,Los Angeles,4.0,42422.0,1.75,0.56,4.23,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Mission Hospital Laguna Beach,.,.,60000066.0,.,n.,Orange,1.0,18685.0,1.43,0.04,7.98,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mission Hospital Regional Medical Center, Mission Viejo",.,.,60000060.0,.,.,Orange,3.0,71061.0,1.1,0.28,3.0,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Modoc Medical Center, Alturas",.,.,230000011.0,.,***,Modoc,0.0,648.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Montclair Hospital Medical Center,.,.,240000009.0,.,.,San Bernardino,1.0,13736.0,1.33,0.03,7.43,No Different,¥ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Monterey Park Hospital,.,.,930000108.0,.,j.,Los Angeles,0.0,14799.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Motion Picture & Television Hospital, Woodland Hills",.,.,930000109.0,.,.,Los Angeles,0.0,566.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Mountains Community Hospital, Lake Arrowhead",.,.,240000052.0,.,.,San Bernardino,0.0,1340.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Natividad Medical Center, Salinas",.,.,70000145.0,.,***,Monterey,0.0,39092.0,0.0,0.0,1.96,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Northbay Medical Center, Fairfield",.,.,110000010.0,.,.,Solano,1.0,31764.0,0.65,0.03,3.18,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Northbay Vacavalley Hospital, Vacaville",.,r.,110000378.0,.,,Solano,0.0,10447.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Northern Inyo Hospital, Bishop",y.,.,240000037.0,.,***,Inyo,0.0,3016.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Northridge Hospital Medical Center,.,.,930000111.0,.,.,Los Angeles,5.0,67177.0,0.92,0.34,2.04,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Novato Community Hospital,,***,110000982.0,.,.,Marin,0.0,3993.0,0.0,0.0,1.66,.,¶ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Oak Valley Hospital District (2-Rh), Oakdale",.,***,30000131.0,.,.,Stanislaus,0.0,4212.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"O'connor Hospital, San Jose",.,.,70000146.0,.,.,Santa Clara,7.0,45329.0,1.75,0.77,3.46,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Ojai Valley Community Hospital, Ojai",.,.,50000023.0,.,y.,Ventura,0.0,2381.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Olympia Medical Center, Los Angeles",.,.,930000105.0,.,.,Los Angeles,1.0,29311.0,0.95,0.05,4.7,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Orange Coast Memorial Medical Center, Fountain Valley",.,.,60000208.0,.,.,Orange,0.0,49060.0,0.0,0.0,1.7,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Oroville Hospital,.,,230000014.0,.,e.,Butte,3.0,43882.0,1.56,0.4,4.24,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Pacific Alliance Medical Center,.,e.,930000057.0,.,,Los Angeles,1.0,30607.0,0.75,0.04,3.68,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Pacifica Hospital of The Valley, Sun Valley",***,j.,930000133.0,.,.,Los Angeles,0.0,27153.0,0.0,0.0,2.58,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Palm Drive Hospital, Sebastopol",,t.,110000038.0,.,.,Sonoma,0.0,3667.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Palmdale Regional Medical Center,.,.,930000077.0,.,.,Los Angeles,1.0,34876.0,0.53,0.03,2.63,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Palo Verde Hospital, Blythe",***,.,250000042.0,.,.,Riverside,0.0,3982.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Palomar Health Downtown Campus, Escondido","Palomar Medical Center, Escondido",.,80000142.0,630013873,.,San Diego,3.0,104933.0,0.63,0.16,1.71,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Paradise Valley Hospital, National City",.,,90000145.0,.,.,San Diego,6.0,56611.0,2.03,0.82,4.22,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Parkview Community Hospital Medical Center, Riverside",.,.,250000044.0,.,.,Riverside,5.0,40485.0,1.99,0.73,4.42,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Patients' Hospital of Redding,.,.,230000444.0,.,.,Shasta,0.0,630.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Petaluma Valley Hospital, Petaluma",a.,.,110000040.0,.,.,Sonoma,0.0,8939.0,0.0,0.0,1.66,.,† See Data Dictionary
