OBJECTID,SURVTYP,SURVTYPTXT,GlobalID,SHAPE_Length,SHAPE_Area
237,W,Meandered Water,{161AA036-7D15-4FAD-8C7B-D37882C4EBCF},0.0108852865708037,2.02411198394666e-06
238,W,Meandered Water,{ABDD0AC6-CDD8-48CB-B554-F0C0364D2916},0.0165817636604444,7.57964265679945e-06
239,W,Meandered Water,{0247FD5D-2CB7-43C2-9939-600F900FEE47},0.0205486490200606,1.27041007320148e-05
240,W,Meandered Water,{B8C51156-66F6-4153-AA2F-92FBE255FC23},0.0237896735731335,1.69200713489286e-05
241,W,Meandered Water,{743C9BF1-C95E-467C-A5CE-03CF51601319},0.031156560164599,5.09366040765506e-05
242,W,Meandered Water,{355991CD-892A-4A19-9D23-81EE9D546388},0.0131765570777043,9.69156594277529e-06
243,W,Meandered Water,{79DE9916-E436-4380-A24B-614C5BE36870},0.0255122467036551,1.48378648035989e-05
244,W,Meandered Water,{0B27D89E-6442-4354-9C29-0DB95E72B255},0.0143997006597518,1.33465471755283e-05
245,W,Meandered Water,{269E33C8-F6A8-4127-913A-42C4EC60F7C5},0.0190684314756645,1.02729905375655e-05
246,W,Meandered Water,{3FE60055-4F75-4914-9ABE-BC3E8DE27F18},0.0221448299849685,2.20355181258217e-05
247,W,Meandered Water,{4CEE222E-5BEB-4D83-94BE-37DD5BBB66B0},0.0095686507051228,5.32472356705559e-06
248,W,Meandered Water,{57B3857A-9E88-45B4-AC3B-1B12F14A0C38},0.0158094279355917,8.263019853958e-06
249,W,Meandered Water,{BA6AC714-DE37-4C08-86C9-85EF68673C4D},0.0129697656011072,8.45210768214462e-06
250,W,Meandered Water,{F3AED9F7-2F4C-4F34-AACB-E41E8CF36762},0.0149380456960937,9.22978924942775e-06
251,W,Meandered Water,{D0D19414-9FB0-40A6-A20D-8E2617F887D9},0.014045066231849,9.72797377617785e-06
252,W,Meandered Water,{6ED70E1F-F3D0-4CA3-A8BE-3D7DC8CA2BC5},0.0157521252076505,1.08188429806955e-05
253,W,Meandered Water,{32AFCF2B-CFC3-49F1-90E2-C0D64383D915},0.0172631920766197,1.39025855546433e-05
254,W,Meandered Water,{04E144B9-0719-4B92-9CE9-626DD3F91574},0.0191709121252004,1.70037408370485e-05
255,W,Meandered Water,{7D0A7848-27A1-442C-8670-558207E01A2D},0.0206866549035199,1.91281577910021e-05
256,W,Meandered Water,{0ED7909C-4444-4850-AB83-7D281D1448FC},0.0274598509824666,2.36977613774684e-05
257,W,Meandered Water,{5E286B6D-9CFB-40A4-924C-8E88AAE23884},0.00731382032344634,3.70626495290178e-07
258,W,Meandered Water,{F5518AFF-AE88-43B4-A41C-0F11041BDCFB},0.0307080213829968,4.06538877259205e-05
259,W,Meandered Water,{79B68FDD-AAFE-48C5-9381-F9942F3DC163},0.0698881542052201,8.25180539062769e-05
260,W,Meandered Water,{C84937AE-2C01-4E9D-93EA-4013BEEB1166},0.0141344432962308,1.09766494228524e-05
261,W,Meandered Water,{6FB508BE-53B4-4C04-BA89-9213717F9F09},0.0015591949786538,1.15506185641799e-07
262,W,Meandered Water,{2CB06384-D726-4EB0-99A0-A6FE29C0BF08},0.0135276194398123,1.10689754567575e-05
263,W,Meandered Water,{AF6368C7-0491-4D78-B4A2-CAFC8204389F},0.0201434752104071,1.36280042920366e-05
264,W,Meandered Water,{BF7D6212-DD59-4F70-87D4-8652F0D91C5C},0.0207749011212682,2.03059925528352e-05
265,W,Meandered Water,{C4D97DC5-1C3F-4C12-AA35-FECB71B0923E},0.0177546114509169,1.26221780762734e-05
266,W,Meandered Water,{CD043662-6C1F-47A0-BC8E-1DBCE1E1054B},0.0185112985479514,1.1515281303724e-05
267,W,Meandered Water,{9A050A78-329E-480D-A9BA-DC4400F2AFD2},0.0161852528291667,1.44557809506881e-05
268,W,Meandered Water,{5D7CC825-FD1A-4D15-8CD2-2C69E3F5633C},0.0165206079615174,1.47224708256071e-05
269,W,Meandered Water,{83D17440-D1D8-475F-866A-27FC6DCFBBDE},0.0314954915192057,2.6957474475196e-05
270,W,Meandered Water,{9B67B474-7381-4933-837B-B6D8DFABF930},0.0526638436050881,6.29950102211204e-05
271,W,Meandered Water,{338007CE-E25C-4276-8180-AC5ADA44B9DC},0.0531514956766989,0.000108875013616187
272,W,Meandered Water,{F99816BD-0801-4A40-8A6A-D1DB3298EB00},0.0145796928051475,1.02318056270418e-05
273,W,Meandered Water,{8BB73402-8383-4666-A688-C64CEC51A06F},0.0144629054725736,1.34017685712506e-05
274,W,Meandered Water,{F82BA5CC-24F3-4E5C-8422-F5BA99DEDCDD},0.0296521195981153,1.78863459552964e-05
275,W,Meandered Water,{5D04FE95-B849-40FA-BC49-CCC25DE047A4},0.0218692401763349,2.33969875481948e-05
276,W,Meandered Water,{011DC52F-BFBB-421D-83EE-5CD2C04A15B6},0.0306280770782162,4.52649298825534e-05
277,W,Meandered Water,{DBFCD4AF-1B0C-4E8E-89CA-445CE29E5703},0.0288267531000176,5.89363228719781e-05
278,W,Meandered Water,{83BCBB60-BAB2-48C4-AC52-97BD4DBC811A},0.0359028578635238,5.53778637802104e-05
279,W,Meandered Water,{19CB524A-EA82-4595-87FD-45D233061116},0.0228498727796415,8.60770107449478e-06
280,W,Meandered Water,{036C6C5E-12A7-4BA9-A218-7B85B287E5CB},0.033519821339895,3.66102208071588e-05
281,W,Meandered Water,{CB13E7BE-E056-4CDE-A09D-8F62406ACEAD},0.102116796526331,0.000545693522286998
282,W,Meandered Water,{D6FC7202-B593-49DC-9039-DB4C6CA44100},0.0912274705780365,0.000366167847865325
283,W,Meandered Water,{E76E50E2-F879-4E76-81D9-98A106386801},0.41958404095204,0.000160153677555969
284,W,Meandered Water,{DFF6214A-FFB8-46F9-A361-6785ED878BA7},0.0812716416974936,0.000250231708865538
285,W,Meandered Water,{5B24E41F-2688-4C1A-AC30-214AB38BCC13},0.491850000534726,0.0053601144713733
286,W,Meandered Water,{7E632BFF-0BB4-4E5A-8F3B-CD568810C018},0.0316215476583566,1.97199853760529e-05
287,W,Meandered Water,{DC09D56B-3591-410D-9944-73D2DC9598EE},0.133559309871582,0.000297940035377592
288,W,Meandered Water,{EE1513E8-581B-400E-9F7D-6A66A29B9F09},0.0121252303781438,1.07759078907042e-05
289,W,Meandered Water,{FC86A345-8A90-4396-9E0D-78BD974DD567},0.267273565397403,0.0017205372961478
290,W,Meandered Water,{E6D67569-F99F-40E3-B87C-1670CBA42982},0.0436305284355843,2.96046056526968e-05
291,W,Meandered Water,{E3C04C74-D42F-4AFD-A5D5-260A8B79365F},0.0690548544234433,8.88008063684083e-05
292,W,Meandered Water,{F1EA730A-C6CD-4AED-826C-0BC1084E42DE},0.022183740158411,2.56173223629316e-05
293,W,Meandered Water,{22D8C810-6FB4-4557-A837-4BD242753992},0.00725831459196075,7.84434309377383e-07
294,W,Meandered Water,{337F5E80-0C8C-45CD-B66E-ACF97B68BBCD},0.0189574096267862,1.96274061591315e-05
295,W,Meandered Water,{2E947BD3-4BFB-4D7B-9540-11E0967E3020},0.0141517742216354,1.12226977986975e-05
296,W,Meandered Water,{BC384DAC-7B36-478D-AE67-B89FAE02D294},0.0112742305851323,1.49774368220572e-06
297,W,Meandered Water,{5FE7C1EC-5B95-48B4-96A7-2EDB373CEA3F},0.509424680136586,0.000326250406304265
298,W,Meandered Water,{2DEBC584-8CD6-4EC3-A002-BC0CCDFAB2C3},0.0337483044364447,2.7043986137271e-05
299,W,Meandered Water,{67CB72AD-AB2A-42DF-B463-DBAB860ABF1F},0.0123520422755816,7.28585160716371e-06
300,W,Meandered Water,{273CA467-FC2B-4963-9183-10C5A98790F6},0.310249541465264,0.000127385858504185
301,W,Meandered Water,{984C76E1-4A5A-445F-91A2-C4D3284EA8DC},0.451945146178727,0.0107076219015398
302,W,Meandered Water,{3E4BE894-29D9-4EAC-AEE7-40633F2241A4},0.0180572078644442,2.09083755742669e-05
303,W,Meandered Water,{4BB6A204-F124-4649-B1FE-0E6CA4D49C7D},0.280927337672314,0.00236949371275123
304,W,Meandered Water,{3A991CBA-CF75-41AA-8115-55F704B6F8A7},0.54673745776058,0.0065204330748873
305,W,Meandered Water,{7224CE40-CCBF-4CCC-BE45-01FAA9DF0343},0.018943992081804,1.23126370282529e-05
306,W,Meandered Water,{D3DEC6E5-54AD-4F77-98B6-5A795DAAF49C},0.0267381106310795,2.48054553817115e-05
307,W,Meandered Water,{E4ED22EF-BE0F-481D-B364-4B3D596D90DD},0.0209340148742088,1.89852279036869e-05
308,W,Meandered Water,{963D7F64-C078-400E-BC30-BF8C255B448E},0.20496720405516,0.00199586849148242
309,W,Meandered Water,{D0636EFB-99C7-4948-B62D-26EBFD12AECE},0.0155426274084578,8.01613887973662e-06
310,W,Meandered Water,{9979633A-DCA8-4A54-8DD7-7A92D8503179},0.265764712706176,0.000242336432203573
311,W,Meandered Water,{CE64E0EF-00AC-41D6-8D1A-7E023D570BD4},0.0158811563923962,1.39355924632121e-05
312,W,Meandered Water,{B07E884C-7050-4E66-8202-E926394D4A40},0.0269664017527213,3.27578758433452e-05
313,W,Meandered Water,{03964971-4945-4604-9332-C3E1F8041BE3},0.0162307700394071,1.04339754041172e-05
314,W,Meandered Water,{9D7A7C8E-C187-413F-88DD-895B3CFEE64F},0.148096892084653,0.000236771161227254
315,W,Meandered Water,{0C1DA8CA-8D97-4DC3-9787-F8851D228D61},0.014675115941574,8.97902676861747e-06
316,W,Meandered Water,{E37D85A9-79B0-481F-8CFD-10E59A59CEFD},0.0282905690776035,3.07572280013935e-05
317,W,Meandered Water,{E2984821-3D29-4254-A72C-4F94D845BBD2},0.0683545925057213,0.000280102078963565
318,W,Meandered Water,{44278489-1659-46C4-AE7F-3FECDC6FF184},0.0233972623352957,1.38707807980704e-05
319,W,Meandered Water,{2E327613-5529-4E8A-846C-F88C6763E3B7},0.0216857390715806,2.11123799361008e-05
320,W,Meandered Water,{1CFEFDA8-4454-4BAE-A029-3583D0A61E0A},0.025712454806676,2.19266113919224e-05
321,W,Meandered Water,{701D6045-BADF-4EC9-AA12-CF0151E3C6A4},0.0185779100500049,1.00560339061087e-05
322,W,Meandered Water,{352C829A-8DDC-44AD-BD21-23ABAD82364D},0.0165650793223979,1.14572232386044e-05
323,W,Meandered Water,{FB384CA0-98F0-4A61-85A7-8D11BB0A2A9D},0.0196753398145007,1.23353224819041e-05
324,W,Meandered Water,{564DCCE0-3F7B-416B-8D65-C97C6F149911},0.0160787824651638,1.23890917830522e-05
325,W,Meandered Water,{9DA9A3FA-0C1F-4454-AF96-C4C15B3E731C},0.0234531232048317,1.42776267266896e-05
326,W,Meandered Water,{065A5924-0EAA-4A23-BB4F-9DDADE9C237F},0.0204138826506089,1.92292226197279e-05
327,W,Meandered Water,{675458C7-920A-4355-A995-E7B119F135CF},0.0266667473147742,2.23412490500142e-05
328,W,Meandered Water,{E978F3E3-EB7D-4D1E-85FA-0393462888DD},0.0539063468075232,8.01712762946948e-05
329,W,Meandered Water,{C5902AFE-1739-460A-BEF6-1AE3D78037BD},0.0140394878398081,9.58042825027119e-06
330,W,Meandered Water,{14B6DCD9-380F-4B02-BB22-8ED5ED89BAAC},0.0281879353944628,1.57383326723479e-05
331,W,Meandered Water,{FD61ABF9-A059-4A4F-A6DE-607652DB19EF},0.0279640079370595,2.50004070318161e-05
332,W,Meandered Water,{117E6629-B12D-4C74-80C2-DE1FD34EC907},0.0228713774886596,2.76965654949784e-05
333,W,Meandered Water,{BB57341A-0199-4D6B-A79E-CDE314113355},0.015233345537759,9.78658725268595e-06
334,W,Meandered Water,{9C506605-09AC-4105-9B12-86B9E07FE2F7},0.0201183241486098,1.68938891698102e-05
335,W,Meandered Water,{5860ADE7-1284-4260-9298-CE5823A23B15},0.0189561529418034,1.74110181195911e-05
336,W,Meandered Water,{E0385F68-EC0D-4A2F-A1A3-EA92F0317ABA},0.0253106666942777,2.01718986435851e-05
337,W,Meandered Water,{8FA78FC5-5829-47A6-8977-316F6D91CC62},0.0245948494024531,2.71564290735299e-05
338,W,Meandered Water,{212A2A72-274D-48B9-9A1B-74FBA0311D65},0.0354622557207315,2.76850068023482e-05
339,W,Meandered Water,{E8446A76-43C3-45BA-B083-3F991188FCEA},0.0222593621669877,2.99760123097237e-05
340,W,Meandered Water,{3DEA42C6-2A7D-4664-B6BF-5B4C17567356},0.0170881326460664,1.99360142924894e-05
341,W,Meandered Water,{6D23DD62-09FE-4843-90C8-377F663BB982},0.0266537066855379,2.29637261864907e-05
342,W,Meandered Water,{20A6C1D2-0BF9-4016-988F-18E186243AD3},0.0202714039664876,2.30853480877476e-05
343,W,Meandered Water,{FA755DB0-DACF-4B78-A11A-F33BFA3AD580},0.0257187128667795,2.86020087768644e-05
344,W,Meandered Water,{EA50C522-5EC4-4D40-9DA7-AA6E6400C20D},0.00915291230159309,3.61287715631545e-06
345,W,Meandered Water,{C41EB791-8677-43E6-85A2-27EAEF687212},0.0211941935171804,1.87014906387611e-05
346,W,Meandered Water,{3A2D5676-DA22-48D1-8603-48693715C344},0.0227286589027727,1.12963751775801e-05
347,W,Meandered Water,{6C2AEE04-D2E0-4870-9ACE-26FA5A30CDA4},0.141506466330392,0.000170498690716044
348,W,Meandered Water,{2E757DC5-95D3-49CC-B228-39F615FBC9CA},0.29289089141971,0.000445410852554064
349,W,Meandered Water,{647EDC44-4579-473E-9B3B-A977B83F2C56},0.0845124569127298,9.42146690374243e-05
350,W,Meandered Water,{DC36A494-8CCA-4420-ADE7-63A1E3FAD28E},0.00382030492024491,6.40021460669867e-07
351,W,Meandered Water,{38185FED-CCE4-433A-9BBC-57706F86B63F},0.0673837115244044,0.000276894452189566
352,W,Meandered Water,{EAC1B7FC-4863-4BFE-8653-6A08A4A5E024},0.106376610506465,0.00055295685755114
353,W,Meandered Water,{3A4C7A91-3F93-4E8D-B877-A5C50E1F681F},0.0951383587285316,0.000540186575464811
354,W,Meandered Water,{79450E17-8ECF-4544-8057-38DDFAA7BC9D},0.0672209703125512,0.000275209232946453
355,W,Meandered Water,{18EC5258-A755-4CD4-BAF9-B31FDDC73588},0.0722644345189604,0.000323918954831192
356,W,Meandered Water,{FF0F5203-992A-4D2E-888A-5001AB555F7B},0.235169454649927,0.00201203017312673
357,W,Meandered Water,{A815FE2E-7923-4CD6-8246-6B683E7369BA},0.0679598007880743,0.000282315767875683
358,W,Meandered Water,{63496B8C-7F5A-4D77-966A-EC557E1EC58D},0.231666036643237,0.00249606740558104
359,W,Meandered Water,{ABE37C3C-85D9-484F-8CBE-DA4B3D8F4AD5},0.029317091637533,4.14938660144881e-05
360,W,Meandered Water,{421EB479-44E5-42AE-AE8C-036169F6DA83},0.0969466389712504,0.000565105497399804
361,W,Meandered Water,{7EE3012D-EB73-4E7E-94B5-3DCBBEF6F1AA},0.0225063500043163,1.12425311928837e-05
362,W,Meandered Water,{F561DE84-79CA-4E37-96BE-97C23C0F4E19},0.0420044951254179,0.000112126601511798
363,W,Meandered Water,{63AF458B-E9F0-4392-975B-54FC20C4C20B},0.639292301702759,0.0055784488936102
364,W,Meandered Water,{90E51404-9B30-4D2F-94CD-A8D6A410DDBC},0.0673601981335918,0.000278034973205694
365,W,Meandered Water,{5A60DDDC-1EAC-4F77-BA88-ABD00D7A82A2},0.0186755995548255,2.26792018429057e-05
366,W,Meandered Water,{72C7A402-8E43-4515-AE64-5E9A6F2E0B0C},0.0164135916860348,1.03486008053367e-05
367,W,Meandered Water,{A8BE1AAB-DC5C-4F82-93BB-6204273C645A},0.0150639167191788,1.23581968919423e-05
368,W,Meandered Water,{8CCA3A83-E5F2-4B76-B4D2-FE6B2C2498A3},0.0325417995259174,5.42381378724431e-05
369,W,Meandered Water,{5F6C8AC3-DFAC-42A9-9DE4-D5B933966547},0.0489039110619513,0.000113094607645557
370,W,Meandered Water,{8B2E1930-E7CA-4848-B65C-A4A185A345BF},0.0212420914245902,2.26294975807455e-05
371,W,Meandered Water,{B1DEA3BA-940F-41E4-8F69-F4273134213C},0.125466159692368,0.0008449081677874
372,W,Meandered Water,{88D8146F-2847-4BAE-B369-3F47F4F49AFD},0.00955207220039686,4.51710226370441e-06
373,W,Meandered Water,{154702B3-575E-450D-8798-F01FD2298023},0.0169158012734081,8.98993514111479e-06
374,W,Meandered Water,{2C111DB7-CB2E-4807-95B3-6E6F6C6C6DB5},0.0706622695942757,6.48791624513243e-05
375,W,Meandered Water,{FEAEB616-8DE0-44BA-9E6C-F9CEB18DC152},0.0146505208819462,1.10764854031817e-05
376,W,Meandered Water,{A80F958F-7814-4D6B-BA08-968E8F00A94C},0.0184036995696126,1.79862236466471e-05
377,W,Meandered Water,{8218691E-3C9E-4E2E-AF1E-86D4DE54B9AE},0.0559008357630152,9.23672354375512e-05
378,W,Meandered Water,{92FD2A1E-BE04-4D2B-B3B2-39F080290930},0.0237588791523048,2.73233375774916e-05
379,W,Meandered Water,{5ECAC0F2-333C-4E69-9542-5618DD7803AE},0.136136610179762,0.00113075668643442
380,W,Meandered Water,{84BBF2C2-7346-4E4E-9A55-B264790781A9},0.0451599966646073,3.98502684274689e-05
381,W,Meandered Water,{8C0EA2CF-5A67-4E09-BDD1-3451777DE6A8},0.0963132946350247,0.000560278007185305
382,W,Meandered Water,{EA187C39-ABF8-47BE-A1A1-75CB46D4CD0B},0.0224229294267863,2.3495062738585e-05
383,W,Meandered Water,{DE3469C7-B08F-435A-9084-E4BEB9E3E9F0},0.0173421820841474,8.07589382388751e-06
384,W,Meandered Water,{AAC4A378-6C1B-4BDD-AC69-F2ADCF1DE687},0.0134901750278894,9.43674126665406e-06
385,W,Meandered Water,{4422CBF3-5D54-4107-A480-EC3E2EEC9894},0.0293068240050356,2.93304230067033e-05
386,W,Meandered Water,{61782A02-B947-48B8-A7ED-88F674E80B26},0.0293698212783884,3.64148553594267e-05
387,W,Meandered Water,{E76AECF4-48EA-4053-AD60-FC988D573411},0.0349588948932892,4.03594842084537e-05
388,W,Meandered Water,{B6F93778-74F4-43D2-9D0B-A5253A415730},0.0651706140160123,8.45747742852536e-05
389,W,Meandered Water,{1E841154-02CF-4F52-BD28-70D6D1C2F74C},0.0680338440724606,0.000282410044494668
390,W,Meandered Water,{B3C0A61D-66E8-41AA-A2C7-777CCFCEC741},0.00618866726074677,1.95615281888023e-06
391,W,Meandered Water,{C628376F-B03D-4FF1-912B-539D2D9C58E1},0.0153437679601028,1.13407320251124e-05
392,W,Meandered Water,{65238462-0AD5-4C98-B15B-609524067A08},0.0311562110441675,2.95132233771113e-05
393,W,Meandered Water,{9622C485-B3CB-4A14-AC0F-4F2E918C0AC7},0.0273643281105563,2.81041810077431e-05
394,W,Meandered Water,{8DAF5C5E-872F-484C-B1B8-D8FED354CA41},0.0131805821216495,7.18162698251202e-06
395,W,Meandered Water,{A004943F-4003-480E-92F6-3B38758AC1AD},0.0175157048525306,1.13148812689336e-05
396,W,Meandered Water,{8587621C-5D15-4779-BF84-A31A09308956},0.014374805609542,1.20459994717678e-05
397,W,Meandered Water,{8DC2277E-A9A1-46A2-8B54-38F2D8027EB6},0.0229363187723491,1.42697040880694e-05
398,W,Meandered Water,{5B131CB9-D2FA-4897-8974-5419115332F1},0.0188508639442917,1.90501243033846e-05
399,W,Meandered Water,{202182CD-8E64-43F0-A3A7-DA6CF3839F23},0.0212049245673958,2.49095150126858e-05
400,W,Meandered Water,{8DBB1638-2550-41B7-8BDE-32A177C151DF},0.0186003521367117,2.03210012589223e-05
401,W,Meandered Water,{B1B82E7F-F2B2-44DA-8547-77813BB0597B},0.134585633777848,7.70827639706331e-05
402,W,Meandered Water,{C601050E-9FA8-4525-A444-63B45BB4F84E},0.0354907427589661,7.92672184975746e-05
403,W,Meandered Water,{60AB54B7-16FC-415C-8038-FE4119DD1E94},0.0612488287590388,0.00011144134152769
404,W,Meandered Water,{5B45DC62-6381-42DA-A26F-A7EC52C6CF6C},0.0437371070033218,5.93663765570207e-05
405,W,Meandered Water,{81EE2124-C0A1-452F-BB90-63A48F2B5CC9},9.22888480198599e-05,2.37359668720165e-10
406,W,Meandered Water,{43FE903B-4EE1-41D9-A850-1D23E46EC3A2},0.0549206511820526,5.56995604505201e-06
407,W,Meandered Water,{8E05113F-A3D7-44CB-B382-8DE4D764588E},0.0525538003835023,3.75975888273435e-05
408,W,Meandered Water,{FA5E1310-89D6-44F5-97B7-CDF378D248B3},0.0808561629231417,5.57034929880093e-05
409,W,Meandered Water,{93E5CD2E-420A-4352-9EC2-F4F6133204A0},0.160242151868256,9.79717291692355e-05
410,W,Meandered Water,{A0CAB498-1252-4117-B359-2D24037039FD},0.243874352650859,0.000113365200009009
411,W,Meandered Water,{EA08E8D0-066D-4A48-9B96-B5AA8D588AAA},0.14155425007368,0.000139330165054602
412,W,Meandered Water,{D0633CFE-4C7A-48E2-9274-9C9373F4166C},0.0110574407466064,4.93330557975962e-06
413,W,Meandered Water,{5A284F77-5473-45CE-B13B-2B51892DB08D},0.412130758019386,0.000293017771545953
414,W,Meandered Water,{1155817D-7F1A-43D6-93D3-A25370974E27},0.0239883737183031,1.02736244335455e-05
415,W,Meandered Water,{8A81788B-8781-4884-B9CF-D6E24205D1CF},0.0270693704210632,1.65825729356623e-05
416,W,Meandered Water,{FD58BA0B-6109-473D-AAD5-E4567B6992F3},0.00685892301773281,1.31402949543723e-06
417,W,Meandered Water,{BCBDEF3F-A638-48EC-A24C-0EFB65C5A0B5},0.0076875669829352,3.13875027024314e-06
418,W,Meandered Water,{0C431930-8E69-4021-9A7E-F1DB8FDC74D0},0.0348920185069369,2.65832269366314e-05
419,W,Meandered Water,{DBA04F37-F740-470A-B7F6-FD06E1FB883A},0.00848043361017229,2.1404920458959e-06
420,W,Meandered Water,{81CE933B-ED8E-4750-80D1-D5CEFECA1228},0.0278812219035974,8.46655079298189e-06
421,W,Meandered Water,{65DC5379-3573-40AD-8025-F43009869DCB},0.0242423247177423,5.70943838362191e-06
422,W,Meandered Water,{FDAFEABC-AB94-4A12-8FBA-745E81205D41},0.00481620681131317,9.27895012955808e-07
423,W,Meandered Water,{B76ACB5A-8F1D-4B6A-A36D-03A58DAFF20B},0.00745173435142186,1.4544635740975e-06
424,W,Meandered Water,{576D8E62-AE31-42C1-8850-562E1C1752DC},0.0107628805419471,2.55148169272107e-06
425,W,Meandered Water,{57ABF74E-7893-4DA7-8057-3AD54F056401},0.0139624680198176,3.76411463424461e-06
426,W,Meandered Water,{727D30F6-DB66-4143-882C-AB1ADBA18C8C},0.0169333243797954,4.84594977479383e-06
427,W,Meandered Water,{9E85E5FF-1892-4279-9F4B-F0008E84326D},0.0039417594726484,5.7496497020438e-07
428,W,Meandered Water,{43D4132F-3EAE-48FB-946D-ECF4F7433E07},0.0114245436354078,2.90520716508976e-06
429,W,Meandered Water,{578348E5-3F5E-46B9-B893-56FA30F1009E},0.0240869195658216,6.0070001688083e-06
430,W,Meandered Water,{DF24103E-D31C-448C-94A7-99A9B36413B3},0.00193314908725413,1.67780090823238e-07
431,W,Meandered Water,{6AB53EB5-690B-403C-947E-43D05287E9DA},0.00802163363246688,2.45306773432614e-06
432,W,Meandered Water,{37711D6C-B50F-4441-96CE-685BDCC49B98},0.0226436217693896,1.82001156675386e-05
433,W,Meandered Water,{BBC06157-5FD5-4345-8E43-500CB7AC4BE2},0.00521863166098587,1.54244209065361e-06
434,W,Meandered Water,{C6FB643A-BDB9-47D3-877E-D791E14CD12C},0.00654590413340441,1.79431868601477e-06
435,W,Meandered Water,{1ABD1059-91E5-4E1D-93BF-3FC6D82B456B},0.0116198540343662,3.95729683525562e-06
436,W,Meandered Water,{B78C62CA-73AE-4156-8236-020EB104F3C0},0.027685381845033,1.10031346083656e-05
437,W,Meandered Water,{4BC0BE0C-75E2-49BC-9B77-34B995A15B6C},0.0281934300453396,1.27691698614739e-05
438,W,Meandered Water,{4E4FD424-B761-4A4D-B03E-944282D52DB9},0.012308507515419,6.87947861409454e-06
439,W,Meandered Water,{3DD951A7-5550-427F-9D21-E6C9E95EDDFE},0.0446934280497361,1.90926220980199e-05
440,W,Meandered Water,{786797EB-209F-42D8-B046-7B531CA3187E},0.00671842182644056,2.16711804328828e-06
441,W,Meandered Water,{7F3393F6-ED45-4B40-BFA5-692BC1DA1075},0.00143513615487424,5.24112294602897e-08
442,W,Meandered Water,{1C6DDF55-BE79-4665-A657-E948A272055B},0.0170238143879485,4.98033226547665e-06
443,W,Meandered Water,{596B0870-F447-4074-AF66-EF6094E920CB},0.106141879464423,3.99993564650558e-05
444,W,Meandered Water,{697EF0FB-B88B-44D8-9540-2B8F461275D0},0.0158980107356144,1.41269149394614e-05
445,W,Meandered Water,{4B18FA1A-4D33-4F9C-9B70-687F83417AA3},0.0803758723793792,4.7234741099099e-05
446,W,Meandered Water,{2D921603-E07A-4675-BAB9-C4BECC4968B8},0.0113511791399527,4.49934255866948e-06
447,W,Meandered Water,{EE3EE956-183F-46A2-A234-50411013645D},0.0797558986354976,4.93140350071348e-05
448,W,Meandered Water,{0062889A-17A3-4438-9942-BD8036B921A3},0.0184692985658175,1.53221869526869e-05
449,W,Meandered Water,{7915949D-BAFD-4CC6-AF47-6C18017CA71D},0.0140455296750999,5.42170580815693e-06
450,W,Meandered Water,{21D5E88D-0729-4DA3-AF5E-810FA1B4B8CB},0.0329873455882642,1.21745753520652e-05
451,W,Meandered Water,{D3F07ABA-A457-4C4C-8776-C67156D06F24},0.00315823281445328,4.2732629808022e-07
452,W,Meandered Water,{8568796A-C5C8-4E42-B062-AA1CBFD75A54},0.0319377290977137,1.69242346492384e-05
453,W,Meandered Water,{982938CD-3381-411D-92CE-EFE7BD3FCED5},0.0149309855494001,8.76422472321543e-07
454,W,Meandered Water,{E0C573B5-E064-42B4-9E8B-DF0B710DDE34},0.00655602291537254,1.07264001028897e-06
455,W,Meandered Water,{A2499FC2-6102-4B37-B3A2-EAA72FC0D4E7},0.00781951410517216,1.65891633691448e-06
456,W,Meandered Water,{1092FE63-A967-4CCC-8250-145A92434086},0.0422831562572519,1.68028636009035e-05
457,W,Meandered Water,{AC987022-7DA4-4A08-9691-A817455B0C6A},0.135697452362725,6.48624262055889e-05
458,W,Meandered Water,{F0D2682E-30EE-46BF-AED2-56D6BA13EDF2},0.00485865819060132,8.00104435724537e-07
459,W,Meandered Water,{A413571D-719C-4369-A77C-E137A8D71739},0.0343691986289002,1.7417583646697e-05
460,W,Meandered Water,{E8E1E4E6-80F7-4CF6-9CFE-B43A4F4F90CB},0.0638180261954001,2.53402621327593e-05
461,W,Meandered Water,{38A162FC-D5FF-4536-A4B4-07B2FB694140},0.294836172935557,0.000104132780308841
462,W,Meandered Water,{4C128772-A91E-412D-A993-A28A2E4D8294},0.0345601790204656,2.01429020638381e-05
463,W,Meandered Water,{E505F478-1D48-4636-9BDF-C1D9B85C8391},0.038696221798608,1.27147498591613e-05
464,W,Meandered Water,{DBA2F785-82FC-4D4C-B89D-36B6175BDC66},0.218913140060751,7.33272849136797e-05
465,W,Meandered Water,{113B19D1-B061-47AE-8682-9D9807CA1F2C},0.024692813724826,8.81475014052713e-06
466,W,Meandered Water,{6D5109AE-18F2-4C8D-9064-F5DB2FFD489D},0.0254117363221388,8.07526764717648e-06
467,W,Meandered Water,{7A8D1EAC-096B-4ACA-B488-B500FCACCF51},0.00459950488406567,7.15197391554894e-07
468,W,Meandered Water,{F7025C15-5FF8-4081-AA9F-554D7A4C9687},0.015658495277001,9.02453940455429e-06
469,W,Meandered Water,{2E254A8C-D2B5-4C8A-8A2F-1E272B238434},0.0121809590450988,7.34074933764421e-06
470,W,Meandered Water,{24497349-8CAB-4AC9-A8E8-D9B6135FB86E},0.0570248889701227,3.63721771795595e-05
471,W,Meandered Water,{47E338E1-782D-492B-849C-A0359A515AFD},0.0361683003051495,2.88205815544457e-05
