OBJECTID,FORTY,P_AREA,SHAPE_Length,SHAPE_Area
3586,1,426.64775696,81.8410415265031,426.647427240222
3587,1,328.69763907,69.7023016256664,328.698430100083
3588,1,2668.99535304,287.000254774018,2668.99767048295
3589,1,234.28966477,65.947975626899,234.291280252879
3590,1,101.0015603,59.1922600933022,101.00147673186
3591,1,528.66575844,95.5519317558525,528.665419718672
3592,1,437.90445391,89.2678676442871,437.904413217985
3593,1,2373.82585686,332.676716904413,2373.82575246927
3594,1,1780.85735197,188.792249319459,1780.85771272446
3595,1,309.5290015,74.5751164930576,309.529101979436
3596,1,171.66147278,64.7151445175136,171.661599717846
3597,1,14441.28178047,1337.95178928052,14441.283019013
3598,1,795.5328967,148.480808008136,795.532717783472
3599,1,316.01934458,78.4414777860145,316.018265936453
3600,1,112.88031147,48.0663253084483,112.881467410208
3601,1,122.65795292,54.2370275309932,122.65820726336
3602,1,104.04466541,50.61564231553,104.045689812082
3603,1,1371.75433023,202.433023137134,1371.75353626441
3604,1,172.69409585,54.3578201923903,172.694067267485
3605,1,258.88258408,66.9566977035805,258.882600701816
3606,1,191.59078649,65.5716041876235,191.589997752968
3607,1,70.73686971,35.0910930296196,70.7361630764649
3608,1,88.38478389,46.0582943683502,88.3854534352178
3609,1,784.8320889,132.74285684063,784.83204610048
3610,1,253.18708743,71.5889921598396,253.185983130891
3611,1,622.75300706,106.722839951795,622.752881986522
3612,1,202.63546238,61.3096829484606,202.635907307325
3613,1,1648.08074791,169.888411080059,1648.07979357598
3614,1,605.06644426,129.772518382106,605.06582516163
3615,1,86.08716748,53.0796936511313,86.0866549476065
3616,1,171.9348243,60.058350786706,171.935283442147
3617,1,153.49208718,54.6940499702561,153.491190431221
3618,1,176.36499746,68.2351077333314,176.365021102415
3619,1,1151.05807405,195.673925772057,1151.05905021959
3620,1,133.9444567,59.9379117233608,133.943260009745
3621,1,442.259358,88.3000119308262,442.259806672531
3622,1,368.06695603,74.4159675552854,368.066755287893
3623,1,9039.52069283,657.823643282786,9039.51780809385
3624,1,448.82101428,87.3988905759245,448.821311667012
3625,1,106.36896746,44.2308981071383,106.368779641892
3626,1,2007.20792253,221.034334080608,2007.20956196999
3627,1,158.9967983,52.7152642636485,158.996769301573
3628,1,1247.86621386,151.916087732976,1247.86770859021
3629,1,303.25750665,70.8039124661343,303.256525214766
3630,1,731.81686652,110.95294937704,731.81699042139
3631,1,403.54642791,78.3801084332993,403.546078346787
3632,1,241.98640756,69.281905913884,241.986671185548
3633,1,286.37943664,70.5844753348631,286.378444803443
3634,1,2344.06834122,255.803707322499,2344.06920004918
3635,1,99.63138772,40.6738783288202,99.6317204436563
3636,1,232.3333597,65.7144531363802,232.333533159018
3637,1,2002.44574531,290.478181105627,2002.44656025479
3638,1,2002.00886708,207.840933373354,2002.00805901815
3639,1,326.30646073,72.6292349994984,326.306820282205
3640,1,6673.96004697,495.420904202741,6673.95927928489
3641,1,139.13717621,59.8768183586232,139.136614823929
3642,1,112.55904321,58.3483294881225,112.559229003466
3643,1,105.97411588,57.0791862245856,105.973656873036
3644,1,238.70585919,67.6817726043107,238.706409978445
3645,1,437.76160196,91.1487265350834,437.761930306552
3646,1,393.7767537,75.6382640127949,393.777321140678
3647,1,643.28681702,132.730022146761,643.287324695561
3648,1,335.68969318,73.2354828651089,335.690022515031
3649,1,2538.48521315,296.198023133239,2538.48544994783
3650,1,1015.68646011,143.013488879576,1015.68536134191
3651,1,394.71533416,80.7644115232857,394.714880470047
3652,1,101.79674923,56.5999046942134,101.796184345583
3653,1,1918.9111696,244.687949990663,1918.9103780698
3654,1,1324.7610354,163.872794064115,1324.76130604917
3655,1,585.27286542,93.6354175962413,585.274949525761
3656,1,574.82440888,100.570009838476,574.824790730838
3657,1,1616.997312,225.83707892455,1616.99713610283
3658,1,1489.60875546,177.142894516164,1489.60876770782
3659,1,240.17531901,69.9127160798456,240.176267199393
3660,1,108.01403517,51.3656444570927,108.013463388276
3661,1,92.97370904,52.248657994562,92.9745365326913
3662,1,1395.0824102,188.095225805792,1395.08257341412
3663,1,641.17613352,99.8873535006985,641.176127631224
3664,1,136.40003372,60.7548152820447,136.399148048593
3665,1,192.83408137,57.557105073388,192.8344915947
3666,1,560.26265428,94.8970543874019,560.262575741365
3667,1,131.5319979,62.6209525694513,131.532434987957
3668,1,123.53784124,57.9794364368708,123.537915894917
3669,1,382.19822989,84.673013120519,382.199304915442
3670,1,694.23803802,100.769961439025,694.237994816327
3671,1,309.97210165,72.7394432923431,309.97217394459
3672,1,4016.17773091,683.35440393473,4016.17878023487
3673,1,747.48896654,117.562092063092,747.488928725429
3674,1,532.78497336,93.2134444419489,532.784187896055
3675,1,1264.08721473,165.286197485359,1264.08716936979
3676,1,842847.82943934,21995.0157543434,842847.836321545
3677,1,92.54368196,59.0593086141364,92.5424350406062
3678,1,1155.68982901,141.856835651064,1155.69033624176
3679,1,731.26798092,162.517660507388,731.267653967296
3680,1,191.62251192,60.8270747004745,191.623246325329
3681,1,357.4877062,75.7510410557314,357.487961132429
3682,1,98.48889108,56.1424678447432,98.4885198773489
3683,1,93.725585,52.0630246985777,93.7251890416189
3684,1,894.73135784,139.02764054466,894.731675185388
3685,1,231.27268609,64.7927973957708,231.272681140623
3686,1,15734.7390497,1027.23855513353,15734.7422351791
3687,1,228.04075613,64.5239625145473,228.039505268493
3688,1,17181.00788383,932.132618358489,17181.0076160837
3689,1,431.91915678,82.5328996752445,431.919977046992
3690,1,252.40647612,64.7674905100377,252.406724972524
3691,1,424.80573003,82.6670830195594,424.805036882458
3692,1,5542.68427235,516.4675097063,5542.68632320124
3693,1,3126.40638185,301.751255770353,3126.4066361927
3694,1,79.69288473,54.4324771665145,79.692093084435
3695,1,5326.54184637,488.680496984812,5326.54416292311
3696,1,596.81561781,98.0517208878155,596.816123337683
3697,1,24029.18333961,1437.47521379881,24029.1857073931
3698,1,31773.24361393,1266.37185560733,31773.2426327013
3699,1,14927.04714678,979.805206003614,14927.0492600167
3700,1,792.80024512,119.195638349079,792.800391744015
3701,1,162.96484541,60.5493088622371,162.965380853744
3702,1,699.06939539,108.969577382115,699.070584286589
3703,1,3767.73869933,329.046201760906,3767.73737107224
3704,1,1026.78446564,130.364128414529,1026.78473320797
3705,1,1036.78652167,158.62213299389,1036.78797514812
3706,1,24584.03768539,1463.11289924469,24584.0295202183
3707,1,127.42990392,54.1086590114921,127.428845986832
3708,1,205.6853348,67.4645975942925,205.685781142458
3709,1,188.33962987,66.5483930128824,188.339751616988
3710,1,631.61845585,106.195169969988,631.619157810091
3711,1,433.7989264,83.7281879477589,433.799022788722
3712,1,2330.04400532,267.380770164637,2330.04272774014
3713,1,11319.13400179,984.257961504175,11319.1363048869
3714,1,250.73804725,64.959569797831,250.7384610518
3715,1,643.17173096,97.6460996396675,643.171742312132
3716,1,711.78757863,107.485168588308,711.788281159749
3717,1,1272.98758365,168.978440298806,1272.98675169855
3718,1,28278.54392092,1454.90034699864,28278.5390600662
3719,1,109.17732897,51.5251969415828,109.178120711947
3720,1,6471.2555837,617.203143961573,6471.25496838991
3721,1,153.32829951,58.4152089366516,153.328483820471
3722,1,188.65421906,65.8619311060536,188.654313724696
3723,1,185.5801867,59.6659440207359,185.579744688931
3724,1,1604.68764298,205.33377218547,1604.68701929252
3725,1,667.6904488,112.126445540715,667.691123109478
3726,1,1704.45242282,250.170541013082,1704.45102099618
3727,1,610.02001869,103.186639891009,610.018935924694
3728,1,488.50962228,86.7819392255426,488.509472981678
3729,1,168118.23333871,5861.95224684837,168118.225121424
3730,1,449.4175138,84.3442833290677,449.417131803505
3731,1,396.47581879,77.0879185002165,396.475634831894
3732,1,3679.72220526,379.345011407408,3679.72275243264
3733,1,7331.3573301,427.219524627986,7331.3573358752
3734,1,346.11599518,73.4465368568284,346.115792342337
3735,1,1336.8035533,175.852859065503,1336.80390686037
3736,1,572.88367102,94.1945839960935,572.883631934378
3737,1,201.41164135,63.5397487590665,201.412230276407
3738,1,363.15679957,77.7172421839802,363.156907657956
3739,1,2572.94724351,331.570124477152,2572.94839899242
3740,1,203.71637616,67.3109089187918,203.71602343908
3741,1,106.85321434,54.9214093437175,106.852804068621
3742,1,13870.9652882,1140.10948200399,13870.9650280433
3743,1,205.23242051,68.9937631539061,205.233367365618
3744,1,162.30566427,62.6497183231902,162.305813993417
3745,1,643.41041264,115.546017729832,643.411054877128
3746,1,4966.89130736,514.202147032511,4966.89069953506
3747,1,148.76594659,60.4493111933709,148.764305566175
3748,1,117.10169734,60.8576299390002,117.100392404652
3749,1,1978.70346058,257.713886680289,1978.7024695817
3750,1,425.20680923,84.3887024883221,425.20651317717
3751,1,1374.72543809,183.134640813991,1374.72732116901
3752,1,114.42490534,55.8104836777495,114.425830562097
3753,1,351.16087328,74.6115193329695,351.160522408416
3754,1,5869.29531375,413.102729582717,5869.29571117615
3755,1,1467.78059822,177.846971460413,1467.77954377052
3756,1,10258.23501305,761.582737244691,10258.2337151022
3757,1,2200.81330959,226.379777395556,2200.81347136713
3758,1,14303.83137183,856.650010900583,14303.8363207828
3759,1,6079.72407695,785.372402691429,6079.72264503136
3760,1,349.20059764,75.1250468381034,349.201458841461
3761,1,229.71540831,67.2343165622687,229.715164367812
3762,1,1018.10922167,146.760659845353,1018.10944552898
3763,1,1965.07805557,256.653893202057,1965.07923845189
3764,1,335.82397917,75.3002144366973,335.823440355928
3765,1,97.50271223,55.9655728166745,97.502638739749
3766,1,593.30318982,96.9145978597617,593.302059006184
3767,1,1417.08290527,182.96381457684,1417.08310682655
3768,1,137.89861945,51.2944474188371,137.898515477679
3769,1,109.02333901,59.6245655352248,109.022781496933
3770,1,478.09967776,86.6550680681869,478.100725622131
3771,1,196.32784241,63.1266660916515,196.327778735094
3772,1,371.7344798,75.9947829698415,371.734195690369
3773,1,73.12046459,43.9552597299095,73.1216481537223
3774,1,609.37451736,100.657662445874,609.375302756334
3775,1,138.96101364,54.0222244253637,138.960470840508
3776,1,275.03394701,69.1711165430281,275.034345444085
3777,1,2884.43824288,413.734419877624,2884.43799084176
3778,1,423.11060204,82.4953707375373,423.110858407495
3779,1,266.97597664,69.926983736166,266.975110053557
3780,1,1190.61883991,168.179674520415,1190.61951211403
3781,1,107.78334761,48.7306929743915,107.782992130843
3782,1,1034.78260735,159.661963769295,1034.78165326557
3783,1,171.18601008,63.0082352055906,171.187217202597
3784,1,262.53567303,67.6419785388225,262.534167939678
3785,1,432.2725639,84.8142769640316,432.272749957448
3786,1,1674.17754482,234.560855962772,1674.17905432736
3787,1,1275.9246314,157.645555014175,1275.92349946659
3788,1,1067.50197196,145.449275183704,1067.50334500918
3789,1,284.56867628,70.4554827128202,284.569002497333
3790,1,202.28503034,66.9854538569755,202.285215500679
3791,1,144.5344927,59.790291526551,144.534896457461
3792,1,299.51281854,73.9489645513386,299.513062038378
3793,1,399.70092639,80.6003408755708,399.700948607213
3794,1,2862.10966704,322.687340683543,2862.10966751246
3795,1,371.30996706,77.4275627844729,371.310092413897
3796,1,335.94784322,73.3860281221913,335.94828581838
3797,1,3219.84646402,374.101243377209,3219.84646471379
3798,1,155.51918443,61.1255082855899,155.520299731158
3799,1,185.72551448,59.1778471274096,185.724825736087
3800,1,166.96555033,61.0453942050776,166.966418108017
3801,1,661.0960718,127.064044718709,661.094796475965
3802,1,523.08398244,94.2028942897439,523.083650012584
3803,1,768.66982412,117.799535917195,768.668757732374
3804,1,1500.80812717,174.883037944622,1500.80670574675
3805,1,314.38251425,79.3095091409083,314.381996514069
3806,1,1110.63220164,151.571096593099,1110.63163824931
3807,1,463.11385187,83.536592293744,463.114657539544
3808,1,3650.95698272,366.085208042471,3650.9559374546
3809,1,127.80094164,61.027922072558,127.800691273534
3810,1,12571.61374858,690.925753325327,12571.6250321722
3811,1,255.16281286,64.3363406320111,255.162168349586
3812,1,532.19011566,94.4266866734008,532.190111647246
3813,1,1317.44461566,152.435698073026,1317.44502663698
3814,1,1694.08404568,205.27484282271,1694.08485055127
3815,1,346.26791328,74.18270104941,346.267439598858
3816,1,348.55311515,79.0411925896351,348.553578887609
3817,1,139.36736151,59.8390706591302,139.367505360001
3818,1,145.17466569,59.4212499877577,145.17484189469
3819,1,269.9948927,68.4355964349688,269.995146828645
3820,1,1348.17452345,197.878907644285,1348.17442419906
3821,1,354.96048767,73.8639393289269,354.960137713469
3822,1,157.36853308,59.2038108976829,157.368368079513
3823,1,2014.78145575,281.732724604729,2014.78014574578
3824,1,222.20120822,64.8023691086611,222.200564990031
3825,1,2062.12058862,209.251715035929,2062.12072390193
3826,1,188.84777289,66.2754488676978,188.84745764446
3827,1,438.97222199,95.5301194867887,438.972716258381
3828,1,533.80176723,90.4521203219477,533.800218664601
3829,1,473.18639081,99.184032384081,473.186384958005
3830,1,181.89769897,58.0792908609528,181.897256207936
3831,1,212.70025162,64.5907742553179,212.700152727638
3832,1,587.92940171,109.182433400286,587.929550389452
3833,1,587.84773695,98.7484513361528,587.84748356258
3834,1,203.67264042,64.844499573067,203.671901857025
3835,1,2288.14742634,370.339117965724,2288.1461414854
3836,1,870.29748915,126.552381355958,870.29566996693
3837,1,1712.59276183,180.197085959671,1712.59323992952
3838,1,192.31680327,64.0977981759837,192.316314071838
3839,1,1667.19026786,198.711078801565,1667.18769357648
3840,1,574.55676819,96.8031231439593,574.556934831024
3841,1,2551.79942491,356.946386761263,2551.79855589846
3842,1,940.417624,122.348595872107,940.417901638179
3843,1,7207.62477882,859.698481602604,7207.62531250493
3844,1,102.97520576,55.6784622125973,102.975187350381
3845,1,678.24474179,104.868178907711,678.243826139164
3846,1,106.73516508,51.6824737340256,106.734713651965
3847,1,4775.85055953,618.609526010718,4775.84885902148
3848,1,1910.27314108,297.193232784858,1910.27191436907
3849,1,10828.77441205,1118.9974839402,10828.7760480698
3850,1,940.25553146,169.815101574854,940.255930975294
3851,1,413.06317668,77.9604802068975,413.063047945994
3852,1,2327.17495186,291.565830415123,2327.17536901096
3853,1,1553.85731923,219.656954109758,1553.85806120127
3854,1,142.72670294,46.6947643272299,142.726465653958
3855,1,1919.4329217,227.638775210875,1919.43494258761
3856,1,673.09219645,98.2360823605572,673.091773361776
3857,1,116.9009267,51.5585541028026,116.900874094114
3858,1,761.42638265,120.207863990445,761.426741682596
3859,1,326.92751783,91.6047888816246,326.928049147011
3860,1,9549.70844645,607.57677454954,9549.706588911
3861,1,140.19258119,51.1087254857656,140.192273933061
3862,1,812.88298842,116.745339964841,812.882760927729
3863,1,139.06571151,55.6478539469656,139.064948943686
3864,1,439.67314133,84.4241188254226,439.673118673637
3865,1,1080.8736841,142.386331763443,1080.87242789724
3866,1,101.34151923,56.2393065120359,101.341258672182
3867,1,1249.03470648,169.201376942022,1249.03378620809
3868,1,1092.05014762,153.947474353719,1092.05033638071
3869,1,734.67482314,106.733781299567,734.674879986229
3870,1,97.0059888,60.6690286993748,97.0071635495403
3871,1,220.20539685,60.5974647103438,220.20646457768
3872,1,204.34758253,63.7771597312854,204.348747282956
3873,1,424.77332425,85.4858655140487,424.773356973668
3874,1,813.85349518,128.395165340586,813.853323697085
3875,1,366.84173312,90.089232522818,366.841100802836
3876,1,1178.69619198,171.98844193418,1178.69631833751
3877,1,1563.91275445,230.656842058443,1563.91458918093
3878,1,1842.88380188,182.384897100455,1842.88196337123
3879,1,195.47449336,65.5857340887362,195.475215843023
3880,1,200.21625937,65.2866690192496,200.217507449395
3881,1,595.40617859,96.043824051091,595.406481989742
3882,1,1564.87047584,156.454715558393,1564.87092959552
3883,1,449.37713513,87.4587005241427,449.375875076424
3884,1,3687.21179084,469.84228366284,3687.21446179311
3885,1,268.22836119,64.0594904175492,268.227723979392
3886,1,4033.86259192,377.408116606686,4033.86657598191
3887,1,785.99986518,123.093197960961,785.9990496435
3888,1,237.65127956,65.2374719165501,237.651851473708
3889,1,436.94437158,90.1210892204159,436.943957605359
3890,1,649.0350855,113.459225751367,649.034945440153
3891,1,48.31851753,35.3980493956756,48.3187861678715
3892,1,61.27935096,36.224455398531,61.2795301693526
3893,1,2385.14827503,292.813476828876,2385.14661572506
3894,1,211.04644131,65.3717555663269,211.046765410853
3895,1,513.71987801,108.157684108468,513.720249327892
3896,1,4508.03942999,369.846031699229,4508.0408931272
3897,1,348.83201543,77.8782215640744,348.83164909559
3898,1,133.48290829,59.1659951560898,133.483280835411
3899,1,936.07607946,179.957879106156,936.075345080848
3900,1,155.03237858,59.1369648289254,155.031601141524
3901,1,1655.6782228,193.475535825797,1655.68051448293
3902,1,510.11875036,122.2390558702,510.119789978721
3903,1,134.48634411,61.531555586317,134.486617299325
3904,1,186.60099834,56.1515899611593,186.600258051136
3905,1,208.37531847,57.1310784985098,208.375972420848
3906,1,309.04470553,73.8344708973452,309.044427045073
3907,1,1663.18009681,205.161356475564,1663.18109662578
3908,1,2432.24269571,263.350352761245,2432.24436442952
3909,1,4390.44501828,370.603287595074,4390.44449276599
3910,1,69.83924016,50.6114908948903,69.8380968209675
3911,1,433.60265439,85.7372114495106,433.603490202846
3912,1,172.51919953,60.9214573711172,172.519038863352
3913,1,220.0197012,63.7056728285776,220.019121598851
3914,1,673.13520052,107.630719937187,673.134672771276
3915,1,304.97034432,68.6627210749586,304.970283336816
3916,1,582.83585736,95.6239209812856,582.835430260565
3917,1,226.1385437,64.951004933648,226.138844007753
3918,1,1028.18741314,145.702758604313,1028.18965801376
3919,1,758.27299775,115.657226866741,758.273480483129
3920,1,115.56524159,59.3869247347885,115.564351533239
3921,1,3491.35693611,329.076803740666,3491.35624626959
3922,1,84.84397183,56.4253575988553,84.84371463866
3923,1,1322.72254965,213.241167745841,1322.72138932566
3924,1,291.20832728,76.7715120201355,291.207943466739
3925,1,821.08562755,147.428563672919,821.087393156603
3926,1,9747.01619204,994.617412773746,9747.01952903293
3927,1,630.39868091,114.101237971252,630.398387178771
3928,1,167.50166762,58.2794193692693,167.502678392759
3929,1,223.23243013,69.3233097404085,223.232765533988
3930,1,1117.31228489,167.777937778132,1117.31341859714
3931,1,132.20316753,59.1105395266753,132.202472051227
3932,1,2893.44838484,366.526734319248,2893.45117816268
3933,1,227.29693856,62.9710878814395,227.297148303424
3934,1,312.61338166,75.4365265164325,312.61378769816
3935,1,542.12196081,126.41901704907,542.12069756626
3936,1,1650.19895372,190.220965834086,1650.20054178209
3937,1,105.74635935,56.0073233795582,105.745876223419
3938,1,269.70543947,70.5236666955152,269.707270492947
3939,1,101.91368544,55.1271400098892,101.91287606821
3940,1,90.57459625,52.3536425888063,90.5746075599859
3941,1,160.91595215,56.5122196507768,160.915174913949
3942,1,598.99071156,108.674547313497,598.991154290434
3943,1,101.11730563,59.7598917882742,101.116626312986
3944,1,2604.81170214,269.111538431679,2604.81160602337
3945,1,2417.26866392,215.103106940919,2417.26827558977
3946,1,286.70278067,73.0164572466928,286.701530820091
3947,1,1339.37681156,165.253168145711,1339.37791115911
3948,1,896.89572803,123.854281534913,896.896189966918
3949,1,202.32048774,61.046798412274,202.319960865242
3950,1,86.25720639,54.821588912471,86.2569581351858
3951,1,252.77526949,67.5182236051549,252.775292243932
3952,1,1031.60938039,133.385716454857,1031.60936567295
3953,1,345.09052751,72.0691214882182,345.0909715443
3954,1,199.5692939,58.4236036678887,199.569365790851
3955,1,297.3504324,64.4071327332661,297.35103340469
3956,1,462.30746013,100.38471670707,462.308944365674
3957,1,645.70791489,101.167683329589,645.708199918308
3958,1,248.33754547,63.9846644637086,248.336861493712
3959,1,130.72552555,57.1722027715718,130.725456279008
3960,1,275.62138665,65.6000490366261,275.621486025396
3961,1,544.38960534,103.33496115122,544.388675116981
3962,1,372.94892074,89.5281169188493,372.950927461471
3963,1,88.36659274,44.3480061137881,88.3665939102926
3964,1,28817.43219581,1301.63227463694,28817.4309936045
3965,1,201.74756938,62.2846226688566,201.74690349722
3966,1,1687.97382284,221.961170974435,1687.97469189859
3967,1,392.5196394,77.1559331673726,392.519240659829
3968,1,229.23619251,68.9264059393314,229.236827923888
3969,1,3720.54469757,323.884040556961,3720.54300430454
3970,1,169.05407464,53.8021105538563,169.053940548819
3971,1,162.32339947,60.8185947598434,162.32311188065
3972,1,2414.65803318,347.501529966079,2414.65824885008
3973,1,140.11287029,57.5210728136321,140.112550649655
3974,1,319.11573611,69.808474090017,319.11601301043
3975,1,237.58605458,64.1841405240651,237.586348855953
3976,1,60.3348211,33.218954317073,60.3349383629071
3977,1,337.90623465,75.5072605701006,337.907873681416
3978,1,199.26971074,56.9695186330006,199.269643035275
3979,1,259.09272913,65.6803064902735,259.093908026492
3980,1,579.9882715,97.6334018156439,579.988745716739
3981,1,4264.59190483,505.59250009637,4264.59059426854
3982,1,739.42544059,108.511497368907,739.425393163796
3983,1,3295.58512732,328.081791519073,3295.58496297739
3984,1,126.43816759,51.2709070958593,126.437881929515
3985,1,20879.24134969,1524.76888533311,20879.2428032447
3986,1,45.14746407,48.0594712243926,45.1483374098272
3987,1,239.23250837,64.3263478303846,239.231757237902
3988,1,127.05294574,56.3514910117255,127.052394772
3989,1,16888.78321997,1586.23865657139,16888.7758414741
3990,1,2216.7300038,257.524270821162,2216.73163752662
3991,1,269.38998902,74.5414299591408,269.389328800601
3992,1,1892.42755005,293.643801131229,1892.4262374441
3993,1,18437.30636927,1059.61061898372,18437.3024124251
3994,1,46522.89833824,2845.51764278247,46522.8970003983
3995,1,200.22238484,60.4273902106789,200.222527231788
3996,1,144.46998882,50.5314744180765,144.469400840126
3997,1,433.80931168,88.6079391387601,433.809593866366
3998,1,267.88884187,66.0563990173745,267.889257137552
3999,1,258.26183925,69.2462553777209,258.262133726416
4000,1,1026.66821518,170.139934444898,1026.66830145288
4001,1,567.56175104,117.147912827531,567.562280722493
4002,1,387.16001602,77.187653933802,387.160290536784
4003,1,953.86883336,129.730597651292,953.869238402638
4004,1,166.86690808,59.7819195925863,166.865759696415
4005,1,14005.22433541,1022.95770492944,14005.2225154083
4006,1,585.44847637,95.1718534150042,585.447326576487
4007,1,8256.16000787,816.238111169645,8256.16116986878
4008,1,116.89174826,60.705322687235,116.892380056198
4009,1,3104.47356283,436.932336085353,3104.47423374009
4010,1,152.27780795,51.9656480285936,152.277724352964
4011,1,213.21394852,65.698053842394,213.213786912067
4012,1,194.82906642,65.2911592430533,194.829075414639
4013,1,279.2294435,71.4487576731547,279.229585219257
4014,1,3392.44206988,442.857981660308,3392.44116911362
4015,1,328.02376483,75.1262224873746,328.023016193248
4016,1,145.27233554,59.136534679951,145.272242744556
4017,1,10060.01051514,740.326334599054,10060.0076133099
4018,1,2427.90947644,283.558946278332,2427.90867816255
4019,1,641.29038211,125.195802873964,641.289855481243
4020,1,566.40376036,100.015137176781,566.404869976418
4021,1,271.65687738,64.4858449587473,271.655811331596
4022,1,235.89807494,67.205760452466,235.898151097692
4023,1,1147.35734251,154.643954617151,1147.35821715909
4024,1,5920.89910681,610.889914742401,5920.89755366348
4025,1,323.78670928,68.480495256092,323.787057631214
4026,1,1904.46601722,326.476473259516,1904.46320090011
4027,1,3405.59981329,467.41322855251,3405.5987740685
4028,1,5267.49832733,516.10746911799,5267.50192170669
4029,1,1771.57327811,235.592623556172,1771.57284595102
4030,1,3607.68049392,309.656902140636,3607.68161464236
4031,1,310.3415027,69.7793372646651,310.342004834086
4032,1,195.77160948,63.1739952522706,195.770859292058
4033,1,4683.0919697,540.296592173748,4683.09099152535
4034,1,260.19139168,65.8009052804813,260.191962265655
4035,1,275.17640348,64.4920825751652,275.176858179292
4036,1,1335.91507933,207.164782978533,1335.91606997507
4037,1,348.93898167,89.1230310335487,348.938467142612
4038,1,141.04228349,59.2470594922051,141.041233784303
4039,1,4916.53514219,403.906555650947,4916.5364918449
4040,1,1518.00510633,215.146399769146,1518.00498213668
4041,1,857.73388701,140.282548002277,857.734677163818
4042,1,5595.15919779,605.245898509769,5595.16018123058
4043,1,214.91539374,64.1943057046348,214.915163042694
4044,1,330.3955012,73.3396539558593,330.395064778079
4045,1,455.90457588,87.2822490031943,455.905606484872
4046,1,110.24834999,51.6570037591439,110.248417433075
4047,1,307.05691468,73.8669487123356,307.057946147513
4048,1,1728.45022216,187.728900255372,1728.45012740486
4049,1,15575.04326048,1319.65694561677,15575.0477840274
4050,1,714.00727246,110.594913062341,714.006476160884
4051,1,4860.70220833,586.866666733505,4860.70423835893
4052,1,97.44940744,59.7654776474979,97.4499775499664
4053,1,306.87504057,87.7189877476729,306.876029657431
4054,1,2016.00113657,244.940382755727,2015.99972657915
4055,1,23736.78791427,1334.70447015105,23736.7842391535
4056,1,145.78437066,54.9381732860799,145.784803729978
4057,1,160.19653022,57.2032459164589,160.19658855386
4058,1,159.67790033,58.7688161448174,159.676895089312
4059,1,516.69543922,93.7028608887562,516.697657847716
4060,1,208.26021502,61.7325592192857,208.259711179611
4061,1,208.10194066,60.406130049513,208.101940878567
4062,1,1204.50079365,155.827078120274,1204.49924194103
4063,1,224.91294013,67.3749334631285,224.914260066155
4064,1,647.75951502,112.455721932046,647.759462645836
4065,1,1820.59963537,181.790408433936,1820.6000996367
4066,1,5232.76063453,589.982971145993,5232.76263471527
4067,1,2140.52667501,237.534309472353,2140.52582149201
4068,1,162.47869263,58.2198811895768,162.479335856106
4069,1,9839.67410272,990.099135164749,9839.67285398993
4070,1,2378.51125989,376.24675871997,2378.51162080943
4071,1,792.19718436,132.719946689944,792.197734674457
4072,1,198.82054844,61.5346094217418,198.821938398019
4073,1,199.40549329,63.7548142874181,199.40585234911
4074,1,156.55231709,58.9388641754913,156.552089943685
4075,1,423.39877479,89.1776780149807,423.399287417315
4076,1,158.88009873,61.806625202489,158.879988832969
4077,1,963.49034535,130.033045442633,963.489652980413
4078,1,89.37522701,50.0545767810199,89.3761801757339
4079,1,631.63569597,94.431169442965,631.635337879388
4080,1,14411.84402485,1135.06479424945,14411.8450180324
4081,1,150.78929516,55.5051788802257,150.789731580614
4082,1,78.26680108,52.3149562931483,78.2662468831366
4083,1,393.93293768,75.7836117582491,393.933378450221
4084,1,559.91582618,96.3092958657028,559.917847333943
4085,1,212.775568,55.9345415424061,212.775440760732
4086,1,10194.15758345,1084.05370329668,10194.1597735603
4087,1,508.24157668,119.924699832088,508.241478958546
4088,1,141.03130008,53.3974328084803,141.031788309295
4089,1,858.27703652,125.417405631708,858.278404328321
4090,1,145.31645456,56.7090425846149,145.316399569268
4091,1,685.74910829,112.904296489283,685.750376492718
4092,1,30865.07229731,2304.15412698325,30865.0610328965
4093,1,15222.95457652,1336.47020341505,15222.9617387398
4094,1,1903.65256522,227.136564685536,1903.65241157489
4095,1,4049.49420145,601.281772011227,4049.49475709999
4096,1,2588.7175339,360.746606644704,2588.71946675707
4097,1,156.34566183,57.5084714613083,156.344431595515
4098,1,7496.5210599,557.78250134008,7496.52441199147
4099,1,321.9884067,73.796144158881,321.988594753791
4100,1,3375.63990022,419.001713740459,3375.63738446293
4101,1,994.41355009,136.695036242908,994.413959601024
4102,1,1044.10039024,166.915645043696,1044.10054328892
4103,1,4485.24622582,405.119020313777,4485.24313715071
4104,1,157.36692974,53.5498058572603,157.366557514005
4105,1,1540.85984024,191.904765396069,1540.86128861957
4106,1,346.0160967,82.3297902086958,346.016810570569
4107,1,484.18857955,86.8311453734837,484.189595951245
4108,1,341.56628515,78.9144099764446,341.565609295158
4109,1,297.09543253,76.9697417367361,297.095780277968
4110,1,2521.11939416,360.161999581071,2521.11959568391
4111,1,190.90519695,63.9380699086092,190.905246922865
4112,1,204.57971757,61.4238531332485,204.57928979333
4113,1,319.24080051,71.9653104581565,319.240850467081
4114,1,1599.35017148,229.359914389427,1599.35134754845
4115,1,576.49135956,98.000792957982,576.491286074998
4116,1,188.35049661,60.633831897814,188.350229108877
4117,1,1913.63713301,236.067688696141,1913.63887703331
