rx_device,file_id,tx_device,start_time,endtime,value
1133,52432,-30286,276956952070436,276956976070358,0
1133,52490,25816,278290178935676,278290476035880,0
1133,52492,16261,278372076171105,278372376070675,0
1133,52510,15526,278631070924532,278631276024666,0
1136,194939,-14529,276386376174067,276386676074324,0
1138,5087,30795,276207876167690,276208176067360,0
1138,5095,-13550,276295132112605,276295176012206,0
1138,5105,28486,276435276153475,276435576053201,0
1138,5109,-13205,276523476124340,276523776023792,0
1138,195579,-6890,276547176174670,276547476074327,0
1138,195581,6794,276628458599313,276628476099224,0
1138,195587,2569,276713076162229,276713376062293,0
1138,195589,-13573,276779676126891,276779976026810,0
1140,5463,20192,276461695343098,276461976043469,0
1140,5466,-15524,276471576167532,276471876067401,0
1140,5468,2231,276538323682081,276538476082240,0
1140,195926,-9239,276388476180832,276388776081188,0
1140,195932,-16501,276467676116569,276467976016452,0
1141,71398,5865,276891525364725,276891576064841,0
1141,71404,13699,276975302220339,276975576020364,0
1141,71495,-10682,277751457617293,277751676017476,0
1141,71610,-30366,278694621168613,278694876002353,0
2497,285272,-14964,276372566116794,276372865993259,0
2497,285283,5303,277758866087500,277759165964245,0
2497,285316,-11174,278555770578095,278555965977869,0
2595,286175,-25967,278300666104362,278300965981069,0
3271,288692,28778,276973600632547,276973765932499,0
3271,288693,-16629,276974666125693,276974966002284,0
3271,288702,-11016,277046666050537,277046965926985,0
3271,288703,-8547,277052066077453,277052365954037,0
3271,288710,-20018,277180466066342,277180765942630,0
3271,288711,-12093,277227266122469,277227565998680,0
3271,288735,26087,277568666041422,277568965917868,0
6114,543036,-28738,277303766074808,277304065951222,0
6114,543081,21093,277924507601236,277924766001325,0
45,959060,45,277990123160851,277992815876413,1
60,37678,60,277782751004566,277782752604564,1
61,38067,61,276265165804019,276265176003927,1
81,45845,81,276783591754678,276784039033579,1
81,45877,81,277687252781443,277687889073534,1
85,47052,85,278041059362831,278041062279945,1
87,48010,87,277558688471758,277558727319684,2
87,48097,87,278796873309384,278796874014495,1
291,24831,23733,276629601063522,276629676063067,0
291,24835,26084,276725665809629,276725676009670,0
291,24854,-1322,277300776152599,277301076052613,0
1064,866339,29304,277739901462320,277739965962299,0
1111,68688,-32382,277730676179399,277730976079508,0
1111,68703,-16038,278286576143817,278286876044061,0
1111,68704,18507,278290776181809,278291076081713,0
1111,68721,-8029,278544876146568,278545176061871,0
1111,68721,-2425,278545776177436,278546076077395,0
1112,53964,27698,276173934421102,276173976021217,0
1112,53973,12346,276373476132654,276373776033126,0
1112,53977,29346,276435576147025,276435876046922,0
1112,54005,26850,277038876159076,277039176059059,0
1112,54042,-14180,277643376117802,277643676018041,0
1112,54071,26023,278162076112921,278162376013506,0
1112,54077,-19331,278263968839048,278264076039198,0
65,39846,65,276797537501372,276797573401408,1
65,39881,65,277315974695574,277316333597053,1
65,39965,65,278791348469401,278791391169279,1
67,40618,67,277223697058234,277223711658125,1
1112,54084,12665,278364276191913,278364576091746,0
1113,58792,-11510,277570446985600,277570476084900,0
1113,58889,29011,278358623504781,278358876022057,0
1115,15880,28557,276555276162602,276555576062613,0
1115,15893,-20403,276741576174118,276741876074644,0
1117,190882,-21876,276140420076652,276140675477023,0
1117,190896,15743,276388961847912,276389065947833,0
1117,190926,6796,277426220660146,277426465960106,0
1117,190933,9614,277515181426571,277515265926577,0
1117,190934,-1064,277519140792247,277519165992194,0
1117,190936,-19955,277601066113837,277601365990191,0
1117,190942,-19891,278122466128081,278122766004453,0
1118,2050,-11470,276179976162286,276180276062275,0
1118,2057,-12427,276260265973395,276260376072498,0
1120,2897,426,276205755483862,276205776083656,0
1121,16692,-29490,276352335387922,276352476087415,0
1121,16698,-31087,276464076201387,276464376034069,0
1121,16708,-10764,276815916345293,276815976045067,0
1122,17188,-22235,276529822664642,276530076064362,0
1122,17205,-17279,276788564013373,276788676013696,0
1122,17212,-29781,276958476143787,276958776044038,0
1123,3339,-26260,276475776178213,276476076078562,0
1123,3351,15303,276641676151251,276641976051386,0
1123,3355,-10898,276713376153965,276713676054201,0
1123,3364,24268,276785076144385,276785376043880,0
1123,193651,-22547,276219790651228,276219876051862,0
1123,193660,-27094,276396144644793,276396276060038,0
1123,193679,21246,276714876160050,276715176059734,0
1123,193687,-19346,276785376143879,276785676044311,0
1127,194290,14866,276203446333603,276203676033306,0
1128,17499,-25663,276263976145289,276264276060988,0
1128,17511,9948,276440376172329,276440676072122,0
1128,17521,-29445,276724849479220,276725076014502,0
1128,17546,12866,277592428501179,277592676101267,0
1128,17558,-18005,277858776140195,277859076074351,0
1128,17559,17823,277922376127758,277922676027981,0
1132,194716,-15107,276283295548801,276283475448326,0
1133,52408,-4897,276266676162515,276266976062181,0
1133,52438,10859,277166637345166,277166676045208,0
1133,52457,-18622,277478676112808,277478976012163,0
1133,52492,-30274,278371776170191,278372076071121,0
1133,52522,9782,278810787816321,278810976016743,0
1136,194955,-10658,276539815367442,276539976067057,0
1138,5084,-31222,276176676149264,276176976048988,0
1138,5109,-1502,276522876124011,276523176023899,0
1138,5119,11991,276710849472418,276710976072279,0
1138,5120,29251,276713709663180,276713976062446,0
1138,195579,23769,276546858074513,276546876074488,0
1138,195589,17101,276779076126641,276779376026616,0
1141,71331,-19773,276360568584710,276360576084738,0
1141,71426,-23354,277136076176192,277136376075955,0
1141,71426,-8525,277137876108887,277138176025857,0
1141,71529,-14813,278104138416190,278104176015861,0
1141,71558,-21840,278262982052638,278263176052582,0
1141,71563,28790,278269400171576,278269476071718,0
2497,285267,-778,276273464281817,276273565981803,0
2497,285279,8871,277742966096965,277743265973337,0
2497,285282,26258,277757033537927,277757065937927,0
2497,285302,8755,278108843433502,278108965933516,0
2497,285303,-12521,278109866038475,278110165915193,0
2497,285309,-11194,278361773074635,278361865974559,0
2595,286092,-32175,277078042338964,277078165938918,0
2595,286115,-11661,277497047269592,277497265968702,0
2595,286121,27984,277687076492893,277687165992914,0
2595,286167,29808,278202212698952,278202265998861,0
2595,286175,30192,278300416581193,278300665981080,0
6048,585506,29522,277505966099743,277506265976276,0
6048,585549,-15079,278713166088262,278713465965038,0
6048,585549,3742,278712528765018,278712565965014,0
6060,1132557,27923,276171022108114,276171266008065,0
6060,1132572,30587,277640066097828,277640365974242,0
6060,1132595,16668,278192515750819,278192665950744,0
6060,1132599,-24322,278279666070094,278279965946957,0
6060,1132599,3287,278279966070126,278280265946895,0
6060,1132600,30254,278331866048679,278332165925603,0
6060,1132601,17266,278365411122912,278365465922884,0
6064,297860,-19389,276179966047754,276180265923733,0
6064,297863,-20039,276218066067951,276218365944478,0
6064,297863,12297,276217166067898,276217465944458,0
81,45858,81,277254894150308,277254929919343,1
81,45890,81,278162631057770,278162647695782,1
83,46389,83,278810449933720,278810493536711,1
84,1000224,84,278159860417091,278159920845195,3
87,48058,87,278163672856588,278163705053676,3
291,24865,-6446,277508585760540,277508676060351,0
291,24888,-28063,278439242789051,278439276088950,0
291,24897,-18286,278685145099338,278685276099366,0
291,24899,-11115,278717376168391,278717676068437,0
291,24902,-10055,278773892222085,278774076022371,0
1064,866299,330,277340447714143,277340665914096,0
1064,866330,-22152,277602930654933,277603165954914,0
1064,866330,21306,277601762954985,277601965954916,0
1064,866331,20672,277653049151354,277653265951347,0
1064,866341,22831,277743838711072,277743865911080,0
1064,866345,21468,277763718360513,277763965960460,0
1064,866347,27712,277780166057538,277780465934103,0
1111,68629,3069,276482076176736,276482376076779,0
1111,68700,-1045,278247276180035,278247576079822,0
1111,68721,14313,278544276146790,278544576046558,0
1111,68724,2135,278629743056358,278629776056135,0
1111,68729,13434,278767476112451,278767776029192,0
1111,68729,28227,278767403997033,278767476012750,0
1112,53971,-29395,276301934861732,276302076061425,0
1112,53997,-11288,276778964311558,276779076011605,0
1112,54015,-20251,277138176110148,277138476009792,0
1112,54040,20132,277556676104425,277556976005282,0
1112,54058,-12792,277989576140480,277989876040847,0
1112,54076,-29740,278247434743120,278247576043124,0
1113,58759,-29515,277145198953239,277145376053318,0
1113,58814,-7764,277669476185921,277669776068142,0
1113,58845,21713,278088786409966,278088876009631,0
1113,58923,-10123,278783669189492,278783676089465,0
1114,15443,-14905,276444255666351,276444275366304,0
1115,15874,32104,276487101548070,276487176047462,0
1115,15912,841,277148076179705,277148376079805,0
1115,15917,10900,277171616373121,277171776073271,0
1117,1523,20676,276282514598693,276282575198652,0
64,39412,64,277658117334837,277658171834889,1
66,982280,66,278333514083927,278333514183829,3
66,982309,66,278807778195036,278807800295034,1
1132,4393,-15107,276283295548801,276283475448326,0
1133,52413,-9066,276353067763445,276353076063352,0
1133,52417,-24703,276439533490128,276439776027218,0
1133,52431,28910,276907776175610,276908076092299,0
1133,52466,16479,277593876122518,277594176057449,0
1133,52488,31263,278208876177604,278209176077383,0
1133,52503,13521,278454397575690,278454576075804,0
1133,52508,-12765,278547529561837,278547576061162,0
1133,52517,9649,278725517909571,278725776009282,0
1136,4604,13673,276294024700151,276294276100130,0
1138,5089,8570,276260802537212,276260976036860,0
1138,5096,27308,276347062445687,276347076045482,0
1138,5112,-6890,276547176174670,276547476074327,0
1138,5113,22376,276551605992492,276551676092485,0
1138,5120,22218,276712983562292,276713076062273,0
1138,5122,-30378,276778965226857,276779076026657,0
1138,195551,-11517,276176376149038,276176676049228,0
1138,195554,30795,276207876167690,276208176067360,0
1138,195556,-24468,276261876188769,276262176089047,0
1138,195562,-13550,276295132112605,276295176012206,0
1138,195566,28325,276392102189618,276392376089417,0
1138,195589,-30378,276778965226857,276779076026657,0
1140,195925,10682,276351276106591,276351576022863,0
1141,71318,1473,276279869767915,276279876068430,0
1141,71338,11131,276366576171879,276366876071977,0
1141,71386,31457,276797197902931,276797376019084,0
1141,71426,31902,277137576191594,277137876008857,0
1141,71493,5726,277749067574802,277749276074919,0
1141,71545,-10626,278184437958267,278184576058059,0
1141,71607,-4893,278690146682781,278690376082549,0
1551,1589124,16428,278025576197358,278025876096986,0
1551,1589131,-14819,278285045469997,278285076070188,0
2497,285262,17998,276200066064997,276200365941527,0
2497,285270,-10520,276294866076618,276295165953120,0
2497,285278,22753,277694072146697,277694365946665,0
2497,285298,18778,278037866086134,278038165962214,0
2595,286092,24684,277078466062359,277078765939173,0
2595,286094,9853,277126293472095,277126465972044,0
2595,286124,-20948,277730803248832,277730965948609,0
3271,288696,-14355,276980366047640,276980665923719,0
3271,288710,-2047,277180766066330,277181065942636,0
3271,288715,17445,277306530931361,277306765931243,0
3271,288722,-12799,277411766092635,277412065969387,0
3271,288742,-25825,277658776273686,277658965973703,0
3271,288744,-19801,277746362085281,277746565985256,0
3271,288749,1584,277761885778768,277762165978765,0
6048,585505,-25836,277478966090535,277479265967083,0
6048,585519,3544,277753466068414,277753765945005,0
6048,585545,-17326,278688866089822,278689165966185,0
6060,1132567,3332,277501369905277,277501466006349,0
6060,1132576,23849,277766291603379,277766366003357,0
6060,1132588,-10760,277985366037812,277985665914462,0
6060,1132589,18833,278019866041604,278020165918166,0
6060,1132593,-2790,278107166079374,278107465955797,0
6060,1132596,-9120,278194705795813,278194765995778,0
6064,297865,-14240,276265581050461,276265765950448,0
6065,297945,-11678,277648835037975,277649065937947,0
6065,297959,-14327,278120966037071,278121265913641,0
6114,543054,7906,277583966095110,277584265971661,0
6121,1402035,-5879,276468866076654,276469165953408,0
6121,1402057,-26951,276715166090215,276715465966807,0
6126,301421,-110,276462137104108,276462266003976,0
6126,301421,23758,276462266127484,276462566003976,0
6126,301427,22977,276517423718267,276517465918304,0
6126,301451,-28892,276950666063724,276950965940587,0
6126,301452,-5053,276982766077159,276983065953690,0
44,31650,44,276385090155678,276385269606731,1
60,37597,60,276574478666862,276574537467764,1
81,45894,81,278335258658039,278335268848071,1
84,46617,84,276173848789968,276173952651965,2
84,1000254,84,278767746395477,278769181342325,1
87,47882,87,276349575261935,276349587255785,2
87,47908,87,276557542271019,276558275780621,3
291,24825,8884,276524076117184,276524376016804,0
291,24866,-17735,277509956415549,277510176014627,0
291,24884,7052,278375976156003,278376276055805,0
291,24896,27777,278684376164152,278684676064046,0
1064,866306,-20882,277413547876542,277413565976534,0
1111,68629,-17393,276480876176684,276481176076767,0
1111,68667,7615,276901176196667,276901476096658,0
1111,68671,-20420,277038315050572,277038576050614,0
1111,68672,12215,277070076196540,277070376096765,0
1111,68673,8483,277082676197050,277082976096965,0
1111,68675,9419,277125576117953,277125876033753,0
1111,68692,1289,277941576136802,277941876036537,0
1111,68699,-29195,278198771464003,278198976063921,0
1112,53999,-4407,276815076137086,276815376037436,0
1112,54006,-26467,277073076155443,277073376055418,0
1112,54039,-1211,277512876184570,277513176084415,0
1112,54060,2063,278005776122693,278006076023043,0
1112,54066,-29967,278111376198216,278111676098387,0
1113,58707,-7535,276548965855428,276548976055429,0
1113,58784,-9183,277494239278422,277494276078552,0
1114,15441,-3273,276439539000402,276439775600463,0
1114,15448,16776,276620898346389,276620975346497,0
1115,15865,20796,276373896758969,276374076058123,0
1115,15891,-31230,276710976162597,276711276062501,0
1115,15893,2746,276741276174153,276741576074163,0
1115,15893,29128,276741876174230,276742176074314,0
1115,15921,-20834,277212300625927,277212576057716,0
1117,190921,-4525,277344566111359,277344865987977,0
1132,4396,-5497,276351497041778,276351575441697,0
1133,52408,31309,276266376145691,276266676062511,0
1133,52414,-10814,276384276197380,276384576098036,0
1133,52414,-146,276384576197985,276384876014384,0
1133,52435,9436,277082410271144,277082676005060,0
1133,52436,4458,277130527545169,277130676045352,0
1133,52471,991,277677305120803,277677576020575,0
1133,52487,6132,278167476145788,278167776045263,0
1133,52511,24885,278631991360058,278632176059358,0
1133,52519,3205,278772576174936,278772876074985,0
1138,5084,-19611,276175776149080,276176076049051,0
1138,5088,-31354,276210978993319,276211176093421,0
1138,5099,28325,276392102189618,276392376089417,0
1138,5106,-26305,276464166704961,276464376004515,0
1138,5122,8779,276779376126625,276779676026895,0
1138,5122,17101,276779076126641,276779376026616,0
1138,195572,-14962,276435576153204,276435876053477,0
1138,195582,29870,276634176145561,276634476045573,0
1140,5459,-3128,276388776180991,276389076081540,0
1141,71427,-31651,277141776124750,277142076040217,0
1141,71427,-4523,277141176125041,277141476024931,0
1141,71433,25170,277399018516454,277399176016134,0
1141,71567,11194,278341772476383,278341776076442,0
1141,71567,12672,278341776176478,278342076075974,0
1141,71612,-13235,278696076188578,278696376088916,0
1551,1589088,4279,277318688779011,277318776078592,0
2497,285299,15187,278088338264579,278088565964504,0
2497,285328,24049,278805370779430,278805565979405,0
2595,286113,1637,277423245987374,277423465987325,0
2595,286116,-21016,277499066098173,277499365974716,0
2595,286124,813,277730966072012,277731265948717,0
2595,286137,-21718,277931066108708,277931365984867,0
2595,286162,4932,278178260688051,278178265988047,0
2595,286166,-20423,278199866054814,278200165931245,0
3271,288708,8005,277162166087025,277162465963237,0
3271,288711,18946,277224266122025,277224565998633,0
3271,288716,-4714,277317566131052,277317866007616,0
3271,288735,21187,277568563817939,277568665917928,0
3271,288740,-21665,277595084389021,277595365989030,0
3271,288743,11022,277680761975756,277680865975705,0
3271,288746,-28047,277755937537409,277756165937410,0
6048,585545,564,278686466089690,278686765966183,0
6048,585554,22501,278799210266678,278799265966682,0
6060,1132577,-19335,277775499406002,277775666005980,0
6060,1132592,-13771,278072366055126,278072665931920,0
6064,297863,3203,276217766067900,276218065944457,0
6064,297874,-23606,276389666096144,276389965972517,0
6065,297934,-13749,277390407389614,277390465989591,0
6114,543042,-15243,277403366132168,277403666007595,0
6114,543049,-9844,277561166047995,277561465924249,0
6114,543086,-2421,278094266056512,278094565932964,0
6114,543086,18061,278094087332985,278094265932936,0
6121,1402034,-15243,276436808359428,276437065959413,0
6121,1402036,-6414,276472766072048,276473065948406,0
6126,301412,-1346,276256794372995,276257065972964,0
6126,301419,-16804,276383066104679,276383365981203,0
6126,301419,16591,276382766104801,276383065981196,0
6126,301420,-24279,276432599648123,276432865948162,0
6126,301440,347,276709466075335,276709765951705,0
6126,301448,3240,276863366093707,276863665970238,0
6126,301462,19591,277159723310302,277159765910276,0
6126,301471,-2588,277324466046533,277324765923186,0
6126,301471,12770,277319066046906,277319365923021,0
6133,301674,-22514,278011922608887,278012065908838,0
6133,301678,-24987,278099666051398,278099965927925,0
6214,304929,14860,277559066300676,277559365977374,0
6214,304939,-16140,277731230335405,277731265935425,0
6217,305595,-8392,276263047398382,276263065998392,0
6217,305608,-19566,276385651343758,276385765943763,0
6217,305615,1716,276448766059767,276449065936152,0
6217,305642,6506,276891695996151,276891865996130,0
6217,305691,156,277751625331574,277751665931562,0
44,31722,44,277420436347195,277421541835194,1
61,38140,61,277243415878713,277243435779794,3
61,38143,61,277247520818403,277247523518416,3
61,38207,61,278167049615553,278167320418353,1
62,38683,62,277221246871634,277221266872675,1
81,45837,81,276438128861624,276438196908538,1
84,46642,84,276552581326631,276554264967464,1
87,47867,87,276175996015336,276176130639106,2
87,48015,87,277609817738362,277609920493489,2
87,48021,87,277679635538952,277680631648444,1
291,24845,6322,276991722465731,276991776065721,0
291,24868,-5574,277564176955076,277564476055438,0
291,24872,22502,278111676173899,278111976073767,0
291,24891,-7748,278509476115473,278509776015417,0
291,24894,-11999,278629004852499,278629176052715,0
1111,68623,8465,276347697160333,276347976060371,0
1111,68624,-26558,276383376198104,276383676098591,0
1111,68672,-2903,277070676196903,277070976096978,0
1111,68695,8370,278076276159457,278076576059701,0
1111,68701,31656,278277997653142,278278176068604,0
1111,68703,-1606,278287176143728,278287476043795,0
1111,68704,-16672,278291076181676,278291376081928,0
1111,68705,-30474,278334276132978,278334576033522,0
1111,68706,-18569,278368029473153,278368176073060,0
1111,68724,15995,278629776156120,278630076055934,0
1112,53972,21972,276347976173521,276348276073879,0
64,39378,64,277304922645756,277305106850279,1
65,39963,65,278773609734727,278773609934729,1
1112,53973,24866,276373176132654,276373476032644,0
1112,53985,18347,276564155518824,276564276018893,0
1112,54034,31855,277383876105924,277384176005027,0
1112,54036,17538,277426176141414,277426476041247,0
1112,54044,-26666,277729776134222,277730076083525,0
1112,54044,18494,277729476116903,277729776034224,0
1112,54065,-21787,278108076120168,278108376020238,0
1112,54084,-10615,278363975091638,278363976091654,0
1112,54109,-15959,278681076187072,278681376086889,0
1112,54110,-22192,278714976192291,278715276037902,0
1112,54112,25180,278767776176128,278768076076538,0
1113,58653,2230,276274425857249,276274476056891,0
1113,58696,21356,276541389799624,276541476099288,0
1113,58737,-23006,276982453072667,276982476072602,0
1113,58750,2197,277069162464037,277069176064144,0
1113,58855,9025,278175156210445,278175276028107,0
1114,15454,29392,276700756900789,276700776101051,0
1115,15859,-19976,276264276168339,276264576068671,0
1115,15873,-21623,276476926856808,276476976056432,0
1115,15880,-14921,276556776162706,276557076062597,0
1115,15895,27352,276800076150953,276800376051001,0
1115,15923,-4750,277259154143429,277259376058997,0
1117,190891,-8505,276287366039246,276287665915610,0
1117,190917,26150,277259966063616,277260265938911,0
1117,190928,-6816,277431518512341,277431565912350,0
1117,190940,-21906,278111966043086,278112265919550,0
1117,190946,27715,278475741697708,278475865997700,0
1118,192073,31801,276260676106356,276260976005602,0
1119,2233,25266,276259898818448,276260076018038,0
1119,192247,16678,276184436499269,276184476098936,0
1121,16695,7221,276445189459854,276445476038499,0
1121,16696,32449,276460236144280,276460476044187,0
1121,16709,24111,276816721730406,276816876030254,0
1122,17173,11240,276359783018596,276359976018580,0
1122,17188,-21992,276530376164342,276530676064506,0
1122,17189,5475,276558576177103,276558876094952,0
1122,17189,20454,276557676155651,276557976055733,0
1122,17204,-31834,276786419061531,276786576061298,0
1122,17209,-16152,276872976164778,276873276064588,0
2013,59302,3204,278789176705656,278789376005282,0
1132,4394,-8530,276309798100869,276309875300930,0
1133,52454,-13881,277419412243532,277419576043098,0
1133,52455,24033,277422458417384,277422576017036,0
1133,52507,31667,278541547984282,278541576083895,0
1138,5084,-4353,276176076149025,276176376049012,0
1138,195551,-4353,276176076149025,276176376049012,0
1138,195572,15031,276434676119987,276434976053402,0
1138,195574,-10381,276466176106207,276466476006643,0
1138,195576,4658,276520676241417,276520776041418,0
1138,195581,26439,276628476199219,276628776099447,0
1141,71373,31931,276536504644381,276536676077972,0
1141,71466,20744,277577509629871,277577676030031,0
1141,71519,-15445,278088233855899,278088276055852,0
1141,71529,-29694,278105086133728,278105376049187,0
1141,71552,1395,278190062332484,278190276032670,0
1141,71569,21939,278351925909783,278351976009479,0
1141,71575,-14213,278360319041512,278360376041220,0
1551,1589123,-10044,278017271735679,278017476035792,0
1551,1589124,19029,278025548597646,278025576097325,0
2497,285270,-17954,276295166076727,276295465953139,0
2497,285274,3159,276395366130097,276395666006763,0
2497,285326,-5688,278716347418271,278716465918292,0
2595,286098,-22158,277163671068287,277163965968276,0
2595,286150,-4119,278114618603156,278114666003099,0
6114,543027,6303,277226470995479,277226665995451,0
6114,543038,10935,277339766139114,277340066015759,0
6114,543043,25341,277437388435125,277437565935085,0
6114,543047,-27899,277521566060111,277521865936455,0
6114,543083,18637,278006293676144,278006365976182,0
6121,1402028,2333,276382200735035,276382465935023,0
6121,1402033,-28005,276435169086953,276435265986891,0
6121,1402035,25749,276468832853360,276468865953402,0
6121,1402039,-2628,276558566095831,276558865972203,0
6121,1402048,23445,276632864511462,276632965911459,0
6121,1402049,-19284,276635066069577,276635365946110,0
6121,1402060,23125,276728366093879,276728665970564,0
6126,301427,13642,276517466041964,276517765918317,0
6126,301444,16941,276776366061531,276776665937847,0
6126,301449,14584,276903866088733,276904165965715,0
6126,301460,-198,277121366089452,277121665966244,0
6126,301460,8185,277121066089488,277121365966239,0
6126,301461,2208,277155866102586,277156165978696,0
6126,301462,10465,277159766033655,277160065910291,0
6126,301463,-308,277164266131673,277164566007874,0
6126,301463,29151,277161566131804,277161866007840,0
6126,301471,-19168,277320266046464,277320565922979,0
6126,301471,-13869,277323566046864,277323865922925,0
6126,301471,8859,277321166046495,277321465922987,0
6128,301549,-777,276214166087521,276214465964061,0
6128,301560,12908,276476044384452,276476065981992,0
6128,301576,14698,276705971903133,276706166003120,0
6128,301588,13754,276900954463374,276901165963375,0
3271,288694,-19641,276976936924711,276977065924679,0
3271,288716,30922,277316665407627,277316666007606,0
3271,288739,-20142,277592666042306,277592965918856,0
3271,288746,23360,277756466061100,277756765937443,0
6048,585506,-13954,277503866099469,277504165976270,0
6048,585506,-5963,277505666099729,277505965976260,0
6048,585506,28174,277505066099732,277505365976276,0
6048,585520,-5171,277768766078985,277769065955591,0
6048,585549,5376,278712866088134,278713165965026,0
6060,1132585,-431,277915526584869,277915765984880,0
6060,1132593,20829,278106071155862,278106265955822,0
6061,297794,8691,276266801147765,276266965947777,0
6064,297865,29718,276265766073866,276266065950447,0
6064,297875,21068,276458366103820,276458665980447,0
6065,297945,14043,277649066061268,277649365937937,0
6065,297954,13006,277991066066804,277991365943016,0
6214,304922,24669,277470924253046,277471165953100,0
6214,304935,-12210,277645766112540,277646065989109,0
6214,304948,11081,277990766047874,277991065924266,0
6217,305589,-13922,276207566074085,276207865950929,0
6217,305616,-15309,276623895286700,276623965985750,0
6217,305635,829,276810566112724,276810865986396,0
6217,305643,-20319,276900190152434,276900265952407,0
6217,305645,-31461,276902321382852,276902365982822,0
6217,305672,8928,277417351783045,277417465983009,0
6221,305721,-26702,277075873060720,277076065960706,0
6221,305732,-17437,277149068885735,277149265985740,0
6221,305736,28344,277156489076851,277156765976854,0
6221,305737,-12122,277159166034962,277159465911507,0
6221,305760,-5746,277392212342358,277392265942359,0
6221,305789,23950,277600466121797,277600765997963,0
6221,305825,-27437,278027117872987,278027365972975,0
6221,305834,-12031,278116466131165,278116766007857,0
6228,306580,25878,276867266112308,276867565988660,0
6228,306648,19271,277385666088892,277385965965958,0
6228,306672,-21147,277646066087058,277646365963642,0
6228,306729,-22864,278164166071846,278164465948262,0
6228,306729,5091,278163210448266,278163265948277,0
6228,306775,14084,278498571224831,278498665924787,0
6228,306795,-16802,278723593737820,278723665937773,0
6231,306849,-17067,277567450803712,277567466003713,0
6261,1178425,1797,278440363943021,278440465942960,0
6261,1178429,16859,278550477583177,278550565983170,0
6261,1178430,26202,278597066107889,278597365983867,0
6265,308577,31918,276529466079058,276529765955524,0
6265,308600,-4922,277573766106749,277574065983142,0
6265,308657,10918,278425012393805,278425165993799,0
6265,308659,4200,278457866070356,278458165946660,0
6265,308664,5554,278521544240010,278521765939937,0
6265,308665,-26645,278600666123562,278600965999844,0
6265,308673,-24561,278789966089857,278790265966307,0
6272,355987,22206,276181717636836,276181765936792,0
6272,356024,15903,276817964433318,276818065933299,0
6272,356059,-24272,277486377087452,277486465987420,0
6272,356106,9247,277861766061762,277862065938106,0
6272,356124,-10586,278019566222427,278019865998935,0
6272,356130,-31520,278104466079195,278104765955742,0
6272,356132,1053,278118266074312,278118565950621,0
6273,1102109,-29073,277307066081614,277307365957989,0
6273,1102113,5799,277388735385193,277388965985179,0
6273,1102121,5788,277497270248987,277497565948956,0
6273,1102130,-5533,277560566051569,277560865928314,0
6273,1102131,-12141,277586966063435,277587265939984,0
6273,1102131,24190,277586666063381,277586965940126,0
6273,1102131,24713,277587566063399,277587865940011,0
6273,1102134,27923,277646366093276,277646665970204,0
6273,1102138,-13217,277685495867730,277685665967747,0
6273,1102151,13084,277873766074492,277874065950945,0
6273,1102171,12039,278165298769744,278165365969664,0
6273,1102209,-22336,278633366062700,278633665938851,0
6273,1102209,18119,278633247338842,278633365938833,0
6273,1102211,29417,278638545322014,278638765922023,0
6273,1102212,-2446,278686766082291,278687065958468,0
6078,298235,-3105,276262716150755,276262765950717,0
6078,298244,26248,277507118798826,277507165998797,0
6078,298259,27281,277733366056147,277733665932365,0
6078,298264,4103,277826328743479,277826365943696,0
6078,298275,-6837,277923692724110,277923865924075,0
6078,298292,-12909,278198666041139,278198965917606,0
6078,298306,-23926,278339066081155,278339365957791,0
6078,298314,1707,278392403194777,278392465994721,0
6078,298317,30237,278448266076335,278448565952822,0
6078,298324,-6001,278526661492485,278526865992496,0
6097,3372406,15945,277469966035105,277470265911948,0
6097,3372407,-2392,277505966121724,277506265998443,0
6097,3372413,-21067,277578866072207,277579165948776,0
6100,300076,11730,276302513429419,276302665929410,0
6100,300100,-3710,276647666075435,276647965951946,0
6100,300100,12632,276644966075086,276645265951972,0
6133,301686,-27750,278191657485776,278191765985709,0
6133,301687,23378,278222966100622,278223265977309,0
6133,301688,6110,278251766036335,278252065912827,0
6133,301688,7890,278249066036184,278249365912788,0
6136,301863,1566,276277369154564,276277465954490,0
6136,301866,11452,276293066099165,276293365975617,0
6136,301871,-18571,276305066122265,276305365998765,0
6136,301892,24207,277829230272561,277829365972578,0
6136,301909,29289,277931066101689,277931365978149,0
6048,585520,-19073,277768634955567,277768765955597,0
6048,585532,-30959,278256566060931,278256865937507,0
6048,585539,14111,278623106630341,278623165930356,0
6060,1132565,12257,277415066034608,277415365911057,0
6060,1132570,7699,277553966101110,277554265977886,0
6060,1132573,16198,277674566116518,277674865992802,0
6060,1132575,8,277726293938730,277726465938741,0
6060,1132575,29450,277726766061989,277727065938746,0
6060,1132596,-383,278194766119514,278195065995808,0
6060,1132598,-4925,278244566118965,278244865995205,0
6060,1132601,-1821,278365466047131,278365765922915,0
6061,297796,9892,276300060873930,276300265973806,0
6064,297883,10484,276558170164865,276558265964861,0
6065,297959,12778,278117966037584,278118265913632,0
6065,297971,29711,278690553051848,278690665952023,0
6217,305607,-14834,276381065456999,276381265957036,0
6217,305665,2530,277245027701043,277245266001235,0
6221,305720,13216,277042757759730,277042765959724,0
6221,305722,22194,277127066066432,277127365942771,0
6221,305725,4448,277132723516176,277132765916136,0
6221,305735,22001,277154816968032,277154965967891,0
6221,305737,28364,277159915511487,277160065911478,0
6221,305747,-449,277233827946972,277233865946960,0
6221,305747,140,277234766070913,277235065946952,0
