OBJECTID,SUBJ_STATE,FEATURE,SHAPE_Length,SHAPE_Area
439,WASHINGTON,2,0.00411240364877656,9.10514662489203e-07
440,WASHINGTON,2,0.00131394527125085,1.29529748973008e-07
441,WASHINGTON,2,0.00728355886194312,1.63829049280795e-06
442,WASHINGTON,2,0.00138919236796852,1.18179230597325e-07
443,WASHINGTON,2,0.000961901576768376,5.47157880631567e-08
444,WASHINGTON,2,0.00157855960226665,1.69845764975823e-07
445,WASHINGTON,2,0.000939380728163921,4.95192675600741e-08
446,WASHINGTON,2,0.000901609921726237,5.06543664407618e-08
447,WASHINGTON,2,0.00114880022088037,9.43277365466774e-08
448,WASHINGTON,2,0.00196688087779447,2.32275858037988e-07
449,WASHINGTON,2,0.00110202492174944,8.05448425583767e-08
450,WASHINGTON,2,0.00120633251915605,8.74220186810852e-08
451,WASHINGTON,2,0.00521439391464195,9.45850970132559e-07
452,WASHINGTON,2,0.0601581620239466,0.000149828516974288
453,WASHINGTON,2,0.00178120563189654,1.80113724435096e-07
454,WASHINGTON,2,0.00245470483514425,3.17631153121032e-07
455,WASHINGTON,2,0.00223874177490773,3.26204374763258e-07
456,WASHINGTON,2,0.00388602658257681,6.57262310357235e-07
457,WASHINGTON,2,0.00346137785523795,6.4921210571838e-07
458,WASHINGTON,2,0.00096598010194928,4.96528733221412e-08
459,WASHINGTON,2,0.00419824016070853,7.3460554019195e-07
460,WASHINGTON,2,0.00515652442844868,1.14647125326285e-06
461,WASHINGTON,2,0.00178375916540428,2.09692760100609e-07
462,WASHINGTON,2,0.0132169451181975,4.98383392565662e-06
463,WASHINGTON,2,0.00104776529816209,6.38372646540417e-08
464,WASHINGTON,2,0.0120624650918832,3.48947324014698e-06
465,WASHINGTON,2,0.00731712209747808,3.51461986674966e-06
466,WASHINGTON,2,0.00432509150506099,1.19465071593232e-06
467,WASHINGTON,2,0.00208962702373239,2.31618100368556e-07
468,WASHINGTON,2,0.0216346260155501,1.52913501249073e-05
469,WASHINGTON,2,0.00142116437415423,1.20158195845783e-07
470,WASHINGTON,2,0.00111038980169328,6.78630813117201e-08
471,WASHINGTON,2,0.0025076914977108,4.26517534226139e-07
472,WASHINGTON,2,0.00132291663109102,8.07284348187333e-08
473,WASHINGTON,2,0.0924183870529334,0.00016520417062143
474,WASHINGTON,2,0.000571948498318039,2.33869028660525e-08
475,WASHINGTON,2,0.00164100797535615,1.33907149606537e-07
476,WASHINGTON,2,0.00096833124466355,6.61321597854938e-08
477,WASHINGTON,2,0.0014610492656739,1.35724554448604e-07
478,WASHINGTON,2,0.0011672298102763,9.61360662822064e-08
479,WASHINGTON,2,0.00276681830158506,5.48155079230789e-07
480,WASHINGTON,2,0.00322056322885074,6.92389709561874e-07
481,WASHINGTON,2,0.00188771615931512,1.8128823383566e-07
482,WASHINGTON,2,0.0012868230636225,8.18138009232183e-08
483,WASHINGTON,2,0.556439489943451,0.00316958552763692
484,WASHINGTON,2,0.0019427664477729,1.80469479769762e-07
485,WASHINGTON,2,0.0120837579154629,4.20627598198653e-06
486,WASHINGTON,2,0.000808864162774304,4.06573988068716e-08
487,WASHINGTON,2,0.00102309393447024,7.12143711984751e-08
488,WASHINGTON,2,0.00127344474228219,9.4417129535133e-08
489,WASHINGTON,2,0.00199335805864002,2.37180809448312e-07
490,WASHINGTON,2,0.00961996967133857,1.60139147161288e-06
491,WASHINGTON,2,0.00318359165260218,6.49124027057815e-07
492,WASHINGTON,2,0.00156244872956083,6.92988374144149e-08
493,WASHINGTON,2,0.00233953576268746,2.83067694399767e-07
494,WASHINGTON,2,0.0011481318978575,8.77408176198256e-08
495,WASHINGTON,2,0.00141635414868477,1.30178515920209e-07
496,WASHINGTON,2,0.000992513412064601,6.07134277758761e-08
497,WASHINGTON,2,0.0813758804782208,0.000208697482767851
498,WASHINGTON,2,0.000839338495849407,5.13867189709916e-08
499,WASHINGTON,2,0.00122166663873137,9.74807203615722e-08
500,WASHINGTON,2,0.0574080857681538,5.10674539006674e-05
501,WASHINGTON,2,0.00148139567893106,1.45138434738545e-07
502,WASHINGTON,2,0.000944719864421093,6.15575012074864e-08
503,WASHINGTON,2,0.000820888295636984,4.78044269693547e-08
504,WASHINGTON,2,0.00126915068150377,1.05241984000456e-07
505,WASHINGTON,2,0.000881901081111754,5.7182786297164e-08
506,WASHINGTON,2,0.00127464943494342,1.19750713003228e-07
507,WASHINGTON,2,0.00101950988395675,7.61978808800468e-08
508,WASHINGTON,2,0.00192391371442748,1.97586759206215e-07
509,WASHINGTON,2,0.00800979409181525,3.09016945043294e-06
510,WASHINGTON,2,0.002708319652133,4.1726425186507e-07
511,WASHINGTON,2,0.00152751337193457,1.43385367149353e-07
512,WASHINGTON,2,0.00129263981544007,1.21003355795851e-07
513,WASHINGTON,2,0.0010402429494067,6.93785124020771e-08
514,WASHINGTON,2,0.0139822718053884,5.07056008838419e-06
515,WASHINGTON,2,0.00136828116486041,1.01339042926136e-07
516,WASHINGTON,2,0.00318469964924738,6.58219196485071e-07
517,WASHINGTON,2,0.00196886950546884,2.34237228174311e-07
518,WASHINGTON,2,0.00110769706562326,6.31409886929204e-08
519,WASHINGTON,2,0.00141159992121607,9.4611937057474e-08
520,WASHINGTON,2,0.00519385074431242,1.17754514053834e-06
521,WASHINGTON,2,0.00105635654946067,4.44339828947222e-08
522,WASHINGTON,2,0.00165635634415228,1.98894866899341e-07
523,WASHINGTON,2,0.00181737345364345,1.75818757996342e-07
524,WASHINGTON,2,0.00243470906678984,3.98597510648709e-07
525,WASHINGTON,2,0.000862476968592839,5.37973086473785e-08
526,WASHINGTON,2,0.000723165524608447,3.97046472429015e-08
527,WASHINGTON,2,0.00106555623491713,8.18901491366056e-08
528,WASHINGTON,2,0.000951030608932787,6.67051175137076e-08
529,WASHINGTON,2,0.0015964815844473,1.59110346338388e-07
530,WASHINGTON,2,0.000981045493646997,4.71768708272166e-08
531,WASHINGTON,2,0.00080303033368567,3.82033243454947e-08
532,WASHINGTON,2,0.0029711185047632,4.00628668938636e-07
533,WASHINGTON,2,0.000700482049036202,3.49765169633814e-08
534,WASHINGTON,2,0.000627613477331374,2.68585336414398e-08
535,WASHINGTON,2,0.000879320220411244,4.29128439302562e-08
536,WASHINGTON,2,0.000984307786190167,6.29799708549342e-08
537,WASHINGTON,2,0.000775573553519461,3.71772377028733e-08
538,WASHINGTON,2,0.000517402785362893,1.60114501681079e-08
539,WASHINGTON,2,0.00116141938912058,6.54829511712143e-08
540,WASHINGTON,2,0.000850002766833885,5.42603453835219e-08
541,WASHINGTON,2,0.00124471068861248,1.12812549773059e-07
542,WASHINGTON,2,0.00257408404307776,3.29450871417537e-07
543,WASHINGTON,2,0.00157973893711126,1.13106944538556e-07
544,WASHINGTON,2,0.00165000741905906,1.22185655042587e-07
545,WASHINGTON,2,0.00722564984070965,2.06498324191953e-06
546,WASHINGTON,2,0.000607532171843889,2.61699781969196e-08
547,WASHINGTON,2,0.00211416993391095,2.45433267323184e-07
548,WASHINGTON,2,0.000714230767747521,2.63257874038283e-08
549,WASHINGTON,2,0.001657368108017,1.4627511958331e-07
550,WASHINGTON,2,0.00353396447695368,4.69306245603913e-07
551,WASHINGTON,2,0.00199599277097831,2.55906141219457e-07
552,WASHINGTON,2,0.000942018292082767,6.10061997751884e-08
553,WASHINGTON,2,0.00132164187147885,1.1358977167646e-07
554,WASHINGTON,2,0.00145068952291948,9.8483446990718e-08
555,WASHINGTON,2,0.00345336355871339,5.69988449736631e-07
556,WASHINGTON,2,0.00268303841121204,1.89558837671992e-07
557,WASHINGTON,2,0.00153585804258067,1.52606388546429e-07
558,WASHINGTON,2,0.000900412898478914,2.76841214286805e-08
559,WASHINGTON,2,0.000639096022923791,2.4212012258066e-08
560,WASHINGTON,2,0.00176573398127822,1.74886120483946e-07
561,WASHINGTON,2,0.00250044465221244,3.26226827842457e-07
562,WASHINGTON,2,0.00118069518971619,6.21936931494873e-08
563,WASHINGTON,2,0.00190165520435124,2.13595670835177e-07
564,WASHINGTON,2,0.00245282244101515,3.72636394482728e-07
565,WASHINGTON,2,0.00437616395997532,1.04621438206384e-06
566,WASHINGTON,2,0.00106872980741402,7.93355737635506e-08
567,WASHINGTON,2,0.0059060643917687,1.41328992327853e-06
568,WASHINGTON,2,0.00408435086800543,9.01168685739115e-07
569,WASHINGTON,2,0.00273435827571041,4.84392064287962e-07
570,WASHINGTON,2,0.00562278120859774,1.78184278609598e-06
571,WASHINGTON,2,0.00282445248273677,3.4937866442675e-07
572,WASHINGTON,2,0.00783496274491776,2.11868545396398e-06
573,WASHINGTON,2,0.00228495790393767,2.60657730718416e-07
574,WASHINGTON,2,0.00458973484159863,8.20856333566695e-07
575,WASHINGTON,2,0.027966623470517,1.24430187046846e-05
576,WASHINGTON,2,0.0029921719250445,5.36626175686344e-07
577,WASHINGTON,2,0.00281413582296789,4.80192561685872e-07
578,WASHINGTON,2,0.00481489725005009,1.40993678884169e-06
579,WASHINGTON,2,0.001968208949986,2.62140407328596e-07
580,WASHINGTON,2,0.00110255712498535,5.80433068208992e-08
581,WASHINGTON,2,0.000746816026792762,3.62792025910139e-08
582,WASHINGTON,2,0.000806037391450111,3.11033879493441e-08
583,WASHINGTON,2,0.000624680597217698,2.8827871428323e-08
584,WASHINGTON,2,0.0018364629939727,1.25406511533005e-07
585,WASHINGTON,2,0.00103728246428758,5.22491111770519e-08
586,WASHINGTON,2,0.00341493307140704,6.15289701295474e-07
587,WASHINGTON,2,0.00330119113068435,7.20174254248575e-07
588,WASHINGTON,2,0.00135345457812692,1.27288190840917e-07
589,WASHINGTON,2,0.00179182340685127,2.38040723562995e-07
590,WASHINGTON,2,0.000999466262135834,6.84216630688378e-08
591,WASHINGTON,2,0.000792021276897912,3.77427769613325e-08
592,WASHINGTON,2,0.000941631186357225,5.89422564262394e-08
593,WASHINGTON,2,0.00215389424779608,2.10777026902968e-07
594,WASHINGTON,2,0.00122255541578026,7.05535744098343e-08
595,WASHINGTON,2,0.000953673014335588,4.92640960702162e-08
596,WASHINGTON,2,0.00172163012173218,1.81800385886634e-07
597,WASHINGTON,2,0.00178045745501078,1.72485110260827e-07
598,WASHINGTON,2,0.00245144828896463,2.69703491379414e-07
599,WASHINGTON,2,0.00272367494427051,4.69495341237875e-07
600,WASHINGTON,2,0.0025102665927723,2.03732117126542e-07
601,WASHINGTON,2,0.000491788329505638,1.74679919505082e-08
602,WASHINGTON,2,0.00166981835482334,8.19674020337769e-08
603,WASHINGTON,2,0.00131891636440913,7.71019043346509e-08
604,WASHINGTON,2,0.000670281436737536,2.78353364710191e-08
605,WASHINGTON,2,0.00100715928283155,4.44913356598797e-08
606,WASHINGTON,2,0.00086658182269545,4.84158607865297e-08
607,WASHINGTON,2,0.00109695467534801,6.58018198563649e-08
608,WASHINGTON,2,0.000617418369101236,2.62205869746947e-08
609,WASHINGTON,2,0.00159439139456427,1.59972634326189e-07
610,WASHINGTON,2,0.00061620917957014,2.47036520687953e-08
611,WASHINGTON,2,0.000537279211868663,1.67372960145506e-08
612,WASHINGTON,2,0.000377852409001587,8.78747137461538e-09
613,WASHINGTON,2,0.000538983265822074,1.95869138698144e-08
614,WASHINGTON,2,0.000462533053761758,1.25985363857455e-08
615,WASHINGTON,2,0.000401178265741573,1.00847344608355e-08
616,WASHINGTON,2,0.000389797115978426,9.2389096568061e-09
617,WASHINGTON,2,0.000328284316511431,6.2449462028826e-09
618,WASHINGTON,2,0.000725053837478829,3.28684853835575e-08
619,WASHINGTON,2,0.00135269986541505,7.66477726750419e-08
620,WASHINGTON,2,0.00102143693404614,6.57908527155939e-08
621,WASHINGTON,2,0.00169634631305933,1.39996973502116e-07
622,WASHINGTON,2,0.00139677105315244,1.16991599162209e-07
623,WASHINGTON,2,0.00130823888353417,1.25208193524556e-07
624,WASHINGTON,2,0.00158644432588777,8.09649282321732e-08
625,WASHINGTON,2,0.00137501863914373,6.57565004732101e-08
626,WASHINGTON,2,0.00394213984134962,8.12448424075544e-07
627,WASHINGTON,2,0.00219750538946019,2.48487604953778e-07
628,WASHINGTON,2,0.00118048717568289,8.02177163043813e-08
629,WASHINGTON,2,0.00506166118474562,1.29068562789823e-06
630,WASHINGTON,2,0.00295795401985357,3.01888873626548e-07
631,WASHINGTON,2,0.00388640977743105,7.94877454386347e-07
632,WASHINGTON,2,0.00313948186543406,5.49272139192919e-07
633,WASHINGTON,2,0.00514690266268689,9.59599614879714e-07
634,WASHINGTON,2,0.00127904203156491,1.18616694228764e-07
635,WASHINGTON,2,0.000431399166804721,1.05711680111745e-08
636,WASHINGTON,2,0.000441810964546202,1.23692569292017e-08
637,WASHINGTON,2,0.000542307171693013,2.04912391752396e-08
638,OREGON,1,0.132760034566851,9.97030114987234e-05
639,OREGON,1,0.0107638828884747,1.61985138327141e-06
640,OREGON,1,0.00118942185580932,8.0008840898619e-08
641,OREGON,1,0.00400412762746642,5.51049984446816e-07
642,OREGON,1,0.00113862024826865,6.22474189461093e-08
643,OREGON,1,0.0015090828287067,1.00950140568843e-07
644,OREGON,1,0.0476258015674783,4.24125583749585e-05
645,OREGON,1,0.000626845847576595,2.68735097115226e-08
646,OREGON,1,0.0513252846038633,4.02764292851556e-05
647,OREGON,1,0.0013847313535807,1.00760358429148e-07
648,OREGON,1,0.00475628871125686,5.05053145594177e-07
649,OREGON,1,0.00286437657251807,6.06445798283949e-07
650,OREGON,1,0.000853272168337125,5.01504164551046e-08
651,OREGON,1,0.00101836513773154,6.12096307220545e-08
652,OREGON,1,0.0211111661620085,9.19870761916611e-06
653,OREGON,1,0.00141013904882733,1.04526546513171e-07
654,OREGON,1,0.00106570565804341,5.17251490451623e-08
655,OREGON,1,0.00260157454076649,2.25229487537836e-07
656,OREGON,1,0.0265211375096912,6.20919983928259e-06
657,OREGON,1,0.00118042054483294,5.89450535634474e-08
658,OREGON,1,0.0048281581451126,6.17579386249639e-07
659,OREGON,1,0.00167370056518006,1.34823428953834e-07
660,OREGON,1,0.000964751310641437,6.21294519649372e-08
661,OREGON,1,0.0325395063959878,2.36118985278999e-05
662,OREGON,1,0.000883783863365249,4.97748236005095e-08
663,OREGON,1,0.00922629779160693,1.85867937108237e-06
664,OREGON,1,0.044601617755777,4.129586005265e-05
665,OREGON,1,0.000877329189778583,2.79970234245165e-08
666,OREGON,1,0.0542878143922167,4.87162271631313e-05
667,WASHINGTON,1,0.0104181700001434,5.97524879071499e-06
668,OREGON,1,0.00403040634999001,3.2423292586531e-07
669,OREGON,1,0.011520104700632,6.92699563163993e-06
670,OREGON,1,0.192128916929144,0.000331609032658542
671,OREGON,1,0.0864223960174846,0.000143208292399146
672,OREGON,1,0.0149157722704921,6.0966369841824e-06
673,OREGON,1,0.00371957893777524,4.15409851858655e-07
674,OREGON,1,0.0146935774312786,3.47678291619425e-06
675,OREGON,1,0.0020072090144455,1.1366798965834e-07
676,OREGON,1,0.000555994646621888,2.01456297551583e-08
677,OREGON,1,0.0241511533781726,6.07066369924502e-06
678,OREGON,1,0.00108425326445071,7.36768357044791e-08
679,OREGON,1,0.00380471610452093,7.08090092976711e-07
680,OREGON,1,0.0159919669781569,6.26076860852344e-06
681,OREGON,1,0.0044464573308233,4.20891200215025e-07
682,OREGON,1,0.0134091132588154,2.16667227229472e-06
683,OREGON,1,0.00233812842597637,2.24922470334491e-07
684,OREGON,1,0.00380159615863093,4.30132396069003e-07
685,OREGON,1,0.0162395822140815,5.02668226892631e-06
686,OREGON,1,0.00807020018504956,2.48832031598472e-06
687,OREGON,1,0.000457410073221315,1.32284344712454e-08
688,OREGON,1,0.00149080374557437,8.36018825279187e-08
689,OREGON,1,0.00135970292282438,6.68849728364175e-08
690,OREGON,1,0.00299207398026321,3.45315047427185e-07
691,OREGON,1,0.0107669906946706,1.15592018979634e-06
692,OREGON,1,0.0324301969044519,4.77828393198904e-05
693,OREGON,1,0.00202957862075806,1.8006043937658e-07
694,OREGON,1,0.0239656588872318,1.46963506545853e-05
695,OREGON,1,0.00270535298894979,3.47271912303664e-07
696,OREGON,1,0.00289967182255612,5.58542565781167e-07
697,OREGON,1,0.00191414233048925,2.03033036467776e-07
698,OREGON,1,0.00223556713870211,2.97082352891208e-07
699,OREGON,1,0.00515407815018024,9.12765541390316e-07
700,OREGON,1,0.000555801784630659,2.24150680250997e-08
701,OREGON,1,0.00223184394233538,1.95669607537817e-07
702,OREGON,1,0.0139319763600099,7.23305022281558e-06
703,OREGON,1,0.00528329060660086,8.70303116586394e-07
704,OREGON,1,0.0159327360796185,7.22106027945178e-06
705,OREGON,1,0.00184805962743852,1.77917733252766e-07
706,OREGON,1,0.00996081031247258,3.79077036870503e-06
707,OREGON,1,0.0143259415941749,6.26367321238701e-06
708,OREGON,1,0.00710950560353186,1.0539210108212e-06
709,OREGON,1,0.00257567608731672,3.36003552713745e-07
710,OREGON,1,0.00620837740263075,1.6460694411966e-06
711,OREGON,1,0.00890041095047904,3.23110204372581e-06
712,OREGON,1,0.00908752319968608,3.09844346017082e-06
713,OREGON,1,0.00940459632401167,3.3405174776145e-06
714,OREGON,1,0.00468315693008037,9.67787506505159e-07
715,OREGON,1,0.00518933698616667,1.23915333481024e-06
716,OREGON,2,0.000928968499904795,3.47176961362345e-08
717,OREGON,2,0.00257984941084166,4.29155733041178e-07
718,OREGON,1,0.046935434493466,3.5315755178522e-05
719,OREGON,2,0.00236973039533399,3.64850467186268e-07
720,OREGON,1,0.00118188842608426,5.23838584812562e-08
721,OREGON,1,0.000585696939387846,2.2722841443224e-08
722,OREGON,1,0.000380966414809887,9.99225846751128e-09
723,OREGON,1,0.00208670354955335,1.29004181710629e-07
724,OREGON,1,0.00335672962356082,5.54865987614663e-07
725,OREGON,1,0.00218565983707962,2.70948737908268e-07
726,OREGON,1,0.0314942719547225,2.44761588023353e-05
727,OREGON,1,0.00345984061899521,6.72601468628249e-07
728,OREGON,1,0.00638029918525237,1.21103150252342e-06
729,OREGON,1,0.00326769605079513,4.15154439797123e-07
730,OREGON,1,0.00157647315156129,1.50248371811951e-07
731,OREGON,1,0.0173525180124258,7.70483700356339e-06
732,OREGON,1,0.0303445837011151,3.72708949617465e-05
733,OREGON,1,0.00368181088227272,5.38153304489762e-07
734,OREGON,1,0.00280087220156421,4.21405583575462e-07
735,OREGON,1,0.00324256810997569,3.89038228490453e-07
736,OREGON,1,0.183815441886222,0.000425345330634441
737,OREGON,1,0.00398935855564029,6.2166316545745e-07
738,OREGON,1,0.00249843355135878,3.24016053820164e-07
739,OREGON,1,0.00378095187628083,8.74701582286543e-07
740,OREGON,1,0.00163733085177389,1.36113594663122e-07
741,OREGON,1,0.000788916140150608,4.25005373265657e-08
742,OREGON,1,0.00456995490507938,4.7928653260933e-07
743,OREGON,1,0.00907068313918878,3.36925732100149e-06
744,OREGON,1,0.022162412740222,1.94371769381643e-05
745,OREGON,1,0.00239599968539971,3.15482242220075e-07
746,OREGON,2,0.000652082698069064,2.66573319985803e-08
747,OREGON,2,0.000450341673822389,1.06635167602895e-08
748,OREGON,2,0.000636365514601026,2.31209250814425e-08
749,OREGON,2,0.00106619109706109,6.9254594519307e-08
750,OREGON,2,0.000628396999044546,2.54605165921904e-08
751,OREGON,2,0.000497715679622053,1.50150321735011e-08
752,OREGON,2,0.00071796276671064,2.15436976900908e-08
753,OREGON,2,0.000527872885177715,1.84965942764617e-08
754,OREGON,2,0.000643985712680367,2.07827478186544e-08
755,OREGON,2,0.000822241620348117,4.13455151051507e-08
756,OREGON,2,0.00358864125047857,5.78176860310906e-07
757,OREGON,2,0.000507662952673116,1.63205453435813e-08
758,OREGON,2,0.000441075525562937,1.21858375259312e-08
759,OREGON,2,0.000430471355514944,1.25120032175007e-08
760,OREGON,2,0.000794146106115465,3.52507488052654e-08
761,OREGON,2,0.000560710254099865,1.56129307611553e-08
762,OREGON,2,0.000541533918980771,2.04549884286142e-08
763,OREGON,2,0.00092913843285168,4.64579880703591e-08
764,OREGON,2,0.000477200654279576,1.409006013978e-08
765,OREGON,2,0.000490674539960557,1.47966428328318e-08
766,OREGON,2,0.000463488399496606,1.44688018582248e-08
767,OREGON,2,0.000528456199312442,1.84397001493039e-08
768,OREGON,2,0.000521375163089795,1.66988032416221e-08
769,OREGON,2,0.000534201698897511,1.88733866442377e-08
770,OREGON,2,0.000570695448260367,1.90906468360864e-08
771,WASHINGTON,2,0.00073673544183252,3.55455929145371e-08
772,WASHINGTON,2,0.000445706837070178,1.3840133866441e-08
773,WASHINGTON,2,0.000474859345633991,1.47713405732146e-08
774,WASHINGTON,2,0.00037864613955645,7.84488610447566e-09
775,WASHINGTON,2,0.00263072591561708,3.34503079172674e-07
776,WASHINGTON,2,0.00231138424797639,2.32460384337807e-07
777,WASHINGTON,2,0.000576066460415571,2.28585795339778e-08
778,WASHINGTON,2,0.000728380258195307,2.79898158573262e-08
779,WASHINGTON,2,0.00208048254613556,1.72481385995378e-07
780,WASHINGTON,2,0.000421978019414456,1.1725337912205e-08
781,WASHINGTON,2,0.000851540200824039,4.55239456414393e-08
782,WASHINGTON,2,0.00160811941498378,1.31236190984834e-07
783,WASHINGTON,2,0.000912423945458504,3.76206519570956e-08
784,WASHINGTON,2,0.00176093095819688,8.95661555717924e-08
785,WASHINGTON,2,0.00104583549111014,4.57710340870024e-08
786,WASHINGTON,2,0.00288946423265176,4.32337102932868e-07
787,WASHINGTON,2,0.000793957920617842,3.68261632528844e-08
788,WASHINGTON,2,0.00102623425794723,5.75394399711218e-08
789,WASHINGTON,2,0.000460541083361441,1.44190534540827e-08
790,WASHINGTON,2,0.000413204457882166,1.02704943604538e-08
791,WASHINGTON,2,0.000454746286687164,1.45630440619431e-08
792,WASHINGTON,2,0.00346908889295463,9.14519830603596e-07
793,WASHINGTON,2,0.0011785221773104,4.983497484332e-08
794,WASHINGTON,2,0.00300625794100574,5.21879301624828e-07
795,WASHINGTON,2,0.00412824712290386,8.32337379404884e-07
796,WASHINGTON,2,0.000967905852324903,4.83615201335318e-08
797,WASHINGTON,2,0.00058640053688646,2.09247195596894e-08
798,WASHINGTON,2,0.00061748888089457,2.45200590058539e-08
799,WASHINGTON,2,0.000790144691629012,3.53357840932202e-08
800,WASHINGTON,2,0.00201414729834932,2.53561339405849e-07
801,WASHINGTON,2,0.000561372221151546,2.26214948362895e-08
802,WASHINGTON,2,0.00542392289909116,1.05644102388814e-06
803,WASHINGTON,2,0.000604658380735644,2.61286065445559e-08
804,WASHINGTON,2,0.000581364233251821,2.36160216967111e-08
805,WASHINGTON,2,0.00166752722609049,1.99426954172134e-07
806,WASHINGTON,2,0.000717037293194932,3.49597462606251e-08
807,WASHINGTON,2,0.000658341028770572,2.88401199242974e-08
808,WASHINGTON,2,0.000672539467533461,3.1858627785859e-08
809,WASHINGTON,2,0.000515175536345048,1.74331746451638e-08
810,WASHINGTON,2,0.000397742236600065,9.33516016762516e-09
811,WASHINGTON,2,0.000706188082126656,3.55587936238058e-08
812,WASHINGTON,2,0.000896737903080606,3.38017884601819e-08
813,WASHINGTON,2,0.000676979614133312,3.13982579527906e-08
814,WASHINGTON,2,0.00419843539930711,9.45569775684245e-07
815,WASHINGTON,2,0.00070867116668708,3.61478171656526e-08
816,WASHINGTON,2,0.00224675125390914,3.24654145558438e-07
817,WASHINGTON,2,0.000535721876343124,1.91122019261024e-08
818,WASHINGTON,2,0.00112829626239732,7.38810884181005e-08
819,WASHINGTON,2,0.000501080362913372,1.74209703017769e-08
820,WASHINGTON,2,0.000539894762216692,2.09796682660229e-08
821,WASHINGTON,2,0.000494490090603192,1.45455199630088e-08
822,WASHINGTON,2,0.000693787164344248,3.37094482820318e-08
823,WASHINGTON,2,0.000490238862367062,1.68938572862688e-08
824,WASHINGTON,2,0.00257279966579536,3.30290252416996e-07
825,WASHINGTON,2,0.00341296951389902,8.03275654275659e-07
826,WASHINGTON,2,0.00098568768804643,6.51440863113945e-08
827,WASHINGTON,2,0.00285661573054577,5.73273631146067e-07
828,WASHINGTON,2,0.000794708378081161,3.58443118221304e-08
829,WASHINGTON,2,0.00246261979776268,4.39452476656666e-07
830,WASHINGTON,2,0.000474490143745365,1.38658474001482e-08
831,WASHINGTON,2,0.00229521788246301,1.84241826803672e-07
832,WASHINGTON,2,0.000905618819509792,5.85126445963064e-08
833,WASHINGTON,2,0.000451949690961959,1.33937916868571e-08
834,WASHINGTON,2,0.000713607826917003,3.65720790403454e-08
835,WASHINGTON,2,0.000679582446498504,3.27779832250549e-08
836,WASHINGTON,2,0.0029270457822046,3.94888122605686e-07
837,WASHINGTON,2,0.000529629514580505,1.69286569481848e-08
838,WASHINGTON,2,0.000384747786521134,8.91892149307281e-09
839,WASHINGTON,2,0.00062107328540418,2.65758224515428e-08
840,WASHINGTON,2,0.00116284852163969,9.78569892520986e-08
841,WASHINGTON,2,0.00325677629592315,6.65750501899835e-07
842,WASHINGTON,2,0.000546045201556356,2.15340185676189e-08
843,WASHINGTON,2,0.0015091329444154,1.20019747096429e-07
844,WASHINGTON,2,0.000793423575583567,3.49538012764489e-08
845,WASHINGTON,2,0.00202016467580357,2.9708752205802e-07
846,WASHINGTON,2,0.00441287246200041,1.26523222995552e-06
847,WASHINGTON,2,0.000616075402003432,2.69149813732269e-08
848,WASHINGTON,2,0.000551454618816214,2.15536324357208e-08
849,WASHINGTON,2,0.000548790950219523,1.9602701444877e-08
850,WASHINGTON,2,0.000662788350367398,2.70297150418501e-08
851,WASHINGTON,2,0.000805030894593844,4.80326455806513e-08
852,WASHINGTON,2,0.00259027049133238,5.02720320006838e-07
853,WASHINGTON,2,0.0006897427897249,3.11210527758659e-08
854,WASHINGTON,2,0.00102202608463471,5.66305384170639e-08
855,WASHINGTON,2,0.000733867213599098,3.82544113760231e-08
856,WASHINGTON,2,0.000977155619677409,7.12989394485316e-08
857,WASHINGTON,2,0.00432017616365344,7.20334784733429e-07
858,WASHINGTON,2,0.00127367713310257,1.19203585507498e-07
859,WASHINGTON,2,0.000416850789419866,7.47977833343049e-09
860,WASHINGTON,2,0.000760774880011608,4.12194868533736e-08
861,WASHINGTON,2,0.000772139084241734,4.39857717173817e-08
862,WASHINGTON,2,0.00173624312297638,2.15857163410557e-07
863,WASHINGTON,2,0.00277183443375339,5.89074923994969e-07
864,WASHINGTON,2,0.0124807689554225,5.67639673929832e-06
865,WASHINGTON,2,0.000708933477679674,3.38038282188882e-08
866,WASHINGTON,2,0.000611455055187632,2.73516152167757e-08
867,WASHINGTON,2,0.000985185207051145,5.40866753525645e-08
868,WASHINGTON,2,0.000653481003821839,2.89798045473945e-08
869,WASHINGTON,2,0.00129356422861425,1.09846447106087e-07
870,WASHINGTON,2,0.00449846278891763,1.0133407445793e-06
871,WASHINGTON,2,0.00157561272201342,1.2534919358768e-07
872,WASHINGTON,2,0.000691021447517802,3.2139836614076e-08
873,WASHINGTON,2,0.000614993578933384,2.52938879213334e-08
874,WASHINGTON,2,0.000835360587623235,4.52389616167101e-08
875,WASHINGTON,2,0.000830182452569078,4.57695435440496e-08
876,WASHINGTON,2,0.000993543190531253,6.27293975332052e-08
877,WASHINGTON,2,0.00206131773592227,1.25937155609879e-07
878,WASHINGTON,2,0.00176579268061962,1.81046984672204e-07
879,WASHINGTON,2,0.0014714445498617,1.56261798298844e-07
880,WASHINGTON,2,0.845672691680265,0.00846126998874886
881,WASHINGTON,2,0.00693775897733855,2.40878331799404e-06
882,WASHINGTON,2,0.00124398571307703,7.62353083123086e-08
883,WASHINGTON,2,0.00309659455312859,6.67911484737035e-07
884,WASHINGTON,2,0.00105522639354081,7.79386548163047e-08
885,WASHINGTON,2,0.0277166101873319,1.6890513441862e-06
886,WASHINGTON,2,0.00528526538017146,1.25958532212665e-06
887,WASHINGTON,2,0.00300311281485057,4.59527328920301e-07
