yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,West Hills Hospital & Medical Center,Los Angeles,122,1,0.852,1.174,No Difference*,0.03,6.54,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000153.0,Western Medical Center Anaheim,Obrange,43,0,0.274,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000073.0,Western Medical Center Santa Ana,Orange,84,2,0.465,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Dat aDictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000009.0,Doctors Medical Center,Los Angeles,50,1,0.665,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000122.0,Whittier Hospital Medical Center,Los Angeles,81,0,0.576,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000129.0,Woodland Memorial Hospital,Yolo,40,2,0.274,0.0,No Differecne,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000002.0,AHMC Anaheim Regional Medical Center,Orankge,454,0,1.455,0.0,No Difference,0.0,2.06,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infectin, Surgical Site Infections (SSI)",Cesarena section,70000153.0,Adventist Medical Center - Reedley,Freson,444,0,1.715,0.0,No Difference,0.0,1.75,"Hospitals reported combined data, see Data Dictionary"
1912,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,Adventist Medical Center - Selma,Fresno,77,0,0.213,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000016.0,Alta Bates Summit Medical Center-Alta Bates Campus,Alameda,1592,5,15.046,0.332,Low,0.12,0.74,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,40000129.0,Desert Regional Medical Center,Los Angeles,1615,1,14.278,0.07,Low,0.0,0.35,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,Arrowhead Regional Medical Center,San Bernardino,787,1,4.851,0.206,No Difference,0.01,1.02,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000008.0,Bakersfield Memorial Hospital,eKrn,784,2,3.694,0.541,No Difference,0.09,1.79,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,Banner Lassen Medical Center,Lassen,99,0,0.268,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,240000001.0,Barstow Community Hospital,San Bernardino,110,0,1.46,0.0,No Difference,0.0,2.05,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,30000114.0,Barton Memorial Hospital,El Doraod,109,0,0.164,0.0,No Difference*,0.0,22.49,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,30000122.0,Beverly Hospital,oLs Angeles,302,0,2.264,0.0,oN Difference,0.0,1.32,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesareans ection,70000137.0,Hoag Memorial Hospital Presbyterian,Los Angeles,1238,2,9.413,0.212,ow,0.04,0.7,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000196.0,California Pacific Medical Center - Pacific Campus Hospital,San rFancisco,1,0,0.005,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000002.0,California Pacific Medical Center  California West Campus Hospital,San Francisco,1362,1,2.083,0.48,No Difference,0.02,2.37,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000425.0,California Pacific Medical Center  St. Lukes Campus Hospital,San Franicsco,218,1,0.556,1.799,No Difference*,0.05,10.02,* See Data Dictionary
2014,California,"Healthcare Assocaited Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,Cedars-Sinai Medical Center,Los Angees,1784,4,7.578,0.528,No Difference,0.17,1.27,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000014.0,Centinela Hospital Medical Center,Los Angeles,300,0,2.669,0.0,No Difference,0.0,1.12,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean sectin,60000006.0,Alhambra Hospital Medical Center,Kings,727,0,2.369,0.0,No Difference,0.0,1.27,"Hospitals reported combined data, see Data Dictionary"
2014,Calipfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,Citrus Valley Medical Center - IC Campus,Los Angeles,1308,0,7.171,0.0,Low,0.0,0.42,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,Clovis Community Medical Center,Fresno,1733,1,11.99,0.083,Low,0.0,0.41,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,Coastal Communities Hospital,Orange,378,1,0.67,1.493,No Difference*,0.04,8.32,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000008.0,College Medical Center,Los Angeles,139,0,0.165,0.0,No Difference*,0.0,22.36,* See Data Dictionary
2014,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000008.0,Colusa Regional Medical Center,cColusa,64,0,0.137,0.0,No Diffreence,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,Community Hospital of San Bernardino,San Bernardino,861,0,4.255,0.0,Low,0.0,0.7,"Hospitals reported combined data, see Data Dictionary"
1910,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000014.0,Community Hospital of The Monterey Peninsula,Monterye,379,0,2.906,0.0,No Difference,0.0,1.03,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000014.0,Community Memorial Hospital - San Buenavnetura,eVntura,908,0,3.723,0.0,Low,0.0,0.81,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,40000101.0,Community Regional Medical Center,Fresno,1829,3,17.806,0.168,Low,0.04,0.46,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000196.0,Contra Costa Regional Medical Center,Contra Cosa,643,0,9.444,0.0,Low,0.0,0.32,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesayrean section,70000137.0,Corona Regional Medical Center,Riverside,288,0,0.405,0.0,No Difference*,0.0,9.11,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000002.0,Dameron Hospital,San Joaquni,380,0,2.353,0.0,No Difference,0.0,1.27,"Hospitals reported combined data, see Data Dictinary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000004.0,Delano Regional Medical Center,Kern,262,2,0.599,3.339,No Difference*,0.4,12.06,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,Los Alamitos Medical Center,Riverside,957,1,3.994,0.25,No Difference,0.01,1.24,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70000137.0,Desert Valley Hospital,San Bernardino,275,1,0.669,1.495,No Difference*,0.04,8.33,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,30000118.0,Doctors Hospital of Manteca,San Joaquin,236,0,0.6,0.0,No Difference*,0.0,6.15,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,30000122.0,Doctors Medical Center,Stanislaus,1270,0,14.139,0.0,Low,0.0,0.21,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000004.0,Dominican Hospital,Santa Cruz,245,1,0.673,1.486,No Difference*,0.04,8.28,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,230000008.0,"Good Samaritan Hospital, San Jose",Los Angeles,1981,3,11.457,0.262,Low,0.07,0.71,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70000137.0,East Los Angeles Doctors Hospital,Los Angeles,246,0,0.509,0.0,No Difference*,0.0,7.25,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000014.0,Eden Medical Center,jAlameda,313,0,0.801,0.0,No Difference*,0.0,4.61,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,El Camio Hospital,Santa vClara,1451,1,6.463,0.155,Low,0.01,0.76,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70000136.0,El Camino Hospital Los Gatos,Santa Clara,129,0,0.333,0.0,No Difference*,0.0,11.08,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean secton,90000040.0,El Centro Regional Medical Center,Imperial,489,0,1.277,0.0,No Difference,0.0,2.35,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000196.0,Emanuel Medical Center,Stanizslaus,302,0,1.042,0.0,No Difference,0.0,2.88,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesareafn section,140000196.0,Enloe Medical Center - Esplanade,uBtte,450,0,3.268,0.0,Low,0.0,0.92,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,230000019.0,Fairchild Medical Center,Siskyou,58,0,0.122,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,Feather River Hospital,Butte,224,2,0.844,2.37,No Difference*,0.29,8.56,* See Data Dictinonary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000002.0,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,284,0,0.702,0.0,No Difference*,0.0,5.26,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,Fountain Valley Regional Hospital & Medical Center,Orange,1160,0,5.241,0.0,Low,0.0,0.57,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000016.0,Frenhc Hospital Medical Center,Sn Luis Obispo,144,0,0.423,0.0,No Difference*,0.0,8.72,* See Data Dictionary
2014,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,Garden Grove Hospital and Medical Center,Orange,707,0,1.533,0.0,No Difference***,0.0,1.95,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000034.0,Garfield Medical Center,Los Angles,328,0,1.618,0.0,No Difference,0.0,1.85,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,George L. Mee Memorial Hospital,Montierey,117,0,0.345,0.0,No Difference*,0.0,10.69,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000008.0,Glendale Adventist Medical Center,Los Angeles,886,1,4.895,0.204,No Difference,0.01,1.01,"Hospitals reported combined data, see Data Dictionary"
2014,California,"HealthcareAssociated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,Glendale Memorial Hospital and Health Center,Los Angeles,771,0,5.697,0.0,Low,0.0,0.53,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000011.0,Glendora Community Hospital,Los Angeles,93,0,0.109,0.0,No Difference,0.0,1.91,"Hospitalus reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,Children's Hospital Central California,Los Angeles,1131,0,12.455,0.0,Low,0.0,0.24,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,"Good Samaritan Hospital, San Jose",Santa Clara,1359,0,5.718,0.0,Low,0.0,0.52,"Hospitals reported combined data, see Data Dictionary"
2014,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,Greater El Monte Community Hospital,Los Angeles,180,0,0.241,0.0,No Difference*,0.0,15.31,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70000137.0,Grossmont Hospital,San Diegjo,1238,0,6.755,0.0,Low,0.0,0.44,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000034.0,Hazel Hawkins Memorial Hospital,an Benito,153,0,0.59,0.0,No Difference*,0.0,6.25,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000071.0,Hoag Memorial Hospital Presbyterian,Riverside,476,0,3.273,0.0,ow,0.0,0.92,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000014.0,Henry Mayo Newhall Hospital,Los Angeles,387,0,1.09,0.0,No Difference,0.0,2.75,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,240000014.0,Hi-Desert Medical Center,San Bernardino,156,2,0.577,3.466,No Difference*,0.42,12.52,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000014.0,Highland Hospital,Alameda,315,2,1.098,1.821,No Difference,0.31,6.02,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean sectlion,930000005.0,Hoag Memorial Hospital Presbyterian,Orange,2071,3,7.124,0.421,No Difference,0.11,1.15,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000025.0,Children's Hospital Central California,Los Angeles,1240,0,7.405,0.0,Low,0.0,0.41,"Hospitals reported combined adta, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,50000016.0,John F. Kennedy Memorial Hospital,Rivterside,858,2,7.298,0.274,Lwo,0.05,0.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000004.0,John Muir Medical Center-Walnut Creek Campus,Contra Costa,616,0,8.131,0.0,Low,0.0,0.37,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associatyed Infection, Surgical Site Infections (SSI)",Cesarean section,140000425.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,368,0,3.573,0.0,Low,0.0,0.84,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000011.0,"Kaiser Foundation Hospital, Antioch",Contra Costa,373,1,2.992,0.334,No Difference,0.02,1.65,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000034.0,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,773,0,3.692,0.0,Low,0.0,0.81,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000034.0,"Kaiser Foundation Hospital, Downey",Los Angeles,1025,2,9.617,0.208,Low,0.04,0.69,"Hospitals reported combined data, see Data Dictionayr"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,240000024.0,"Kaiser Foundation Hospital, Fontana",San Bernardino,1054,1,6.301,0.159,Low,0.01,0.78,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,"Kaiser Foundation Hospital, Fremont",Alameda,266,0,1.289,0.0,No Difference,0.0,2.32,"Hospitals reported combined data, see Data Dictionary"
2078,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000034.0,"Kaiser Foundation Hospital, Fresno",Fresnso,192,0,0.462,0.0,No Difference*,0.0,7.99,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,40000129.0,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,702,3,7.452,0.403,No Difference,0.1,1.1,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,30000973.0,"Kaiser Foundation Hospital, Manteca",Stanislaus,600,0,3.917,0.0,Low,0.0,0.77,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,"Kaiser Foundation Hospital, Moreno Valley",Riverside,310,0,0.985,0.0,No Difference*,0.0,3.75,* See Data Dictionary
2014,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000034.0,"Kaiser Foundation Hospital, Oakland/Richmond",Alamewda,501,4,4.995,0.801,No Difference,0.25,1.93,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,"Kaiser Foundation Hospital, Ontario",San Bernardino,596,0,1.264,0.0,No Difference,0.0,2.37,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,Community Memorial Hospital - San Buenaventura,Orange,918,1,6.9,0.145,Low,0.01,0.72,"Hospitals reported combined data, see Daa Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000004.0,"Kaiser Foundation Hospital, Orange County, Irvine",Orange,724,0,2.019,0.0,No Difference,0.0,1.48,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean sectin,120000701.0,Community Memorial Hospital - San Buenaventura,Los Angeles,537,0,5.863,0.0,Low,0.0,0.51,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000010.0,"Kaiser Foundation Hospital, Redwood City",San Mateo,293,0,0.927,0.0,No Difference*,0.0,3.98,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,"Kaiser Foundation Hospital, Riverside",Riverside,853,0,7.65,0.0,Low,0.0,0.39,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Ifections (SSI)",Cesarean section,930000008.0,"Kaiser Foundation Hospital, Roseville",Placer,1203,0,10.384,0.0,Low,0.0,0.29,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,80000144.0,"Kaiser Foundation Hospital, San Diego",San Diego,1365,2,12.062,0.166,yLow,0.03,0.55,"Hospitals reported combined data, see Data Dictionary"
1136,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000011.0,"Kaiser Foundation Hospital, San Francisco",San Francisco,734,3,6.044,0.496,No Difference,0.13,1.35,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70000153.0,"Kaiser Foundation Hospital, San Jose",Santa lara,478,3,3.308,0.907,No Difference,0.23,2.47,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Inection, Surgical Site Infections (SSI)",Cesarean section,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,1284,4,12.717,0.315,Low,0.1,0.76,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,110000508.0,"Kaiser Foundation Hospital, Santa Rosa",Sonoma,493,2,2.797,0.715,No Difference,0.12,2.36,"Hospitals reported combined data, see Data Dictionary"
1025,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,Children's Hospital & Research Center Oakland,Los Angeles,616,0,4.471,0.0,Low,0.0,0.67,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,30000133.0,"Kaiser Foundation Hospital, South Sacramento",Sacramento,511,0,5.613,0.0,Low,0.0,0.53,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000011.0,"Kaiser Foundation Hospital, Vacaville",Solano,243,0,0.914,0.0,iNo Difference*,0.0,4.04,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,"Kaiser Foundation Hospital, Walnut Creek",Contra Costa,822,0,5.491,0.0,Low,0.0,0.55,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,40000129.0,"Kaiser Foundation Hospital, West LA",Los Angeles,429,0,2.57,0.0,No Difference,0.0,1.17,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,220000022.0,"Kaiser Foundation Hospital, Woodland Hills",Los Agneles,387,0,2.321,0.0,No Difference,0.0,1.29,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000425.0,Kaweah Delta Medical Center,Tulare,1504,1,8.701,0.115,Low,0.01,0.57,"Hospital reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000011.0,Kern Medical Center,Kaern,838,0,7.584,0.0,Low,0.0,0.4,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Hecalthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000040.0,LAC+USC Medical Center,Los Angeles,38,0,0.356,0.0,No Dkifference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000027.0,LAC/Harbor-UCLA Medical Center,Los Angeles,265,1,7.763,0.129,Low,0.01,0.64,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000005.0,La Palma Intercommunity Hospital,Orange,134,0,0.579,0.0,No Difference*,0.0,6.37,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000002.0,Lodi Memorial Hospital,San Joaquin,326,0,0.613,0.0,No Difference*,0.0,6.02,"Hospitals reported combined data, see Data Dictionary"
2014,Calkifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000008.0,Loma Linda University Medical Center,San Brenardino,414,2,15.684,0.128,Low,0.02,0.42,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000425.0,Loma Linda University Medical Center - Murrieta,Riversdie,282,1,3.914,0.255,No Difference,0.01,1.26,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,40000129.0,Lompoc Valley Medical Center,Santa Barbara,12,0,0.028,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000025.0,Los Alamitos Medical Center,Orange,390,2,0.59,3.39,No Difference*,0.41,12.25,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000425.0,Los Angeles Community Hospital,Los Angeles,58,0,0.263,0.0,No Difference,0.0,1.91,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,930000008.0,Los Angeles County Olive View-UCLA Medical Center,Los Angeles,196,1,9.023,0.111,Low,0.01,0.55,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000014.0,Los Robles Hospital & Medical Center,Ventura,742,3,2.932,1.023,No Difference,0.21,2.99,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70001351.0,Lucile Salter Packard Children's Hospital at Stanford,Santa Clara,1113,0,4.792,0.0,Low,0.0,0.63,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000011.0,Mad River Community Hospital,Humboldst,118,2,0.605,3.306,No Difference*,0.4,11.94,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,40000111.0,Madera Community Hospital,adera,435,0,1.017,0.0,No Difference,0.0,2.95,"Hospitals reported combined data, see Data Dictionary"
2014,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,70000153.0,Marian Regional Medical Center,Santa Barbara,973,1,2.837,0.353,No Difference,0.02,1.74,"Hospitals reported combined data, see Data Dictionary"
1384,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,140000425.0,Marin General Hospital,Mrain,288,0,1.227,0.0,No Difference,0.0,2.44,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cesarean section,60000002.0,Marshall Medical Center,El Dorado,157,0,0.374,0.0,No Difference*,0.0,9.86,* See Data Dictionary
