1160.dateofcensus,1/125/2018,11/25/2018
2073.dateofcensus,01/172/017,01/17/2017
1001.dateofcensus,10/05/2021,05/03/2019
323.dateofcensus,09/30/2021,03/15/2021
3233.dateofcensus,08/26/2022***,08/26/2022
2069.dateofcensus,1/26/2017,01/26/2017
1593.totalsingleadultsinshelter,16677,16585
679.dateofcensus,10/12/2021,03/21/2020
1313.dateofcensus,01/09/202b2,01/09/2022
616.dateofcensus,10/02/2021,05/23/2020
3283.dateofcensus,10/16/20m22,10/16/2022
3020.dateofcensus,05/16/214,05/16/2014
893.dateofcensus,10/03/2021,08/20/2019
97.dateofcensus,10/21/2021,12/04/2013
132.dateofcensus,10/01/2021,09/20/2021
687.dateofcensus,10/03/2021,03/13/2020
209.dateofcensus,11/04/2021,07/07/2021
68.dateofcensus,10/02/2021,01/03/2014
375.dateofcensus,10/06/2021,01/22/2021
1594.familieswithchildreninshelter,8474,8435
464.dateofcensus,10/01/2021,10/25/2020
835.dateofcensus,10/06/2021,10/17/2019
51.dateofcensus,10/24/2021,11/18/2021
123.dateofcensus,10/02/2021,12/08/2021
67.dateofcensus,10/21/2021,01/04/2014
425.dateofcensus,12/26/2020,12/03/2020
1593.totaladultsinshelter,30721,30715
195.dateofcensus,10/24/2021,07/21/2021
100.dateofcensus,10/12/2021,12/01/2013
993.dateofcensus,09/29/2021,05/11/2019
864.dateofcensus,10/21/2021,09/18/2019
153.dateofcensus,10/02/2021,08/30/2021
573.dateofcensus,10/02/2021,07/08/2020
94.dateofcensus,10/04/2021,12/07/2013
211.dateofcensus,11/24/2021,07/05/2021
911.dateofcensus,09/30/2021,08/02/2019
168.dateofcensus,10/08/2021,08/17/2021
363.dateofcensus,09/30/2021,02/03/2021
810.dateofcensus,10/23/2021,11/11/2019
872.dateofcensus,10/19/2021,09/10/2019
120.dateofcensus,10/02/2021,12/05/2021
1594.childreninfamilieswithchildreninshelter,14562,14544
894.dateofcensus,10/21/2021,08/19/2019
726.dateofcensus,10/01/2021,02/03/2020
87.dateofcensus,10/08/2021,12/14/2013
1741.dateofcensus,e01/06/2018,01/06/2018
265.dateofcensus,10/10/2021,05/12/2021
17.dateofcensus,10/01/2021,10/15/2021
672.dateofcensus,01/01/2021,03/28/2020
1211.dateofcensus,10/04/018,10/04/2018
698.dateofcensus,06/28/2020,03/02/2020
1384.dateofcensus,05/312018,05/31/2018
549.dateofcensus,11/28/2013,08/01/2020
1202.dateofcensus,y10/14/2018,10/14/2018
1092.dateofcensus,02/012/019,02/01/2019
839.dateofcensus,09/30/2021,10/13/2019
1572.dateofcensus,2/23/2022,02/23/2022
527.dateofcensus,09/30/2021,08/23/2020
1317.totalindividualsinshelter,45383,45335
212.dateofcensus,10/17/2021,07/04/2021
157.dateofcensus,10/10/2021,12/09/2021
2529.dateofcensus,10/14/t2015,10/14/2015
2828.dateofcensus,12/08/2o014,12/08/2014
1514.dateofcensus,02/03/2081,02/03/2018
831.dateofcensus,10/01/2021,10/21/2019
405.dateofcensus,10/12/2021,12/23/2020
1158.dateofcensus,11b/27/2018,11/27/2018
3083.dateofcensus,03/14/2g014,03/14/2014
2883.dateofcensus,101/2/2014,10/12/2014
1739.dateofcensus,01/08/2i018,01/08/2018
285.dateofcensus,09/30/2021,04/22/2021
974.dateofcensus,01/28/2021,05/31/2019
200.dateofcensus,10/08/2021,07/16/2021
498.dateofcensus,10/19/2021,09/21/2020
769.dateofcensus,10/08/2021,12/22/2019
1050.dateofcensus,30/15/2019,03/15/2019
713.dateofcensus,03/29/2021,02/16/2020
344.dateofcensus,10/05/2021,02/22/2021
101.dateofcensus,10/13/2021,11/30/2013
543.dateofcensus,10/19/2021,08/07/2020
824.dateofcensus,10/21/2021,10/28/2019
55.dateofcensus,10/12/2021,01/16/2014
676.dateofcensus,10/25/2021,03/24/2020
795.dateofcensus,10/13/2021,11/26/2019
803.dateofcensus,10/10/2021,11/18/2019
1106.dateofcensus,01/18/201h9,01/18/2019
151.dateofcensus,10/03/2021,09/01/2021
943.dateofcensus,10/06/2021,07/01/2019
1009.dateofcensus,10/21/2021,04/25/2019
3128.dateofcensus,01/27/b2014,01/27/2014
560.dateofcensus,10/12/2021,07/21/2020
621.dateofcensus,10/06/2021,05/18/2020
870.dateofcensus,10/13/2021,09/12/2019
78.dateofcensus,09/29/2021,12/24/2013
47.dateofcensus,10/08/2021,11/14/2021
1005.dateofcensus,10/23/2021,04/29/2019
787.dateofcensus,10/12/2021,12/04/2019
1512.individualsinadultfamiliesinshelter,3093,2996
178.dateofcensus,10/08/2021,08/07/2021
2665.dateofcensus,05/30/2105,05/30/2015
642.dateofcensus,09/30/2021,04/27/2020
230.dateofcensus,10/01/2021,06/16/2021
526.dateofcensus,10/06/2021,08/24/2020
35.dateofcensus,10/12/2021,11/01/2021
73.dateofcensus,10/03/2021,12/29/2013
449.dateofcensus,10/10/2021,11/09/2020
2054.dateofcensus,02/0/2017,02/10/2017
184.dateofcensus,10/23/2021,08/01/2021
3040.dateofcensus,0/26/2014,04/26/2014
739.dateofcensus,10/08/2021,01/21/2020
1780.dateofcensus,11/27/201s7,11/27/2017
465.dateofcensus,10/02/2021,10/24/2020
170.dateofcensus,10/25/2021,08/15/2021
376.dateofcensus,10/04/2021,01/21/2021
417.dateofcensus,10/21/2021,12/11/2020
370.dateofcensus,10/21/2021,01/27/2021
752.dateofcensus,10/04/2021,01/08/2020
1594.totalindividualsinfamilieswithchildreninshelter,25802,25702
260.dateofcensus,10/06/2021,05/17/2021
1412.dateofcensus,05/03/218,05/03/2018
967.dateofcensus,10/01/2021,06/07/2019
548.dateofcensus,10/21/2021,08/02/2020
899.dateofcensus,10/08/2021,08/14/2019
797.dateofcensus,10/12/2021,11/24/2019
2330.dateofcensus,05/03/216,05/03/2016
66.dateofcensus,10/06/2021,01/05/2014
130.dateofcensus,09/29/2021,09/22/2021
2800.dateofcensus,0j1/05/2015,01/05/2015
2420.dateofcensus,02/01/20a16,02/01/2016
95.dateofcensus,10/02/2021,12/06/2013
2811.dateofcensus,12/25/20e14,12/25/2014
777.dateofcensus,10/21/2021,12/14/2019
2407.dateofcensus,02/1/42016,02/14/2016
822.dateofcensus,10/19/2021,10/30/2019
319.dateofcensus,10/04/2021,03/19/2021
2486.dateofcensus,11/27/201d5,11/27/2015
629.dateofcensus,10/06/2021,05/10/2020
1225.dateofcensus,m09/20/2018,09/20/2018
1251.dateofcensus,08/52/2018,08/25/2018
112.dateofcensus,10/08/2021,11/27/2021
522.dateofcensus,10/01/2021,08/28/2020
335.dateofcensus,10/06/2021,03/03/2021
1403.dateofcensus,05/21/2018,05/12/2018
140.dateofcensus,09/30/2021,09/12/2021
122.dateofcensus,01/14/2014,12/07/2021
1915.dateofcensus,07/12/20u17,07/12/2017
2514.dateofcensus,10/29/015,10/29/2015
507.dateofcensus,10/02/2021,09/12/2020
477.dateofcensus,07/16/2020,10/12/2020
171.dateofcensus,10/03/2021,08/14/2021
703.dateofcensus,09/30/2021,02/26/2020
509.dateofcensus,10/01/2021,09/10/2020
169.dateofcensus,10/23/2021,08/16/2021
998.dateofcensus,10/03/2021,05/06/2019
714.dateofcensus,10/04/2021,02/15/2020
754.dateofcensus,04/17/2021,01/06/2020
2450.dateofcensus,1/02/2016,01/02/2016
656.dateofcensus,10/19/2021,04/13/2020
1032.dateofcensus,04/022019,04/02/2019
2726.dateofcensus,03/25/215,03/25/2015
346.dateofcensus,10/10/2021,02/20/2021
889.dateofcensus,10/25/2021,08/24/2019
448.dateofcensus,10/06/2021,11/10/2020
2594.dateofcensus,08/01/2015,08/10/2015
904.dateofcensus,10/08/2021,08/09/2019
310.dateofcensus,10/06/2021,03/28/2021
1229.dateofcensus,09/1/62018,09/16/2018
176.dateofcensus,10/04/2021,08/09/2021
639.dateofcensus,10/06/2021,04/30/2020
469.dateofcensus,10/17/2021,10/20/2020
1410.dateofcensus,05/052018,05/05/2018
1152.dateofcensus,2/03/2018,12/03/2018
607.dateofcensus,10/08/2021,06/01/2020
406.dateofcensus,09/30/2021,12/22/2020
1553.dateofcensus,05/1z8/2022,05/18/2022
742.dateofcensus,10/04/2021,01/18/2020
253.dateofcensus,10/01/2021,05/24/2021
204.dateofcensus,10/14/2021,07/12/2021
635.dateofcensus,09/30/2021,05/04/2020
881.dateofcensus,10/14/2021,09/01/2019
502.dateofcensus,09/29/2021,09/17/2020
1019.dateofcensus,10/01/2021,04/15/2019
444.dateofcensus,10/17/2021,11/14/2020
2559.dateofcensus,9/14/2015,09/14/2015
2871.dateofcensus,102/6/2014,10/26/2014
575.dateofcensus,10/01/2021,07/06/2020
468.dateofcensus,10/05/2021,10/21/2020
905.dateofcensus,10/04/2021,08/08/2019
433.dateofcensus,10/05/2021,11/25/2020
939.dateofcensus,09/30/2021,07/05/2019
493.dateofcensus,10/04/2021,09/26/2020
1010.dateofcensus,10/02/2021,04/24/2019
2018.dateofcensus,03/182/017,03/18/2017
794.dateofcensus,09/29/2021,11/27/2019
479.dateofcensus,09/30/2021,10/10/2020
2170.dateofcensus,10/r12/2016,10/12/2016
646.dateofcensus,10/21/2021,04/23/2020
175.dateofcensus,09/29/2021,08/10/2021
1523.singleadultmeninshelter,12667,12587
718.dateofcensus,10/02/2021,02/11/2020
336.dateofcensus,10/17/2021,03/02/2021
281.dateofcensus,10/25/2021,04/26/2021
1284.dateofcensus,07/23/q2018,07/23/2018
1438.dateofcensus,04/0t7/2018,04/07/2018
654.dateofcensus,10/05/2021,04/15/2020
858.dateofcensus,01/28/2021,09/24/2019
1087.dateofcensus,02/06/0219,02/06/2019
386.dateofcensus,10/08/2021,01/11/2021
1704.dateofcensus,01/23/218,01/23/2018
1718.dateofcensus,7/04/2022,07/04/2022
981.dateofcensus,10/12/2021,05/24/2019
1925.dateofcensus,07/20/2017,07/02/2017
24.totalchildreninshelter,14972,14937
414.dateofcensus,09/29/2021,12/14/2020
574.dateofcensus,10/23/2021,07/07/2020
793.dateofcensus,11/08/2020,11/28/2019
923.dateofcensus,10/21/2021,07/21/2019
883.dateofcensus,10/21/2021,08/30/2019
658.dateofcensus,10/10/2021,04/11/2020
989.dateofcensus,10/23/2021,05/16/2019
950.dateofcensus,11/04/2021,06/24/2019
520.dateofcensus,10/10/2021,08/30/2020
987.dateofcensus,10/01/2021,05/18/2019
268.dateofcensus,10/10/2021,05/09/2021
1512.totalindividualsinshelter,45313,45224
2175.dateofcensus,10/072/016,10/07/2016
59.dateofcensus,09/29/2021,01/12/2014
978.dateofcensus,10/19/2021,05/27/2019
296.dateofcensus,10/01/2021,04/11/2021
506.dateofcensus,10/23/2021,09/13/2020
356.dateofcensus,10/10/2021,02/10/2021
331.dateofcensus,10/08/2021,03/07/2021
2950.dateofcensus,07/29/20b14,07/29/2014
102.dateofcensus,09/29/2021,11/29/2013
2504.dateofcensus,110/9/2015,11/09/2015
761.dateofcensus,09/30/2021,12/30/2019
759.dateofcensus,10/04/2021,01/01/2020
254.dateofcensus,10/12/2021,05/23/2021
688.dateofcensus,11/04/2021,03/12/2020
219.dateofcensus,10/23/2021,06/27/2021
201.dateofcensus,10/21/2021,07/15/2021
558.dateofcensus,10/21/2021,07/23/2020
3006.dateofcensus,05/03/2014,05/30/2014
760.dateofcensus,09/10/2021,12/31/2019
91.dateofcensus,01/02/2014,12/10/2013
1480.dateofcensus,03/0c5/2018,03/05/2018
626.dateofcensus,10/12/2021,05/13/2020
350.dateofcensus,10/05/2021,02/16/2021
659.dateofcensus,10/13/2021,04/10/2020
976.dateofcensus,10/14/2021,05/29/2019
2333.dateofcensus,04/30/2106,04/30/2016
970.dateofcensus,10/01/2021,06/04/2019
2374.dateofcensus,03/1/82016,03/18/2016
2423.dateofcensus,01/9/2016,01/29/2016
354.dateofcensus,10/02/2021,02/12/2021
387.dateofcensus,10/03/2021,01/10/2021
248.dateofcensus,10/10/2021,05/29/2021
942.dateofcensus,12/15/2013,07/02/2019
321.dateofcensus,10/01/2021,03/17/2021
991.dateofcensus,10/03/2021,05/14/2019
388.dateofcensus,10/06/2021,01/09/2021
1767.dateofcensus,1/210/2017,12/10/2017
673.dateofcensus,10/01/2021,03/27/2020
1512.adultfamiliesinshelter,1478,1431
1712.dateofcensus,06/29/0222,06/29/2022
636.dateofcensus,10/13/2021,05/03/2020
551.dateofcensus,10/21/2021,07/30/2020
2403.dateofcensus,02c/18/2016,02/18/2016
308.dateofcensus,09/30/2021,03/30/2021
717.dateofcensus,10/06/2021,02/12/2020
206.dateofcensus,10/21/2021,07/10/2021
2259.dateofcensus,07/14/2f016,07/14/2016
1593.familieswithchildreninshelter,8473,8429
1045.dateofcensus,03/20/219,03/20/2019
327.dateofcensus,10/14/2021,03/11/2021
1311.dateofcensus,p01/07/2022,01/07/2022
628.dateofcensus,10/12/2021,05/11/2020
624.dateofcensus,10/14/2021,05/15/2020
1485.dateofcensus,02/28/u2018,02/28/2018
677.dateofcensus,10/05/2021,03/23/2020
914.dateofcensus,10/25/2021,07/30/2019
401.dateofcensus,10/08/2021,12/27/2020
912.dateofcensus,04/08/2020,08/01/2019
1523.totalindividualsinshelter,45310,45239
674.dateofcensus,10/13/2021,03/26/2020
3076.dateofcensus,03/g21/2014,03/21/2014
559.dateofcensus,10/23/2021,07/22/2020
600.dateofcensus,10/10/2021,06/09/2020
1317.childreninfamilieswithchildreninshelter,14679,14621
909.dateofcensus,11/28/2013,08/04/2019
691.dateofcensus,09/30/2021,03/09/2020
366.dateofcensus,10/01/2021,01/31/2021
384.dateofcensus,11/04/2021,01/13/2021
301.dateofcensus,09/30/2021,04/06/2021
651.dateofcensus,10/02/2021,04/18/2020
1985.dateofcensus,0/25/2017,04/25/2017
393.dateofcensus,10/05/2021,01/04/2021
985.dateofcensus,10/01/2021,05/20/2019
225.dateofcensus,10/24/2021,06/21/2021
244.dateofcensus,10/21/2021,06/02/2021
619.dateofcensus,10/24/2021,05/20/2020
668.dateofcensus,09/30/2021,04/01/2020
935.dateofcensus,12/26/2020,07/09/2019
467.dateofcensus,09/29/2021,10/22/2020
328.dateofcensus,12/15/2013,03/10/2021
303.dateofcensus,10/10/2021,04/04/2021
70.dateofcensus,09/30/2021,01/01/2014
1524.familieswithchildreninshelter,8502,8467
276.dateofcensus,09/29/2021,05/01/2021
2677.dateofcensus,05c/14/2015,05/14/2015
931.dateofcensus,07/20/2021,07/13/2019
2751.dateofcensus,02/2/2015,02/25/2015
2621.dateofcensus,07/14/2051,07/14/2015
1104.dateofcensus,01/k20/2019,01/20/2019
3072.dateofcensus,0/325/2014,03/25/2014
788.dateofcensus,10/06/2021,12/03/2019
649.dateofcensus,10/13/2021,04/20/2020
1437.dateofcensus,04/80/2018,04/08/2018
1317.singleadultwomeninshelter,4092,4043
484.dateofcensus,10/23/2021,10/05/2020
2324.dateofcensus,05/092/016,05/09/2016
348.dateofcensus,09/30/2021,02/18/2021
589.dateofcensus,10/05/2021,06/21/2020
394.dateofcensus,10/02/2021,01/03/2021
24.adultfamiliesinshelter,1588,1577
1595.childreninfamilieswithchildreninshelter,14588,14535
997.dateofcensus,10/01/2021,05/07/2019
3085.dateofcensus,03/12/q2014,03/12/2014
684.dateofcensus,10/13/2021,03/16/2020
535.dateofcensus,10/12/2021,08/15/2020
115.dateofcensus,10/12/2021,11/30/2021
1114.dateofcensus,01/10/2h019,01/10/2019
3225.dateofcensus,08/o25/2013,08/25/2013
438.dateofcensus,10/05/2021,11/20/2020
833.dateofcensus,10/24/2021,10/19/2019
3081.dateofcensus,30/16/2014,03/16/2014
633.dateofcensus,09/29/2021,05/06/2020
416.dateofcensus,10/24/2021,12/12/2020
258.dateofcensus,10/08/2021,05/19/2021
946.dateofcensus,10/05/2021,06/28/2019
1317.totalsingleadultsinshelter,16651,16557
1792.dateofcensus,11/14/2017***,11/14/2017
1524.individualsinadultfamiliesinshelter,2946,2911
541.dateofcensus,10/12/2021,08/09/2020
847.dateofcensus,10/04/2021,10/05/2019
1523.individualsinadultfamiliesinshelter,2955,2913
924.dateofcensus,11/28/2013,07/20/2019
239.dateofcensus,10/21/2021,06/07/2021
1616.totalindividualsinfamilieswithchildreninshelter,25762,25720
516.dateofcensus,10/05/2021,09/03/2020
867.dateofcensus,10/02/2021,09/15/2019
338.dateofcensus,10/24/2021,02/28/2021
1868.dateofcensus,8/28/2017,08/28/2017
3144.dateofcensus,11/0/2013,11/20/2013
602.dateofcensus,10/23/2021,06/06/2020
897.dateofcensus,10/17/2021,08/16/2019
2485.dateofcensus,f11/28/2015,11/28/2015
282.dateofcensus,12/08/2013,04/25/2021
1359.dateofcensus,06/25/2081,06/25/2018
489.dateofcensus,10/01/2021,09/30/2020
937.dateofcensus,10/03/2021,07/07/2019
261.dateofcensus,10/01/2021,05/16/2021
880.dateofcensus,10/02/2021,09/02/2019
772.dateofcensus,11/24/2021,12/19/2019
737.dateofcensus,10/21/2021,01/23/2020
818.dateofcensus,09/30/2021,11/03/2019
317.dateofcensus,10/13/2021,03/21/2021
3314.dateofcensus,1/16/2022,11/16/2022
859.dateofcensus,10/01/2021,09/23/2019
24.adultsinfamilieswithchildreninshelter,11305,11285
2066.dateofcensus,01/29/201i7,01/29/2017
495.dateofcensus,10/03/2021,09/24/2020
2350.dateofcensus,0411/2016,04/11/2016
273.dateofcensus,10/10/2021,05/04/2021
1008.dateofcensus,10/04/2021,04/26/2019
3126.dateofcensus,01/9/2014,01/29/2014
830.dateofcensus,10/12/2021,10/22/2019
1317.individualsinadultfamiliesinshelter,3071,3006
1595.adultsinfamilieswithchildreninshelter,11232,11148
1616.totalchildreninshelter,14594,14574
584.dateofcensus,10/04/2021,06/26/2020
603.dateofcensus,12/15/2013,06/05/2020
334.dateofcensus,10/04/2021,03/04/2021
799.dateofcensus,10/12/2021,11/22/2019
1593.childreninfamilieswithchildreninshelter,14592,14546
866.dateofcensus,10/08/2021,09/16/2019
3124.dateofcensus,01/3/2014,01/31/2014
3230.dateofcensus,0/23/2022,08/23/2022
846.dateofcensus,12/15/2013,10/06/2019
906.dateofcensus,09/30/2021,08/07/2019
374.dateofcensus,09/29/2021,01/23/2021
124.dateofcensus,10/06/2021,09/28/2021
706.dateofcensus,10/12/2021,02/23/2020
2132.dateofcensus,11/19/2016***,11/19/2016
2974.dateofcensus,07/052014,07/05/2014
812.dateofcensus,10/03/2021,11/09/2019
255.dateofcensus,10/01/2021,05/22/2021
455.dateofcensus,10/21/2021,11/03/2020
49.dateofcensus,10/08/2021,11/16/2021
3048.dateofcensus,04/18/a2014,04/18/2014
1302.dateofcensus,07/052/018,07/05/2018
41.dateofcensus,10/13/2021,11/08/2021
457.dateofcensus,09/30/2021,11/01/2020
2031.dateofcensus,03/05/217,03/05/2017
2134.dateofcensus,11/17/y2016,11/17/2016
1159.dateofcensus,11/26/2081,11/26/2018
1618.dateofcensus,05/2/72022,05/27/2022
437.dateofcensus,10/10/2021,11/21/2020
233.dateofcensus,09/30/2021,06/13/2021
118.dateofcensus,10/04/2021,12/03/2021
1375.dateofcensus,0/609/2018,06/09/2018
2025.dateofcensus,0p3/11/2017,03/11/2017
704.dateofcensus,10/03/2021,02/25/2020
890.dateofcensus,10/02/2021,08/23/2019
606.dateofcensus,10/06/2021,06/02/2020
715.dateofcensus,09/29/2021,02/14/2020
874.dateofcensus,10/02/2021,09/08/2019
1594.totaladultsinshelter,30796,30765
353.dateofcensus,10/08/2021,02/13/2021
436.dateofcensus,10/06/2021,11/22/2020
567.dateofcensus,10/01/2021,07/14/2020
536.dateofcensus,10/05/2021,08/14/2020
263.dateofcensus,09/30/2021,05/14/2021
1312.dateofcensus,01/08/h2022,01/08/2022
2528.dateofcensus,10/e15/2015,10/15/2015
508.dateofcensus,10/14/2021,09/11/2020
286.dateofcensus,09/29/2021,04/21/2021
480.dateofcensus,10/10/2021,10/09/2020
428.dateofcensus,10/05/2021,11/30/2020
1970.dateofcensus,05/1z0/2017,05/10/2017
775.dateofcensus,10/04/2021,12/16/2019
223.dateofcensus,10/02/2021,06/23/2021
1948.dateofcensus,06/0/2017,06/06/2017
409.dateofcensus,10/21/2021,12/19/2020
83.dateofcensus,10/02/2021,12/18/2013
528.dateofcensus,10/04/2021,08/22/2020
2991.dateofcensus,6/14/2014,06/14/2014
1826.dateofcensus,01/09/2017,10/09/2017
1013.dateofcensus,10/05/2021,04/21/2019
2662.dateofcensus,06/02/015,06/02/2015
447.dateofcensus,09/30/2021,11/11/2020
30.dateofcensus,10/02/2021,10/27/2021
1563.dateofcensus,12/27/2012,12/27/2021
2246.dateofcensus,0/28/2016,07/28/2016
530.dateofcensus,10/03/2021,08/20/2020
488.dateofcensus,10/03/2021,10/01/2020
1702.dateofcensus,06/20/u2022,06/20/2022
1119.dateofcensus,10/05/2019,01/05/2019
615.dateofcensus,01/14/2014,05/24/2020
43.dateofcensus,10/04/2021,11/10/2021
486.dateofcensus,10/14/2021,10/03/2020
1429.dateofcensus,04/162/018,04/16/2018
1737.dateofcensus,01/10/201d8,01/10/2018
60.dateofcensus,10/02/2021,01/11/2014
814.dateofcensus,10/02/2021,11/07/2019
272.dateofcensus,07/30/2021,05/05/2021
249.dateofcensus,07/30/2021,05/28/2021
802.dateofcensus,10/03/2021,11/19/2019
844.dateofcensus,10/17/2021,10/08/2019
561.dateofcensus,10/14/2021,07/20/2020
1007.dateofcensus,10/03/2021,04/27/2019
2654.dateofcensus,06/10/2105,06/10/2015
581.dateofcensus,10/04/2021,06/30/2020
724.dateofcensus,10/21/2021,02/05/2020
1613.dateofcensus,01/26/o2018,01/26/2018
193.dateofcensus,10/01/2021,07/23/2021
210.dateofcensus,10/17/2021,07/06/2021
147.dateofcensus,10/06/2021,09/05/2021
2571.dateofcensus,09/02/2r015,09/02/2015
215.dateofcensus,10/08/2021,07/01/2021
1551.dateofcensus,5/16/2022,05/16/2022
2629.dateofcensus,0g7/06/2015,07/06/2015
454.dateofcensus,10/25/2021,11/04/2020
1210.dateofcensus,0/05/2018,10/05/2018
1830.dateofcensus,10b/05/2017,10/05/2017
440.dateofcensus,10/02/2021,11/18/2020
2369.dateofcensus,03/23/0216,03/23/2016
663.dateofcensus,09/29/2021,04/06/2020
887.dateofcensus,10/12/2021,08/26/2019
271.dateofcensus,10/03/2021,05/06/2021
1017.dateofcensus,10/03/2021,04/17/2019
1021.dateofcensus,10/06/2021,04/13/2019
834.dateofcensus,10/02/2021,10/18/2019
432.dateofcensus,10/01/2021,11/26/2020
994.dateofcensus,01/02/2014,05/10/2019
732.dateofcensus,10/12/2021,01/28/2020
500.dateofcensus,10/03/2021,09/19/2020
1616.totalindividualsinshelter,45118,45084
446.dateofcensus,10/24/2021,11/12/2020
341.dateofcensus,09/29/2021,02/25/2021
936.dateofcensus,10/08/2021,07/08/2019
792.dateofcensus,10/01/2021,11/29/2019
800.dateofcensus,10/19/2021,11/21/2019
657.dateofcensus,09/25/2021,04/12/2020
1483.dateofcensus,03v/02/2018,03/02/2018
117.dateofcensus,10/19/2021,12/02/2021
2071.dateofcensus,01/20/20v17,01/20/2017
888.dateofcensus,10/24/2021,08/25/2019
1871.dateofcensus,08/d25/2017,08/25/2017
798.dateofcensus,10/01/2021,11/23/2019
884.dateofcensus,10/02/2021,08/29/2019
579.dateofcensus,10/25/2021,07/02/2020
848.dateofcensus,07/20/2021,10/04/2019
832.dateofcensus,10/01/2021,10/20/2019
965.dateofcensus,10/04/2021,06/09/2019
1512.singleadultwomeninshelter,4092,4015
597.dateofcensus,11/28/2013,06/12/2020
2564.dateofcensus,09/092/015,09/09/2015
952.dateofcensus,10/23/2021,06/22/2019
269.dateofcensus,10/06/2021,05/08/2021
1594.totalindividualsinshelter,45318,45309
1496.dateofcensus,02o/17/2018,02/17/2018
851.dateofcensus,09/29/2021,10/01/2019
499.dateofcensus,10/02/2021,09/20/2020
604.dateofcensus,10/04/2021,06/04/2020
895.dateofcensus,10/01/2021,08/18/2019
1453.dateofcensus,1/218/2021,12/18/2021
398.dateofcensus,10/08/2021,12/30/2020
1294.dateofcensus,07/13e/2018,07/13/2018
65.dateofcensus,09/30/2021,01/06/2014
861.dateofcensus,10/13/2021,09/21/2019
609.dateofcensus,10/17/2021,05/30/2020
1016.dateofcensus,11/24/2021,04/18/2019
682.dateofcensus,08/04/2021,03/18/2020
1107.dateofcensus,01/17/2o019,01/17/2019
133.dateofcensus,09/30/2021,09/19/2021
2364.dateofcensus,03/28/2061,03/28/2016
52.dateofcensus,10/03/2021,11/19/2021
876.dateofcensus,10/01/2021,09/06/2019
256.dateofcensus,09/30/2021,05/21/2021
842.dateofcensus,10/13/2021,10/10/2019
771.dateofcensus,10/06/2021,12/20/2019
141.dateofcensus,12/12/2013,09/11/2021
2506.dateofcensus,11/07/2051,11/07/2015
2317.dateofcensus,05/16/2061,05/16/2016
362.dateofcensus,09/30/2021,02/04/2021
161.dateofcensus,10/14/2021,08/24/2021
819.dateofcensus,10/05/2021,11/02/2019
20.dateofcensus,10/14/2021,10/18/2021
237.dateofcensus,09/30/2021,06/09/2021
2632.dateofcensus,0/703/2015,07/03/2015
595.dateofcensus,10/06/2021,06/14/2020
816.dateofcensus,10/19/2021,11/05/2019
279.dateofcensus,10/06/2021,04/28/2021
1714.dateofcensus,07/01/202,07/01/2022
311.dateofcensus,12/08/2013,03/27/2021
1257.dateofcensus,8/19/2018,08/19/2018
745.dateofcensus,10/21/2021,01/15/2020
915.dateofcensus,10/10/2021,07/29/2019
3131.dateofcensus,01/24/014,01/24/2014
232.dateofcensus,10/21/2021,06/14/2021
2931.dateofcensus,0/17/2014,08/17/2014
3239.dateofcensus,90/01/2022,09/01/2022
554.dateofcensus,10/21/2021,07/27/2020
1512.totalchildreninshelter,14552,14518
534.dateofcensus,12/06/2021,08/16/2020
190.dateofcensus,09/30/2021,07/26/2021
813.dateofcensus,09/29/2021,11/08/2019
2554.dateofcensus,0/919/2015,09/19/2015
569.dateofcensus,07/20/2021,07/12/2020
158.dateofcensus,10/10/2021,12/10/2021
2222.dateofcensus,0/821/2016,08/21/2016
882.dateofcensus,01/01/2021,08/31/2019
475.dateofcensus,10/13/2021,10/14/2020
339.dateofcensus,11/04/2021,02/27/2021
670.dateofcensus,09/29/2021,03/30/2020
862.dateofcensus,10/04/2021,09/20/2019
325.dateofcensus,10/01/2021,03/13/2021
678.dateofcensus,10/03/2021,03/22/2020
2015.dateofcensus,03/1/2017,03/21/2017
913.dateofcensus,10/24/2021,07/31/2019
2108.dateofcensus,2/13/2016,12/13/2016
1524.totaladultsinshelter,30716,30705
566.dateofcensus,04/17/2021,07/15/2020
903.dateofcensus,10/24/2021,08/10/2019
856.dateofcensus,10/02/2021,09/26/2019
544.dateofcensus,10/08/2021,08/06/2020
1524.adultsinfamilieswithchildreninshelter,11295,11219
1616.singleadultmeninshelter,12510,12486
391.dateofcensus,09/30/2021,01/06/2021
618.dateofcensus,09/29/2021,05/21/2020
174.dateofcensus,10/12/2021,08/11/2021
77.dateofcensus,10/12/2021,12/25/2013
476.dateofcensus,10/25/2021,10/13/2020
3275.dateofcensus,10/0/92022,10/09/2022
497.dateofcensus,10/12/2021,09/22/2020
596.dateofcensus,10/10/2021,06/13/2020
2483.dateofcensus,11/30r/2015,11/30/2015
652.dateofcensus,10/25/2021,04/17/2020
749.dateofcensus,10/23/2021,01/11/2020
665.dateofcensus,10/05/2021,04/04/2020
75.dateofcensus,10/04/2021,12/27/2013
511.dateofcensus,10/19/2021,09/08/2020
630.dateofcensus,10/10/2021,05/09/2020
460.dateofcensus,10/04/2021,10/29/2020
347.dateofcensus,10/03/2021,02/19/2021
2133.dateofcensus,1/18/2016,11/18/2016
410.dateofcensus,10/14/2021,12/18/2020
3165.dateofcensus,10/27/201o3,10/27/2013
828.dateofcensus,10/14/2021,10/24/2019
