objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
847103.0,350022,1429057_168,AE,FLOOWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13734.17403011323,-9999.0,1549138_STUDY4,1549138_-9999,154138_-9999
847104.0,350022,1526115_251,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,350022,1429057_227,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913_-9999
847329.0,350022,1429057_190,AO,LOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9132.88968968946,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,350022,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,350022,1429057_71,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEEwT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847327.0,350022,1429057_89,AE,FLODOWAY,F,-9999.0,NAVD88,-9999.0,FEEoT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-7277.416444538925,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,35001C,1526115_251,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-9950.121532841333,-9999.0,-10658.268315438436,1549138_STUDY4,1549138_-9999,1549138_-9999
847322.0,35001C,1526115_251,AH,FLOODWkAY,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_7150,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-10546.018044734452,-9999.0,-9999.0,1549138_STUDY4,154z9138_-9999,1549138_-9999
847106.0,35001C,1549138_6919,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1p549138_-9999,1549138_-9999
847102.0,35001C,1549138_5675,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1549138_6461,D,FLOODWAY,T,-9999.0,NuAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1526115_251,AO,FLOOiDWAY,F,-9999.0,NAV88,-9999.0,FEET,-9999.0,-9413.103014856968,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846987.0,35001C,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,5210.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847327.0,3001C,1549138_5666,D,FLOODWAY,T,4976.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9393.57979157732,5149138_STUDY4,1549138_-9999,1549138_-9999
847097.0,35001C,1549138_5983,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549183_-9999
847097.0,35001C,1549138_6593,AE,FLOODWAY,T,-9999.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,350022,1526115_251,AO,FLOODWAY,F,-9999.0,oNAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847329.0,350022,1429057_258,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9058.642479417776,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,AO,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,D,FLOODWAY,T,-9999.0,NAD88,-9999.0,FEET,-9999.0,-9999.0,-7851.279974455669,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,350022,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-7745.336669199672,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,350022,1429057_116,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,350022,1526115_251,AE,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-6229.681116226597,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847327.0,350022,1429057_178,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913d8_-9999
847337.0,350022,1429057_272,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,350022,1526115_251,A,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9291.560504794516,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,o1549138_-9999
847104.0,350022,1429057_254,AE,FLOODWYA,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-6352.400965820367,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,350022,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9979.776048800077,1549138_STUDY4,1549138_-9999,1549138_e-9999
847331.0,350022,1429057_290,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-7043.2536836439285,-9999.0,-11400.228352105849,1549138_STUDY4,1549138_-9999,1549138_-9999
847105.0,350022,1429057_66,AO,LFOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
847104.0,350022,1526115_251,A,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9918.74711396389,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847300.0,350022,1429057_75,AH,FLOODWAY,F,-9999.0,NVAD88,-9999.0,FEET,-10382.606642920153,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847329.0,350022,1429057_211,AE,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,qFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,549138_-9999,15491l38_-9999
847327.0,35001C,1549138_6229,AE,FLOODWAY,T,4928.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6063.829008329065,549138_STUDY4,1549138_-9999,1549138_-9999
847326.0,35001C,1549138_7645,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-10687.08459677534,-10988.014196110838,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35001C,1526115_251,AH,FLOODWAY,T,4942.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11720.021317637058,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,35001C,1526115_251,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,FLOODWAY,T,-9999.0,NxAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_u-9999
847118.0,35001C,1526115_251,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,35001C,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWY,T,-9999.0,NAVD88,-9999.0,FEET,-8959.06688985845,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,3y5001C,1549138_5702,AH,FLOODWAY,T,5137.0,NAVDs88,-9999.0,FEdET,-9999.0,-9999.0,-14936.99528590881,1549138_STUDY4,1549138_-9999,1549138_-9999
847226.0,35001C,1526115_251,AE,FLOODWYA,T,5202.0,NAVD88,-9999.0,FEeET,-9999.0,-9999.0,-11651.610285572697,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,3500C,1526115_251,A,FLOwODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1526115_251,iAE,FLOODWAY,T,5214.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUpDY4,1549138_-9999,1549138_-9999***
847336.0,350022,1429057_44,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_9-999
847099.0,350022,1429057_162,AE,FLOODWAaY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,149138_-9999,1549138_-9999
847300.0,350022,1429057_224,AH,FLOODWAY,F,-9999.0,NADV88,-9999.0,FEET,-12360.067799927068,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,350022,1429057_237,AE,FLOODWAY,T,-9999.0,AVD88,-9999.0,cFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,350022,1429057_247,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,350022,1429057_12,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154918_-9999,1549138_-9999
847098.0,35022,1526115_251,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
847105.0,350022,1429057_204,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,350022,1429057_276,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-6440.287272324456,-9999.0,1549138_STUDY4,154913v8_-9999,y1549138_-9999
847097.0,350022,1429057_282,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FoEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
847118.0,350022,1526115_251,AO,FLOODWAY,F,-9999.0,AVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_9999
847104.0,350022,1429057_184,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NaAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-8998.43044034285,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,350022,1429057_199,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,350022,1429057_39,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-7170.0382335261365,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,350022,1429057_155,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,bFEET,-13809.960430315516,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847300.0,350022,1429057_52,AO,FLOODWAY,F,-9999.0,NAD88,-9999.0,FdEET,-9999.0,-9999.0,-11095.389311179084,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,350022,1429057_68,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1q549138_-9999,1549138_-9999
847337.0,350022,1429057_281,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847326.0,350022,1429057_72,AH,eFLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7189.377321578469,1549138_STUDY4,1549138_-9999,1549138_-999x9
847106.0,350022,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1594138_-9999
847301.0,350022,1526115_251,A,FLOODWAY,F,-9999.0,gNAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
847334.0,350022,1429057_115,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11007.245206749896,1429057_FIRM1,1549138_-9999,1549138_-9999
847097.0,350022,1429057_216,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12554.541119179266,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999***,1549138_-9999
847334.0,35001C,1549138_6734,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,4932.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138S_TUDY4,1549138_-9999,1549138_-9999
847335.0,35001C,1549138_5961,A,FLOODWAY,***,-9999.0,NAV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_251,A,FLOODWAY,nT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-11241.706208567604,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847327.0,35001C,1549138_5642,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAWY,T,4982.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,3500C1,1549138_5497,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-8449.325305065247,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,35001C,1526115_251,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-8712.66726751689,-9999.0,-12518.589653564748,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,35001C,1526115_251,D,FLOODWAY,T,4986.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_251,AO,FLOODtWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1u549138_STUDY4,1549138_-9999,1549138_-9999
847326.0,35001C,1549138_5873,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FETE,-9999.0,-9999.0,-13918.992536143653,1549138_STUDY4,1549138_-9999,1549138_-9999
847066.0,35001cC,1526115_251,D,FLOODWAY,T,4943.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8868.933252430375,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,350022,1429057_139,AO,FLOODWYA,F,-9999.0,NAVDj88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,154138_-9999
847335.0,350022,1429057_191,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,350022,1526115_251,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5704.79114881734,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,350022,1526115_255,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154918_-9999
847300.0,350022,1429057_87,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-7228.2864181065,-9999.0,-9999.0,1549138_STUDY4,1549138_-9h999,1549138_-9999
847106.0,350022,1526115_251,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
173650.0,350022,1526115_251,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5995.651719926614,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,350022,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847327.0,350022,1429057_195,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12059.685246506187,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1459138_-9999
847102.0,350022,1429057_269,D,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-10524.160554194505,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,350022,1429057_285,AE,FLOODAWY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5951.348850332234,1549138_STUDY4,1549138_-9999,1549138_-999
847098.0,350022,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,350022,1526115_251,AH,FLOODWAY,F,-9999.0,NAVDe88,-9999.0,FEET,-9999.0,-13611.959032143348,-9999.0,1549138_STUDY4,1549138_-9999,1549318_-9999
847301.0,350022,1526115_255,AE,FLOODWAY,iT,-9999.0,NVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,350d022,1429057_57,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13809.960508354628,-9999.0,1429057_FIRM1,1549138_-9999,1c549138_-9999
847336.0,35z0022,1429057_16,D,FLOODWAY,T,-9999.0,NAVDt88,-9999.0,FEET,-14185.784725751482,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
847336.0,50022,1429057_209,AO,FLOODWAY,F,-9999.0,NAwVD88,-9999.0,FEET,-11195.326848844774,-9999.0,-9999.0,1429057_STUDY1,1549138-_9999,1549138_-9999
847099.0,350022,1526115_259,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5890.682010737783,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,35002g2,1429057_246,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
847126.0,350022,1526115_259,AO,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-5366.018373794503,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_s-9999
847126.0,350022,1526115_251,EA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,350022,1526115_251,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,350022,1429057_256,A,LOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5483.003268692446,-9999.0,1549138_STUDY4,1549138_-99y99,1549138_-9999
847126.0,35001C,1526115_251,OA,FLOODAWY,T,-9999.0,NVD88,1.0,FEET,-5541.782627205769,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847042.0,35001C,1526115_251,AH,FLOODWAY,T,4935.0,NAVDn88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847338.0,35001C***,1549138_6068,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138-9999,1549138_-9999
847126.0,35001C,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,159138_STUDY4,1549138_-9999,1549138_-9999
847329.0,35001qC,1549138_6723,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,3b5001C,1549138_5755,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,35001C,1549138_5644,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,j1549138_STUDY4,1549138_-9999,154x9138_-9999
847097.0,35001C,1549138_5867,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
847106.0,35001C***,1549138_5863,AE,FLOODWAY,T,5102.0,NAVD88,-9999.0,FEET,-10450.55835129261,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_5676,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-10714.572264626448,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,350022,1429057_220,D,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9222.750126595443,-11241.553375981375,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,350022,1429057_154,A,FLOODWAY,F,-9999.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-13509.74018315082,1549138_STUDY4,1549138_-9999,154913_8-9999
847104.0,350022,1526115_251,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-10238.23441447023,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,350022,1429057_146,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
847106.0,350022,1429057_147,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_9999
847336.0,350022,1429057_65,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,350022,1429057_142,AE,FLOODWAY,sT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847300.0,35k0022,1429057_29,AH,FLOODWAY,F,-9999.0,NjAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
847126.0,350022,1526115_251,A,FLOODWAY,F,-9999.0,NjAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,350022,1429057_250,AE,FLOODWAY,T,-9999.0,NAV8D8,-9999.0,FtEET,-14566.45376054127,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,350022,1429057_67,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-14793.900862612998,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,350022,1429057_201,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138-_9999,1549138_-9999
847098.0,350022,1526115_251,A,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847301.0,350022,1526115_251,AE,FLOOWDAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847126.0,350022,1526115_251,AE,FLOODWyAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_a-9999
847100.0,350022,1429057_172,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-12405.987668238318,-12154.189833453338,-9999.0,1549138_STUDY4,154138_-9999,1549138_-9999
847097.0,3c50022,1429057_158,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138-_9999,1549138f_-9999
847126.0,3h5001C,1526115_251,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1549138_6163,AH,FLOODWAY,T,4938.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549e138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35001C,1526115_251,O,FLOODWAY,tT,-9999.0,NAV88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,35010C,1526115_251,AO,FLOODWYA,T,-9999.0,NAVD8,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_251,AO,FLOODWAY,,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,154913_8STUDY4,1549138_-9999,1549138_-9999
847336.0,35001C,1526115_251,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY***,T,5226.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6642.597913255744,1549138_iSTUDY4,1549138_-9999,1549138_-9999
847099.0,53001C,1549138_6241,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
