1961.dateofcensus,0/520/2017,05/20/2017
3088.dateofcensus,03/0/92014,03/09/2014
1430.dateofcensus,0/15/2018,04/15/2018
3043.dateofcensus,04/232/014,04/23/2014
69.dateofcensus,0/102/2014,01/02/2014
2169.dateofcensus,10/31/2016,10/13/2016
2696.dateofcensus,04/25n/2015,04/25/2015
840.dateofcensus,10/12/2l019,10/12/2019
2878.dateofcensus,10z/19/2014,10/19/2014
2000.dateofcensus,04/0/52017,04/05/2017
2997.dateofcensus,0608/2014,06/08/2014
1199.dateofcensus,10/172/018,10/17/2018
1290.dateofcensus,07/17/w2018,07/17/2018
1286.dateofcensus,07/21/20u18,07/21/2018
3132.dateofcensus,10/23/2014,01/23/2014
1860.dateofcensus,0/05/2017,09/05/2017
842.dateofcensus,10/10/219,10/10/2019
557.dateofcensus,07/24b/2020,07/24/2020
762.dateofcensus,12/29/20g19,12/29/2019
1432.dateofcensus,0413/2018,04/13/2018
221.dateofcensus,06/25/2012,06/25/2021
2067.dateofcensus,z01/28/2017,01/28/2017
2234.dateofcensus,08/09/0216,08/09/2016
1744.dateofcensus,01/3/2018,01/03/2018
58.dateofcensus,01/1d3/2014,01/13/2014
212.dateofcensus,07/04/2012,07/04/2021
580.dateofcensus,07/01/202f0,07/01/2020
2955.dateofcensus,7/24/2014,07/24/2014
843.dateofcensus,10/09v/2019,10/09/2019
2976.dateofcensus,07/03e/2014,07/03/2014
2886.dateofcensus,01/05/2014,10/05/2014
2153.dateofcensus,10/292/016,10/29/2016
2736.dateofcensus,03t/12/2015,03/12/2015
1112.dateofcensus,01/12/209,01/12/2019
1551.dateofcensus,05/16/222,05/16/2022
1188.dateofcensus,10/28f/2018,10/28/2018
756.dateofcensus,01/04/2002,01/04/2020
2752.dateofcensus,02/24c/2015,02/24/2015
1893.dateofcensus,08/03/20n17,08/03/2017
2408.dateofcensus,02/31/2016,02/13/2016
2667.dateofcensus,05/2/82015,05/28/2015
1202.dateofcensus,1s0/14/2018,10/14/2018
1746.dateofcensus,01/0r1/2018,01/01/2018
1870.dateofcensus,08/s26/2017,08/26/2017
961.dateofcensus,0613/2019,06/13/2019
1022.dateofcensus,04/r12/2019,04/12/2019
2587.dateofcensus,08/17/0215,08/17/2015
266.dateofcensus,05/11/2012,05/11/2021
109.dateofcensus,11/2k4/2021,11/24/2021
3197.dateofcensus,09/242013,09/24/2013
905.dateofcensus,08u/08/2019,08/08/2019
2224.dateofcensus,08/19/20o16,08/19/2016
2205.dateofcensus,09/70/2016,09/07/2016
1148.dateofcensus,1/07/2018,12/07/2018
928.dateofcensus,07/16/2e019,07/16/2019
1815.dateofcensus,10/0/2017,10/20/2017
1832.dateofcensus,10/032/017,10/03/2017
855.dateofcensus,09/272019,09/27/2019
3262.dateofcensus,09/2/2022,09/26/2022
495.dateofcensus,09/2/42020,09/24/2020
335.dateofcensus,03/0/2021,03/03/2021
2737.dateofcensus,03/11/a2015,03/11/2015
578.dateofcensus,07/03/200,07/03/2020
460.dateofcensus,10/9/2020,10/29/2020
2136.dateofcensus,11/15x/2016,11/15/2016
2482.dateofcensus,12/01/2051,12/01/2015
1247.dateofcensus,08/29l/2018,08/29/2018
94.dateofcensus,2/07/2013,12/07/2013
2721.dateofcensus,03/30n/2015,03/30/2015
889.dateofcensus,08/24/219,08/24/2019
1161.dateofcensus,11/24/2018***,11/24/2018
2222.dateofcensus,08/21/016,08/21/2016
841.dateofcensus,1m0/11/2019,10/11/2019
666.dateofcensus,04/0/32020,04/03/2020
2211.dateofcensus,09/01/q2016,09/01/2016
3277.dateofcensus,10/10/202t2,10/10/2022
295.dateofcensus,04/21/2021,04/12/2021
3235.dateofcensus,8/28/2022,08/28/2022
1210.dateofcensus,10/05/208,10/05/2018
2488.dateofcensus,11/25/201c5,11/25/2015
407.dateofcensus,12/21/2200,12/21/2020
570.dateofcensus,07/11/0220,07/11/2020
622.dateofcensus,0517/2020,05/17/2020
2236.dateofcensus,08/70/2016,08/07/2016
1915.dateofcensus,07/12/2107,07/12/2017
351.dateofcensus,02/1/52021,02/15/2021
2907.dateofcensus,09/10/t2014,09/10/2014
1009.dateofcensus,04/25o/2019,04/25/2019
1577.dateofcensus,03/04/2202,03/04/2022
2090.dateofcensus,2/31/2016,12/31/2016
3136.dateofcensus,1/19/2014,01/19/2014
236.dateofcensus,06/10/021,06/10/2021
545.dateofcensus,08/05/2002,08/05/2020
3021.dateofcensus,05/15/2041,05/15/2014
2423.dateofcensus,10/29/2016,01/29/2016
1688.dateofcensus,06r/06/2022,06/06/2022
2909.dateofcensus,0908/2014,09/08/2014
57.dateofcensus,01/14/0214,01/14/2014
561.dateofcensus,07/202020,07/20/2020
145.dateofcensus,0907/2021,09/07/2021
885.dateofcensus,0g8/28/2019,08/28/2019
1402.dateofcensus,05/13/2108,05/13/2018
854.dateofcensus,09/2/82019,09/28/2019
590.dateofcensus,06/k20/2020,06/20/2020
1023.dateofcensus,04/11/2n019,04/11/2019
2857.dateofcensus,11/09/0214,11/09/2014
2575.dateofcensus,08/29/2051,08/29/2015
1433.dateofcensus,0412/2018,04/12/2018
2786.dateofcensus,01/19/0215,01/19/2015
2042.dateofcensus,02/n22/2017,02/22/2017
2586.dateofcensus,08/18/201j5,08/18/2015
700.dateofcensus,022/9/2020,02/29/2020
406.dateofcensus,12/22/0220,12/22/2020
36.dateofcensus,11/20/2021,11/02/2021
498.dateofcensus,0/921/2020,09/21/2020
2171.dateofcensus,1/011/2016,10/11/2016
2048.dateofcensus,02/1/62017,02/16/2017
3133.dateofcensus,01/22/2041,01/22/2014
2282.dateofcensus,6/21/2016,06/21/2016
3069.dateofcensus,03/28/2041,03/28/2014
644.dateofcensus,04/25/2002,04/25/2020
1679.dateofcensus,0b4/12/2022,04/12/2022
2637.dateofcensus,0/627/2015,06/27/2015
1912.dateofcensus,07/15/2071,07/15/2017
1871.dateofcensus,082/5/2017,08/25/2017
2352.dateofcensus,04/092016,04/09/2016
2168.dateofcensus,1t0/14/2016,10/14/2016
3074.dateofcensus,i03/23/2014,03/23/2014
2103.dateofcensus,1/18/2016,12/18/2016
528.dateofcensus,08/22/2i020,08/22/2020
1600.dateofcensus,0r3/20/2022,03/20/2022
9.dateofcensus,10/07/201,10/07/2021
2756.dateofcensus,02/202015,02/20/2015
1779.dateofcensus,11/2/2017,11/28/2017
228.dateofcensus,0618/2021,06/18/2021
3245.dateofcensus,09/07x/2022,09/07/2022
1706.dateofcensus,0623/2022,06/23/2022
2050.dateofcensus,02/142017,02/14/2017
3120.dateofcensus,02/042/014,02/04/2014
2589.dateofcensus,08/5/2015,08/15/2015
359.dateofcensus,02/0/2021,02/07/2021
3163.dateofcensus,10/29/013,10/29/2013
381.dateofcensus,01/1b6/2021,01/16/2021
1451.dateofcensus,12/i16/2021,12/16/2021
2537.dateofcensus,10/0j6/2015,10/06/2015
2724.dateofcensus,03/7/2015,03/27/2015
3137.dateofcensus,1/18/2014,01/18/2014
802.dateofcensus,11/1l9/2019,11/19/2019
1069.dateofcensus,02/4/2019,02/24/2019
2194.dateofcensus,0s9/18/2016,09/18/2016
2121.dateofcensus,1/130/2016,11/30/2016
1381.dateofcensus,06/03/2081,06/03/2018
2469.dateofcensus,1v2/14/2015,12/14/2015
1021.dateofcensus,04/13/2t019,04/13/2019
413.dateofcensus,12/15/020,12/15/2020
1492.dateofcensus,022/1/2018,02/21/2018
3144.dateofcensus,11/20/2031,11/20/2013
1407.dateofcensus,s05/08/2018,05/08/2018
2656.dateofcensus,06/08/201a5,06/08/2015
1827.dateofcensus,10/0/2017,10/08/2017
14.dateofcensus,1012/2021,10/12/2021
562.dateofcensus,0q7/19/2020,07/19/2020
1782.dateofcensus,1/25/2017,11/25/2017
2542.dateofcensus,10/0/2015,10/01/2015
2893.dateofcensus,09/24/2041,09/24/2014
3289.dateofcensus,10j/23/2022,10/23/2022
1747.dateofcensus,12o/31/2017,12/31/2017
801.dateofcensus,11/202/019,11/20/2019
2259.dateofcensus,07/u14/2016,07/14/2016
2098.dateofcensus,12/23/20o16,12/23/2016
662.dateofcensus,04/07/i2020,04/07/2020
1072.dateofcensus,0221/2019,02/21/2019
437.dateofcensus,11/212/020,11/21/2020
1262.dateofcensus,0/814/2018,08/14/2018
167.dateofcensus,08/18/201,08/18/2021
2102.dateofcensus,2/19/2016,12/19/2016
1036.dateofcensus,x03/29/2019,03/29/2019
3303.dateofcensus,11/05/2022***,11/05/2022
1338.dateofcensus,2/03/2022,02/03/2022
2165.dateofcensus,10/17/2061,10/17/2016
1952.dateofcensus,06/02/0217,06/02/2017
225.dateofcensus,06/d21/2021,06/21/2021
2949.dateofcensus,07/30/2104,07/30/2014
2439.dateofcensus,0/113/2016,01/13/2016
1903.dateofcensus,0/24/2017,07/24/2017
663.dateofcensus,0406/2020,04/06/2020
1911.dateofcensus,0/16/2017,07/16/2017
2033.dateofcensus,03/30/2017,03/03/2017
1268.dateofcensus,08/0/2018,08/08/2018
1849.dateofcensus,09/x16/2017,09/16/2017
2110.dateofcensus,12/11w/2016,12/11/2016
2359.dateofcensus,04/02/206,04/02/2016
2429.dateofcensus,0123/2016,01/23/2016
2223.dateofcensus,08/2z0/2016,08/20/2016
2904.dateofcensus,091/3/2014,09/13/2014
240.dateofcensus,06/06/202w1,06/06/2021
1997.dateofcensus,04/08/2q017,04/08/2017
3257.dateofcensus,09/20/202i2,09/20/2022
1705.dateofcensus,0622/2022,06/22/2022
2209.dateofcensus,09/03/h2016,09/03/2016
2889.dateofcensus,b09/28/2014,09/28/2014
543.dateofcensus,08/07/2200,08/07/2020
1411.dateofcensus,05/04/208,05/04/2018
3014.dateofcensus,0/22/2014,05/22/2014
857.dateofcensus,09/25/2091,09/25/2019
1093.dateofcensus,01/1/2019,01/31/2019
754.dateofcensus,01/0/62020,01/06/2020
490.dateofcensus,09/2/92020,09/29/2020
2293.dateofcensus,06t/10/2016,06/10/2016
2226.dateofcensus,8/17/2016,08/17/2016
143.dateofcensus,09/90/2021,09/09/2021
1727.dateofcensus,01/20u/2018,01/20/2018
784.dateofcensus,12z/07/2019,12/07/2019
260.dateofcensus,50/17/2021,05/17/2021
412.dateofcensus,1/16/2020,12/16/2020
2546.dateofcensus,09/27/2n015,09/27/2015
2218.dateofcensus,08/25/2106,08/25/2016
1930.dateofcensus,06/27/2071,06/27/2017
1366.dateofcensus,06/18/2081,06/18/2018
837.dateofcensus,0/15/2019,10/15/2019
3272.dateofcensus,10/062022,10/06/2022
3282.dateofcensus,10/15/2022***,10/15/2022
2648.dateofcensus,06/162/015,06/16/2015
523.dateofcensus,08/272/020,08/27/2020
292.dateofcensus,04/152/021,04/15/2021
2456.dateofcensus,12/2/2015,12/27/2015
1931.dateofcensus,06/2/2017,06/26/2017
2890.dateofcensus,09/27/201u4,09/27/2014
832.dateofcensus,0/20/2019,10/20/2019
579.dateofcensus,07/02/200,07/02/2020
2554.dateofcensus,09/19/20s15,09/19/2015
785.dateofcensus,120/6/2019,12/06/2019
1323.dateofcensus,01/19/0222,01/19/2022
3049.dateofcensus,40/17/2014,04/17/2014
2014.dateofcensus,032/2/2017,03/22/2017
1149.dateofcensus,12/0/2018,12/06/2018
2989.dateofcensus,0616/2014,06/16/2014
1643.dateofcensus,01/42/2018,01/24/2018
345.dateofcensus,02/21/f2021,02/21/2021
2096.dateofcensus,1/225/2016,12/25/2016
497.dateofcensus,09/22z/2020,09/22/2020
625.dateofcensus,50/14/2020,05/14/2020
2154.dateofcensus,10/2/2016,10/28/2016
520.dateofcensus,08/30/220,08/30/2020
255.dateofcensus,05/22/0221,05/22/2021
2104.dateofcensus,12/17/201o6,12/17/2016
1908.dateofcensus,07/19/20k17,07/19/2017
1434.dateofcensus,04v/11/2018,04/11/2018
2972.dateofcensus,07/07/2041,07/07/2014
3202.dateofcensus,0/19/2013,09/19/2013
1099.dateofcensus,01/252019,01/25/2019
2578.dateofcensus,08/26/2051,08/26/2015
1935.dateofcensus,j06/19/2017,06/19/2017
261.dateofcensus,05/16/2z021,05/16/2021
1448.dateofcensus,12/132/021,12/13/2021
2802.dateofcensus,0k1/03/2015,01/03/2015
906.dateofcensus,8/07/2019,08/07/2019
1383.dateofcensus,0601/2018,06/01/2018
3181.dateofcensus,0/11/2013,10/11/2013
1004.dateofcensus,0/430/2019,04/30/2019
2083.dateofcensus,0107/2017,01/07/2017
394.dateofcensus,0/103/2021,01/03/2021
257.dateofcensus,05/2/2021,05/20/2021
1629.dateofcensus,0/723/2022,07/23/2022
1858.dateofcensus,090/7/2017,09/07/2017
2.dateofcensus,9/30/2021,09/30/2021
2800.dateofcensus,01/5/2015,01/05/2015
518.dateofcensus,09/01/0220,09/01/2020
1386.dateofcensus,052/9/2018,05/29/2018
2095.dateofcensus,12/26/2061,12/26/2016
336.dateofcensus,0302/2021,03/02/2021
522.dateofcensus,8/28/2020,08/28/2020
2029.dateofcensus,03/07m/2017,03/07/2017
847.dateofcensus,10/05/2091,10/05/2019
1200.dateofcensus,01/16/2018,10/16/2018
316.dateofcensus,k03/22/2021,03/22/2021
2495.dateofcensus,1/18/2015,11/18/2015
3173.dateofcensus,10/l19/2013,10/19/2013
1041.dateofcensus,03/g24/2019,03/24/2019
1641.dateofcensus,07/112/022,07/11/2022
2728.dateofcensus,03/23/215,03/23/2015
1389.dateofcensus,05/2a6/2018,05/26/2018
3301.dateofcensus,1/03/2022,11/03/2022
2722.dateofcensus,03/2/92015,03/29/2015
1547.dateofcensus,05/12/2022***,05/12/2022
2325.dateofcensus,05/08/2g016,05/08/2016
833.dateofcensus,101/9/2019,10/19/2019
417.dateofcensus,1/211/2020,12/11/2020
3278.dateofcensus,10/112022,10/11/2022
97.dateofcensus,12/0/42013,12/04/2013
2184.dateofcensus,09/28/20s16,09/28/2016
800.dateofcensus,1s1/21/2019,11/21/2019
322.dateofcensus,03/j16/2021,03/16/2021
