rx_device,file_id,tx_device,start_time,endtime,value
6362,312285,-16999,277507166077368,277507465954192,255
6362,312287,-21100,277511066119463,277511365996090,255
6363,312320,4611,276363566056932,276363865932223,255
6363,312349,18780,277321166103486,277321465979758,255
6365,1103067,-221,277161566106042,277161865982339,255
6365,1103108,13777,277869266061239,277869565937988,255
6365,1240402,16526,277736066071709,277736365948067,255
6365,1240441,-31403,278198066079814,278198365956169,255
6365,1240483,-4924,278598866118910,278599165995333,255
6366,1031511,-30475,277237466064098,277237765940539,255
6366,1031514,8627,277334666092680,277334965969175,255
6367,312459,13621,276209366048554,276209665925196,255
6367,312460,6443,276261266065344,276261565941045,255
6367,312481,-12267,277419266136049,277419566033938,255
6367,312484,30539,277565366063812,277565665940393,255
6367,312488,-19833,277594466061200,277594765937945,255
6367,312493,-5816,277680266083892,277680565960723,255
6367,312529,-31029,278537366108950,278537665985589,255
6367,312545,-25293,278803166061086,278803465937922,255
6367,312545,-3554,278802866061530,278803165937928,255
6374,312611,18206,277927766100333,277928065976672,254
9512,1312017,-23950,277991066040214,277991365917095,255
9512,1312018,-27268,278023466106905,278023765983202,255
9516,441182,-11476,278268866112623,278269165989009,255
9518,1152351,-10099,276349166111989,276349465988493,255
9518,1152445,13175,277322366080428,277322665956923,255
9518,1152457,2493,278768066130693,278768366007073,254
9518,1152458,15505,278798066132992,278798366015732,255
9520,326954,3039,277253366107439,277253665983761,255
9522,2069596,-24713,276716366038401,276716665915067,255
9522,2069616,5464,277248866110159,277249165986577,255
9522,2069632,5059,278020766034140,278021065910698,255
9523,1288085,3030,277124666033368,277124965910010,255
9527,592923,20869,276182066072877,276182365948981,255
6513,317086,13908,276780566121472,276780865998491,255
6557,1277377,23371,278458466055044,278458765931811,255
6558,395146,-29020,276913166098132,276913465974512,255
6558,395166,1360,277126466082817,277126765959595,255
6558,395228,-4252,278028866058666,278029165934908,255
6558,395238,21454,278164166110631,278164465987330,255
6558,395246,17462,278269466046662,278269765922396,255
6572,318038,19379,278385566038955,278385865915442,255
6574,318066,22304,277071566036641,277071865913429,255
6486,316862,-24753,277599566062866,277599865939076,255
6486,316875,-22722,278004866062551,278005165938150,255
6491,317060,-17670,277599866090167,277600165966653,255
6204,355817,-26455,277395566042650,277395865919181,255
6204,355848,15935,277768766032502,277769065908948,255
6228,306681,-9819,277731566098125,277731865974092,255
6228,306745,-902,278336666049010,278336965925522,255
6231,306889,24130,278604866081265,278605165957811,255
6239,307420,19610,276352466102922,276352765979191,255
6239,307421,-19305,276383966068719,276384265945169,255
6239,307501,9887,278441066097713,278441365974358,255
6273,1102119,-15997,277429466080304,277429765956801,255
6273,1102154,14152,277945766118007,277946065994308,255
6273,1102164,10498,278077766064013,278078065940827,255
6273,1102171,13049,278165666092652,278165965969667,255
6273,1102190,11741,278457866102800,278458165979455,255
6273,1102202,14470,278552666064471,278552965941061,255
6273,1102204,-26589,278598566126245,278598866002892,255
6299,309745,-31500,278199866040531,278200165917009,255
6303,309777,29821,276377666088177,276377965964564,255
6303,309820,-22665,277757666110600,277757965987284,255
6557,1277353,-4310,278107766098047,278108065974867,255
6557,1277354,15254,278111966050138,278112265926860,255
6557,1277357,16212,278193566036211,278193865912899,255
6557,1277357,22455,278194466036202,278194765912890,255
6557,1277378,20648,278508266117950,278508565994453,255
6558,395201,25829,277558766057050,277559065933675,255
6558,395217,-890,277731266057465,277731565934189,255
6562,317920,31548,278336666065208,278336965941807,255
6572,318038,29770,278382866038941,278383165915568,255
6574,318073,-846,277348766101611,277349065978227,255
6513,317074,-27003,276609566094602,276609865971320,255
6486,316831,-12814,276785366066599,276785665942681,255
6486,316838,-19982,276958466131489,276958766008160,255
6486,316880,-21418,278081966122000,278082265998322,255
6203,355598,32386,276559766126569,276560066015690,255
6203,355637,-28612,277180766036782,277181065913364,255
6203,355699,-16311,278192966061558,278193265938303,255
6204,355843,-8500,277682066065406,277682365941705,255
6204,355922,-8909,278531966062686,278532265939338,255
6414,356944,23404,276962066066434,276962365943269,255
6415,357003,-4064,276366866101871,276367165978325,255
6415,357020,-15441,276571766087746,276572065964655,255
6415,357085,-1880,278789666114912,278789965990843,255
6425,314394,-6694,277688366123674,277688666000585,255
6425,314400,21036,278026166096160,278026465972722,255
6228,306563,-14704,276349166106640,276349465983232,255
6228,306614,-31554,277127066099238,277127365976121,255
6228,306722,24601,278076566122830,278076865999356,255
6231,306849,32403,277567466127232,277567766003714,255
6231,306850,5268,277616066071930,277616365948555,255
6231,306853,805,277740866041021,277741165917604,255
6239,307418,7982,276297866086846,276298165963077,255
6239,307423,14969,276440966033038,276441265909519,255
6239,307512,-13801,278686166106578,278686465982807,255
6242,307685,-2343,276266966046949,276267265923740,255
6242,307692,-10861,276439766092084,276440065968220,255
6242,307705,14526,276647666058029,276647965934475,255
6242,307712,-20965,276870266045643,276870565922326,255
6242,307712,-20579,276869966045736,276870265922330,255
6834,1225356,-17632,278768966041183,278769265917846,255
6834,1225356,-2771,278769266041200,278769565917693,255
6834,1225356,4791,278767766041208,278768065917697,255
7217,325190,-2345,276263666060280,276263965936901,255
7217,325196,25216,276366266067394,276366565943691,255
7217,325209,7909,276587066066220,276587365943202,255
7231,396120,8850,276710666055196,276710965931509,255
7231,396139,20884,278536166070412,278536465946866,255
7251,567921,-9410,276391766110482,276392065987284,255
7251,567930,9464,276578366069011,276578665945524,255
7251,567957,4123,277678166126093,277678466002467,255
7251,567988,-3251,278288666118031,278288965994464,255
7251,567988,4223,278289266117976,278289565994430,255
7251,567989,-18534,278510366078727,278510665955901,255
7278,325462,21481,276260366119998,276260665996435,255
7278,325499,-3483,276567866036525,276568165912907,255
9504,723527,-7654,277166366065992,277166665942248,255
9504,723534,5085,277254266124405,277254566001091,255
9504,723557,-7119,277917566081621,277917865957884,255
9504,723557,2263,277916966081338,277917265957867,255
6333,310386,-4036,276726566122501,276726865999067,255
6333,310416,-12225,277000766031957,277001065908724,255
6333,310419,31760,277071266056752,277071565933084,255
6333,310421,17623,277076666075303,277076965952076,255
6333,310470,16874,278455166104936,278455465981310,255
6336,1619016,20711,276612866062848,276613165939035,255
6336,1619028,-29024,277151666033402,277151965909834,255
6336,1619047,-8477,277413566079542,277413865956144,255
6336,1619086,-18386,278017466128215,278017766004768,255
6336,1619086,22700,278018366128213,278018666004767,255
6336,1619090,-23266,278191466085814,278191765962564,255
6336,1619107,-23095,278449766078918,278450065955548,255
6336,1619122,-32057,278637866121168,278638165997871,255
6336,1619123,12114,278682266039184,278682565916058,255
6336,1619129,-27146,278795966048764,278796265925522,255
6341,310904,3747,276466466037621,276466765914231,255
6341,310911,-11754,276560366090184,276560665966784,255
6341,310911,26318,276559466089986,276559765966766,255
6341,310919,10155,276649166063848,276649465940347,255
6341,310933,1813,276834566125015,276834866001680,255
6341,310938,-1873,276949466126506,276949766003153,255
6341,310953,533,277467566123793,277467866000467,255
6341,310966,-25500,277764266101969,277764565978981,255
6341,310990,30359,278159066053716,278159365930141,255
6341,310995,-22820,278245466119023,278245765995536,255
6341,311005,-13707,278591066097990,278591365974445,255
9527,592948,-15244,276525266103415,276525565980304,255
9527,592958,7904,276991166049792,276991465926062,255
9534,1152581,-869,276436466097412,276436765973616,255
9534,1152589,14518,276557966103417,276558265965886,255
9536,327024,-16301,276135566124460,276135866001248,255
9536,327026,22442,276213566079533,276213865956538,255
9536,327064,-31115,276903266058575,276903565935157,255
9536,327073,-19025,277079366126219,277079666002888,255
9536,327073,-7506,277077566126200,277077866002906,255
9536,327075,-15884,277165166041446,277165465917947,255
9536,327105,-19324,277643666117360,277643965993667,255
9536,327105,5269,277643366117678,277643665993712,255
2497,285262,17998,276200066064997,276200365941527,255
2497,285270,-10520,276294866076618,276295165953120,255
1133,52431,28910,276907776175610,276908076092299,255
1133,52466,16479,277593876122518,277594176057449,255
1133,52488,31263,278208876177604,278209176077383,255
1138,5112,-6890,276547176174670,276547476074327,255
1138,195551,-11517,276176376149038,276176676049228,255
1138,195554,30795,276207876167690,276208176067360,255
1138,195556,-24468,276261876188769,276262176089047,255
1140,195925,10682,276351276106591,276351576022863,255
1141,71338,11131,276366576171879,276366876071977,255
2497,285298,18778,278037866086134,278038165962214,255
1141,71426,31902,277137576191594,277137876008857,255
1551,1589124,16428,278025576197358,278025876096986,255
291,24899,-11115,278717376168391,278717676068437,255
1064,866347,27712,277780166057538,277780465934103,255
1111,68629,3069,276482076176736,276482376076779,255
1111,68700,-1045,278247276180035,278247576079822,255
1111,68721,14313,278544276146790,278544576046558,255
1111,68729,13434,278767476112451,278767776029192,255
1112,54015,-20251,277138176110148,277138476009792,255
1112,54040,20132,277556676104425,277556976005282,255
1112,54058,-12792,277989576140480,277989876040847,255
1113,58814,-7764,277669476185921,277669776068142,255
1114,15453,12850,276661776156404,276662076056387,255
1115,15912,841,277148076179705,277148376079805,255
1117,190904,-20543,276615266033668,276615565910488,255
1117,190932,9062,277511666057220,277511965933638,255
1118,192073,-3913,276261576106306,276261876006193,255
2595,286092,24684,277078466062359,277078765939173,255
6635,319630,-30198,278165366097816,278165665974404,255
6644,319707,-25073,278639966135978,278640266012434,255
6650,320034,8167,277648466126926,277648766003189,255
6175,354820,13701,277075466040488,277075765917061,255
6175,354827,-9897,277140266055334,277140565931742,255
6175,354880,21034,278109866123572,278110165999778,255
6175,354888,12611,278288066105716,278288365982155,255
6175,354908,3430,278589566060757,278589865937589,255
6179,303213,22921,278550566097091,278550865973308,255
6180,860249,20880,277602866070539,277603165946963,254
6440,314601,-4851,276383966113870,276384265990755,255
6440,314610,3334,276956066048559,276956365925344,255
6440,314618,-31535,277161566076171,277161865952739,255
6440,314633,3677,277387766056695,277388065933101,254
6440,314634,-22120,277421666102926,277421965979254,255
6440,314643,5978,277679666130318,277679966006861,255
6440,314656,8293,277992266061921,277992565938540,255
6449,315732,16719,276402866098712,276403165975222,255
6453,315805,-15762,276380966093533,276381265970312,255
6453,315840,7012,276812666102403,276812965978459,255
6455,315981,-3184,277378166044596,277378465921399,255
6455,315987,31295,277550066038537,277550365915420,255
9512,1312018,6795,278024066106942,278024365983174,255
9518,1152344,5676,276207266124755,276207566001515,255
9518,1152436,1815,277047866074596,277048165951355,255
9518,1152450,-15692,277417166058050,277417465934811,255
9518,1152451,-31725,277515566056694,277515865933537,255
9518,1152454,-24036,278688566101822,278688865978512,255
9520,326946,-4056,277087466083708,277087765960212,255
9522,2069596,12468,276716666038311,276716965915054,255
9522,2069616,1931,277246166109839,277246465986613,255
9522,2069632,8965,278020466034389,278020765910712,255
9523,1288049,-32312,276612866081174,276613165957299,255
9523,1288088,7013,277222466060522,277222765936482,255
9527,592935,-23896,276300866088908,276301165965594,255
9527,592944,-2523,276470666051894,276470965927989,255
9527,592952,9837,276565766118378,276566065994649,255
9527,592959,-18931,277043366103557,277043665980256,255
9527,592972,-25607,277221266059683,277221565936170,255
9527,592975,-8697,277242266055427,277242565932057,255
1122,17219,25988,277044876180309,277045176080754,255
1123,193656,28919,276302076116974,276302376017029,255
1123,193658,-11104,276386076140255,276386376040181,255
1123,193662,-26260,276475776178213,276476076078562,255
1123,193674,15303,276641676151251,276641976051386,255
1123,193678,-10898,276713376153965,276713676054201,255
6107,300554,12732,276212366095711,276212665972159,255
6107,300587,5881,277497866056028,277498165932726,255
6107,300588,10491,277499666037865,277499965914441,255
6107,300622,-9256,277851266071105,277851565947776,255
6114,543054,7906,277583966095110,277584265971661,255
6121,1402035,-5879,276468866076654,276469165953408,255
6121,1402057,-26951,276715166090215,276715465966807,255
6126,301421,23758,276462266127484,276462566003976,255
6126,301451,-28892,276950666063724,276950965940587,255
6126,301452,-5053,276982766077159,276983065953690,255
6126,301454,25299,277034666072479,277034965949171,255
6042,296591,733,276869666067489,276869965944200,255
6048,585505,-25836,277478966090535,277479265967083,255
6048,585519,3544,277753466068414,277753765945005,255
6048,585545,-17326,278688866089822,278689165966185,255
6060,1132588,-10760,277985366037812,277985665914462,255
6060,1132589,18833,278019866041604,278020165918166,255
6060,1132593,-2790,278107166079374,278107465955797,255
6713,321576,13401,277763666113353,277763965989725,255
6391,313415,8499,276262466083194,276262765959664,255
6396,313504,2607,276479066066738,276479365943019,255
6405,313743,29413,276610466037675,276610765914173,255
6408,1404375,20109,276392666071036,276392965947704,255
6408,1404393,25910,276638066083504,276638365960227,255
6408,1404426,26847,277228466067038,277228765943316,255
6830,1191242,13089,278548166114131,278548465990511,255
6211,304641,4310,276290366127154,276290666003512,255
6211,304657,29636,276617666047583,276617965924057,255
6211,304661,26595,276652766084334,276653065960932,255
6211,304677,-384,276894866101432,276895165977968,255
6214,304862,-8988,276308066127599,276308366015861,255
6048,585545,7064,278687366089759,278687665966158,255
6060,1132558,18907,276206066109093,276206365985357,254
6060,1132571,9843,277588766077998,277589065954187,255
6064,297860,-24336,276180266047179,276180565923951,255
6064,297875,-6681,276459266103765,276459565980399,255
6064,297882,-28651,276527066069874,276527365946561,255
6064,297883,20668,276558866088205,276559165964849,255
6391,313415,-7046,276263666083183,276263965959686,255
6391,313416,7776,276273866052526,276274165929469,255
6391,313420,2435,276314666044380,276314965920649,255
6391,313423,-19578,277226366089275,277226665965988,255
6405,313757,29375,276903266055272,276903565931827,255
6408,1404372,11776,276311366098545,276311665975159,255
6408,1404373,15325,276348866054136,276349165931075,255
6408,1404383,-14835,276542066108699,276542365985159,255
6408,1404436,-12471,277479266125221,277479566001815,255
6408,1404439,12676,278596166042894,278596465919351,255
6209,304460,-4870,276179666074161,276179965950813,255
6209,304492,21201,276902366053977,276902665930689,255
6211,304638,-3702,276216566087086,276216865963698,255
6211,304641,-9010,276289466126825,276289766003703,255
6211,304659,-28036,276630566042557,276630865919131,255
6211,304661,-31324,276649766084199,276650065960885,255
6211,304661,-17158,276650066084265,276650365960897,255
6211,304665,-18442,276707666083740,276707965960271,255
6211,304722,22089,278628266123390,278628566000131,255
6211,304733,-21603,278805266042673,278805565918618,255
6214,304920,22200,277385666037865,277385965914533,255
6214,304929,22011,277558766100625,277559066177418,255
6214,304947,-1887,277989866116744,277990165992800,255
6214,304956,15629,278077466115174,278077765991895,255
6217,305662,14690,277224566069045,277224865945683,255
6221,305740,5277,277163366050383,277163665926768,255
6221,305768,11074,277412066131335,277412366008091,255
6221,305806,-28841,277823366084859,277823665961221,255
6221,305806,22728,277823666085184,277823965961224,255
6221,305807,32306,277828466071982,277828765948385,255
6257,307996,4723,277317566089976,277317865966436,255
6257,308008,18543,277485566058313,277485865934483,255
6257,308025,-26997,277615166115013,277615465991304,255
6265,308565,20597,276195266137732,276195566015748,255
6265,308574,-17543,276438866076147,276439165952924,255
6265,308580,-32700,277087766061548,277088065938065,255
6265,308592,-6103,277497566092700,277497865969176,255
6265,308602,-12853,277651166088205,277651465964941,255
6265,308628,-24722,278017766125522,278018066001904,255
6265,308628,-21830,278020766125491,278021066001885,255
6270,309072,18291,276304466074917,276304765951461,255
6272,356023,-10510,276811466060006,276811765936825,255
6455,315978,23349,277030766068640,277031065945010,255
6463,316122,-26000,276557066090355,276557365967243,255
6467,316228,11247,277001366083574,277001665960609,255
6467,316289,-25386,278599166127312,278599466003809,255
6478,316381,-691,277648166111828,277648465988175,255
6478,316395,8274,277830266090642,277830565967344,255
6478,316395,13245,277831166090785,277831465967421,255
6478,316403,15168,277932866120505,277933165997024,255
6478,316411,-31953,278080466033622,278080765910291,255
6478,316431,-31024,278537066055627,278537365931878,255
6478,316440,-10605,278613866099777,278614165976052,255
3271,288674,32622,276617066074597,276617365951283,255
3271,288717,17994,277388366112338,277388665988910,255
3271,288723,-31131,277419266075434,277419565952097,255
6187,303825,29462,276182366060470,276182665936719,255
6187,303871,-31319,276638966052045,276639265928373,255
6187,303892,-4751,276958166034445,276958465910973,255
6187,303916,24792,277254566048560,277254865925377,255
6192,304018,30269,276304466121536,276304765997885,255
6200,304259,-15620,278438066115869,278438365992287,255
6200,304259,-11006,278435366115961,278435665992319,255
6200,304259,20531,278439566115848,278439865992291,255
6200,304263,-28092,278536466060672,278536765932619,255
6204,355794,-14467,276999266086737,276999565963495,255
6204,355794,14739,276998966086822,276999265963510,255
6204,355806,-5410,277175666083586,277175965960291,254
6204,355812,2639,277237166092905,277237465969726,255
6360,312147,-27780,276174866081403,276175165957789,255
6360,312151,30795,276297566068076,276297865944927,255
6360,312168,-1456,276613766051464,276614065927888,255
6360,312173,-16633,276654866047174,276655165923452,255
6360,312173,-5301,276654566047068,276654865923443,255
6362,312225,15381,276299666037948,276299965914180,255
6362,312273,-22088,277309766063456,277310065939981,255
6362,312284,9478,277471166120843,277471465997171,255
6363,312345,2070,277247066084876,277247365961503,255
6363,312420,9202,278609066102577,278609365977910,255
6365,1103054,8266,276381866038325,276382165914936,255
6365,1103102,15878,277836566095947,277836865972882,255
6365,1240286,15183,276219566089033,276219865965692,255
6365,1240298,-15262,276351866033520,276352165910472,255
6365,1240313,-1431,276554966075550,276555265952198,255
6365,1240355,22880,277143566086067,277143865962775,255
6365,1240359,30899,277226066120180,277226365996801,255
6365,1240417,-9501,277861166129221,277861466005952,255
6365,1240419,13145,277910066156617,277910365932904,255
6365,1240494,15962,278769266108356,278769565984983,255
6367,312484,-8341,277566266063705,277566565940408,255
6367,312538,-31216,278702366081422,278702665958340,255
6299,309734,-4549,277998866061721,277999165938747,255
6299,309734,30976,277997666061723,277997965938754,255
6299,309743,-4923,278171966082890,278172265959410,255
6303,309806,-23074,277306766129191,277307066006122,255
6557,1277349,-18442,278076266124325,278076566000708,255
6557,1277349,5721,278075966124332,278076266000700,255
6557,1277349,8532,278075666124424,278075966000716,255
6557,1277349,22959,278077466124345,278077766000751,255
6557,1277355,24225,278121566050553,278121865927159,255
6367,312539,-215,278708366124521,278708666001411,255
6374,312585,13569,277496966116652,277497265993425,255
6374,312601,24796,277825766110108,277826065986503,255
6378,312674,-15894,276181166063646,276181465940461,255
6378,312684,4493,276298166066627,276298465943315,255
6378,312720,-419,277680566118652,277680865995206,255
6378,312722,16603,277736066100779,277736365976702,255
6378,312733,-29218,277829666055848,277829965932391,255
6378,312735,946,277841666048323,277841965924541,255
6382,312832,-10832,276175466081091,276175765957451,255
6382,312837,-1403,276347366049435,276347665926025,255
6382,312838,24037,276384566131564,276384866007975,255
6382,312846,-2924,276557666043920,276557965920695,255
6382,312854,20342,276717566116029,276717865992243,255
6382,312859,31429,276779966041967,276780265918517,255
6382,312901,-32320,277516466051836,277516765928649,255
6382,312917,24977,278026466056706,278026765933366,255
6382,312924,-3212,278114666131062,278114966007872,255
6382,312937,28427,278593466045175,278593765921931,255
6384,313075,15208,276439766050014,276440065926842,255
6385,313188,-32137,276179966041703,276180265918285,255
6385,313194,6361,276272066035598,276272365911875,255
6385,313195,187,276286166071806,276286465948473,255
6385,313199,-20433,276352466098844,276352765975611,255
6126,301431,24617,276612266094339,276612565970604,255
6126,301437,26629,276635366118875,276635665995265,255
6126,301441,27264,276714266103522,276714565979768,255
6126,301448,-7514,276864566093636,276864865970217,255
6126,301449,22456,276902966089023,276903265965709,255
6128,301549,-2570,276211166087373,276211465964053,255
6133,301664,-3468,277699166050680,277699465927348,254
6133,301666,-12206,277788266090881,277788565967436,255
6133,301688,-23972,278250566036420,278250865912787,255
6136,301918,4384,278020166047629,278020465924019,255
6137,302123,-2054,278072066060290,278072365936405,255
6142,302210,-25269,276286466089660,276286765966205,255
6142,302225,17568,276813266115578,276813565991866,255
6142,302226,-29298,276844766076495,276845065952840,255
6142,302226,-23508,276844466076589,276844765952861,255
6142,302228,30802,276930866102887,276931165979700,255
6144,302432,6011,277313366107401,277313665983728,255
6146,353017,13276,277935566099013,277935865975841,255
6148,900815,32598,276802466056134,276802765932423,255
6148,900849,16315,277251866109951,277252165986455,255
6252,307859,24896,276953666111399,276953965988300,255
6033,350713,-8545,277941566059774,277941865936346,255
6437,314419,10337,276467666062623,276467965939325,255
6437,314438,-3485,276868766036707,276869065913402,255
6437,314445,-27975,276959666079639,276959965956422,255
6437,314449,-21557,277042166126135,277042466002473,255
6437,314452,6005,277127066070136,277127365946727,255
6437,314470,29308,277645766122686,277646065999445,255
6437,314502,-27860,278078966048976,278079265925464,255
6437,314505,4924,278111066110100,278111365986529,255
6437,314508,32743,278200466127767,278200766004392,255
6437,314510,-12027,278251166118070,278251465994907,255
6437,314510,20827,278249666118289,278249965994915,255
6437,314517,-29416,278369966124780,278370266001171,255
6273,1102165,10647,278079266061277,278079565938031,255
6273,1102202,32363,278552966064373,278553265941035,255
6289,309176,4819,276476066051778,276476365928251,255
6289,309211,11169,277764566122610,277764865998870,255
6289,309213,-17140,277777466071745,277777765948324,255
6289,309213,9425,277777766071633,277778065948223,255
6290,309309,-30753,276263666033773,276263965910187,255
6290,309317,-12363,276305666057361,276305965933687,255
6290,309336,-8938,276526466057006,276526765933216,255
6290,309351,3942,276726266040294,276726565917104,255
6290,309407,-18439,277169066068038,277169365944542,255
7231,396137,23781,278369366127815,278369666004072,255
7251,567943,-12462,277305866049722,277306165926383,255
7251,567949,10881,277514366104903,277514665981173,255
7251,567961,-1471,277768166122857,277768465999302,255
7251,567966,-10749,277865666033810,277865965910150,255
9504,723552,327,277764566072429,277764865949209,255
9507,471738,15465,276344966074436,276345265950492,255
9507,471769,-12004,278282066090115,278282365966759,255
9507,471799,884,278779766033030,278780065909115,255
9508,1311019,-2219,278589566063632,278589865940293,255
9508,1311019,18579,278589866063694,278590165940261,255
9511,1311817,26612,276262466128048,276262766004674,255
6346,311512,-27016,276380066052217,276380365928895,255
6346,311512,6002,276379766052370,276380065928894,255
6346,311525,-8043,276640166060068,276640465936731,255
6346,311528,-16477,276701666038815,276701965915955,255
6346,311560,10057,277159466065543,277159765942054,255
6346,311577,-23025,277558166082527,277558465959071,255
6346,311584,-5063,277678766091671,277679065967975,255
6346,311590,18734,277777166074310,277777465950681,255
6346,311595,23276,277847966108436,277848265984996,255
6064,297863,13770,276217466067964,276217765944480,255
6064,297876,16341,276462266110695,276462565987200,255
6065,297930,32087,276186266126984,276186566003853,255
6065,297932,-11782,276272366040596,276272665916910,255
6065,297941,23285,277519466111162,277519765987653,255
6065,297958,15396,278110466129526,278110766015599,255
6078,298230,-20818,276180566102007,276180865978700,255
6100,300105,-6593,276719366067545,276719665943797,255
6100,300118,22183,276817466060816,276817765936947,255
6593,1087600,30112,278547866095947,278548165972682,255
6598,318118,-32691,277675766117448,277676065994233,255
6600,318284,-13515,277855766092141,277856065968732,255
6600,318291,2892,277946966044373,277947265921177,255
6600,318291,23507,277947566044440,277947865921129,255
6600,318298,-25406,278091866042128,278092165918706,255
6600,318310,22231,278197466070205,278197765946581,255
6604,318423,27002,276986966130084,276987266006983,255
6221,305722,22194,277127066066432,277127365942771,255
6221,305747,140,277234766070913,277235065946952,255
6221,305755,26267,277309466111268,277309765987675,255
6221,305787,640,277559366109909,277559665986829,255
6221,305807,17588,277829066071860,277829365948326,255
6221,305820,18696,278005466075753,278005765952288,255
6221,305827,25376,278033066073734,278033365949866,255
6221,305829,9736,278078366117330,278078665993522,255
6221,305832,14559,278099366055011,278099665931513,255
6396,313514,25221,276566066054256,276566365930496,255
6396,313523,-17922,276644966049070,276645265925780,255
6396,313583,-11628,277161866037618,277162165914171,255
6396,313604,13656,278807666131772,278807966007838,255
6405,313723,9537,276353066123367,276353366000208,255
6405,313724,10445,276368366110120,276368665986377,255
6405,313762,-13721,276989966103674,276990265979903,255
6405,313782,32423,277681166065689,277681465942300,255
6408,1404445,30594,278646266096114,278646565972496,255
6463,316149,23474,277074266064889,277074565941396,255
6467,316224,23948,276907466070254,276907765946866,255
6467,316228,1076,277000166083750,277000465960630,255
6467,316247,5912,277426166092524,277426465969144,255
6467,316295,14783,278722466103732,278722765980328,255
6467,316297,-31597,278807666097324,278807965974191,255
6478,316318,19098,276570266040583,276570565917509,255
6478,316329,-31237,276819866102301,276820165979064,255
6478,316344,28695,277078166102727,277078465979187,255
6478,316368,1842,277387766084810,277388065961414,255
6478,316390,3693,277767566091431,277767865967948,255
6478,316400,27103,277912466047483,277912765923994,255
6478,316436,6265,278601866054647,278602165930951,255
6478,316445,-11536,278684966119102,278685265995512,255
6486,316815,25739,276561566128361,276561866004886,255
6486,316823,-32248,276661766101794,276662065978426,255
6486,316823,28774,276661466101732,276661765978423,255
6486,316839,-6334,276966566068446,276966865944979,255
6360,312156,-28836,276386966031866,276387265908598,255
6360,312165,26300,276560066110366,276560365986847,255
6360,312168,-1911,276618866051419,276619165927907,255
6360,312168,25394,276616766051426,276617065927918,255
6360,312174,9956,276713066064206,276713365940666,255
6360,312182,-14469,277419866033137,277420165909706,255
6360,312182,23963,277420766033197,277421065909719,255
6362,312224,7820,276264566049665,276264866015735,255
6362,312227,8261,276383366040367,276383665917107,255
6362,312278,-22136,277386566118309,277386865994553,255
6362,312288,10545,277560266126308,277560566003098,255
6363,312337,18871,277225466068558,277225765945200,255
6363,312379,-175,277679966073787,277680265950334,255
6365,1103049,223,276263666056117,276263965932090,255
6365,1103067,-22898,277161266106189,277161565982299,255
6365,1103067,-10964,277160966106051,277161265982298,255
6365,1103086,-15251,277504766039105,277505065915299,255
6365,1103107,-17434,277853066043444,277853365919754,255
6365,1103108,9740,277868966061285,277869265938079,255
6365,1240293,-5462,276275066036983,276275365913841,255
6365,1240307,1405,276472466032044,276472765909040,255
6365,1240376,15381,277486766093657,277487065970294,255
6365,1240403,21053,277737266104034,277737565980279,255
6365,1240451,1316,278286866056892,278287165933267,255
6365,1240471,-29787,278450966043939,278451265919912,255
6365,1240499,-17640,278798366102907,278798665979334,255
6367,312456,-11259,276173966080429,276174265956831,255
6367,312459,25663,276209666048552,276209965925186,255
6367,312461,21924,276295166122205,276295465998348,255
6367,312488,-20972,277592666061279,277592965938042,255
6367,312488,-2738,277594166061268,277594465937958,255
6367,312495,18580,277694366057022,277694665933597,255
6367,312537,-11994,278680466103422,278680765980223,255
6299,309736,-6114,278027366042120,278027665918759,255
6303,309774,-11724,276366566041489,276366865918036,255
6303,309800,24623,276967166071622,276967465948332,255
6303,309824,-22498,277768466131636,277768766008186,255
6303,309824,30244,277769966131738,277770266008176,255
6303,309831,6274,277852766042222,277853065918836,255
6183,303444,28968,277400666080294,277400965956451,255
6187,303825,-9100,276182066061432,276182365936688,255
6187,303847,20444,276367166120456,276367465996704,255
6187,303847,31777,276367466120472,276367765996692,255
6187,303856,-26946,276483866046882,276484165923737,255
6187,303860,-8464,276560966049390,276561265925837,255
6192,304020,30101,276365066127818,276365366004631,255
6192,304033,1096,276467666124799,276467966001258,255
6192,304033,10710,276467366124562,276467666001275,255
6192,304047,-6620,276552866113605,276553165990054,255
6192,304055,5618,276727466054080,276727765930582,255
6192,304055,31837,276728366053950,276728665930564,255
6192,304061,-27311,276794066129762,276794366006165,255
6192,304125,-29962,277322966104788,277323265980998,255
6200,304233,-13299,276900266046370,276900565922730,255
6200,304258,-16599,278429966081276,278430265957871,255
6200,304259,6762,278438366115863,278438665992329,255
6200,304259,22165,278438666115884,278438965992301,255
6200,304263,-31323,278534366056208,278534665932605,255
3271,288702,11421,277046966050296,277047265926966,255
3271,288705,13076,277134266126303,277134566002972,255
3271,288739,-18084,277593266042317,277593565918855,255
3271,288740,9606,277595666112759,277595965988975,255
6257,307976,23483,277130966112509,277131265988924,255
6257,307994,-24302,277304966059848,277305265936357,255
6257,307994,-6884,277305566059943,277305865936331,255
6257,308029,32501,277667966037887,277668265914533,255
6257,308032,-4709,278537066078746,278537365955331,255
6265,308574,7715,276439166076149,276439465952892,255
6265,308602,27300,277650866088095,277651165964928,255
6265,308628,-10464,278024666125701,278024966001882,255
6272,356062,23119,277507466087707,277507765964058,255
6346,311581,25086,277589366070460,277589665947263,255
9534,1152596,18419,276624266113564,276624565989694,255
9536,327060,32070,276781166083311,276781465960345,255
