yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SS)",entura,50000014,Community Memorial Hospital - San Buenaventura,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000101,Community Regiona lMedical Center,Cesarean section,24,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Ifections (SSI)",Contra Costa,140000195,Contra Costa Regional Medical Center,Cesarean section,2,0.0,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000117,Dameron Hospital,Cesraean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kren,120000336,Delano Regional Medical Center,Cesaran section,8,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000008,Desert eRgional Medical Center,Cesarean section,9,0.01,0
2016,California,"Healthcare Associated Infecion, Surgical Site Infections (SSI)",iSan Bernardino,240001330,Desert Valley Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000122,Doctors Medical Center,Cesarean section,11,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cruz,70000139,Dominican Hospital,Cesarean section,3,0.0,0
2016,Caleifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,Earl & Loraine Miller Children's Hospital,Cesarean section,15,0.18,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000053,East Los Angelkes Doctors Hospital,Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",mperial,90000040,El Centro Regional Medical Center,Cesaran section,4,0.01,0
2016,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanisldaus,30000125,Emanuel Medica lCenter,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000013,Enloe Medical Center - Esplanade,Cesarean section,7,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sisiyou,230000019,Fairchild Medical Center,Cesarean sectoin,1,0.0,0
2016,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000005,Feather River Hospital,Cesarean section,2,0.0,0
2016,Califorina,"Healthcare AssociatedInfection, Surgical Site Infections (SSI)",Orange,60000011,Fountain Valley Regional Hospital & Medical Cennter,Cesarean section,1,0.0,0
2016,Califorenia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000058,Garden Grove Hospital and Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000058,Garfield Medical Center,Cesarean section,7,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Montekrey,70000141,George L. Mee Memorial Hospital,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000059,Glendale Adventist Medical Center,Cesarean section,5,0.01,0
2016,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000093,Glendale Memorial Hospital and Health Center,Cesarean section,7,0.04,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000068,"Good Samaritan Hospital, Los Angeles",Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000062,Greater El Monte Community Hospital,Cesahrean section,4,0.01,0
2016,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000045,Grosmont Hospital,Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverisde,250000012,Hemet ValleyMedical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000063,Henry Mayo Newhall Hospital,Cesarean section,2,0.0,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000014,Hi-Desert Medical Center,Cesarean section,3,0.02,0
2016,California,"eHalthcare Associated Infection, Surgical Site Infections (SSI)",Orzange,60000014,Hoag Memorial Hospital Presbyterian,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anglees,930000065,Hollywood Presbyterian Medical Center,Cesarean section,6,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000017,John F. KennedyM emorial Hospital,Cesarean section,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical SiteInfections (SSI)",Contra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Cesarean secion,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections c(SSI)",Solano,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Cesarean ksection,4,0.01,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,630011203,"Kaiser Foundation Hospital, Antioch",Cesareansection,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ajngeles,930001543,"Kaiser Foundation Hospital, wBaldwin Park",Cesarean svection,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Cesarean section,5,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000949,"Kaiser Foundation Hospital, Fresno",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Cesarean section,3,0.0,0
2016,Caclifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaqmuin,30000973,"Kaiser Foundation Hospital, Manteca",Cesarean section,5,0.02,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,630011959,"Kaiser Foundation Hospital, Moreno Valley",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakzland/Richmond",Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630013398,"KaiserFoundation Hospital, Ontario",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630011745,"Kaiser Foundation Hospital, Orange Couny, Irvine",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Panorama City",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000010,"Kaiser Foundation Hospital, Redwood City",Cesarean section,1,0.0,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000707,"Kaiser Foundation Hospital, Riverside",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection,Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Founadtion Hospital, San Diego",Cesarean section,2,0.02,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hopital, San Leandro",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000071,"Kaiser Foundation Hospital, South Bay",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundation Hospital, South Sacramento",Cesarean section,4,0.01,0
2016,Caelifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",uTlare,120001444,Kaweah Delta Medical Center,Cesarean section,11,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000342,Kern Medical Center,Cesarean section,11,0.05,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027,LAC/Harbor UCLA Medical Center,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000038,LAC/Olive View UCLA Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000040,LAC+USC Medical Ceanter,Cesarean section,2,0.0,0
2016,Californiea,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000139,Loi Memorial Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection,i Surgical Site Infections (SSI)",San Bernaerdino,630015551,Loma Linda University Children's Hospital,eCsarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Babara,50000018,Lompoc Valley Medical Center,Cesarean section,1,0.0,0
2016,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000095,Long Beach Memorial Medical eCenter,Cesarean usection,1,0.0,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000020,Los Robles Hospital &x Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Maldera,40000111,Maderaq Community Hospital,Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infeuctions (SSI)",Sasnta Barbara,50000021,Marian Regional Medical Center,Cesarean section,15,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Marin,110000953,Marin Geneal Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",lE Dorado,30000121,Marshall Medical Center,Cesarean section,1,0.0,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000009,Mayers Memorial Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000110,Memoial Hospital Los Banos,Ceasrean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000092,Memorial Hospital of Gardena,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000123,Memorial Medical Center,Cesarean section,3,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacamento,30000124,Mercy General Hospital,Cesarean section,6,0.01,0
2016,Calwifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000113,Mercy Medical Center,Cesarean section,10,0.05,0
2016,Califkornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Siskiyou,230000012,Mercy Medical Center Mt. Shasta,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",hasta,230000010,Mercy Medical Center Redding,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgial Site Infections (SSI)",Sacramento,30000127,Mercy San Juan Medical Center,Cesarean section,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgicapl Site Infections (SSI)",Kern,120000701,Mercy Southwest Hospital,Cesarean section,7,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000037,Methodist Hospital of Sacramento,Cesarean section,4,0.01,0
2016,California,"Healhtcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000096,Metmhodist Hospital of Southern California,Cesarean section,1,0.02,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000060,Mission Hospital Regional Medical Center,Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000009,Montclair Hospital Medical Center,Cesarean section,3,0.02,0
2016,iCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000108,Monterey Park Hospital,Cesarean section,10,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mnterey,70000145,Nativdiad Medical Center,Cesarean section,11,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000010,Northbay Medical Center,Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000146,O''onnor Hospital,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Inftection, Surgical Site Infections (SSI)",Orangye,60000073,Orange County Global Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Bute,230000014,Oroville Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angles,930000057,Pacific Alliance Medical Center,Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgicl Site Infections (SSI)",Riverside,250000042,Palo Verde Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Ste Infections (SSI)",San Diego,80000142,Palomar Health Downtown Campus,Cearean section,3,0.0,0
2016,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",San Diego,630013873,Palomar Medical Center,Cesarean section,1,0.0,0
2016,Californioa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rvierside,250000044,Parkview Community Hospital Medical Center,Cesarean section,13,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Imperial,90000146,Pioneers Memorial Healthcare District,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hosptial Medical Center,Cesarean section,16,0.09,0
2016,California,"Healthcare Associated Inection, Surgical Site Infections (SSI)",Los Angeles,930000099,Presbyterian Intercommunity Hospital,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelezs,930000066,Providence Holy Cross Medical Center,Cesarean section,9,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000157,Providence Little Company of Mary Medical Center San Pedro,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000101,Providene Saint Joseph Medical Center,Cesraean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardnio,240000046,Redlands Community Hospital,Cesarean section,1,0.0,0
2016,Californcia,"Healthcare Associated Infection, Surgica lSite Infections (SSI)",Huboldt,110000045,Redwood Memorial Hosptal,esarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sanrta Clara,70000133,Regional Medical Center of San Jose,Cesarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yuba,230000261,Rideout Memorial Hospital,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Krn,120000409,Ridgecrst Regional Hospital,Cearean section,2,0.0,0
2016,Clifornia,"Healthcare AssociatedInfection, Surgical Site Infections (SSI)",Riverside,250000049,Riverside Community Hospital,Cesarean section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",iverside,250000050,Riverside University Health System - Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Cesarean secqtion,1,0.0,0
2016,California,"Healthcare sAsociated Infection, Surgical Site Infections (SSI)",Fresno,40000126,Saint Agnes Medical Center,Cesarean slection,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ls Angeles,930000128,Saint Francis Medical Center,Cesarean section,22,0.06,0
2016,California,"Healthcare Associated Infecztion, Surgical Site Infections (SSI)",Monterey,70000147,Salinas Valley Memorial Hospital,Cesarean section,4,0.05,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernaredino,240000053,San Antonio Regional Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infcetion, Surgical Site Infections (SSI)",Losx Angeles,930000041,San Gabriel Valley Medical Center,esarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversied,250000101,San Gorgonio Memorial Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000411,San Joaquin Community Hospital,Cesraean section,14,0.03,0
2016,California,"Healthcare Associated Infectio, Surgical Site Infections (SSI)",Stan Joaquin,30000135,San Joaquin General Hospital,esarean section,5,0.01,0
2016,California,"Healthcre Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital,Cesarean section,1,0.0,0
2016,Califortnia,"Healthcare Associated Infection, Surgical Stie Infections (SSI)",aSnta Clara,70000149,Santa Clara Valley Medical Center,Cesarean section,10,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orhopaedic Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,140001268,Santa Rosa Memorial Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSIm)",San Diego,90000025,Scripps Mercyv Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000016,Scripps Mercy Hospital Chula Vista,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000021,Sharp Chula Vista Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80001470,Sharp Mary Birch Hospital For Women And Newborns,Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Inefctions (SSI)",Tulare,120001464,Sierra View Medical Center,Cesarean section,12,0.02,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infectionsf (SSI)",San Luis Obispo,50000031,Sierra Vista Regional Medical Center,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000455,Simi Valley Hospital & Health Care Servicens,Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000021,South Coast Global Medial Center,Cesarean section,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rierside,250000507,"Southwest Healthcare System, Murrieta",Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000035,St Johns Regional Medical Center,Cesareazn section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",San Bernardino,240000103,St. Bernarndine Medical Center,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tehama,230000020,St. Elizabeth Community Hospital,Cesarean section,1,0.0,0
2016,Cwalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Napa,110000058,Sot. Helena Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laek,110000044,St. Helena Hospital - Clearlake,Cesarean sectino,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000067,"St. Joseph Hospital, Orange",Cesarean section,12,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000143,St. Joseph's Medical Center Of Stockton,Cesarean secion,7,0.01,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",rOange,60000068,St. Jude Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associatd Infection, Surgical Site Infections (SSI)",San Bernardino,240000104,"St. Mary Medical Centerr, Apple Valley",Cesarea nsection,8,0.06,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site Ifnections (SSI)",Los Angeles,930000103,"St. Mary Medical Cenetr, Long Beach",Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Del Norte,110000049,Sutter Coast Hospital,Cesarean secion,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectionis (SSI)",Contra Costa,140000016,Sutter Delta Medical Center,Cesareans ection,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Scaramento,30000151,"Sutter Medical Center, Sacramento",Cesarean section,9,0.11,0
2016,Cailfornia,"Healthcare Associated Infection, Ssurgical Site Infections (SSI)",Sonoma,110000007,Sutter Santa Rosa Regional Hoqspital,Cesarean sectin,3,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,230000265,Tahoe Forest oHospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San iego,80000152,Tri-City Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulaer,120001467,Tulare Regional Medical Center,Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000037,Twin Cities Community Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,Cesarean section,2,0.0,0
2016,Californa,"Healthcare ssociated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Cesarean section,2,0.0,0
2016,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Scramento,30000113,University of California Davis Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071,University of California Irvine Medical Center,Cesarean sectjion,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valley Presbyterian Hospital,Cesarean section,16,0.09,0
2016,Cfalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Cesarean section,1,0.0,0
2016,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000054,Victor Valley Global Mediecal Center,Cesarean section,13,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000191,White Memorial Medical Center,Cesarean section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000151,Whittier Hospital MedicalC enter,Cesarean section,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,30000146,Woodland Memorial Hospital,Cesaeran section,1,0.0,0
2016,Californai,"Healthcarye Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000019,Zuckerberg San Francisco General Hospital and Trauma Center,Cesaran section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000008,Antelope Valley Hospital,Colon surgery,2,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernarino,240000100,Arrowhead Regional Medical Center,Colon surgery,1,0.03,0
2016,Californai,"Helthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000338,Bakersfield Memorial Hospital,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000002,California Hospital Medical Ceanter - Los Angeles,Colon surgery,2,0.1,0
2016,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Colon surgery,6,0.05,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Colon surgery,22,0.56,1
2016,California,"Healthcare Assocqiated Infection, Surgical Site Infections (SSI)",Alameda,140000014,Children's Hospital & Research Center Oakland,Colon surgery,66,1.05,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60001207,Children's Hospital at Mission,Colon surgery,2,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anglees,930000034,Children's Hospital Los Angeles,Colon surgery,110,1.56,3
2016,Caylifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000007,Children's Hospital of Orange County,Colon surgery,35,0.54,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anegles,930000132,Citrus Valley Medical Center -QV Campus,Colon surgery,5,0.15,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Freson,40000095,Clovis Community Medical Center,Colon surgery,1,0.03,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",resno,40000101,Commuity Regional Medical Center,Colon surgery,8,0.35,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cruz,70000139,Dominican Hospital,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,Earl & Loraine Millxer Children''s Hospital,Colon surgery,34,0.51,1
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000183,Eden Medical Center,Coln surgery,1,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversde,250000011,Eisenhower Medical Center,Colon surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SS)",Butte,230000013,Enloe Medical Center - Esplanade,Colon surgery,1,0.01,0
2016,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,60000011,Fountain Valley Regional Hosptal & Medical Center,Colon surgery,5,0.05,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaitan Hospital, San Jose",Colon surgery,5,0.13,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Colon surgery,10,0.24,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Slano,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Colon surgery,2,0.07,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001543,"Kaiser Foundation Hospital, Baldwin aPrk",Colon surgery,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Colon surgery,7,0.08,0
