datevalue,socialdet,socialtier,sort,casessevendayavgsevendaysago,population,caserateperonezerozerok,statecaserateperonezerozerok,caserateperonezerozerokthreezerodaysago,ratediffthreezerodays
2020-12-10,insurance,5% - 10%,1.0,1781.14285714286,5902786,30.1746134307233,43.2681443048966,8.9521892107993,21.222424219924
2020-12-10,insurance,less than 5%,0.0,444.428571428571,2237998,19.8583095886847,43.2681443048966,5.7513137060125,14.1069958826722
2020-12-10,insurance,10% - 15%,2.0,2662.14285714286,6684699,39.8244237645234,43.2681443048966,10.9696145523638,28.8548092121596
2020-12-10,insurance,15% - 25%,3.0,6031.57142857143,11468254,52.5936330724052,43.2681443048966,13.4806920042057,39.1129410681995
2020-12-10,insurance,25% - 35%,4.0,5369.14285714286,7463115,71.9423840734446,43.2681443048966,17.1223027228864,54.8200813505582
2020-12-10,insurance,over 35%,5.0,4254.42857142857,4904246,86.7499014410894,43.2681443048966,17.9902418085413,68.7596596325481
2020-12-10,income_cumulative,above $120K,0.0,25304.0,2744855,921.87018986431,3542.46637607166,728.890961453337,192.979228410972
2020-12-10,income_cumulative,$80k - $100k,0.0,92218.0,5567034,1656.50146918449,3542.46637607166,1305.72222120433,350.779247980163
2020-12-10,income_cumulative,$100k - $120k,0.0,42023.0,3267678,1286.0202259831,3542.46637607166,1023.93809916399,262.082126819105
2020-12-10,income_cumulative,$60k - $80k,0.0,192909.0,8630488,2235.20384942312,3542.46637607166,1812.94499221828,422.25885720483
2020-12-10,income_cumulative,below $40K,0.0,296487.0,7290434,4066.79492606339,3542.46637607166,3408.39790882134,658.397017242046
2020-12-10,income_cumulative,$40k - $60k,0.0,329604.0,11160609,2953.27970005938,3542.46637607166,2514.97028522368,438.309414835696
2020-12-10,income,above $120K,0.0,571.571428571429,2744855,20.8233742245557,47.5083811515474,5.80306479889518,15.0203094256605
2020-12-10,income,$80k - $100k,2.0,2182.71428571429,5567034,39.2078490218361,47.5083811515474,10.3851145357269,28.8227344861093
2020-12-10,income,$100k - $120k,1.0,1046.85714285714,3267678,32.0367289205712,47.5083811515474,8.58189122149035,23.4548376990809
2020-12-10,income,$60k - $80k,3.0,4532.57142857143,8630488,52.5181360378628,47.5083811515474,13.2437470511517,39.2743889867112
2020-12-10,income,below $40K,5.0,5225.85714285714,7290434,71.6810157372955,47.5083811515474,16.6735125586684,55.0075031786271
2020-12-10,income,$40k - $60k,4.0,7307.0,11160609,65.4713376304107,47.5083811515474,15.4663859036981,50.0049517267126
2020-12-10,crowding,less than 2%,0.0,2634.85714285714,8304145,31.729421184928,47.5083811515474,9.24667311152615,22.4827480734019
2020-12-10,crowding,2% - 5%,1.0,3602.28571428571,8863472,40.6419258083707,47.5083811515474,10.9679689532822,29.6739568550886
2020-12-10,crowding,5% - 10%,2.0,4295.0,8093475,53.0674401292399,47.5083811515474,13.299955475597,39.767484653643
2020-12-10,crowding,10% - 15%,3.0,3173.42857142857,4893204,64.853796641803,47.5083811515474,15.8996027960412,48.9541938457618
2020-12-10,crowding,15% - 20%,4.0,2480.71428571429,3217019,77.1122049858669,47.5083811515474,17.5273177701824,59.5848872156845
2020-12-10,crowding,over 20%,5.0,4680.28571428571,5289783,88.4778395311436,47.5083811515474,17.851123841672,70.6267156894716
2020-12-10,insurance,5% - 10%,1.0,1825.0,5902786,30.9176039924199,47.5083811515474,8.9642900342797,21.9533139581402
2020-12-10,insurance,less than 5%,0.0,451.857142857143,2237998,20.1902389035711,47.5083811515474,5.78322998629004,14.407008917281
2020-12-10,insurance,10% - 15%,2.0,2711.14285714286,6684699,40.5574410626845,47.5083811515474,10.9973965490871,29.5600445135974
2020-12-10,insurance,15% - 25%,3.0,6148.14285714286,11468254,53.6101036578267,47.5083811515474,13.4931487515761,40.1169549062506
2020-12-10,insurance,25% - 35%,4.0,5442.0,7463115,72.918613742385,47.5083811515474,17.1337877778151,55.7848259645699
2020-12-10,insurance,over 35%,5.0,4288.42857142857,4904246,87.4431782465352,47.5083811515474,17.9989805918032,69.444197654732
2020-12-10,income_cumulative,above $120K,0.0,25827.0,2744855,940.924019665884,3627.81578283722,728.963825047225,211.960194618659
2020-12-10,income_cumulative,$80k - $100k,0.0,94155.0,5567034,1691.29558037547,3627.81578283722,1306.20721914039,385.088361235085
2020-12-10,income_cumulative,$100k - $120k,0.0,42833.0,3267678,1310.80847011242,3627.81578283722,1022.98941327756,287.819056834853
2020-12-10,income_cumulative,$60k - $80k,0.0,197705.0,8630488,2290.7742876185,3627.81578283722,1813.51274690377,477.261540714731
2020-12-10,income_cumulative,below $40K,0.0,303190.0,7290434,4158.73732620033,3627.81578283722,3406.55988381487,752.17744238546
2020-12-10,income_cumulative,$40k - $60k,0.0,336691.0,11160609,3016.7798190941,3627.81578283722,2513.73379355911,503.046025534987
2020-12-12,income,above $120K,0.0,617.142857142857,2744855,22.483623256706,56.4644619665956,6.88040507994567,15.6032181767603
2020-12-12,income,$80k - $100k,2.0,2384.42857142857,5567034,42.8312198457665,56.4644619665956,12.3097095201092,30.5215103256574
2020-12-12,income,$100k - $120k,1.0,1135.71428571429,3267678,34.7560036733817,56.4644619665956,10.2388126544729,24.5171910189088
2020-12-12,income,$60k - $80k,3.0,5067.0,8630488,58.710469211011,56.4644619665956,15.7332603076111,42.9772089033999
2020-12-12,income,below $40K,5.0,5988.28571428571,7290434,82.1389469308098,56.4644619665956,19.9576595851495,62.1812873456603
2020-12-12,income,$40k - $60k,4.0,8233.42857142857,11160609,73.7722159375763,56.4644619665956,18.4385739421311,55.3336419954451
2020-12-12,crowding,less than 2%,0.0,2861.57142857143,8304145,34.4595551808335,56.4644619665956,10.9446203414938,23.5149348393397
2020-12-12,crowding,2% - 5%,1.0,3956.28571428571,8863472,44.6358460238348,56.4644619665956,13.0793634174702,31.5564826063646
2020-12-12,crowding,5% - 10%,2.0,4766.71428571429,8093475,58.8957683283668,56.4644619665956,15.7375451918278,43.158223136539
2020-12-12,crowding,10% - 15%,3.0,3614.28571428571,4893204,73.8633769261554,56.4644619665956,19.0672614507795,54.7961154753759
2020-12-12,crowding,15% - 20%,4.0,2837.42857142857,3217019,88.2005537246927,56.4644619665956,21.1775471107169,67.0230066139758
2020-12-12,crowding,over 20%,5.0,5389.71428571429,5289783,101.889137715371,56.4644619665956,21.23500556234,80.6541321530311
2020-12-12,insurance,5% - 10%,1.0,1979.85714285714,5902786,33.5410625229704,56.4644619665956,10.6196826863983,22.9213798365721
2020-12-12,insurance,less than 5%,0.0,495.571428571429,2237998,22.1435152565565,56.4644619665956,6.83008397939332,15.3134312771631
2020-12-12,insurance,10% - 15%,2.0,2957.85714285714,6684699,44.2481724735421,56.4644619665956,13.0447159999276,31.2034564736145
2020-12-12,insurance,15% - 25%,3.0,6875.85714285714,11468254,59.9555707682891,56.4644619665956,16.0480276372373,43.9075431310518
2020-12-12,insurance,25% - 35%,4.0,6179.42857142857,7463115,82.7995893327193,56.4644619665956,20.7917777726095,62.0078115601098
2020-12-12,insurance,over 35%,5.0,4937.42857142857,4904246,100.676609032838,56.4644619665956,21.115813288555,79.5607957442825
2020-12-12,income_cumulative,above $120K,0.0,26501.0,2744855,965.479050805962,3716.64644861741,749.547790320436,215.931260485527
2020-12-12,income_cumulative,$80k - $100k,0.0,96446.0,5567034,1732.44855339486,3716.64644861741,1341.03725610442,391.411297290442
2020-12-12,income_cumulative,$100k - $120k,0.0,43916.0,3267678,1343.95127059643,3716.64644861741,1051.48059264101,292.470677955417
2020-12-12,income_cumulative,$60k - $80k,0.0,202421.0,8630488,2345.4177793886,3716.64644861741,1856.9286000977,488.489179290905
2020-12-12,income_cumulative,below $40K,0.0,310066.0,7290434,4253.05269892026,3716.64644861741,3465.88419838929,787.16850053097
2020-12-12,income_cumulative,$40k - $60k,0.0,343675.0,11160609,3079.35704942266,3716.64644861741,2565.95316617579,513.403883246873
2020-12-13,income,above $120K,0.0,617.285714285714,2744855,22.4888277991265,62.0286380990069,7.41647294926065,15.0723548498659
2020-12-13,income,$80k - $100k,2.0,2415.85714285714,5567034,43.395767707852,62.0286380990069,13.0846797671538,30.3110879406982
2020-12-13,income,$100k - $120k,1.0,1145.85714285714,3267678,35.0664032030434,62.0286380990069,10.9601636741092,24.1062395289342
2020-12-13,income,$60k - $80k,3.0,5137.28571428571,8630488,59.5248578560762,62.0286380990069,16.9267038301559,42.5981540259203
2020-12-13,income,below $40K,5.0,6085.28571428571,7290434,83.4694575698198,62.0286380990069,21.5174334712348,61.9520240985849
2020-12-13,income,$40k - $60k,4.0,8349.57142857143,11160609,74.8128657546504,62.0286380990069,19.7749065485584,55.037959206092
2020-12-13,crowding,less than 2%,0.0,2879.42857142857,8304145,34.6745940904039,62.0286380990069,11.6912354355222,22.9833586548817
2020-12-13,crowding,2% - 5%,1.0,3999.57142857143,8863472,45.124206728147,62.0286380990069,13.9964500206175,31.1277567075295
2020-12-13,crowding,5% - 10%,2.0,4826.14285714286,8093475,59.6300458967607,62.0286380990069,16.9413367823198,42.688709114441
2020-12-13,crowding,10% - 15%,3.0,3691.28571428571,4893204,75.4369879997996,62.0286380990069,20.5678849978168,54.8691030019828
2020-12-13,crowding,15% - 20%,4.0,2871.57142857143,3217019,89.2618734477922,62.0286380990069,22.8294757173822,66.43239773041
2020-12-13,crowding,over 20%,5.0,5483.14285714286,5289783,103.655345732384,62.0286380990069,22.7473549347055,80.9079907976781
2020-12-13,insurance,5% - 10%,1.0,1999.0,5902786,33.8653645922451,62.0286380990069,11.3215304482615,22.5438341439836
2020-12-13,insurance,less than 5%,0.0,490.285714285714,2237998,21.9073347825027,62.0286380990069,7.46840958494409,14.4389251975586
2020-12-13,insurance,10% - 15%,2.0,2996.0,6684699,44.8187719447054,62.0286380990069,14.0106746552302,30.8080972894751
2020-12-13,insurance,15% - 25%,3.0,6950.85714285714,11468254,60.6095500052331,62.0286380990069,17.206505142681,43.4030448625521
2020-12-13,insurance,25% - 35%,4.0,6292.71428571429,7463115,84.3175307591305,62.0286380990069,22.3269467814138,61.9905839777167
2020-12-13,insurance,over 35%,5.0,5022.28571428571,4904246,102.406888118698,62.0286380990069,22.7383140475184,79.6685740711795
2020-12-13,income_cumulative,above $120K,0.0,27057.0,2744855,985.73512990668,3788.73367895067,760.768783779107,224.966346127573
2020-12-13,income_cumulative,$80k - $100k,0.0,98440.0,5567034,1768.26654911754,3788.73367895067,1360.00606427049,408.260484847048
2020-12-13,income_cumulative,$100k - $120k,0.0,44798.0,3267678,1370.94291420391,3788.73367895067,1067.82247210404,303.120442099864
2020-12-13,income_cumulative,$60k - $80k,0.0,206065.0,8630488,2387.64018905999,3788.73367895067,1878.92040403741,508.719785022585
2020-12-13,income_cumulative,below $40K,0.0,315694.0,7290434,4330.24974919189,3788.73367895067,3499.66819533652,830.581553855367
2020-12-13,income_cumulative,$40k - $60k,0.0,349586.0,11160609,3132.32010905498,3788.73367895067,2588.08457495465,544.235534100334
2020-12-14,income,above $120K,0.0,629.857142857143,2744855,22.9468275321335,63.899739170789,7.74435912175428,15.2024684103792
2020-12-14,income,$80k - $100k,2.0,2439.71428571429,5567034,43.8243108577078,63.899739170789,13.6902856555727,30.1340252021351
2020-12-14,income,$100k - $120k,1.0,1165.71428571429,3267678,35.6740867892823,63.899739170789,11.2749350281323,24.3991517611501
2020-12-14,income,$60k - $80k,3.0,5268.57142857143,8630488,61.0460431504155,63.899739170789,17.6666057089041,43.3794374415113
2020-12-14,income,below $40K,5.0,6236.14285714286,7290434,85.5387053382948,63.899739170789,22.5207051165561,63.0180002217387
2020-12-14,income,$40k - $60k,4.0,8534.0,11160609,76.4653613436328,63.899739170789,20.6952352305711,55.7701261130617
2020-12-14,crowding,less than 2%,0.0,2893.85714285714,8304145,34.8483455293368,63.899739170789,12.2159303748739,22.6324151544629
2020-12-14,crowding,2% - 5%,1.0,4050.57142857143,8863472,45.6996020134258,63.899739170789,14.6040803358839,31.0955216775419
2020-12-14,crowding,5% - 10%,2.0,4931.14285714286,8093475,60.9273872736106,63.899739170789,17.6279569123805,43.2994303612301
2020-12-14,crowding,10% - 15%,3.0,3778.42857142857,4893204,77.2178836490073,63.899739170789,21.5809518671202,55.6369317818871
2020-12-14,crowding,15% - 20%,4.0,2950.42857142857,3217019,91.7131223480051,63.899739170789,23.7309313817721,67.982190966233
2020-12-14,crowding,over 20%,5.0,5669.57142857143,5289783,107.179659894771,63.899739170789,23.9032219550135,83.2764379397578
2020-12-14,insurance,5% - 10%,1.0,2011.0,5902786,34.0686584267158,63.899739170789,11.6821349879773,22.3865234387384
2020-12-14,insurance,less than 5%,0.0,486.285714285714,2237998,21.7286036129485,63.899739170789,7.79395564377499,13.9346479691735
2020-12-14,insurance,10% - 15%,2.0,3044.42857142857,6684699,45.5432409361823,63.899739170789,14.6154673531299,30.9277735830524
2020-12-14,insurance,15% - 25%,3.0,7069.57142857143,11468254,61.6447057117102,63.899739170789,17.9950172512249,43.6496884604853
2020-12-14,insurance,25% - 35%,4.0,6469.42857142857,7463115,86.6853662502664,63.899739170789,23.4831089775707,63.2022572726957
2020-12-14,insurance,over 35%,5.0,5193.28571428571,4904246,105.893662640204,63.899739170789,23.6966672785757,82.1969953616286
2020-12-14,income_cumulative,above $120K,0.0,27682.0,2744855,1008.50500299652,3869.37080168137,768.820210903672,239.684792092843
2020-12-14,income_cumulative,$80k - $100k,0.0,100164.0,5567034,1799.23456547957,3869.37080168137,1369.7239858783,429.510579601274
2020-12-14,income_cumulative,$100k - $120k,0.0,45759.0,3267678,1400.35217668326,3869.37080168137,1078.80886672432,321.543309958937
2020-12-14,income_cumulative,$60k - $80k,0.0,209785.0,8630488,2430.74319783539,3869.37080168137,1896.96109883937,533.782098996024
2020-12-14,income_cumulative,below $40K,0.0,320921.0,7290434,4401.94644104864,3869.37080168137,3521.16211462857,880.784326420073
2020-12-14,income_cumulative,$40k - $60k,0.0,356406.0,11160609,3193.4278855213,3869.37080168137,2610.61022745264,582.817658068659
2020-12-15,income,above $120K,0.0,647.428571428571,2744855,23.5869862498592,63.899739170789,7.82763180048283,15.7593544493763
2020-12-15,income,$80k - $100k,2.0,2462.42857142857,5567034,44.2323249943969,63.899739170789,13.9930885997822,30.2392363946146
2020-12-15,income,$100k - $120k,1.0,1176.0,3267678,35.9888581433054,63.899739170789,11.4716671243967,24.5171910189088
2020-12-15,income,$60k - $80k,3.0,5372.57142857143,8630488,62.2510735032762,63.899739170789,17.9993132651198,44.2517602381564
2020-12-15,income,below $40K,5.0,6400.14285714286,7290434,87.7882284805384,63.899739170789,22.7578064233605,65.0304220571779
2020-12-15,income,$40k - $60k,4.0,8754.28571428571,11160609,78.4391399634708,63.899739170789,21.0779588410325,57.3611811224382
2020-12-15,crowding,less than 2%,0.0,2918.14285714286,8304145,35.1407984463525,63.899739170789,12.5204254708255,22.6203729755269
2020-12-15,crowding,2% - 5%,1.0,4096.14285714286,8863472,46.213750741728,63.899739170789,14.8345608002952,31.3791899414328
2020-12-15,crowding,5% - 10%,2.0,5023.0,8093475,62.0623403420657,63.899739170789,17.9880353353429,44.0743050067228
2020-12-15,crowding,10% - 15%,3.0,3869.28571428571,4893204,79.0746863258861,63.899739170789,21.9137749884475,57.1609113374386
2020-12-15,crowding,15% - 20%,4.0,3039.57142857143,3217019,94.4840993656372,63.899739170789,23.8996767770766,70.5844225885606
2020-12-15,crowding,over 20%,5.0,5866.71428571429,5289783,110.906520848101,63.899739170789,24.2380993160373,86.6684215320634
2020-12-15,insurance,5% - 10%,1.0,2039.71428571429,5902786,34.5551115306278,63.899739170789,11.8563868460951,22.6987246845327
2020-12-15,insurance,less than 5%,0.0,489.142857142857,2237998,21.8562687340586,63.899739170789,7.90247099671862,13.95379773734
2020-12-15,insurance,10% - 15%,2.0,3084.28571428571,6684699,46.1394853273979,63.899739170789,14.9424400837965,31.1970452436014
2020-12-15,insurance,15% - 25%,3.0,7193.28571428571,11468254,62.7234600339835,63.899739170789,18.2715570428469,44.4519029911366
2020-12-15,insurance,25% - 35%,4.0,6636.85714285714,7463115,88.9287803130079,63.899739170789,23.9271977681476,65.0015825448604
2020-12-15,insurance,over 35%,5.0,5369.57142857143,4904246,109.488215488608,63.899739170789,23.999611764989,85.4886037236189
2020-12-15,income_cumulative,above $120K,0.0,27895.0,2744855,1016.26497574553,3869.37080168137,764.885576833749,251.379398911782
2020-12-15,income_cumulative,$80k - $100k,0.0,101489.0,5567034,1823.03539011977,3869.37080168137,1360.31143334134,462.723956778421
2020-12-15,income_cumulative,$100k - $120k,0.0,45757.0,3267678,1400.2909711422,3869.37080168137,1071.55601010871,328.734961033492
2020-12-15,income_cumulative,$60k - $80k,0.0,210774.0,8630488,2442.20257301789,3869.37080168137,1893.3575946111,548.844978406783
2020-12-15,income_cumulative,below $40K,0.0,315384.0,7290434,4325.99760178886,3869.37080168137,3467.81823962743,858.17936216143
2020-12-15,income_cumulative,$40k - $60k,0.0,352265.0,11160609,3156.32417549974,3869.37080168137,2582.40388136526,573.920294134487
2020-12-16,income,above $120K,0.0,664.428571428571,2744855,24.2063267979027,67.0104091032912,8.05142712456578,16.1548996733369
2020-12-16,income,$80k - $100k,2.0,2594.42857142857,5567034,46.6034260151559,67.0104091032912,14.634620261243,31.9688057539129
2020-12-16,income,$100k - $120k,1.0,1226.85714285714,3267678,37.5452276159751,67.0104091032912,12.2717109825387,25.2735166334364
2020-12-16,income,$60k - $80k,3.0,5667.71428571429,8630488,65.6708437079605,67.0104091032912,19.2887619531397,46.3820817548208
2020-12-16,income,below $40K,5.0,6777.57142857143,7290434,92.9652669315905,67.0104091032912,24.2098069881711,68.7554599434194
2020-12-16,income,$40k - $60k,4.0,9267.57142857143,11160609,83.0382233493838,67.0104091032912,22.4526918097135,60.5855315396703
2020-12-16,crowding,less than 2%,0.0,3068.14285714286,8304145,36.9471252867436,67.0104091032912,13.2291937167695,23.7179315699741
2020-12-16,crowding,2% - 5%,1.0,4275.85714285714,8863472,48.2413341279483,67.0104091032912,15.7049066099605,32.5364275179878
2020-12-16,crowding,5% - 10%,2.0,5353.14285714286,8093475,66.141464045331,67.0104091032912,19.0417942496005,47.0996697957305
2020-12-16,crowding,10% - 15%,3.0,4104.85714285714,4893204,83.8889435808755,67.0104091032912,23.1574824418286,60.7314611390468
2020-12-16,crowding,15% - 20%,4.0,3221.57142857143,3217019,100.141510776636,67.0104091032912,25.8269268181861,74.3145839584499
2020-12-16,crowding,over 20%,5.0,6175.0,5289783,116.734467179467,67.0104091032912,26.0232117002045,90.711255479262
2020-12-16,insurance,5% - 10%,1.0,2143.85714285714,5902786,36.31941159407,67.0104091032912,12.521932137517,23.797479456553
2020-12-16,insurance,less than 5%,0.0,509.857142857143,2237998,22.7818408621072,67.0104091032912,8.01098634966226,14.770854512445
2020-12-16,insurance,10% - 15%,2.0,3216.85714285714,6684699,48.1226924781077,67.0104091032912,15.8165044422451,32.3061880358626
2020-12-16,insurance,15% - 25%,3.0,7654.85714285714,11468254,66.7482351093474,67.0104091032912,19.4350172472387,47.3132178621087
2020-12-16,insurance,25% - 35%,4.0,7025.14285714286,7463115,94.1315101957139,67.0104091032912,25.6021016119179,68.5294085837961
2020-12-16,insurance,over 35%,5.0,5648.0,4904246,115.165511681102,67.0104091032912,25.6308513072142,89.5346603738883
2020-12-16,income_cumulative,above $120K,0.0,28415.0,2744855,1035.20951015627,4076.94554284216,779.385432017356,255.824078138918
2020-12-16,income_cumulative,$80k - $100k,0.0,104431.0,5567034,1875.88220226426,4076.94554284216,1383.75300025112,492.129202013137
2020-12-16,income_cumulative,$100k - $120k,0.0,47120.0,3267678,1442.00254737462,4076.94554284216,1089.73405580354,352.268491571079
2020-12-16,income_cumulative,$60k - $80k,0.0,215903.0,8630488,2501.63142570849,4076.94554284216,1920.41284339889,581.218582309598
2020-12-16,income_cumulative,below $40K,0.0,324175.0,7290434,4446.58027217584,4076.94554284216,3511.31359257899,935.266679596853
2020-12-16,income_cumulative,$40k - $60k,0.0,362738.0,11160609,3250.163140739,4076.94554284216,2622.65258105539,627.510559683616
2020-12-17,income,above $120K,0.0,699.142857142857,2744855,25.4710306060924,69.6312321798626,8.58229045146022,16.8887401546322
2020-12-17,income,$80k - $100k,2.0,2751.85714285714,5567034,49.4312975788749,69.6312321798626,15.1273165772448,34.30398100163
2020-12-17,income,$100k - $120k,1.0,1293.0,3267678,39.569382295318,69.6312321798626,12.9187409880306,26.6506413072874
2020-12-17,income,$60k - $80k,3.0,5937.0,8630488,68.7910115859034,69.6312321798626,20.1230137358894,48.667997850014
2020-12-17,income,below $40K,5.0,7091.28571428571,7290434,97.268361722851,69.6312321798626,25.8675566208698,71.4008051019812
2020-12-17,income,$40k - $60k,4.0,9681.71428571429,11160609,86.7489783551622,69.6312321798626,23.8210247180188,62.9279536371434
2020-12-17,crowding,less than 2%,0.0,3249.14285714286,8304145,39.126759674149,69.6312321798626,13.9155979161181,25.2111617580308
2020-12-17,crowding,2% - 5%,1.0,4470.14285714286,8863472,50.4333161671054,69.6312321798626,16.5172293656481,33.9160868014572
2020-12-17,crowding,5% - 10%,2.0,5612.42857142857,8093475,69.3451029555114,69.6312321798626,19.9755270228707,49.3695759326406
2020-12-17,crowding,10% - 15%,3.0,4279.42857142857,4893204,87.4565738814194,69.6312321798626,24.6931400016373,62.7634338797822
2020-12-17,crowding,15% - 20%,4.0,3374.85714285714,3217019,104.90634785984,69.6312321798626,26.7061791410886,78.2001687187513
2020-12-17,crowding,over 20%,5.0,6468.0,5289783,122.273446755755,69.6312321798626,27.9271515350576,94.3462952206978
2020-12-17,insurance,5% - 10%,1.0,2264.57142857143,5902786,38.3644507622575,69.6312321798626,12.884956841929,25.4794939203285
2020-12-17,insurance,less than 5%,0.0,541.571428571429,2237998,24.19892370643,69.6312321798626,8.5407966022694,15.6581271041606
2020-12-17,insurance,10% - 15%,2.0,3372.85714285714,6684699,50.4563802028654,69.6312321798626,16.6072228105238,33.8491573923416
2020-12-17,insurance,15% - 25%,3.0,8004.57142857143,11468254,69.7976468656121,69.6312321798626,20.5611072095194,49.2365396560926
2020-12-17,insurance,25% - 35%,4.0,7351.71428571429,7463115,98.5073161235528,69.6312321798626,27.0013641373992,71.5059519861536
2020-12-17,insurance,over 35%,5.0,5918.71428571429,4904246,120.685509774883,69.6312321798626,27.4456052979398,93.2399044769427
2020-12-17,income_cumulative,above $120K,0.0,29118.0,2744855,1060.82106340772,4206.37511475446,794.395332358176,266.425731049545
2020-12-17,income_cumulative,$80k - $100k,0.0,107398.0,5567034,1929.17808657177,4206.37511475446,1408.0567857139,521.121300857871
2020-12-17,income_cumulative,$100k - $120k,0.0,48270.0,3267678,1477.19573348414,4206.37511475446,1107.42245716989,369.773276314251
2020-12-17,income_cumulative,$60k - $80k,0.0,222254.0,8630488,2575.2193850452,4206.37511475446,1949.2292903947,625.990094650499
2020-12-17,income_cumulative,below $40K,0.0,333353.0,7290434,4572.47126851433,4206.37511475446,3542.27196899389,1030.19929952044
2020-12-17,income_cumulative,$40k - $60k,0.0,374050.0,11160609,3351.51961689546,4206.37511475446,2662.23823449061,689.281382404849
2020-12-18,income,above $120K,0.0,704.0,2744855,25.6479850483905,72.2830266782844,8.87374482701012,16.7742402213804
2020-12-18,income,$80k - $100k,2.0,2861.57142857143,5567034,51.4020828428824,72.2830266782844,15.6302773998301,35.7718054430523
2020-12-18,income,$100k - $120k,1.0,1329.85714285714,3267678,40.6973129805673,72.2830266782844,13.3428079510894,27.3545050294779
2020-12-18,income,$60k - $80k,3.0,6120.85714285714,8630488,70.9213331025678,72.2830266782844,20.9539549956917,49.9673781068761
2020-12-18,income,below $40K,5.0,7387.14285714286,7290434,101.326517147578,72.2830266782844,26.9060995349718,74.4204176126062
2020-12-18,income,$40k - $60k,4.0,10074.5714285714,11160609,90.2690115617475,72.2830266782844,24.7989539434119,65.4700576183355
2020-12-18,crowding,less than 2%,0.0,3331.71428571429,8304145,40.1210995920024,72.2830266782844,14.416208497598,25.7048910944044
2020-12-18,crowding,2% - 5%,1.0,4619.0,8863472,52.1127612294595,72.2830266782844,17.1683769713977,34.9443842580618
2020-12-18,crowding,5% - 10%,2.0,5817.28571428571,8093475,71.8762424581001,72.2830266782844,20.8439514547212,51.0322910033788
2020-12-18,crowding,10% - 15%,3.0,4439.28571428571,4893204,90.7234955723431,72.2830266782844,25.4609687815416,65.2625267908015
2020-12-18,crowding,15% - 20%,4.0,3501.42857142857,3217019,108.840779971414,72.2830266782844,27.456652083364,81.3841278880497
2020-12-18,crowding,over 20%,5.0,6769.28571428571,5289783,127.969062517039,72.2830266782844,29.3476796955295,98.6213828215098
2020-12-18,insurance,5% - 10%,1.0,2312.0,5902786,39.167945441356,72.2830266782844,13.1729564407625,25.9949890005935
2020-12-18,insurance,less than 5%,0.0,544.142857142857,2237998,24.3138223154291,72.2830266782844,8.91740870954436,15.3964136058847
2020-12-18,insurance,10% - 15%,2.0,3494.85714285714,6684699,52.2814436799195,72.2830266782844,17.2697165785411,35.0117271013784
2020-12-18,insurance,15% - 25%,3.0,8253.14285714286,11468254,71.965120908055,72.2830266782844,21.4442905980781,50.5208303099769
2020-12-18,insurance,25% - 35%,4.0,7661.71428571429,7463115,102.661077656103,72.2830266782844,27.8129746856947,74.8481029704084
2020-12-18,insurance,over 35%,5.0,6212.14285714286,4904246,126.668663381544,72.2830266782844,28.971979441022,97.6966839405224
2020-12-18,income_cumulative,above $120K,0.0,29636.0,2744855,1079.69273422458,4306.98773659852,810.316027622588,269.376706601988
2020-12-18,income_cumulative,$80k - $100k,0.0,109689.0,5567034,1970.33105959116,4306.98773659852,1432.7198289071,537.611230684059
2020-12-18,income_cumulative,$100k - $120k,0.0,49350.0,3267678,1510.24672565657,4306.98773659852,1126.67159983328,383.575125823291
2020-12-18,income_cumulative,$60k - $80k,0.0,226763.0,8630488,2627.4644029399,4306.98773659852,1979.27394140401,648.190461535894
2020-12-18,income_cumulative,below $40K,0.0,339660.0,7290434,4658.98189325903,4306.98773659852,3580.23953032151,1078.74236293752
2020-12-18,income_cumulative,$40k - $60k,0.0,381939.0,11160609,3422.20572371992,4306.98773659852,2701.0174803185,721.188243401413
2020-12-19,income,above $120K,0.0,709.571428571429,2744855,25.8509622027914,75.6610476200919,9.34215364485816,16.5088085579332
2020-12-19,income,$80k - $100k,2.0,2940.28571428571,5567034,52.8160186247419,75.6610476200919,16.6259345384172,36.1900840863247
2020-12-19,income,$100k - $120k,1.0,1364.85714285714,3267678,41.7684099491181,75.6610476200919,14.0991335656171,27.669276383501
2020-12-19,income,$60k - $80k,3.0,6318.28571428571,8630488,73.2089044592347,75.6610476200919,21.927248742233,51.2816557170017
2020-12-19,income,below $40K,5.0,7714.0,7290434,105.809887312607,75.6610476200919,28.1014036436553,77.7084836689519
2020-12-19,income,$40k - $60k,4.0,10386.4285714286,11160609,93.0632779217386,75.6610476200919,25.9215245332938,67.1417533884448
2020-12-19,crowding,less than 2%,0.0,3415.14285714286,8304145,41.1257613775152,75.6610476200919,15.0045549541825,26.1212064233327
2020-12-19,crowding,2% - 5%,1.0,4728.28571428571,8863472,53.3457511264854,75.6610476200919,18.0338875265649,35.3118635999205
2020-12-19,crowding,5% - 10%,2.0,6014.14285714286,8093475,74.308536903405,75.6610476200919,21.7141409768804,52.5943959265246
2020-12-19,crowding,10% - 15%,3.0,4636.85714285714,4893204,94.7611655442353,75.6610476200919,26.7163542391798,68.0448113050555
2020-12-19,crowding,15% - 20%,4.0,3625.0,3217019,112.68195804874,75.6610476200919,28.9531572996172,83.728800749123
2020-12-19,crowding,over 20%,5.0,7014.0,5289783,132.59523122215,75.6610476200919,30.9329459126341,101.662285309516
2020-12-19,insurance,5% - 10%,1.0,2375.71428571429,5902786,40.2473388958076,75.6610476200919,13.8917453554982,26.3555935403094
