zip,eiaid,utilityname,state,servicetype,ownership,commrate,indrate,resrate
38318,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38222,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38333,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
37058,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
37185,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38387,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38380,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38221,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
37175,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38320,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
37097,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38341,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
38342,1578,Benton County,TN,Bundled,Municipal,0.1232413511860259,0.0890460383893779,0.117221214309619
99320,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99353,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99352,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99350,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99354,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
98944,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99301,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99337,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99336,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99338,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
98930,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99323,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99345,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99346,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99343,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
99349,1579,PUD No 1 of Benton County,WA,Bundled,Political Subdivision,0.063869974859176,0.0473405289043696,0.0772375864944666
72002,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
72018,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
72011,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
72019,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
72015,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
72158,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
72022,1581,City of Benton - (AR),AR,Bundled,Municipal,0.0790195555430769,0.0814482790654466,0.0931572457932135
42025,1582,City of Benton - (KY),KY,Bundled,Municipal,0.1108724832214765,0.0845600821636426,0.1161335764003977
72758,1586,City of Bentonville - (AR),AR,Bundled,Municipal,0.0777155655095184,0.0,0.1012101880951264
72756,1586,City of Bentonville - (AR),AR,Bundled,Municipal,0.0777155655095184,0.0,0.1012101880951264
72712,1586,City of Bentonville - (AR),AR,Bundled,Municipal,0.0777155655095184,0.0,0.1012101880951264
72715,1586,City of Bentonville - (AR),AR,Bundled,Municipal,0.0777155655095184,0.0,0.1012101880951264
72716,1586,City of Bentonville - (AR),AR,Bundled,Municipal,0.0777155655095184,0.0,0.1012101880951264
72719,1586,City of Bentonville - (AR),AR,Bundled,Municipal,0.0777155655095184,0.0,0.1012101880951264
79720,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79556,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79553,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79501,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79502,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79503,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79534,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79536,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79532,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79520,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79533,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79738,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79560,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79561,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79330,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79517,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79540,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79543,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79544,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79546,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79547,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79548,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79549,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
76483,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79356,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79351,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79601,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
76430,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
76388,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79526,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79525,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79521,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79528,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79373,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
79545,1591,"Big Country Electric Coop, Inc",TX,Bundled,Cooperative,0.1061356681167574,0.0857442348008385,0.1234796710297694
57004,1601,City of Beresford,SD,Bundled,Municipal,0.1108163265306122,0.0932810133553628,0.1221655636324183
29048,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29414,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29472,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29479,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29429,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29426,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29102,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29458,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29457,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29456,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29455,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29453,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29450,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29461,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29056,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29059,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29485,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29487,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29483,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29406,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29470,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29438,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29435,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29434,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29437,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29436,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29431,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29430,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29476,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29465,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29466,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29464,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29468,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29469,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29590,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29510,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29492,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29412,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29564,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29448,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29449,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29440,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
29445,1613,Berkeley Electric Coop Inc,SC,Bundled,Cooperative,0.1274837968978477,0.0752806591175009,0.1300050658200978
98605,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98022,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99320,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98948,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98947,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99353,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99352,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99350,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99354,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98944,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98620,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99301,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98619,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98932,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98377,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99337,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99336,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99338,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98938,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98935,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98936,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98937,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98930,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99322,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99323,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98907,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98901,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98903,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98908,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98952,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98361,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
99349,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98650,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98923,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98922,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
98926,1625,Benton Rural Electric Assn,WA,Bundled,Cooperative,0.0634853582366519,0.0586128675410315,0.0806374187412236
35221,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35022,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35021,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35111,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35228,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35080,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35244,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
35020,1640,City of Bessemer Utilities,AL,Bundled,Municipal,0.1071996653622398,0.0794102864801474,0.1061332365973103
59035,1675,Big Horn Rural Electric Co,MT,Bundled,Cooperative,0.1417023300047551,0.1101111111111111,0.1458333333333333
59014,1675,Big Horn Rural Electric Co,MT,Bundled,Cooperative,0.1417023300047551,0.1101111111111111,0.1458333333333333
59089,1675,Big Horn Rural Electric Co,MT,Bundled,Cooperative,0.1417023300047551,0.1101111111111111,0.1458333333333333
82443,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82442,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82441,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82410,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82411,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82414,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82421,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82423,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82422,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82426,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82428,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82801,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82433,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82642,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82401,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82836,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82834,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82838,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82630,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82844,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82432,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82431,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82434,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
82435,1675,Big Horn Rural Electric Co,WY,Bundled,Cooperative,0.1035329531051964,0.0988061134937325,0.1399284778529193
59038,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59031,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59037,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59034,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59035,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59043,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59010,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59012,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59016,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59022,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59025,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59075,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59089,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59050,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
59064,1683,"Big Horn County Elec Coop, Inc",MT,Bundled,Cooperative,0.1102196415046705,0.0,0.1058640134468362
82801,1683,"Big Horn County Elec Coop, Inc",WY,Bundled,Cooperative,0.118581081081081,0.0,0.1055539055539055
82838,1683,"Big Horn County Elec Coop, Inc",WY,Bundled,Cooperative,0.118581081081081,0.0,0.1055539055539055
82839,1683,"Big Horn County Elec Coop, Inc",WY,Bundled,Cooperative,0.118581081081081,0.0,0.1055539055539055
41630,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41632,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41339,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41274,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41655,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41653,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41222,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41226,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41224,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41607,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41601,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41257,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41256,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41255,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41254,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41772,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41602,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41603,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
41124,1708,Big Sandy Rural Elec Coop Corp,KY,Bundled,Cooperative,0.1045296167247386,0.0747478616111324,0.1098331833924276
