usaf,wban,yrmodahrmn,dir,spd,gus,clg,skc,l,m,h,vsb,mw,mw_one,mw_two,mw_three,aw,aw_one,aw_two,aw_three,w,temp,dewp,slp,alt,stp,max,min,pcp_zero_one,pcp_zero_six,pcp_two_four,pcpxx,sd
94889,201210051153,270,8,***,110,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,47,1017.9,30.06,987.4,61,53,0.00,*****,0.02,*****,**,
94889,201210051253,270,8,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,46,1018.5,30.08,988.1,***,***,0.00,*****,*****,*****,**,
94889,201210051353,280,10,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,45,1018.0,30.06,987.4,***,***,0.00,*****,*****,*****,**,
94889,201210051444,290,7,***,23,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,45,******,30.07,987.8,***,***,*****,*****,*****,*****,**,
94889,201210051451,290,11,***,50,***,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,45,******,30.07,987.8,***,***,*****,*****,*****,*****,**,
94889,201210051453,270,13,17,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,44,1018.0,30.07,987.8,***,***,0.00,*****,*****,*****,**,
94889,201210051529,300,7,***,23,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,45,******,30.06,987.4,***,***,*****,*****,*****,*****,**,
94889,201210051553,290,10,***,23,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,44,1017.8,30.06,987.4,***,***,0.00,*****,*****,*****,**,
94889,201210051608,280,11,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,45,******,30.05,987.1,***,***,*****,*****,*****,*****,**,
94889,201210051653,280,10,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,43,1017.6,30.05,987.1,***,***,0.00,*****,*****,*****,**,
94889,201210051753,270,10,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,42,1017.4,30.04,986.8,56,53,0.00,*****,*****,*****,**,
94889,201210051853,***,***,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,56,42,1016.4,30.02,986.1,***,***,0.00,*****,*****,*****,**,
94889,201210051953,270,13,***,65,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,55,41,1016.1,30.01,985.8,***,***,0.00,*****,*****,*****,**,
94889,201210052053,270,9,***,70,OVC,*,*,*,4.0,63,**,**,**,62,**,**,**,*,51,44,1016.0,30.00,985.5,***,***,0.04,*****,*****,0.03,**,
94889,201210052153,260,13,***,70,OVC,*,*,*,6.0,61,**,**,**,61,**,**,**,*,49,43,1016.0,30.00,985.5,***,***,0.05,*****,*****,*****,**,
94889,201210052253,250,7,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,43,1016.0,30.00,985.5,***,***,0.00T*****,*****,*****,**,,
94889,201210052353,270,13,***,75,OVC,*,*,*,9.1,**,**,**,**,61,**,**,**,*,47,40,1016.5,30.01,985.8,56,47,0.02,0.10,*****,*****,**,
94889,201210060053,270,7,***,70,OVC,*,*,*,9.1,**,**,**,**,61,**,**,**,*,45,42,1015.9,30.00,985.5,***,***,0.09,*****,*****,*****,**,
94889,201210060153,240,8,***,55,OVC,*,*,*,9.1,**,**,**,**,61,**,**,**,*,45,41,1016.2,30.00,985.5,***,***,0.01,*****,*****,*****,**,
94889,201210060253,220,6,***,60,OVC,*,*,*,10.0,**,**,**,**,61,**,**,**,*,44,41,1015.5,29.98,984.8,***,***,0.02,*****,*****,0.13,**,
94889,201210060351,220,5,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,41,******,29.97,984.5,***,***,0.00T*****,*****,*****,**,,
94889,201210060353,220,6,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,44,41,1015.2,29.97,984.5,***,***,0.00T*****,*****,*****,**,,
94889,201210060451,230,6,***,10,***,*,*,*,9.1,**,**,**,**,**,**,**,**,*,43,41,******,29.96,984.1,***,***,*****,*****,*****,*****,**,
94889,201210060453,230,7,***,10,OVC,*,*,*,9.1,**,**,**,**,**,**,**,**,*,43,41,1014.6,29.96,984.1,***,***,0.00,*****,*****,*****,**,
94889,201210060459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,62,***,*****,*****,0.23,*****,**,
94889,201210060522,240,7,***,100,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,43,41,******,29.95,983.8,***,***,*****,*****,*****,*****,**,
94889,201210060553,260,9,***,722,SCT,*,*,*,7.0,**,**,**,**,**,**,**,**,*,42,39,1014.5,29.95,983.8,47,42,0.00,0.13,*****,*****,**,
94889,201210060653,250,7,***,722,CLR,*,*,*,6.0,**,**,**,**,10,**,**,**,*,39,37,1014.6,29.95,983.8,***,***,0.00,*****,*****,*****,**,
94889,201210060753,240,6,***,722,CLR,*,*,*,6.0,**,**,**,**,10,**,**,**,*,38,36,1014.3,29.95,983.8,***,***,0.00,*****,*****,*****,**,
94889,201210060853,230,6,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,37,35,1014.5,29.95,983.8,***,***,0.00,*****,*****,*****,**,
94889,201210060953,230,6,***,722,CLR,*,*,*,5.0,**,**,**,**,10,**,**,**,*,36,34,1014.7,29.95,983.8,***,***,0.00,*****,*****,*****,**,
94889,201210061053,240,6,***,48,***,*,*,*,7.0,**,**,**,**,**,**,**,**,*,36,35,1015.0,29.96,984.1,***,***,0.00,*****,*****,*****,**,
94889,201210061153,240,6,***,50,BKN,*,*,*,7.0,**,**,**,**,**,**,**,**,*,36,34,1015.7,29.98,984.8,42,35,0.00,*****,0.23,*****,**,
94889,201210061253,240,6,***,44,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,37,1016.6,30.01,985.8,***,***,0.00,*****,*****,*****,**,
94889,201210061353,260,8,***,44,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,39,1017.0,30.02,986.1,***,***,0.00,*****,*****,*****,**,
94889,201210061453,270,14,21,46,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,36,1016.9,30.02,986.1,***,***,0.00,*****,*****,*****,**,
94889,201210061553,290,14,28,45,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,34,1017.0,30.02,986.1,***,***,0.00,*****,*****,*****,**,
94889,201210061653,280,16,23,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,33,1017.4,30.03,986.4,***,***,0.00,*****,*****,*****,**,
94889,201210061753,280,14,***,48,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,32,1017.4,30.03,986.4,49,35,0.00,*****,*****,*****,**,
94889,201210061853,290,15,***,40,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,33,1017.7,30.04,986.8,***,***,0.00,*****,*****,*****,**,
94889,201210061953,300,13,***,37,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,33,1018.0,30.05,987.1,***,***,0.00,*****,*****,*****,**,
94889,201210062053,300,10,***,48,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,34,1018.0,30.05,987.1,***,***,0.00,*****,*****,*****,**,
94889,201210062153,270,11,***,35,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,35,1018.3,30.06,987.4,***,***,0.00,*****,*****,*****,**,
94889,201210062253,260,8,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,35,1019.2,30.08,988.1,***,***,0.00,*****,*****,*****,**,
94889,201210062353,270,8,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,44,35,1019.6,30.09,988.4,49,44,0.00,*****,*****,*****,**,
94889,201210070053,280,7,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,44,36,1019.7,30.10,988.8,***,***,0.00,*****,*****,*****,**,
94889,201210070153,260,7,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,36,1020.0,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210070253,280,6,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,36,1020.1,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210070353,280,6,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,36,1020.1,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210070453,300,7,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,36,1019.9,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210070459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,49,***,*****,*****,0.00,*****,**,
94889,201210070553,300,6,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,36,1019.8,30.10,988.8,44,42,0.00,*****,*****,*****,**,
94889,201210070653,280,6,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,36,1019.9,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210070753,280,3,***,60,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,36,1019.4,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210070853,***,0,***,65,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,36,1019.2,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210070953,300,5,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,41,37,1019.4,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210071053,310,3,***,80,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,40,35,1019.6,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210071153,***,0,***,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,34,1019.9,30.10,988.8,43,36,0.00,*****,*****,*****,**,
94889,201210071253,***,0,***,70,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,37,1020.1,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210071353,040,5,***,85,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,34,1020.2,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210071453,***,0,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,33,1020.3,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210071553,***,0,***,65,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,33,1020.2,30.12,989.4,***,***,0.00,*****,*****,*****,**,
94889,201210071653,280,7,***,33,OVC,*,*,*,9.1,61,**,**,**,61,**,**,**,*,43,36,1020.6,30.12,989.4,***,***,0.01,*****,*****,*****,**,
94889,201210071753,***,0,***,31,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,44,35,1020.0,30.11,989.1,48,36,0.01,0.02,*****,*****,**,
94889,201210071813,020,3,***,29,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,37,******,30.10,988.8,***,***,*****,*****,*****,*****,**,
94889,201210071853,030,3,***,25,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,36,1019.4,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210071953,320,3,***,23,OVC,*,*,*,8.0,61,**,**,**,61,**,**,**,*,44,38,1019.4,30.09,988.4,***,***,0.00T*****,*****,*****,**,,
94889,201210072036,***,0,***,40,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,37,******,30.09,988.4,***,***,0.00T*****,*****,*****,**,,
94889,201210072053,***,0,***,23,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,37,1019.5,30.09,988.4,***,***,0.00T*****,*****,0.00T**,,,
94889,201210072153,300,5,***,36,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,37,1019.4,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210072253,260,5,***,55,OVC,*,*,*,8.0,**,**,**,**,**,**,**,**,*,44,38,1019.9,30.10,988.8,***,***,0.00T*****,*****,*****,**,,
94889,201210072353,230,5,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,39,1020.4,30.11,989.1,46,42,0.00T,0.00T*****,*****,**,,
94889,201210080053,280,7,***,55,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,38,1020.6,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210080153,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,35,1021.0,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210080253,270,5,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,38,35,1021.4,30.15,990.4,***,***,0.00,*****,*****,*****,**,
94889,201210080353,260,5,***,70,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,36,34,1021.5,30.15,990.4,***,***,0.00,*****,*****,*****,**,
94889,201210080453,250,3,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,35,33,1021.5,30.15,990.4,***,***,0.00,*****,*****,*****,**,
94889,201210080459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,48,***,*****,*****,0.02,*****,**,
94889,201210080500,250,3,***,722,CLR,*,*,*,1.3,**,**,**,**,10,**,**,**,*,32,32,******,30.15,990.4,***,***,*****,*****,*****,*****,**,
94889,201210080508,250,3,***,722,CLR,*,*,*,0.3,**,**,**,**,35,**,**,**,*,30,28,******,30.15,990.4,***,***,*****,*****,*****,*****,**,
94889,201210080525,***,0,***,722,CLR,*,*,*,1.5,**,**,**,**,10,**,**,**,*,34,32,******,30.15,990.4,***,***,*****,*****,*****,*****,**,
94889,201210080533,***,0,***,722,CLR,*,*,*,0.8,**,**,**,**,10,**,**,**,*,32,30,******,30.16,990.7,***,***,*****,*****,*****,*****,**,
94889,201210080553,250,3,***,722,CLR,*,*,*,0.3,**,**,**,**,35,**,**,**,*,29,28,1021.9,30.16,990.7,43,29,0.00,*****,*****,*****,**,
94889,201210080653,230,3,***,722,CLR,*,*,*,0.3,**,**,**,**,35,**,**,**,*,29,28,1022.5,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210080726,***,0,***,1,OBS,*,*,*,0.3,**,**,**,**,35,**,**,**,*,30,28,******,30.17,991.1,***,***,*****,*****,*****,*****,**,
94889,201210080753,***,0,***,1,OBS,*,*,*,0.3,**,**,**,**,35,**,**,**,*,28,27,1022.4,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210080853,***,0,***,1,OBS,*,*,*,0.3,**,**,**,**,35,**,**,**,*,27,25,1022.4,30.17,991.1,***,***,0.00,*****,*****,*****,**,
94889,201210080953,***,0,***,1,OBS,*,*,*,0.3,**,**,**,**,35,**,**,**,*,26,24,1022.7,30.18,991.4,***,***,0.00,*****,*****,*****,**,
94889,201210081009,***,0,***,722,SCT,*,*,*,1.3,**,**,**,**,10,**,**,**,*,25,23,******,30.18,991.4,***,***,*****,*****,*****,*****,**,
94889,201210081016,***,0,***,722,SCT,*,*,*,1.8,**,**,**,**,10,**,**,**,*,27,25,******,30.18,991.4,***,***,*****,*****,*****,*****,**,
94889,201210081018,***,0,***,1,BKN,*,*,*,2.0,**,**,**,**,10,**,**,**,*,27,25,******,30.18,991.4,***,***,*****,*****,*****,*****,**,
94889,201210081023,***,0,***,1,BKN,*,*,*,1.3,**,**,**,**,10,**,**,**,*,27,25,******,30.18,991.4,***,***,*****,*****,*****,*****,**,
94889,201210081031,***,0,***,1,OBS,*,*,*,0.5,**,**,**,**,35,**,**,**,*,27,25,******,30.19,991.7,***,***,*****,*****,*****,*****,**,
94889,201210081053,***,0,***,1,OBS,*,*,*,0.3,**,**,**,**,35,**,**,**,*,25,23,1023.0,30.19,991.7,***,***,0.00,*****,*****,*****,**,
94889,201210081140,***,0,***,722,SCT,*,*,*,1.3,**,**,**,**,10,**,**,**,*,27,25,******,30.20,992.1,***,***,*****,*****,*****,*****,**,
94889,201210081144,***,0,***,722,SCT,*,*,*,2.0,**,**,**,**,10,**,**,**,*,27,25,******,30.20,992.1,***,***,*****,*****,*****,*****,**,
94889,201210081151,***,0,***,722,CLR,*,*,*,6.0,**,**,**,**,10,**,**,**,*,27,25,******,30.20,992.1,***,***,*****,*****,*****,*****,**,
94889,201210081153,***,0,***,722,CLR,*,*,*,5.0,**,**,**,**,10,**,**,**,*,26,24,1023.4,30.20,992.1,32,23,0.00,*****,0.02,*****,**,
94889,201210081253,***,0,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,32,30,1023.9,30.22,992.7,***,***,0.00,*****,*****,*****,**,
94889,201210081353,250,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,39,36,1023.7,30.21,992.4,***,***,0.00,*****,*****,*****,**,
94889,201210081453,230,9,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,32,1023.4,30.21,992.4,***,***,0.00,*****,*****,*****,**,
94889,201210081553,230,13,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,50,29,1023.5,30.21,992.4,***,***,0.00,*****,*****,*****,**,
94889,201210081653,210,13,18,722,SCT,*,*,*,10.0,**,**,**,**,**,**,**,**,*,51,28,1023.2,30.20,992.1,***,***,0.00,*****,*****,*****,**,
94889,201210081753,230,10,17,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,26,1022.3,30.17,991.1,53,26,0.00,*****,*****,*****,**,
94889,201210081853,230,10,17,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,24,1021.5,30.15,990.4,***,***,0.00,*****,*****,*****,**,
94889,201210081953,220,10,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,25,1021.0,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210082053,200,10,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,25,1020.5,30.12,989.4,***,***,0.00,*****,*****,*****,**,
94889,201210082153,220,9,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,25,1020.5,30.12,989.4,***,***,0.00,*****,*****,*****,**,
94889,201210082253,200,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,27,1020.4,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210082353,190,3,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,27,1020.3,30.11,989.1,54,45,0.00,*****,*****,*****,**,
94889,201210090053,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,37,28,1020.7,30.12,989.4,***,***,0.00,*****,*****,*****,**,
94889,201210090153,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,33,28,1021.0,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210090253,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,30,27,1021.1,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210090353,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,29,25,1020.9,30.13,989.7,***,***,0.00,*****,*****,*****,**,
94889,201210090453,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,28,25,1020.4,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210090459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,54,***,*****,*****,0.00,*****,**,
94889,201210090553,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,27,24,1020.3,30.11,989.1,45,25,0.00,*****,*****,*****,**,
94889,201210090653,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,29,25,1020.2,30.11,989.1,***,***,0.00,*****,*****,*****,**,
94889,201210090753,***,0,***,722,CLR,*,*,*,6.0,**,**,**,**,10,**,**,**,*,26,23,1019.7,30.10,988.8,***,***,0.00,*****,*****,*****,**,
94889,201210090853,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,23,1019.6,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210090953,***,0,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,27,24,1019.9,30.10,988.8,***,***,0.00,*****,*****,*****,**,
94889,201210091053,190,5,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,29,26,1019.7,30.10,988.8,***,***,0.00,*****,*****,*****,**,
94889,201210091153,***,0,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,33,30,1019.7,30.09,988.4,33,24,0.00,*****,*****,*****,**,
94889,201210091253,210,7,***,722,CLR,*,*,*,6.0,10,**,**,**,10,**,**,**,*,38,34,1019.8,30.09,988.4,***,***,0.00,*****,*****,*****,**,
94889,201210091353,200,6,***,722,CLR,*,*,*,7.0,**,**,**,**,**,**,**,**,*,43,37,1019.8,30.10,988.8,***,***,0.00,*****,*****,*****,**,
94889,201210091453,190,10,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,50,37,1019.1,30.08,988.1,***,***,0.00,*****,*****,*****,**,
94889,201210091553,***,***,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,56,37,1018.1,30.05,987.1,***,***,0.00,*****,*****,*****,**,
94889,201210091653,230,13,25,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,59,36,1017.4,30.03,986.4,***,***,0.00,*****,*****,*****,**,
94889,201210091753,200,16,23,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,61,35,1016.0,29.99,985.1,61,33,0.00,*****,*****,*****,**,
94889,201210091853,190,13,22,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,61,35,1015.1,29.97,984.5,***,***,0.00,*****,*****,*****,**,
94889,201210091953,200,11,24,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,62,35,1014.5,29.95,983.8,***,***,0.00,*****,*****,*****,**,
94889,201210092053,200,16,25,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,61,34,1013.9,29.93,983.1,***,***,0.00,*****,*****,*****,**,
94889,201210092153,200,10,21,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,60,33,1013.3,29.91,982.5,***,***,0.00,*****,*****,*****,**,
94889,201210092253,210,8,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,57,33,1013.2,29.91,982.5,***,***,0.00,*****,*****,*****,**,
94889,201210092353,180,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,54,35,1013.1,29.90,982.2,62,54,0.00,*****,*****,*****,**,
94889,201210100053,190,6,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,52,36,1013.1,29.91,982.5,***,***,0.00,*****,*****,*****,**,
94889,201210100153,200,7,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,53,36,1012.4,29.89,981.8,***,***,0.00,*****,*****,*****,**,
94889,201210100253,200,9,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,51,37,1011.8,29.87,981.2,***,***,0.00,*****,*****,*****,**,
94889,201210100353,200,8,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,50,37,1010.9,29.85,980.5,***,***,0.00,*****,*****,*****,**,
94889,201210100453,210,9,***,722,CLR,*,*,*,10.0,**,**,**,**,**,**,**,**,*,49,38,1010.3,29.83,979.8,***,***,0.00,*****,*****,*****,**,
94889,201210100459,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,62,***,*****,*****,0.00,*****,**,
94889,201210100553,210,9,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,50,39,1009.4,29.81,979.2,54,49,0.00,*****,*****,*****,**,
94889,201210100653,220,9,***,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,51,39,1009.3,29.81,979.2,***,***,0.00,*****,*****,*****,**,
94889,201210100730,310,16,24,34,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,48,41,******,29.82,979.5,***,***,*****,*****,*****,*****,**,
94889,201210100746,300,15,20,29,OVC,*,*,*,10.0,**,**,**,**,61,**,**,**,*,48,39,******,29.83,979.8,***,***,0.00T*****,*****,*****,**,,
94889,201210100751,300,15,21,31,***,*,*,*,8.0,**,**,**,**,61,**,**,**,*,46,39,******,29.83,979.8,***,***,*****,*****,*****,*****,**,
94889,201210100753,300,13,21,31,OVC,*,*,*,7.0,**,**,**,**,62,**,**,**,*,47,40,1010.3,29.83,979.8,***,***,0.02,*****,*****,*****,**,
94889,201210100853,300,7,***,40,OVC,*,*,*,7.0,**,**,**,**,61,**,**,**,*,44,41,1010.4,29.84,980.2,***,***,0.06,*****,*****,0.07,**,
94889,201210100902,310,7,***,40,OVC,*,*,*,7.0,**,**,**,**,61,**,**,**,*,45,41,******,29.84,980.2,***,***,0.01,*****,*****,*****,**,
94889,201210100911,320,7,***,9,OVC,*,*,*,5.0,**,**,**,**,61,10,**,**,*,45,41,******,29.84,980.2,***,***,0.03,*****,*****,*****,**,
94889,201210100933,320,6,***,13,OVC,*,*,*,8.0,**,**,**,**,61,**,**,**,*,43,39,******,29.84,980.2,***,***,0.05,*****,*****,*****,**,
94889,201210100951,310,7,***,16,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,39,******,29.84,980.2,***,***,0.05,*****,*****,*****,**,
94889,201210100953,310,6,***,16,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,39,1010.8,29.85,980.5,***,***,0.04,*****,*****,*****,**,
94889,201210101002,300,8,***,70,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,39,******,29.84,980.2,***,***,*****,*****,*****,*****,**,
94889,201210101040,280,8,***,23,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,39,******,29.86,980.8,***,***,*****,*****,*****,*****,**,
94889,201210101053,280,8,***,21,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,38,1011.4,29.86,980.8,***,***,0.00,*****,*****,*****,**,
94889,201210101132,270,7,***,40,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,37,******,29.87,981.2,***,***,*****,*****,*****,*****,**,
94889,201210101153,270,6,***,34,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,42,39,1012.1,29.88,981.5,52,41,0.00,0.12,0.12,*****,**,
94889,201210101253,240,8,***,46,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,43,40,1012.8,29.90,982.2,***,***,0.00,*****,*****,*****,**,
94889,201210101335,250,11,***,14,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,39,******,29.92,982.8,***,***,*****,*****,*****,*****,**,
94889,201210101353,270,10,***,12,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,45,40,1013.5,29.92,982.8,***,***,0.00,*****,*****,*****,**,
94889,201210101434,280,11,***,17,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,39,******,29.93,983.1,***,***,*****,*****,*****,*****,**,
94889,201210101453,270,13,20,18,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,47,40,1013.9,29.93,983.1,***,***,0.00,*****,*****,*****,**,
94889,201210101527,280,16,22,50,OVC,*,*,*,10.0,**,**,**,**,**,**,**,**,*,46,37,******,29.94,983.5,***,***,*****,*****,*****,*****,**,
94889,201210101553,280,17,29,55,BKN,*,*,*,10.0,**,**,**,**,**,**,**,**,*,49,35,1014.0,29.94,983.5,***,***,0.00,*****,*****,*****,**,
