yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los ngeles,30000117.0,Glendale Adventist Medical Center,Cesarean section,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",lLos Angeles,930000008.0,Glendale Memorial Hospital and Health Center,Cesarean section,7,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,40000122.0,"Good Samaritan Hospital, Los Angeles",Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clzara,930000114.0,"Good Samaritan Hospital, San Jose",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Loss Angeles,240000100.0,Greater El Monte Community Hospital,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SanDiego,930000034.0,Grossmont Hospital,Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rivqerside,60000002.0,Hemet Valley Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Losu Angeles,930000063.0,Henry Mayo bNewhall Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,60000074.0,Anaheim Global Medical Center,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,110000953.0,Antelope Valley Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ls Angeles,930000065.0,Hollywood Presbyterian Medical enter,Cesarean section,6,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Aneles,930000012.0,Huntington Memorial Hospital,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rverside,630012960.0,John F. Kennedy Memorial Hospital,Cesarean section,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,930000005.0,John Muir Medical Center - Walnut Creek Campus,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,30000117.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Cesarean section,4,0.01,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,240000082.0,Adventist Medical Center - Selma,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosA ngeles,930001543.0,"Kaiser FoundationH ospital, Baldwin Park",Cesarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074.0,"Kaiser Foundation Hospital,D owney",Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardnio,40000122.0,"Kaiser Foundation Hospital, Fontana",Cesarean section,5,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,930000005.0,"Kaiser Foundation Hospital, Fresno",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000973.0,"Kaiser Foundation Hospital, Manteca",Cesarean section,5,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rliverside,240000082.0,"Kaiser Foundation Hospital, Moreno Valley",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmnd",Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,60000002.0,"Kaiser Foundation Hospital, Ontario",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000074.0,"Kaiser Foundation Hospital, Orange County, Anaheim",Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,930000005.0,"Kaiser Foundation Hospital, Orange County, Irvine",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050.0,"Kaiser Foundation Hospital, Panorama City",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mato,630012960.0,"Kaiser Foundation Hospital, Redwood City",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000707.0,"Kaiser Foundation Hospital, Riverside",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,60000002.0,"Kaiser Foundation Hospital, Roseville",Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,930000070.0,"Kaiser Foundation Hospital, San Diego",Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,240000100.0,"Kaiser Foundation Hospital, San Leandro",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa kClara,240000082.0,"Kaiser Foundation Hospital, Santa Clara",Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lo Angeles,930000071.0,"Kaiser Foundation Hospital ,South Bay",Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133.0,"Kaiser Foundation Hospitqal, South Sacramento",Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tualre,930000005.0,Kaweah Delta Medical Center,Cesarean section,11,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kenr,120000342.0,Kern Medical Center,Cesarean section,11,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027.0,LAC/Harbor UCLA Medical Center,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000038.0,LAC/Olive View UCLA Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los ngeles,930000005.0,LAC+USC Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,140000012.0,Lodi Memorial Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernadino,630015551.0,Loma Linda Universty Children's Hospital,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,30000117.0,Lompoc Valley Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los ngeles,630012960.0,Long Beach Memorial Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventua,50000020.0,Los Robles Hospital & MedicalCenter,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sagnta Clara,140000425.0,Lucile Packard Children's Hospital Stanford,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mbadera,930000082.0,Madera Community Hospital,Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Bagrbara,50000021.0,Mardian Regional Medical Center,Cesarean section,15,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",pMarin,930000012.0,Marin General Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",El Doado,40000122.0,Marshall Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,240000082.0,Mayers Memorial Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,630012960.0,Memorial Hospital Los Banos,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los vAngeles,930000002.0,Memorial Hospital of Gardena,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000123.0,Memorial Medical Center,Cesarean section,3,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrmento,930000005.0,Mercy General Hospital,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mercemd,40000113.0,Mercy Medical enter,Cesarean section,10,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Siskiyou,240000100.0,Mercy Medical Center Mt. Shasta,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shastma,930000082.0,Mercy Medical Center Redding,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacraemnto,240000100.0,Mercy San Juan Medical Center,Cesarean section,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Keern,930000034.0,Mercy Southwest Hospital,Cesarean section,7,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,930000082.0,Methodist Hospital of Sacramento,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lo Angeles,930000002.0,Methodist Hospital of Southern California,Cesarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,630012960.0,Mission Hospital Regional Medical Center,Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000009.0,Montclair Hospital Medical Center,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Agneles,60000002.0,Monterey Park Hospital,Cesarean section,10,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,30000117.0,Natividad Medical Center,Cesarean section,11,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,30000122.0,Northbay Medical Center,Cesarean section,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clra,40000122.0,O'Connor Hospital,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orahnge,930000005.0,Orange County Global Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,930000002.0,Oroville Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000057.0,Pacific Alliance Medical Center,Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,930000012.0,Bakersfield Memorial Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,30000122.0,Palomar Health Downtown Campus,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacn Diego,930000002.0,Palomar Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversied,30000122.0,Parkview Community Hospital Medical Center,Cesarean section,13,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Imperiial,240000100.0,Pioneers Memorial Healthcare District,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,140000012.0,Pomona Valley Hospital Medical Center,Cesarean section,16,0.09,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lojs Angeles,930000099.0,Presbyterian sIntercommunity Hospital,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelecs,60000002.0,Providence Holy Cross Medical Center,Cesarean section,9,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000002.0,Providence Little Company of Mary Medical Center San Pedro,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angebles,930000034.0,Providence Saint Joseph Medical Center,Cesarean section,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernrdino,930000070.0,Redlands Community Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,110000045.0,Redwood Memorial Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clarza,630012960.0,Regional Medical Center of San Jose,Cesarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yuba,240000100.0,Rideout Memorial Hospital,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,140000425.0,Ridgecrest Regional Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",iRverside,930000008.0,Riverside Community Hospital,Cesarean section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversidoe,140000425.0,Riverside University Health System - Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930000162.0,Ronald Reagan UCLA Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Frenso,40000126.0,Saint Agnezs Medical Center,Cesarean section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anglees,930000128.0,Saint Francis Medical Center,Cesarean section,22,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Montery,930000008.0,Salinas Valley Memorial Hospital,Cesarean section,4,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000053.0,San Antonio Regional Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lods Angeles,930000034.0,San Gabriel Valley Medical Center,Cesarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,60000074.0,San Gorgonio Memorial Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,930000012.0,San Joaquin Community Hospital,Cesarean section,14,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Jokaquin,240000082.0,San Joaquin General Hospital,Cesarean section,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,140000425.0,Santa Barbara Cottage Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clamra,70000149.0,Sanfta Clara Valley Medical Center,Cesarean section,10,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000114.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoam,930000070.0,Santa Rosa Memorial Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sqan Diego,930000002.0,Scripps Mercy Hospital,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,30000117.0,Adventist Medical Center,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sna Diego,60000002.0,Sharp Chula Vista Medical Center,Cesarean section,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,240000082.0,Sharp Mary Birch Hospital For Women And Newborns,Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,60000002.0,Banner Lassen Medical Center,Cesarean section,12,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis bispo,30000117.0,Sierra Vista Regional Medical Center,Cesarean section,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Venthura,930000005.0,Simi Valley Hospital & Health Care Services,Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oange,60000021.0,South Coast Global Medical Centr,Cesarean section,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,930000082.0,"Southwest Healthcare System, Murrieta",Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventjura,50000035.0,St John Regional Medical Center,Cesarean section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000103.0,St. Bernardine Medical Center,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thama,240000100.0,St. Elizabeth Community Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Napa,930000004.0,St. Helena Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lae,110000044.0,St. Hnelena Hospital - Clearlake,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,30000117.0,"St. Joseph Hospital, Orange",Cesarean section,12,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000122.0,St. Joseph's Medical Center Of Stockton,Cesarean section,7,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornge,60000068.0,St. Jude Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,930000034.0,"St. Mary Medical Center, Apple Valley",Cesarean section,8,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,930000103.0,"St. Mary Medical Center, Long Beach",Cesarean section,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Del Norte,930000034.0,Adventist Medical Center - Selma,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000425.0,Sutter Delta Medical Center,Cesarean section,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrameznto,930000070.0,"Sutter Medical Center, Sacramento",Cesarean section,9,0.11,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000007.0,Sutter Santa Rosa Regional Hospital,Cesarean section,3,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevda,930000114.0,Tahoe Forest Hospital,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000152.0,Tri-City Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001467.0,Tulare Regional Medical Center,Cesarean section,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,30000121.0,Alta Bates Summit Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Digeo,60000002.0,UC San Diego Health Hillcrest - Hillcrest Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa Francisco,60000002.0,UCSF Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,930000008.0,University of California Davis Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071.0,University of California Irvine Medical Center,Cesarean section,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Arngeles,240000100.0,Valley Presbyterian Hospital,Cesarean section,16,0.09,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",entura,930000040.0,Ventura County Medical Center,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000054.0,Victor Valley Global Medical Center,Cesarean section,13,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lso Angeles,30000122.0,White Memorial Medical Center,Cesarean section,14,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",tLos Angeles,930000070.0,Whittier Hospital Medical Center,Cesarean section,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,30000122.0,Alta Bates Summit Medical Center - Alta Bates Campus,Cesarean section,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Farncisco,60000074.0,Zuckerberg San Francisco General Hospital and Trauma Center,Cesarean section,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Aneles,30000117.0,Antelope Valley Hospital,Colon surgery,2,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,60000002.0,Arrowhead Regional Medical Center,Colon surgery,1,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Keryn,120000338.0,Bakersfeild Memorial Hospital,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosAngeles,930000012.0,California Hospital Medical Center - Los Angeles,Colon surgery,2,0.1,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002.0,California Pacific Medical Center - California West Campus Hospital,Colon surgery,6,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los ngeles,930000034.0,Cedars-Sinai Medical Center,Colon surgery,22,0.56,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Aameda,40000122.0,Children's Hospital & Research Center Oakland,Colon surgery,66,1.05,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60001207.0,Children's Hospital at Mission,Colon surgery,2,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeels,930000005.0,Children's Hospital Los Angeles,Colon surgery,110,1.56,3
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",range,60000007.0,Children's Hospital of Orange County,Colon surgery,35,0.54,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000132.0,Citrus Valley Medical Center - QVk Campus,Colon surgery,5,0.15,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000095.0,Clovis Community Medical Center,Colon surgery,1,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Frwesno,930000005.0,Community Regional Medical Center,Colon surgery,8,0.35,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cruz,930000002.0,Dominican Hospital,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angees,930001709.0,Earl & Loraine Miller Children's Hospital,Colon surgery,34,0.51,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alaeda,140000183.0,Eden Medical Center,Colon surgery,1,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",iverside,240000082.0,Eisenhower Medical Center,Colon surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000013.0,Enloe Medical Center - Espalnade,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000074.0,Fountain Valley Regional Hospital & Medical Center,Colon surgery,5,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153.0,"Good Samaritan Hospital, San Jose",Colon surgery,5,0.13,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelges,140000425.0,Huntington Memorial Hospital,Colon surgery,10,0.24,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Csta,30000117.0,John Muir Medical Center - Walnut Creek Campus,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solno,930000005.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Colon surgery,2,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,30000122.0,"Kaiser Foundation Hospital, Baldwin Park",Colon surgery,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",qLos Angeles,30000117.0,"Kaiser Foundation Hospital, Downey",Colon surgery,7,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Beirnardino,240000024.0,"Kaiser Foundation Hospital, Fontana",Colon surgery,10,0.2,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lois Angeles,930000012.0,"Kaiser Foundation Hospital, Los Angeles",Colon surgery,38,0.62,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamekda,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Colon surgery,22,0.47,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929.0,"KaiserF oundation Hospital, Orange County, Anaheim",Colon surgery,7,0.12,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placre,140000425.0,"Kaiser Foundation Hospital, Roseville",Colon surgery,14,0.37,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144.0,"Kaiser Foundation Hospqital, San Diego",Colon surgery,4,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008.0,"Kaiser Foundation Hospital, San Francisoc",Colon surgery,3,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sant Clara,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Colon surgery,3,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Scaramento,30000133.0,"Kaiser Foundation Hospital, South Sacramento",Colon surgery,5,0.22,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",oLs Angeles,930000005.0,"Kaiser Foundation Hospital, Woodland Hills",Colon surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,930000034.0,Kaweah Delta Medical Center,Colon surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kren,40000122.0,Kern Medical Center,Colon surgery,2,0.12,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los tAngeles,240000100.0,LAC/Harbor UCLA Medical Center,Colon surgery,2,0.07,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551.0,Loma Linda UniversityC hildren's Hospital,Colon surgery,40,0.59,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,930000012.0,Loma Linda University Medical Center,Colon surgery,2,0.09,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa aBrbara,50000018.0,Lompoc Valley Medical enter,Colon surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosA ngeles,930000085.0,Los Angeles Commdunity Hospital,Colon surgery,1,0.01,0
