OBJECTID,UNIQUE_ID,SYS_CD,SYS_TRTMNT_ID,TRTMNT_NM,TRTMNT_TYPE_CD,TRTMNT_SUBTYPE,TRTMNT_START_DT,TRTMNT_COMMENTS,BLM_ACRES,GIS_ACRES,ADMIN_ST,TRTMNT_END_DT,Prj_No,Year,FO_Name,Application,Appl_Type,Purpose,Chem_Name,Seed_Mix,Seed_Type,Comments_2,Report_Acres,GlobalID,CREATE_DATE,MODIFY_DATE,SHAPE_Length,SHAPE_Area
28819,ESRSBZJ8,ESRS,BZJ8,TWENTY MILE,4,PLANT,2006/02/07 00:00:00+00,,528.00893035,527.91153092,ID,2006/02/07 00:00:00+00,BZJ8,2006,IDT01000,Seeding,Aerial,ESR/Rehab,,,,ESR/REHAB,0,{1B4D9B70-4168-4517-AEB2-87BC7A1C4844},,,7598.36330680793,2136382.16934682
28820,ESRSDNW4,ESRS,DNW4,JIM SAGE SAGEBRUSH,4,PLANT,2008/02/20 00:00:00+00,THOMAS HELICOPTERS,439.51590369,438.60575262,ID,2008/02/20 00:00:00+00,DNW4,2008,IDT02000,Seeding,Aerial,Rehab,,,,ESR/REHAB,0,{B044658C-0836-41F2-9788-0DAE045A06D8},,,6510.25182553729,1774974.50690086
28821,RIPS0870,RIPS,0870,BRIDGE RESEEDING,4,PLANT,1955/01/01 00:00:00+00,,1075.48963764,1204.54566232,ID,1955/01/01 00:00:00+00,,1955,IDT02000,Seeding,,Project to stabalize the range in a Halogeton area,,,,ESR/REHAB,0,{C4986864-7A1F-4202-ABCC-936E8B61AFAF},,,14447.4114073265,4874623.34963752
28822,RIPS0461,RIPS,0461,WARM CREEK RESEEDING #2,4,PLANT,1951/01/01 00:00:00+00,,648.1155404,646.66612577,ID,1951/01/01 00:00:00+00,,1951,IDT02000,Seeding,Drill,Project to combat the spread of Halogeton,,,,ESR/REHAB,0,{BB2476BB-83D0-4584-85C9-44F23F566CA9},,,8102.49116821576,2616964.96420082
28823,RIPS0679,RIPS,0679,RAFT RIVER RESEEDING #14,4,PLANT,1953/01/01 00:00:00+00,Area was involved in a wildfire,403.00931915,402.8232113,ID,1953/01/01 00:00:00+00,,1953,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{25843862-8CA4-4532-8B65-F3A329DAE254},,,7273.18411191751,1630167.69973538
28824,RIPS0975,RIPS,0975,MATHEWS SEEDING,4,REMOVE,1965/01/01 00:00:00+00,,269.81768643,269.56205328,ID,1965/01/01 00:00:00+00,,1965,IDT02000,Mechanical,Plowed,,,,,ESR/REHAB,0,{2ABDFA96-5839-4DD4-ADD7-E457ADCE5D80},,,6206.49498487703,1090878.9265451
28825,RIPS4453,RIPS,4453,PASTURE 5 FIRE REHAB.,4,PLANT,1979/01/01 00:00:00+00,,982.44336828,980.34047686,ID,1979/01/01 00:00:00+00,,1979,IDT02000,Seeding,Drill,Wildfire rehabilitation,,,,ESR/REHAB,0,{F6C55AD8-47B2-486F-842F-6EB8358ECF9E},,,10327.1834771521,3967297.15490432
28826,RIPS4703,RIPS,4703,TEA KETTLE SEEDING,4,PLANT,1976/01/01 00:00:00+00,,3343.30394404,3341.13967806,ID,1976/01/01 00:00:00+00,4703,1976,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{E44182E1-5070-472D-B270-A334E5243286},,,24161.2825288772,13521112.5642877
28827,RIPS0849,RIPS,0849,JACKSON RESEEDING,4,PLANT,1955/01/01 00:00:00+00,,875.06861688,874.67040686,ID,1955/01/01 00:00:00+00,0849,1955,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{50C5B10F-1A8D-4B8B-8CE7-B9823A4D14AB},,,9306.8572743628,3539665.5534685
28828,RIPS0620,RIPS,0620,CALDER REVEGETATION,4,PLANT,1965/01/01 00:00:00+00,Entire area was not sprayed,2384.242768,2381.72019786,ID,1965/01/01 00:00:00+00,,1965,IDT02000,Seeding,Drill,Brush Control,,,,ESR/REHAB,0,{E22F45A1-49C0-4690-8AD3-73C337E0D26A},,,13551.403478444,9638479.67905525
28829,RIPS4884,RIPS,4884,GOOSE CREEK GROUP PLOW & SEED,4,PLANT,1988/12/30 00:00:00+00,,108.26166216,108.10051644,ID,1988/12/30 00:00:00+00,,1988,IDT02000,Seeding,Drill,Renew previously seeded area,,,,ESR/REHAB,0,{E6DC185A-B2C4-490D-B301-02B54EB87D70},,,4971.15886136872,437467.269205657
28830,RIPS0063,RIPS,0063,STRIKE SEEDING,4,PLANT,1960/01/01 00:00:00+00,11195 acres.  In folder as 'Strike Burn Fire Seeding',7390.24028339,7392.77352289,ID,1960/01/01 00:00:00+00,0063,1960,IDT03000,Seeding,Broadcast,Fire rehab for livestock,,,"crested wg, Sib",ESR/REHAB,0,{A24DD403-7B9A-41D6-9E79-DCA30FB8B011},,,49017.0890214295,29917493.0104672
28831,ESRSF512,ESRS,F512,CEPTOR,4,PLANT,1997/12/30 00:00:00+00,,1363.41764228,1385.46288707,ID,1997/12/30 00:00:00+00,F512,1997,IDT03000,Seeding,,,,,,ESR/REHAB,0,{294ED4DF-56DE-4357-B157-6298A6085956},,,21876.7887408364,5606769.38252342
28832,NFPORS3036757,NFPORS,3036757,SE CINDER,4,PLANT,2004/08/25 00:00:00+00,,2863.37523828,2860.51303399,ID,2004/08/25 00:00:00+00,,2004,IDT03000,Seeding,Drill,,,,,FUELS,0,{7D3C46B9-3B87-42A5-805F-B27C8F774957},,,31670.6053228649,11576085.5429542
28833,RIPS5694,RIPS,5694,CAMP I PLOW AND SEED,4,PLANT,1993/01/01 00:00:00+00,No seed mix given,1128.76068254,1128.67986945,ID,1993/01/01 00:00:00+00,5694,1993,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{2FE0AEED-FE5B-4616-A826-AC297BA2DAA4},,,13994.3591478256,4567605.37852617
28834,MICRO*STORMSXXXX,MICRO*STORMS,,NARROW SEEDING,4,PLANT,1996/12/30 00:00:00+00,,2291.89244293,2304.30019879,ID,1996/12/30 00:00:00+00,,1996,IDT02000,Seeding,Drill,,,,,UNKNOWN,0,{60469254-FA96-4F31-B2EF-2EB8CAB449AB},,,19554.1329951088,9325172.05861034
28835,ESRS4440,ESRS,4440,GOODING EAST SEEDING,4,PLANT,1974/01/01 00:00:00+00,,1434.49190624,1433.08253621,ID,1974/01/01 00:00:00+00,4440,1974,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{67A39D36-E8CD-4512-8468-834FA8612613},,,17344.0994013639,5799479.26550995
28836,RIPS0852,RIPS,0852,ARTESIAN RESEEDING,4,REMOVE,1956/01/01 00:00:00+00,Project rehabilitates and restores reange condidtions by replacing undesira,821.61147024,1185.71123351,ID,1956/01/01 00:00:00+00,,1956,IDT02000,Mechanical,Plowed,Brush Control,,,,ESR/REHAB,0,{706BD8E1-4694-40DC-8826-5ADB574C93E3},,,22374.1830009536,4798403.12042574
28837,RIPS4340,RIPS,4340,TRAPPER CABIN #1 F.R. SDNG.,4,PLANT,1972/01/01 00:00:00+00,"part aerial seeded, part drill seeded.check folder",6164.05266739,6159.56230479,ID,1972/01/01 00:00:00+00,4340,1972,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{D879F5AC-D263-4A0F-A686-0BD82D1D2D6F},,,35846.3734928655,24926864.2723015
28838,RIPS0767,RIPS,0767,SID BUTTE RESEEDING #2,4,PLANT,1953/12/12 00:00:00+00,,1235.90383473,1234.01188008,ID,1953/12/12 00:00:00+00,,1953,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{29EE6CAF-D63C-4547-ADC0-B03D447191C7},,,9097.00769515626,4993868.90222641
28839,RIPS0668,RIPS,0668,EUGENE GRIFF REVEGETATION,4,PLANT,1964/01/01 00:00:00+00,,1093.56891309,1092.54657402,ID,1964/01/01 00:00:00+00,,1964,IDT02000,Seeding,Broadcast,,,,,ESR/REHAB,0,{59204FFF-BFD7-4641-B247-715C9831AB44},,,9403.19508840172,4421379.11984849
28840,NFPORS3273897,NFPORS,3273897,E STAR LAKE,4,PLANT,2006/08/30 00:00:00+00,,12262.1977576,12877.3717509,ID,2006/08/30 00:00:00+00,FD09,2006,IDT03000,Seeding,Drill,Fuels Project,,,,FUELS,0,{F9E63331-46CF-4A74-AE9D-B8FCAE5E74D8},,,65580.0500754671,52112874.5737486
28841,ESRSF726,ESRS,F726,MULE BUTTE EFR,4,PLANT,1989/12/30 00:00:00+00,,997.77524279,1000.07288576,ID,1989/12/30 00:00:00+00,F726,1989,IDT03000,Seeding,Aerial,,,,,ESR/REHAB,0,{CEA91BC3-52B4-404B-941F-DD4AF4C87806},,,8869.47990097039,4047151.38059478
28842,RIPS1131,RIPS,1131,BERGER REVEGETATION,4,REMOVE,1958/01/01 00:00:00+00,,13004.52942074,13000.43552055,ID,1958/01/01 00:00:00+00,,1958,IDT02000,Mechanical,Plowed,Project to eliminate undesireable plants to rid of,,,,ESR/REHAB,0,{6AAF8B4B-556C-40B4-BBC0-4B5F304A9847},,,73849.5450228127,52610895.9803427
28843,NFPORS3098688,NFPORS,3098688,THREE CREEK,4,PLANT,2010/01/01 00:00:00+00,,317.00700325,318.65163202,ID,2010/01/01 00:00:00+00,,2010,IDT01000,Seeding,Hand Plant,,,,,FUELS,0,{1EFC1B15-5181-4FC2-B90B-84E8469643E1},,,12480.7234950716,1289537.4035347
28844,RIPS4387,RIPS,4387,SANDBLOW SEEDINGS,4,PLANT,1972/09/20 00:00:00+00,,9.50176426,9.48901811,ID,1972/09/20 00:00:00+00,,1972,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{11BC9573-06F8-4FBA-8F49-580DB6D4C48B},,,1366.70982023077,38400.6938704095
28845,RIPS0674,RIPS,0674,DURFEE REVEGETATION,4,PLANT,1968/01/01 00:00:00+00,No completion report but has maintenance reports? Check year,64.52912697,64.98943974,ID,1968/01/01 00:00:00+00,,1968,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{228B4923-7F80-458B-97CB-78BB1CB78EC4},,,3702.85286129045,263002.931616583
28846,RIPS0964,RIPS,0964,PINTO  REHAB. SEEDING,4,PLANT,1966/01/01 00:00:00+00,,651.22110207,653.27562185,ID,1966/01/01 00:00:00+00,0964,1966,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{D243C3B4-3851-4478-A6B4-447A8EA4267C},,,9280.82737564232,2643712.64589938
28847,RIPS4932,RIPS,4932,ISOLATED TRACT M1 SEEDING,4,PLANT,1981/01/01 00:00:00+00,,119.22342743,120.71325685,ID,1981/01/01 00:00:00+00,,1981,IDT02000,Seeding,,Replace undesireable vegetation,,,,ESR/REHAB,0,{2D398758-E34C-4BA9-8D45-71E223E3C7C3},,,3220.58985149038,488509.218757258
28848,RIPS4950,RIPS,4950,SPRING CREEK PLOW & SEED,4,PLANT,1982/01/01 00:00:00+00,Cass,8361.08833613,8356.31141917,ID,1982/01/01 00:00:00+00,4950,1982,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{54A5492F-18B0-4923-B848-D741A163B12B},,,25594.3267776172,33816792.534223
28849,ESRSDR62,ESRS,DR62,MURPHY,4,PLANT,2007/01/01 00:00:00+00,L. Pehrson,9451.50588266,10086.22370247,ID,2007/01/01 00:00:00+00,DR62,2007,IDT01000,Seeding,Drill,ESR/Rehab,,,,ESR/REHAB,0,{B6C9D236-ACCB-4F99-A245-84875C1726F2},,,64020.1663047488,40817499.1680883
28850,RIPS1152,RIPS,1152,BEAVER DAM RESEEDING,4,PLANT,1958/01/01 00:00:00+00,,157.3960799,157.43183184,ID,1958/01/01 00:00:00+00,,1958,IDT02000,Seeding,Broadcast,,,,,ESR/REHAB,0,{761A6409-F10B-44E4-BD34-2FE06F50CDF7},,,3195.05249885805,637104.019776144
28851,MICRO*STORMSXXXX,MICRO*STORMS,,WALCOTT 3 EFR,4,PLANT,1998/10/30 00:00:00+00,,484.65359225,483.61201818,ID,1998/10/30 00:00:00+00,,1998,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{AE9B5538-E27B-4781-89C7-69B86F5FCB71},,,7324.75020103483,1957108.40171107
28852,NFPORS3259335,NFPORS,3259335,OWINZA SAGEBRUSH PLANTING,4,PLANT,2006/01/01 00:00:00+00,"Planting Site 2, 1050 plants      point buffered by 50ft",0.18029593,0.18003829,ID,2006/12/01 00:00:00+00,,2006,IDT03000,Seeding,Hand Plant,Unknown,,,,FUELS,0,{DADF604D-3F08-4FF0-965E-789A225ED5F1},,,95.6865183986368,728.589092977267
28853,RIPS0735,RIPS,0735,EUGENE GRIFF SEEDING,4,PLANT,1966/01/01 00:00:00+00,,960.72374881,960.09760503,ID,1966/01/01 00:00:00+00,,1966,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{42DA98B3-7DC4-49BC-ABE1-4095BCF6CC20},,,8046.01932019527,3885377.15903543
28854,RIPS4387,RIPS,4387,SAND BLOW SEEDINGS,4,PLANT,1972/09/20 00:00:00+00,,61.53636327,61.46083807,ID,1972/09/20 00:00:00+00,,1972,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{2A4848F8-6101-409C-AAD2-8D28224EAEFE},,,2709.79196415,248723.187265169
28855,RIPS1188,RIPS,1188,SUBLETT RESEEDING,4,REMOVE,1959/01/01 00:00:00+00,,3845.94784684,4440.30706823,ID,1959/01/01 00:00:00+00,,1959,IDT02000,Mechanical,Plowed,,,,,ESR/REHAB,0,{E78A22CF-7E61-49C9-B8E5-32924CC582A5},,,25659.9454126456,17969285.1764871
28856,RIPS4142,RIPS,4142,MONUMENT LAKE SEEDING,4,PLANT,1969/10/15 00:00:00+00,,572.53119918,571.74975501,ID,1969/10/15 00:00:00+00,,1969,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{AF6E9047-CBA0-4E36-B319-FEE73E960DD2},,,8579.37986152426,2313789.16806312
28857,RIPS4126,RIPS,4126,ANDERSON SEEDING,4,PLANT,1967/01/01 00:00:00+00,"Seeding in Sec. 4 and 5 are not in folder, only on atlas.",1363.03213719,1366.46301761,ID,1967/01/01 00:00:00+00,4126,1967,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{FDA0E6ED-BFF4-4BA3-9FCD-182C0B4F35F9},,,20976.5769083202,5529879.63877872
28858,RIPS0372,RIPS,0372,U OF I SALT SAGE SEEDING,4,REMOVE,1963/01/01 00:00:00+00,,121.07698763,120.81099247,ID,1963/01/01 00:00:00+00,,1963,IDT02000,Mechanical,Disking,Project in coop with U of I  to record data on wee,,,,ESR/REHAB,0,{4ED336F9-C3CE-4C38-A5B0-72AD21B95813},,,4843.76413268909,488904.740772233
28859,RIPS0667,RIPS,0667,ELLIS FULLER REVEGETATION,4,PLANT,1965/01/01 00:00:00+00,,267.56532002,291.15751932,ID,1965/01/01 00:00:00+00,,1965,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{B65674E7-230D-4545-A7CE-FB519484521E},,,4892.7944466769,1178272.67697425
28860,RIPS4941,RIPS,4941,WAPI AERIAL RESEEDING,4,PLANT,1957/01/01 00:00:00+00,,5223.15133204,5237.95771554,ID,1957/01/01 00:00:00+00,,1957,IDT02000,Seeding,Aerial,Enhance badly denuded and eroded range land,,,Naked,ESR/REHAB,0,{B546306F-145D-4570-845B-FBEF8144D168},,,26965.2287260579,21197262.8214129
28861,MICRO*STORMSXXXX,MICRO*STORMS,,WEDGE BUTTE,4,PLANT,1999/01/01 00:00:00+00,,980.17679843,985.20443887,ID,1999/01/01 00:00:00+00,,1999,IDT03000,Seeding,,,,,,FUELS??,0,{2265EBDC-49D0-43A0-87B0-9E87E56902C3},,,26956.598660547,3986980.91079929
28863,MICRO*STORMSXXXX,MICRO*STORMS,,MULE BUTTE,4,PLANT,2000/12/30 00:00:00+00,,83785.92981048,87478.2712264,ID,2000/12/30 00:00:00+00,,2000,IDT03000,Seeding,Aerial,,,,,FUELS??,0,{900A90D1-90CD-4BE5-AA6C-520EB17048E6},,,99656.5884474963,354012003.733004
28864,RIPS1164,RIPS,1164,DURFEE RESEEDING,4,REMOVE,1958/01/01 00:00:00+00,,154.65129908,155.55379814,ID,1958/01/01 00:00:00+00,,1958,IDT02000,Mechanical,Plowed,Project to replace unpalatable vegetation,,,,ESR/REHAB,0,{5F0E9E16-A55B-445D-B354-4594E9A1C2B4},,,3599.73744220974,629503.887050401
28865,ESRSFD91,ESRS,FD91,CAR CONNER HANDTHINNING,4,REMOVE,2004/01/01 00:00:00+00,"Stewardship, Hand thining using chainsaws",20.6594082,20.61779427,ID,2004/01/01 00:00:00+00,FD91,2004,IDT02000,Mechanical,,,,,,FUELS,0,{ECADACDF-5A87-4D85-BF1E-83A6ED2443A1},,,1476.09054682654,83437.2531508639
28866,MICRO*STORMSXXXX,MICRO*STORMS,,SOUTH HILLS BITTERBRUSH PLANTI,4,PLANT,1998/12/30 00:00:00+00,,86.00969681,85.91167378,ID,1998/12/30 00:00:00+00,,1998,IDT02000,Seeding,Hand Plant,,,,,FUELS??,0,{75D29847-68FE-41D7-892D-CAB2B97D2D1C},,,6953.5835492569,347672.208778687
28867,ESRSF365,ESRS,F365,WHISKEY BUTTE,4,PLANT,1991/12/30 00:00:00+00,,3622.19469555,3614.59848126,ID,1991/12/30 00:00:00+00,F365,1991,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{BAA981F8-153D-442C-9921-4F7B08C3B79E},,,27147.2374858557,14627761.0782659
28868,NFPORS3205056,NFPORS,3205056,CAMP 2,4,PLANT,2005/01/01 00:00:00+00,,3846.43536859,4485.36322964,ID,2005/01/15 00:00:00+00,FD09,2005,IDT03000,Seeding,Aerial,Fuels Project,,,,FUELS,0,{D22B8E3A-0AE4-4944-9439-E78A8CFD81CA},,,41474.5443399375,18151620.9926613
28869,RIPS0790,RIPS,0790,JIM SAGE CANYON REVEGETATION,4,PLANT,1968/01/01 00:00:00+00,Project was listed as Grape Creek Revegetation,888.83719547,887.0776259,ID,1968/01/01 00:00:00+00,,1968,IDT02000,Seeding,Drill,Project was listed as Grape Creek Revegetation,,,,ESR/REHAB,0,{0671756C-A080-420F-A958-8061943E0A5B},,,7818.82938463395,3589875.78752682
28870,RIPS0548,RIPS,0548,DEEP CREEK RESEEDING,4,REMOVE,1953/01/01 00:00:00+00,,5594.5507835,5594.10755925,ID,1953/01/01 00:00:00+00,,1953,IDT02000,Mechanical,Plowed,Plowed with wheatland plows,,,,ESR/REHAB,0,{DC5986AC-213F-48B9-A4D0-0B2EC317F65B},,,27126.5954015857,22638550.1037283
28871,RIPS0341,RIPS,0341,IDAHOME LANE SEEDING,4,PLANT,1949/01/01 00:00:00+00,Seeded in spring,76.84834392,76.69935995,ID,1949/01/01 00:00:00+00,,1949,IDT02000,Seeding,Drill,To see seeding effects to Halogeton population,,,,ESR/REHAB,0,{A9CF38FC-397B-4C81-8534-D5941D6F5B34},,,4492.34481814247,310391.297415239
28872,RIPS4281,RIPS,4281,STANTON CROSSING SEEDING,4,PLANT,1970/01/01 00:00:00+00,,19.60277756,19.58074108,ID,1970/01/01 00:00:00+00,4284,1970,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{EA39A6C0-7627-4E11-8B02-2766A44BA6D5},,,1058.72147761395,79240.4477882497
28873,ESRSCQ6M,ESRS,CQ6M,HIGHWAY 46,4,PLANT,2006/01/01 00:00:00+00,DIXIE HARROWING,5545.1604164,5541.53783078,ID,2006/01/01 00:00:00+00,CQ6M,2006,IDT03000,Seeding,Drill,ESR/REHAB,,,,ESR/REHAB,0,{7967F056-0A41-4193-B6A8-DF63996A3D4B},,,38529.7162065034,22425807.9604603
28874,RIPS0332,RIPS,0332,LOUGHMILLER SEEDING,4,PLANT,1972/01/01 00:00:00+00,"CHECK, no project completion form",321.29184671,324.15446615,ID,1972/01/01 00:00:00+00,,1972,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{FB167496-5344-4C20-BF89-EB326661080C},,,6434.08542590595,1311806.58318171
28875,NFPORSFD18,NFPORS,FD18,SUN VALLEY,4,REMOVE,2002/07/01 00:00:00+00,REMOVAL OF OVERGROWN BRUSH,0.64584577,308.02109369,ID,2002/07/01 00:00:00+00,FD18,2002,IDT03000,Mechanical,,,,,,FUELS,0,{74DB8A20-DD31-4CD9-B734-D6DD25A48AB3},,,27986.2060425541,1246517.14122001
28876,RIPS0235,RIPS,0235,U-2 CATTLE CO. SEC. 4 SEEDING,4,REMOVE,1957/01/01 00:00:00+00,,120.43416241,121.33553934,ID,1957/01/01 00:00:00+00,,1957,IDT02000,Mechanical,Plowed,Plowed with wheatland plows,,,,ESR/REHAB,0,{C7815BC6-4F3B-4F8A-B119-55BA90D345EC},,,3210.26635135614,491027.50664032
28877,ESRSB5FT,ESRS,B5FT,BELL RAPIDS,4,PLANT,2006/09/30 00:00:00+00,,1540.84922788,1544.30644533,ID,2006/09/30 00:00:00+00,B5FT,2006,IDT01000,Seeding,Drill,ESR/Rehab,,,,ESR/REHAB,0,{0F54AFF6-26FD-42CF-8C4A-5E4430B2B85E},,,44004.6310176574,6249586.45643418
28878,RIPS4156,RIPS,4156,DUCK SPRINGS SEEDING,4,PLANT,1972/12/30 00:00:00+00,,113.3943585,113.50013318,ID,1972/12/30 00:00:00+00,,1971,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{F9D688C2-3E03-4252-8D43-3A304BAC02FA},,,10105.3102003075,459318.742910163
28879,ESRSFD70 ,ESRS,FD70 ,SID BUTTE,4,PLANT,2001/12/30 00:00:00+00,,1667.09894253,1664.58114311,ID,2001/12/30 00:00:00+00,,2001,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{F04D5370-A3B2-4A6A-9827-389CC7EA3059},,,17556.3183003684,6736320.88958743
28880,MICRO*STORMSXXXX,MICRO*STORMS,,ROSTON FIRE REHAB,4,PLANT,1975/12/30 00:00:00+00,,977.77871276,1043.58356247,ID,1975/12/30 00:00:00+00,,1975,IDT02000,Seeding,,,,,,UNKNOWN,0,{3F4836CA-8AD6-4977-ABE7-713BC225E9E0},,,13366.2596266399,4223232.84211293
28881,RIPS1035,RIPS,1035,THORNS PLOW AND SEED,4,PLANT,1967/01/01 00:00:00+00,,369.93104116,369.6155485,ID,1967/01/01 00:00:00+00,1035,1967,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{77BAC632-C542-48A9-8B65-44FCDBD8F4D6},,,8865.91075311721,1495781.05627079
28882,RIPS0800,RIPS,0800,CANAL FIRE SEEDING,4,PLANT,1966/01/01 00:00:00+00,,7753.76571115,7745.21503321,ID,1966/01/01 00:00:00+00,0800,1966,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{A54FB21F-DD74-4EF4-8D33-A4ACFF417B9E},,,52619.1318475671,31343773.1999961
28883,RIPS4117,RIPS,4117,OPEN CROSSING SEEDING,4,PLANT,1967/01/01 00:00:00+00,,857.41056472,856.89426978,ID,1967/01/01 00:00:00+00,4117,1967,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{7D9043FC-D80F-435B-AEAE-872A9616BA81},,,8364.17497570188,3467728.07897954
28884,RIPS0341,RIPS,0341,IDAHOME LANE SEEDING,4,PLANT,1949/01/01 00:00:00+00,Seeded in spring,172.43992211,172.06140402,ID,1949/01/01 00:00:00+00,,1949,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{E5C917A7-F11E-42FA-B2D0-88974B325869},,,4533.34977206771,696307.797906318
28885,RIPS0873,RIPS,0873,ROCK CREEK RESEEDING,4,REMOVE,1956/01/01 00:00:00+00,Project to control Halogeton and rehabilitate and restore the Federal range,1208.02643814,1215.6223266,ID,1956/01/01 00:00:00+00,,1956,IDT02000,Mechanical,Plowed,,,,,ESR/REHAB,0,{A92D6ADF-99DC-437C-9338-5389CFAD01C0},,,20684.9165089714,4919449.01962238
28886,RIPS0791,RIPS,0791,STAR LAKE PLOW & SEED,4,PLANT,1965/11/08 00:00:00+00,,60.13482248,60.05734308,ID,1965/11/08 00:00:00+00,,1965,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{32FCB416-943C-42FC-A27B-219B5F81CF03},,,2770.90392054019,243043.444567766
28887,ESRSC28G,ESRS,C28G,FAIRGROUNDS,4,PLANT,2007/01/01 00:00:00+00,,769.00946562,768.63340146,ID,2007/01/01 00:00:00+00,C28G,2007,IDT03000,Seeding,Aerial,ESR/REHAB,,,,ESR/REHAB,0,{ACE01138-1DCE-47BE-97E6-64DAA1302E86},,,11484.2259734071,3110549.01715206
28888,RIPS4721,RIPS,4721,TUNUPA SAND BLOW SEEDING,4,PLANT,1976/01/01 00:00:00+00,,901.09046683,900.27374228,ID,1976/01/01 00:00:00+00,4721,1976,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{C6868F44-1C08-4FD4-B381-90AB8B0F30D0},,,12042.5485426821,3643278.57586507
28889,RIPS0555,RIPS,0555,AMSTERDAM REVEGETATION,4,PLANT,1964/01/01 00:00:00+00,Sprayed in 1961,60.37745614,60.32037582,ID,1964/01/01 00:00:00+00,,1964,IDT02000,Seeding,Drill,Amsterdam brush control (I2-R-67),,,Nordan variety,ESR/REHAB,0,{B72A8420-D864-4A76-98BB-6EC6AF73A9C5},,,2169.02569350041,244107.900300544
28891,RIPS0940,RIPS,0940,BIRCH CANAL RESEEDING IMPROVEM,4,PLANT,1955/01/01 00:00:00+00,,1403.66932191,1405.10408549,ID,1955/01/01 00:00:00+00,,1955,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{927F14CA-5403-40A6-95BD-0BA7F41D098F},,,21659.3601065607,5686254.49250431
28892,MICRO*STORMSXXXX,MICRO*STORMS,,MULE BUTTE,4,PLANT,1999/10/04 00:00:00+00,,11504.00246065,11492.38444802,ID,1999/10/04 00:00:00+00,,1999,IDT03000,Seeding,Drill,,,,,FUELS??,0,{8572360B-0A13-425A-8FD7-1D282AF8C68A},,,58422.3764606505,46508029.8121507
28893,ESRSG193,ESRS,G193,NORTH WENDELL,4,PLANT,1998/12/30 00:00:00+00,,39.93669418,44.8975876,ID,1998/12/30 00:00:00+00,G193,1998,IDT03000,Seeding,,,,,,ESR/REHAB,0,{0077EE18-B5F1-4A4C-8D3C-015A1A4F122D},,,1695.56781206018,181694.090728743
28894,MICRO*STORMSXXXX,MICRO*STORMS,,NAF SAGEBRUSH,4,PLANT,2001/02/01 00:00:00+00,,1471.32629592,1473.58951587,ID,2001/02/01 00:00:00+00,,2001,IDT02000,Seeding,,,,,,FUELS??,0,{3C561067-3268-4B86-BD48-75942B01795B},,,16441.1146529237,5963405.19628404
28895,ESRSFD03,ESRS,FD03,BIRCH CREEK,4,PLANT,2000/12/30 00:00:00+00,,67.88236921,77.11423699,ID,2000/12/30 00:00:00+00,FD03,2000,IDT02000,Seeding,Drill,F596,,,,FUELS,0,{4757AA8D-F7A2-4544-9621-89527718DFA2},,,2382.99330532155,312070.245241645
28896,RIPS4305,RIPS,4305,IMMIGRANT SEEDING,4,PLANT,1973/01/01 00:00:00+00,,1629.05594759,1628.16193809,ID,1973/01/01 00:00:00+00,4305,1973,IDT03000,Seeding,Drill,,,,,ESR/REHAB,0,{2C87581F-874A-4240-9A88-DD80E3C10F12},,,11864.3788647413,6588937.59586076
28897,RIPS0303,RIPS,0303,LILY GRADE REVEGETATION #2,4,PLANT,1964/01/01 00:00:00+00,,6135.09880146,6132.03368772,ID,1964/01/01 00:00:00+00,,1964,IDT02000,Seeding,Drill,,,,,ESR/REHAB,0,{98A7919B-1974-4257-964E-FC5625C40151},,,30459.5262457941,24815459.9115203
