zip,eiaid,utilityname,state,servicetype,ownership,commrate,indrate,resrate
37018,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37037,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38456,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38476,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37180,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37174,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37318,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37355,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37060,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37359,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37375,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37360,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37020,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37376,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38482,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37127,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37179,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37330,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37183,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37324,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37357,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38478,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37388,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37342,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38474,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37334,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37160,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37335,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37366,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37153,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37356,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38451,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37352,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37345,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37380,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38454,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37328,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37064,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37091,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37034,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37144,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37301,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38483,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37047,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38472,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37306,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37348,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37398,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38401,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
38462,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37046,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37026,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37161,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37162,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37349,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37063,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
37389,5399,Duck River Elec Member Corp,TN,Bundled,Cooperative,0.1219709190862765,0.0555338699638143,0.1102245794443029
54724,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54728,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54755,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54757,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54725,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54772,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54730,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54739,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54751,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54737,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54703,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54729,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54736,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54765,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54764,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
54735,5417,Dunn County Electric Coop,WI,Bundled,Cooperative,0.106098906416336,0.0771126418938585,0.1403645715012676
1983,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
1923,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
1949,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
1984,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
1960,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
1915,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
1937,5480,Town of Danvers,MA,Bundled,Municipal,0.1446124413725006,0.1251959773078906,0.1489322839170455
38024,5509,City of Dyersburg,TN,Bundled,Municipal,0.103346743630109,0.0656665872952879,0.1009075766302909
62865,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62274,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62940,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62238,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62280,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62907,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62888,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62241,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62297,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62932,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62255,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62994,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62242,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62903,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62257,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62998,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62832,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62920,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62264,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62902,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62277,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62918,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62261,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62958,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62217,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62288,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62950,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62966,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62286,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62916,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62237,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62233,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62272,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62268,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62975,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62901,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62924,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62905,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62942,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62278,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
62971,5535,Egyptian Electric Coop Assn,IL,Bundled,Cooperative,0.107922607271983,0.0,0.1412001563319585
54521,5551,City of Eagle River - (WI),WI,Bundled,Municipal,0.0984969429347826,0.0,0.1173331209176358
55007,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55008,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55032,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55036,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56367,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56386,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56350,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56330,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55080,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55051,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56338,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55037,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56373,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55005,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56357,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55056,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55063,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55030,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55069,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55797,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55040,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55319,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55735,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56314,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56342,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55017,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55072,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55756,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56377,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56359,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55013,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56304,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56358,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56379,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55025,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55371,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55749,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56313,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56353,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55074,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55712,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56329,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55073,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55079,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56363,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55704,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55006,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55029,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
56333,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
55067,5574,East Central Energy,MN,Bundled,Cooperative,0.1141569493883229,0.0797288430162446,0.1500643515323649
54880,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
54020,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
54830,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
54840,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
54836,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
54009,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
54024,5574,East Central Energy,WI,Bundled,Cooperative,0.1335336362303971,0.0,0.1412206176873616
39337,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39772,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39328,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39305,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39325,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39051,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39361,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39759,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39355,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39354,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39346,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39067,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39339,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39347,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39739,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39090,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39332,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39735,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39439,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39363,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39367,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39769,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39326,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39360,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39323,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39307,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39301,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39309,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39330,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39320,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39350,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39335,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39358,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39341,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39108,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39366,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39352,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
39364,5578,East Mississippi Elec Pwr Assn,MS,Bundled,Cooperative,0.1239911540741416,0.0,0.1281251026643451
30344,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30337,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30354,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30331,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30311,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30349,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30315,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30310,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
30364,5582,City of East Point - (GA),GA,Bundled,Municipal,0.1097667618992436,0.0,0.140160923999074
61816,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61917,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60958,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60956,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60946,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61832,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61726,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61831,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61854,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61859,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60970,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60953,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61844,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61814,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60962,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
60957,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
61770,5585,Eastern Illinois Elec Coop,IL,Bundled,Cooperative,0.1338271170794962,0.1048947719264832,0.1433943575184137
